input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,final_url,a_,tech_,lines,failed,cdn_name,favicon,cdn,csp_domains_,tls_mismatched
sqcap-link.upserve.com,,200,78,,,,,,,,,,,,,,,,,,,,443,https://sqcap-link.upserve.com:443,https,nginx,text/html,GET,217.175.192.22,/,http://suite17.emarsys.net/docroot.html,217.175.192.22,Nginx,1,False,,-1840324437,,,
sso-my-oceania.euyansanantivirus.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://sso-my-oceania.euyansanantivirus.swipely.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,1261524027,,*.googletagmanager.com,
status.breadcrumb.com,Lightspeed (U-Series) Status,200,63380,status.upserve.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T19:43:53Z,2023-07-30T19:43:52Z,CN=jira-software.status.atlassian.com,jira-software.status.atlassian.com,,www.onitstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bf8b58cccfdf9a8afacae9cd272596f3,6f6903969463e84c3edec8bfb61b493c3faa220f0f5d101026ef7786e5aab534,,ctls,status.upserve.com,443,https://status.breadcrumb.com:443,https,,text/html,GET,52.215.192.132,/,https://status.upserve.com/,52.215.192.132,HSTS,1616,False,,-1840324437,,,
status.upserve.com,Lightspeed (U-Series) Status,200,63380,status.upserve.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T19:43:53Z,2023-07-30T19:43:52Z,CN=jira-software.status.atlassian.com,jira-software.status.atlassian.com,,www.onitstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bf8b58cccfdf9a8afacae9cd272596f3,6f6903969463e84c3edec8bfb61b493c3faa220f0f5d101026ef7786e5aab534,,ctls,status.upserve.com,443,https://status.upserve.com:443,https,,text/html,GET,52.215.192.133,/,,52.215.192.133,HSTS,1616,False,,-1840324437,,,
support.breadcrumb.com,Upserve by Lightspeed Knowledge Center,200,338473,help.upserve.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-28T23:55:42Z,2024-02-29T23:55:42Z,CN=help.upserve.com,help.upserve.com,,www.help.upserve.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ef41d2ef1667e771aeaa98aa4e7bdeab,702944339d30b77e0715db2f23c607936dce0e823bf84df2bc864616a827c3b3,,ctls,help.upserve.com,443,https://support.breadcrumb.com:443,https,sfdcedge,text/html,GET,34.231.80.4,/,https://help.upserve.com/s/,34.231.80.4,HSTS,380,False,,,,,
support.upserve.com,Upserve by Lightspeed Knowledge Center,200,297671,help.upserve.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-28T23:55:42Z,2024-02-29T23:55:42Z,CN=help.upserve.com,help.upserve.com,,www.help.upserve.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ef41d2ef1667e771aeaa98aa4e7bdeab,702944339d30b77e0715db2f23c607936dce0e823bf84df2bc864616a827c3b3,,ctls,help.upserve.com,443,https://support.upserve.com:443,https,sfdcedge,text/html,GET,34.231.80.4,/,https://help.upserve.com/s/,34.231.80.4,HSTS,24,False,,-942505814,,,
tempoorders.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://tempoorders.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-165459353,,http://*.hs-scripts.com,
theacademy.upserve.com,Upserve by Lightspeed Knowledge Center,200,297672,help.upserve.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-28T23:55:42Z,2024-02-29T23:55:42Z,CN=help.upserve.com,help.upserve.com,,www.help.upserve.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ef41d2ef1667e771aeaa98aa4e7bdeab,702944339d30b77e0715db2f23c607936dce0e823bf84df2bc864616a827c3b3,,ctls,help.upserve.com,80,http://theacademy.upserve.com:80,http,sfdcedge,text/html,GET,34.231.80.4,/,https://help.upserve.com/s/,34.231.80.4,HSTS,24,False,,1333915450,,,
tictoc.webrecetasculinarias.mytumblingthoughts.cards.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://tictoc.webrecetasculinarias.mytumblingthoughts.cards.swipely.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,56799912,,*.doubleclick.net,
tststore.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227582,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://tststore.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2994,False,,64578830,,http://*.bizible.com,
uat-hq.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://uat-hq.breadcrumb.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,1534686721,,,
universalclick.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227582,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://universalclick.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2994,False,,1195318098,,http://*.fontawesome.com,
webstore.upserve.com,"Welcome - Upserve, Inc.",200,68744,webstore.upserve.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-07T06:22:29Z,2023-07-06T06:22:28Z,CN=webstore.upserve.com,webstore.upserve.com,,webstore.upserve.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,da991d86222ce18eac417a62e7bfc577,fa5b3487672e4b22acb543c6ffd0839e8adc497bd034d73b195f9df3b6eb8158,,ctls,webstore.upserve.com,443,https://webstore.upserve.com:443,https,,text/html,GET,104.126.37.131,/,,104.126.37.152,NetSuite,1944,False,,-1840324437,,,
workforce.staging.upserve.com,Upserve,200,2500,workforce.staging.upserve.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-29T23:59:59Z,CN=*.staging.upserve.com,*.staging.upserve.com,,*.upserve.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d6480d76743aa8affb7029dabd9ea27e,41c0d5bf6c35e6a182465b23e4e1e4bbae46ae660c7199ad48bfcbefcc7b48b4,True,ctls,workforce.staging.upserve.com,443,https://workforce.staging.upserve.com:443,https,AmazonS3,,GET,143.204.89.48,/,,2600:9000:2156:1e00:1c:35a4:1b80:93a1,Amazon Web Services,76,False,cloudfront,-1717014025,True,,
workforce.upserve.com,Upserve,200,2500,workforce.upserve.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-29T23:59:59Z,CN=*.staging.upserve.com,*.staging.upserve.com,,*.upserve.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d6480d76743aa8affb7029dabd9ea27e,41c0d5bf6c35e6a182465b23e4e1e4bbae46ae660c7199ad48bfcbefcc7b48b4,True,ctls,workforce.upserve.com,443,https://workforce.upserve.com:443,https,AmazonS3,,GET,108.138.7.105,/,,2600:9000:2490:bc00:e:bb75:4a80:93a1,Amazon Web Services,76,False,cloudfront,-1717014025,True,,True
www.breadcrumb.com,,403,12,,,,,,,,,,,,,,,,,,,,80,http://www.breadcrumb.com:80,http,nginx,application/octet-stream,GET,34.67.27.80,/,,34.67.27.80,Nginx,1,False,google,-869657938,True,,
www.store.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://www.store.breadcrumb.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,-1984634270,,,
www.support.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://www.support.swipely.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-916341286,,*.fontawesome.com,
www.swipely.com,Run and grow your restaurant with Lightspeed - Lightspeed,200,234462,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://www.swipely.com:443,https,cloudflare,text/html,GET,34.67.27.80,/,https://www.lightspeedhq.com/shopkeep/ambur/,34.67.27.80,WordPress,3180,False,google,1568981731,True,*.doubleclick.net,
www.taux-immobilier.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://www.taux-immobilier.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-1804287381,,https:,
www.upserve.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://www.upserve.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,580920210,,http://*.outbrain.com,
xinyuzuihaodebocaiwangzhanorders.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,80,http://xinyuzuihaodebocaiwangzhanorders.upserve.com:80,http,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-1627325990,,http://*.bing.com,
