new,host,a,cname,soa,ns,status_code,cdn,cdn-name,txt,aaaa,has_internal_ips,internal_ips,mx
[x],naas-intl.huaweicloud.com,159.138.7.128,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,_globalsign-domain-verification=q3HbErjNul9Cm5IoCecxpLMWb3N5OdWiJszoCWEdXM,,,,
[x],naas.huawei.com,119.3.125.81,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],naas.huaweicloud.com,117.78.60.254,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,nk19pnhq3qjrnhfqnn60779qw3vjsxch,,,,
[x],naas3.huaweicloud.com,,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ncefan.huawei.com,49.4.81.113,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],nebula-collector.huawei.com,163.171.128.148,"nebula-collector.huawei.com.c.cdnhwc1.com, nebula-collector.huawei.com.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],netcareclient.service.huawei.com,"121.37.49.188, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall4th.huawei.cn, nsall.huawei.com, nsallsec.huawei.com, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],news.apistore.huaweicloud.com,43.254.0.94,a1cb54d02dd44688889d9c0fb012930b.apigw.cn-north-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],newsletter-global.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],newsletter.huawei.com,91.197.72.25,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],newslettereu.huawei.com,91.197.72.25,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],newsletterind.huawei.com,91.197.72.25,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],newslettersys.huawei.com,91.197.72.25,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],newsletterweu.huawei.com,91.197.72.25,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,v=spf1 a mx include:virtualmail.webpower.eu ~all,,,,virtualmail.webpower.eu
[x],nfcws.hicloud.com,"121.36.117.149, 49.4.43.245",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],nkgnginxcl-ts.huawei.com,"122.9.168.104, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsallsec.huawei.com, nsall.huawei.com, nsall4th.huawei.cn, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],notebook-modelarts-cnnorth280.hcsoecology.huaweicloud.com,121.37.127.235,,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],nps-drcn.platform.hicloud.com,"49.4.35.219, 117.78.15.85",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:64:d38d:a27b:49a0:70a1, 2407:c080:1400:64:8056:5d97:ada0:4578",,,
[x],nrtoas.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],nsallsec.huawei.com,14.137.135.143,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,2407:c080:17ef:ffff::7274:d55d,,,
[x],o3.huawei.com,"90.84.161.14, 23.90.149.102","o3.huawei.com.669eaa2c.cdnhwcgqa21.com, hcdnwsa120.sme.cdnhwccmz121.com","ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],oauth-login.cloud.huawei.com,,,,,NOERROR,,,,,,,
[x],obs-website.cn-east-201.jrzq.huaweicloud.com,122.112.135.250,obs.cg01.cn-east-201.jrzq.huaweicloud.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs-website.cn-north-219.jrzq.huaweicloud.com,121.36.113.130,obs.lz01.cn-north-219.jrzq.huaweicloud.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs-website.cn-southwest-6049.luzhouzwy01.gov.huaweicloud.com,101.206.141.189,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs.cg01.cn-east-201.jrzq.huaweicloud.com,122.112.135.250,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs.cn-east-201.jrzq.huaweicloud.com,122.112.135.250,obs.cg01.cn-east-201.jrzq.huaweicloud.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs.cn-southwest-6049.luzhouzwy01.gov.huaweicloud.com,101.206.141.189,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs.lz01.cn-north-219.jrzq.huaweicloud.com,121.36.113.130,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],obs.lz01.cn-north-260.petalpay.huaweicloud.com,"124.70.118.49, 124.70.118.46, 124.70.118.42, 124.70.118.45, 124.70.118.48, 124.70.118.43",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],obs.petalpay.huaweicloud.com,"124.70.118.42, 124.70.118.43, 124.70.118.45, 124.70.118.46, 124.70.118.48, 124.70.118.49","obs.cn-north-260.petalpay.huaweicloud.com, obs.lz01.cn-north-260.petalpay.huaweicloud.com","vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ocean-otc.hicloud.com,80.158.3.194,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],odm.rnd.huawei.com,121.37.49.92,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],offline.apistore.huaweicloud.com,"49.4.112.58, 49.4.112.59",105e42328afc4170a9decea5214a793c.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],ofsportal.vmall.com,49.4.8.107,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],omsportal.vmall.com,49.4.8.107,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, ns3.dnsv5.com",NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],omstestlf.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],onebox.huawei.com,14.137.139.149,"clouddrive.huawei.com, clouddrive.other.huawei.akadns.net, clouddrive-fra.failover.other.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],online.dgweb-uat.huawei.com,127.0.0.1,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,True,127.0.0.1,
[x],oob.vss.huaweicloud.com,139.9.118.11,,,"ns1.oob.vss.huaweicloud.com, ns2.oob.vss.huaweicloud.com",NOERROR,,,,,,,mail.oob.vss.huaweicloud.com
[x],op.intouchmarket.huawei.com,49.4.55.26,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],open.welink.huaweicloud.com,"117.78.24.35, 117.78.24.39, 117.78.24.36",6897417b145648a79cdae5d1a8834299.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com, ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],openapi.huawei.com,103.218.216.30,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],openapi.test.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],openapi.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],openapidev.test.vmall.com,121.36.18.169,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],openlab.huawei.com,14.137.139.38,"openlab.web03.huawei.akadns.net, openlab-fra.failover.web03.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],opensearch.cloud.huawei.com,159.138.86.254,,,,NOERROR,,,,,,,
[x],opensource.huawei.com,"121.37.49.184, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsallsec.huawei.com, nsall4th.huawei.cn, nsall3rd.huawei.cn, nsall.huawei.com",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],opensource.huaweicloud.com,121.37.49.184,opensource.huawei.com,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ops.test.vmall.com,"120.46.176.166, 119.3.183.154",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],opsdata.hicloud.com,"118.194.33.124, 49.4.38.90",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:60:7618:3ed9:e596:d689, 2407:c080:1400:60:749b:d24d:fa41:516d",,,
[x],ord01.vmall.com,121.36.78.108,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],orders-drcn.iap.hicloud.com,"49.4.18.107, 49.4.44.61",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],orgid.macroverse.huaweicloud.com,,,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],osm.huaweicloud.com,119.3.120.51,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],parser.apistore.huaweicloud.com,139.159.208.120,2da19b37ea6d4ced84b615a4ed22e697.apigw.cn-south-1.huaweicloud.com,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],partner.huawei.com,104.75.89.19,"partner-cdn.web03.huawei.akadns.net, ion-sslv6.huawei.com.edgekey.net, e11285.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:1700:790::2c15, 2a02:26f0:1700:791::2c15",,,
[x],pathtrack.apistore.huaweicloud.com,"49.4.112.59, 49.4.112.58",9b00404bfc2247009165007a0982b80c.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],pay.hicloud.com,"13.249.9.113, 13.249.9.89, 13.249.9.226, 13.249.9.45",d10mglahw0x3kk.cloudfront.net,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],pay5.hicloud.com,"18.67.76.77, 18.67.76.69, 18.67.76.108, 18.67.76.83, 205.251.192.67, 205.251.194.145, 205.251.196.51, 205.251.198.216","pay5-hicloud-com-dra.appacc.dbankedge.net, d1ze5c9s8b13az.cloudfront.net","ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com","ns-1752.awsdns-27.co.uk, ns-1075.awsdns-06.org, ns-67.awsdns-08.com, ns-657.awsdns-18.net",NOERROR,True,cloudfront,,,,,
[x],payment.vmall.com,117.78.25.61,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],pcpay.vmall.com,"49.4.36.155, 121.36.117.47",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],pcpay5.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],pcpay8.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],pep.huaweicloud.com,49.4.112.62,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],perf-desktop.huaweicloud.com,"124.70.126.132, 124.70.126.107, 124.70.125.147, 124.70.125.119",ff4861354175444c8983473392dc57aa.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],perflab.edu.huaweicloud.com,"124.70.126.99, 124.70.126.113, 124.70.125.163, 124.70.125.147",9d083627b6b64b5cb4f73b519bebb61f.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],petalpay.cloud.huawei.com,124.70.118.38,,,,NOERROR,,,,2407:c080:171f::3:0:4,,,
[x],phonef-dra.cloud.hicloud.com,159.138.101.27,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],phonef-dre.cloud.hicloud.com,"80.158.43.51, 80.158.35.199",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],phonefinder1.hicloud.com,"49.4.20.172, 49.4.47.118",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],phoneservice.vmall.com,80.158.80.126,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],phoneservice11_manager.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],phoneservice3.vmall.com,80.158.80.126,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],phoneservice3mgr.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],photoshare-drru.cloud.hicloud.com,159.138.204.53,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],photoshare-eu.hicloud.com,"160.44.198.144, 160.44.201.220",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],photoshare1.hicloud.com,"13.225.78.10, 13.225.78.104, 13.225.78.116, 13.225.78.23",d38ymvoez3818e.cloudfront.net,"ns-1703.awsdns-20.co.uk, awsdns-hostmaster.amazon.com","ns-1136.awsdns-14.org, ns-12.awsdns-01.com, ns-1703.awsdns-20.co.uk, ns-602.awsdns-11.net",NOERROR,True,cloudfront,,,,,
[x],photoshare5.hicloud.com,"49.4.18.145, 49.4.32.136",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],photoshare6.hicloud.com,"49.4.32.136, 49.4.18.145",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],phstoqabiforeu.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],picdev.test.vmall.com,121.36.18.169,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],picsit.test.vmall.com,121.36.100.62,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],pimenc-dra.cloud.hicloud.com,"18.66.147.108, 18.66.147.119, 18.66.147.34, 18.66.147.61",d367k8xlpks18x.cloudfront.net,"ns-770.awsdns-32.net, awsdns-hostmaster.amazon.com","ns-151.awsdns-18.com, ns-770.awsdns-32.net, ns-1128.awsdns-13.org, ns-2004.awsdns-58.co.uk",NOERROR,True,cloudfront,,,,,
[x],pkginstaller.hispace.hicloud.com,"49.4.47.71, 118.194.33.169, 121.36.117.66, 121.36.119.209, 49.4.38.106",store1.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],pki.consumer.huawei.com,121.37.49.100,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],pmall.huawei.com,121.37.49.183,"pmall.web03.huawei.akadns.net, pmall-fra.failover.web03.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],pmp.huaweicloud.com,43.254.0.83,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],pms.hispace.hicloud.com,"80.158.20.230, 80.158.22.239",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],pmsportal.vmall.com,117.78.37.67,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],pop.saas.huaweicloud.com,"103.214.56.51, 103.214.56.52",pop.hwmail.com.cn,"v1.dns.com, admin.dns.com",,NOERROR,,,,,,,
[x],pop3.saas.huaweicloud.com,"103.214.56.51, 103.214.56.52","pop3.hwmail.com.cn, pop.hwmail.com.cn","v1.dns.com, admin.dns.com",,NOERROR,,,,,,,
[x],portal.huaweicloud.com,"117.78.12.122, 49.4.112.122",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],portal.vmall.com,117.78.37.67,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],pps.deveco.huawei.com,121.37.49.182,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],privacy-sg.consumer.huawei.com,159.138.108.143,,,,NOERROR,,,,,,,
[x],privacy.consumer.huawei.com,80.158.6.247,"privacy.consumer.web03.huawei.akadns.net, privacy.consumer-fra.failover.web03.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],product.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],prometheus.test.vmall.com,116.63.8.243,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],pts.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],push-api.cloud.huawei.com,160.44.200.167,,,,NOERROR,,,,,,,
[x],push.hicloud.com,118.194.34.26,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],push6.hicloud.com,159.138.90.160,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],pushaix1.hicloud.com,118.194.34.13,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],pushtrs.push.hicloud.com,160.44.195.252,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],pushtrs6.push.hicloud.com,"94.74.93.112, 94.74.91.129",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],pushtrs9.push.hicloud.com,159.138.205.143,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],qiankun-saas.huawei.com,"124.70.126.106, 124.70.126.121, 124.70.125.126, 124.70.125.148",23a7555a3b9e459fbc72788cfc5024f2.vip1.huaweicloudwaf.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],qqgh.vmall.com,49.4.19.110,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],qrcode.apistore.huaweicloud.com,119.3.120.107,16069136b38749fea79bad2e1001388e.apig.cn-east-3.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],quality.apistore.huaweicloud.com,"49.4.112.59, 49.4.112.58",d832e9f447ee4feba50fdd9cd2ac6b96.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],query-channel.hicloud.com,160.44.204.188,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],query-channel7.hicloud.com,160.44.204.188,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],query.hicloud.com,80.158.19.121,query7.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],query3.hicloud.com,49.4.46.32,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],query7.hicloud.com,80.158.19.121,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],query9.hicloud.com,160.44.201.227,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com, gns2.huaweicloud-dns.cn",NOERROR,,,,,,,
[x],quota-dra.platform.hicloud.com,114.119.180.130,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],quota.huaweicloud.com,43.254.0.83,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],quotabalance-api-drcn.ai.hicloud.com,"49.4.41.248, 117.78.15.46",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],recruitment.apistore.huaweicloud.com,"49.4.112.58, 49.4.112.59",2987282d53d1471ba00dad05c1938a15.apig.cn-north-4.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],reg.huaweicloud.com,"159.138.127.25, 159.138.80.135",,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],remark.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],remind-serviced.rnd.huawei.com,14.137.139.105,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remind-servicee.rnd.huawei.com,159.138.218.231,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remind-servicem.rnd.huawei.com,"110.238.88.209, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall3rd.huawei.cn, nsall.huawei.com, nsall4th.huawei.cn, nsallsec.huawei.com",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],remind-servicex.rnd.huawei.com,119.8.177.181,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remind-watch.rnd.huawei.com,121.37.49.186,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-allscene.rnd.huawei.com,121.37.49.92,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-audio.rnd.huawei.com,121.37.49.183,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-service-mxg.rnd.huawei.com,121.37.49.186,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-service-watch.rnd.huawei.com,121.37.49.186,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-service.rnd.huawei.com,121.37.49.184,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-serviced-watch.rnd.huawei.com,14.137.139.105,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],remote-servicee-watch.rnd.huawei.com,159.138.218.220,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
