input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_wildcard_certificate,tls_subject_org_
host.quizlet.com,Captcha Challenge…,403,163555,host.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,host.quizlet.com,cloudflare,80,http://host.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,97005505,104.17.187.102,Cloudflare Bot Management,98,False,True,https://host.quizlet.com/,True,
hostmaster.quizlet.com,Captcha Challenge…,403,163650,hostmaster.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,hostmaster.quizlet.com,cloudflare,443,https://hostmaster.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1955175729,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
http-www-rappler-com-38.quizlet.com,Captcha Challenge…,403,163771,http-www-rappler-com-38.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,http-www-rappler-com-38.quizlet.com,cloudflare,443,https://http-www-rappler-com-38.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,661530248,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
images.quizlet.com,Captcha Challenge…,403,163563,images.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,images.quizlet.com,cloudflare,443,https://images.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,17083785,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
imap.quizlet.com,Captcha Challenge…,403,163577,imap.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,imap.quizlet.com,cloudflare,80,http://imap.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-1452085649,104.17.187.102,Cloudflare Bot Management,98,False,True,https://imap.quizlet.com/,True,
img.quizlet.com,Captcha Challenge…,403,163702,img.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,img.quizlet.com,cloudflare,80,http://img.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1304035206,104.17.187.102,Cloudflare Bot Management,98,False,True,https://img.quizlet.com/,True,
info.quizlet.com,Captcha Challenge…,403,163491,info.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,info.quizlet.com,cloudflare,443,https://info.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,2007182422,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
inside.quizlet.com,Captcha Challenge…,403,163562,inside.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,inside.quizlet.com,cloudflare,80,http://inside.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1778835150,104.17.187.102,Cloudflare Bot Management,98,False,True,https://inside.quizlet.com/,True,
ipropose-bot.quizlet.com,Captcha Challenge…,403,163863,ipropose-bot.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ipropose-bot.quizlet.com,cloudflare,80,http://ipropose-bot.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,529643796,104.17.187.102,Cloudflare Bot Management,98,False,True,https://ipropose-bot.quizlet.com/,True,
ipv4-c007-bhm001-sky-isp.quizlet.com,Captcha Challenge…,403,163821,ipv4-c007-bhm001-sky-isp.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ipv4-c007-bhm001-sky-isp.quizlet.com,cloudflare,443,https://ipv4-c007-bhm001-sky-isp.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,67792078,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
ipv6-c002-geg001-centurylink-isp.quizlet.com,Captcha Challenge…,403,163645,ipv6-c002-geg001-centurylink-isp.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ipv6-c002-geg001-centurylink-isp.quizlet.com,cloudflare,443,https://ipv6-c002-geg001-centurylink-isp.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1292177553,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
jumpstartdreamsjan2013-es2.quizlet.com,Captcha Challenge…,403,163561,jumpstartdreamsjan2013-es2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,jumpstartdreamsjan2013-es2.quizlet.com,cloudflare,80,http://jumpstartdreamsjan2013-es2.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,858243760,104.17.187.102,Cloudflare Bot Management,98,False,True,https://jumpstartdreamsjan2013-es2.quizlet.com/,True,
k8s-lifecycle.quizlet.com,Captcha Challenge…,403,163624,k8s-lifecycle.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,k8s-lifecycle.quizlet.com,cloudflare,443,https://k8s-lifecycle.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1823402599,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
k8s.quizlet.com,Captcha Challenge…,403,163646,k8s.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,k8s.quizlet.com,cloudflare,443,https://k8s.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,839476876,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
kubernetes.quizlet.com,Captcha Challenge…,403,163766,kubernetes.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,kubernetes.quizlet.com,cloudflare,80,http://kubernetes.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1469799663,104.17.187.102,Cloudflare Bot Management,98,False,True,https://kubernetes.quizlet.com/,True,
lacegirls.quizlet.com,Captcha Challenge…,403,163749,lacegirls.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,lacegirls.quizlet.com,cloudflare,80,http://lacegirls.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,1134079033,104.17.188.102,Cloudflare Bot Management,98,False,True,https://lacegirls.quizlet.com/,True,
ldb32.cloud.quizlet.com,403 Forbidden,403,553,ldb32.cloud.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,ldb32.cloud.quizlet.com,cloudflare,443,https://ldb32.cloud.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-861110197,104.17.187.102,Cloudflare,14,False,True,,,
leksiya.quizlet.com,Captcha Challenge…,403,163446,leksiya.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,leksiya.quizlet.com,cloudflare,443,https://leksiya.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-84174800,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
links-info.quizlet.com,Captcha Challenge…,403,163585,links-info.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,links-info.quizlet.com,cloudflare,443,https://links-info.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1205453650,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
links-share.quizlet.com,Captcha Challenge…,403,163714,links-share.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,links-share.quizlet.com,cloudflare,80,http://links-share.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,1391603654,104.17.188.102,Cloudflare Bot Management,98,False,True,https://links-share.quizlet.com/,True,
links.hello.quizlet.com,404 Not Found,404,564,,,,,,,,,,,,,,,,,,,,,80,http://links.hello.quizlet.com:80,http,nginx,text/html,GET,167.89.123.54,/,1506877856,167.89.123.124,Nginx,14,False,,,,
links.info.quizlet.com,404 Not Found,404,564,links.info.quizlet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,ctls,links.info.quizlet.com,,443,https://links.info.quizlet.com:443,https,nginx,text/html,GET,167.89.118.83,/,1506877856,167.89.118.52,Nginx,14,False,,,True,
links.quizlet.com,Captcha Challenge…,403,163648,links.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,links.quizlet.com,cloudflare,443,https://links.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1316834067,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
links.share.quizlet.com,404 Not Found,404,564,links.share.quizlet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,ctls,links.share.quizlet.com,,443,https://links.share.quizlet.com:443,https,nginx,text/html,GET,167.89.123.54,/,1506877856,167.89.118.83,Nginx,14,False,,,True,
lists.quizlet.com,Captcha Challenge…,403,163706,lists.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,lists.quizlet.com,cloudflare,443,https://lists.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1012411320,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
live.quizlet.com,Captcha Challenge…,403,163724,live.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,live.quizlet.com,cloudflare,443,https://live.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,567567044,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
log.email.quizlet.com,403 Forbidden,403,553,log.email.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,log.email.quizlet.com,cloudflare,443,https://log.email.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-861110197,104.17.187.102,Cloudflare,14,False,True,,,
login.quizlet.com,Captcha Challenge…,403,163764,login.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,login.quizlet.com,cloudflare,443,https://login.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,267787114,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
lxbgi.quizlet.com,Captcha Challenge…,403,163681,lxbgi.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,lxbgi.quizlet.com,cloudflare,443,https://lxbgi.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1587106300,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
m-qa.quizlet.com,Captcha Challenge…,403,163768,m-qa.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,m-qa.quizlet.com,cloudflare,80,http://m-qa.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,1534696803,104.17.188.102,Cloudflare Bot Management,98,False,True,https://m-qa.quizlet.com/,True,
m-shopify.quizlet.com,Captcha Challenge…,403,163665,m-shopify.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,m-shopify.quizlet.com,cloudflare,443,https://m-shopify.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-562771596,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
m.quizlet.com,Captcha Challenge…,403,163706,m.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,m.quizlet.com,cloudflare,443,https://m.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,742913872,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
mail1.quizlet.com,Captcha Challenge…,403,163677,mail1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mail1.quizlet.com,cloudflare,443,https://mail1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-819277167,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
mail2.quizlet.com,Captcha Challenge…,403,163468,mail2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mail2.quizlet.com,cloudflare,443,https://mail2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,893705913,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
mdm.quizlet.com,Captcha Challenge…,403,163666,mdm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mdm.quizlet.com,cloudflare,443,https://mdm.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1656885665,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
mehrdadtavana.fm.quizlet.com,403 Forbidden,403,151,mehrdadtavana.fm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,mehrdadtavana.fm.quizlet.com,cloudflare,80,http://mehrdadtavana.fm.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,https://mehrdadtavana.fm.quizlet.com/,,
mihonokeiba.quizlet.com,Captcha Challenge…,403,163680,mihonokeiba.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,mihonokeiba.quizlet.com,cloudflare,443,https://mihonokeiba.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1761783722,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
misc.quizlet.com,Captcha Challenge…,403,163639,misc.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,misc.quizlet.com,cloudflare,443,https://misc.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-807219831,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
