new,host,a,soa,status_code,txt,has_internal_ips,internal_ips,ns,cname,mx,cdn,cdn-name,aaaa,caa
[x],o34.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o36.emstg.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o78.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o79.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oa.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oauth.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],object-ar-prd.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],ocr.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],offers-discovery-media.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],offers-discovery-web.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],ohm.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],old.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oldmail.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],olympus.myteksi.net,,"ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],omega-marketplace.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],omega-rtc.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],omega.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],oncall.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],onevpn.gts.myteksi.net,,"ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],online.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],opac.grabpay.com,,"ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],open.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,api.grab.com,,,,,
[x],openvas.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ops-001.olympus.myteksi.net,,"ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ops.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],origin.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],osquery01.sg.aws.grabpay.com,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],outbound-mail-209-214.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],outbound-mail-209-72.voice.grabtaxi.com,,"ns-1445.awsdns-52.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,_8657669ef04976c9e423c2c594f3e29a.tjxrvlrcqj.acm-validations.aws,,,,,
[x],overlay-dev.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],overlay.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],overlay.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ovo-esb.grabpay.com,,"ns-344.awsdns-43.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,esb-spring.ovo.id,,,,,
[x],oxygen-license.myteksi.net,,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-140.awsdns-17.com, ns-672.awsdns-20.net, ns-1416.awsdns-49.org, ns-1673.awsdns-17.co.uk",,,,,,
[x],p.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],painel.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],panel.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],pangu.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],papercut.gts.myteksi.net,,"ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],parcel.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],partner-api.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partner-api.grabpay.com,,"ns-1988.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1016.awsdns-63.net, ns-1040.awsdns-02.org, ns-1988.awsdns-56.co.uk, ns-485.awsdns-60.com",d329fgrza9cpi4.cloudfront.net,,True,cloudfront,,
[x],partner-api2.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partner-api3.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partner-gw2.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partner-profile-pic.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],partner.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partners-api.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,api.grab.com,,,,,
[x],partners.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],partners.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],partnerweblogin.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],patronus.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pax.grab.com,,"ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pay-campaign-view.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],pay-project-k.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],pay.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],pay.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],payment.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],paysi-campaign.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],paysi.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pc-70.karta.myteksi.net,,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,"feboard-service-prd.azurewebsites.net, waws-prod-sg1-057.sip.azurewebsites.windows.net, waws-prod-sg1-057-feea.southeastasia.cloudapp.azure.com",,True,azure,,
[x],pda.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],periscope-burrow.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],periscope-webhook.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pgadmin.greenfield.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pgadmin.marikina.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pgadmin.metabase.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pgadmin.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pgsql.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],ph.mkt.grab.com,,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:cust-spf.exacttarget.com -all,,,,,reply.s10.exacttarget.com,,,,
[x],ph.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ph.voice.grabtaxi.com,,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pharos.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],phoenix.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],photos.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],php.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],platform.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],poczta.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],poi-collector.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],poi-es.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],poi.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],poi.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],pop.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],pop3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],porta.data-engineering.myteksi.net,,"ns-1541.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],portal.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],post.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],postgresexporter.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pr.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],prd-ananta-cadence.segp.data-platform.myteksi.net,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-pi-prd-ananta-cadence-lb-1077337629.ap-southeast-1.elb.amazonaws.com,,,,,
[x],prd-coban-partner-moca.coban.myteksi.net,,"ns-1858.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-117.awsdns-14.com, ns-1499.awsdns-59.org, ns-1858.awsdns-40.co.uk, ns-795.awsdns-35.net",,,,,,
[x],prd-pythia.segp.data-platform.myteksi.net,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-pi-prd-pythia-prd-pythia-elb-1665577551.ap-southeast-1.elb.amazonaws.com,,,,,
[x],prd-vpn-authy.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],prd2.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],press.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],presto-monitor.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],prima.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],pro.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],prober.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prod01.ips.encryption.grabpay.com,,"ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,_globalsign-domain-verification=huVrk6EUD_WKIlq8V70vbsZBDrjRWjkw0aWBpm07t7,,,,,,,,,
[x],prod01.ips.signing.grabpay.com,,"ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],projects.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],prometheus.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],promo.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],proxy.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],pt.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],public.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],pypi.data-engineering.myteksi.net,"10.55.120.205, 10.55.119.44, 10.55.118.221, 10.55.123.116, 10.55.121.173, 10.55.122.72","ns-1541.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.55.120.205, 10.55.119.44, 10.55.118.221, 10.55.123.116, 10.55.121.173, 10.55.122.72",,,,,,,
[x],qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,amazonses:kKkKxju0UP3amhluk2a104RJRiuuCHlVyXG/Zyphfbc=,,,"ns-274.awsdns-34.com, ns-808.awsdns-37.net, ns-1052.awsdns-03.org, ns-1547.awsdns-01.co.uk",,,,,,
[x],qms.gts.myteksi.net,13.76.156.188,"ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,azure,,
[x],quest-media.grab.com,"65.9.86.92, 65.9.86.70, 65.9.86.118, 65.9.86.17","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],quest.myteksi.net,"10.0.8.194, 10.0.48.120, 10.0.10.56","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.8.194, 10.0.48.120, 10.0.10.56",,,,,,,
[x],rabbitmq.qms.grab.com,52.221.181.34,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rabbitmq.uat.qms.grab.com,13.214.132.167,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rabbitmq3.uat.qms.grab.com,13.214.132.167,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],radio.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],radius.gts.myteksi.net,"10.29.2.126, 10.29.2.137","ns-730.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.29.2.126, 10.29.2.137",,,,,,,
[x],radius.it.grab.com,"18.138.8.162, 18.139.137.205","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1082.awsdns-07.org, ns-1873.awsdns-42.co.uk, ns-448.awsdns-56.com, ns-928.awsdns-52.net",duo-prod-ldap-4f2a2b5e47ee41cb.elb.ap-southeast-1.amazonaws.com,,,,,
[x],ragnarok.myteksi.net,10.0.91.165,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.91.165,,,,,,,
[x],ralph.myteksi.net,"10.0.87.235, 10.0.90.105","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.87.235, 10.0.90.105",,,,,,,
[x],reboarding.grab.com,"18.66.97.35, 18.66.97.127, 18.66.97.122, 18.66.97.47","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],redis-boleh-02.myteksi.net,10.0.104.52,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.104.52,"ns-1048.awsdns-03.org, ns-159.awsdns-19.com, ns-1986.awsdns-56.co.uk, ns-832.awsdns-40.net",prd-boleh-002.pcxebj.0001.apse1.cache.amazonaws.com,,,,,
[x],redis-commander.uat.qms.grab.com,13.214.132.167,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],redis-discovery-ds.myteksi.net,"10.0.121.110, 10.0.106.55, 10.0.110.148, 10.0.116.213","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.121.110, 10.0.106.55, 10.0.110.148, 10.0.116.213","ns-1048.awsdns-03.org, ns-159.awsdns-19.com, ns-1986.awsdns-56.co.uk, ns-832.awsdns-40.net",prd-discovery-ds.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-forge.myteksi.net,"10.0.110.250, 10.0.114.213","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.110.250, 10.0.114.213",,prd-forge.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-grab-fare.myteksi.net,10.0.109.246,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.109.246,,"prd-grab-fare.pcxebj.ng.0001.apse1.cache.amazonaws.com, prd-grab-fare-004.pcxebj.0001.apse1.cache.amazonaws.com",,,,,
[x],redis-nirvana.myteksi.net,"10.0.112.66, 10.0.109.99, 10.0.116.101, 10.0.110.224, 10.0.119.168, 10.0.106.201","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.112.66, 10.0.109.99, 10.0.116.101, 10.0.110.224, 10.0.119.168, 10.0.106.201",,prd-nirvana.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-ohm.myteksi.net,"10.0.124.139, 10.0.123.140, 10.0.117.3, 10.0.106.95","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.124.139, 10.0.123.140, 10.0.117.3, 10.0.106.95","ns-1048.awsdns-03.org, ns-159.awsdns-19.com, ns-1986.awsdns-56.co.uk, ns-832.awsdns-40.net",prd-ohm-cluster.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-pandora.myteksi.net,"10.0.113.185, 10.0.107.210","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.113.185, 10.0.107.210",,prd-pandora.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-ragnarok.myteksi.net,"10.0.110.90, 10.0.119.211, 10.0.122.57, 10.0.117.69","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.110.90, 10.0.119.211, 10.0.122.57, 10.0.117.69",,prd-ragnarok.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-rudra-cluster.myteksi.net,"10.0.105.103, 10.0.105.254, 10.0.118.193, 10.0.117.45","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.105.103, 10.0.105.254, 10.0.118.193, 10.0.117.45",,prd-rudra-cluster.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-safety-postmaster.myteksi.net,"10.0.106.177, 10.0.121.50, 10.0.108.1, 10.0.115.143","ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.106.177, 10.0.121.50, 10.0.108.1, 10.0.115.143",,prd-safety-postmaster.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis-workforce-api.myteksi.net,,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,prd-workforce-api.pcxebj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],redis.cycle.myteksi.net,10.78.69.197,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.78.69.197,,"redis-db-vtprod-001.o8gibt.ng.0001.apse1.cache.amazonaws.com, redis-db-vtprod-001-001.o8gibt.0001.apse1.cache.amazonaws.com",,,,,
[x],redmine.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],redshift-console.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],redshift-vpn.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],register.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],relay.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],remote.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],report.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],reports.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],research.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],reviews.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],rewards.grab.com,"108.138.17.38, 108.138.17.49, 108.138.17.124, 108.138.17.31","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],rewards.myteksi.net,"10.0.10.112, 10.0.8.119, 10.0.48.45","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.112, 10.0.8.119, 10.0.48.45",,internal-prd-rewards-int-1600852971.ap-southeast-1.elb.amazonaws.com,,,,,
[x],rides-api-s3.grab.com,"18.160.18.117, 18.160.18.109, 18.160.18.83, 18.160.18.108","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],riemann.myteksi.net,"10.0.86.49, 10.0.88.153, 10.0.90.153","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.86.49, 10.0.88.153, 10.0.90.153",,,,,,,
[x],router.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],rstudio.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],rt.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],ru.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],rubick.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rudra.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],s-partner-api.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],s.grab.com,"13.226.153.127, 13.226.153.81, 13.226.153.72, 13.226.153.43","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],s1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
