new,host,soa,txt,status_code,a,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,caa
,files.elektroda.pl,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.41.181.70,"2a02:26f0:3500:882::76b, 2a02:26f0:3500:881::76b","files.elektroda.pl.edgekey.net, e1899.dsca.akamaiedge.net",,,,,,,
,files.support-anz.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,60.240.145.180,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,fileshare.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,filmy.elektroda.pl,"ns-761.awsdns-31.net, awsdns-hostmaster.amazon.com",,NOERROR,"108.157.229.15, 108.157.229.39, 108.157.229.68, 108.157.229.116","2600:9000:236e:3000:12:589b:1480:93a1, 2600:9000:236e:ae00:12:589b:1480:93a1, 2600:9000:2240:f600:12:589b:1480:93a1, 2600:9000:2240:de00:12:589b:1480:93a1, 2600:9000:2240:7e00:12:589b:1480:93a1, 2600:9000:236e:6c00:12:589b:1480:93a1, 2600:9000:236e:1a00:12:589b:1480:93a1, 2600:9000:2240:9a00:12:589b:1480:93a1",dazr82i7oo6s2.cloudfront.net,True,cloudfront,"ns-1886.awsdns-43.co.uk, ns-480.awsdns-60.com, ns-761.awsdns-31.net, ns-1198.awsdns-21.org",,,,
,follow-me.immixgroup.com,"ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",,NOERROR,,,custom-tracking.salesloft.com,,,"ns-1248.awsdns-28.org, ns-1651.awsdns-14.co.uk, ns-482.awsdns-60.com, ns-834.awsdns-40.net",,,,"comodoca.com, digicert.com, letsencrypt.org, pki.goog"
,fpvdms.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,fpvdms2169250q.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,fpvdms2169250t.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,fpvdmstest.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,fpvdmstest250t.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,fr.cloud.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,83.217.245.90,,,,,,,,,
,freescale.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,,,,,,,,
,ftp.aspencore.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,52.22.65.234,,,,,,,,,
,ftp.eng.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.32,,,,,,,,,
,ftp.fileshare.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.34,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,ftp2.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,40.83.150.33,,,True,azure,,,,,
,ftpdigital.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,40.85.151.198,,,True,azure,,,,,
,fujitsu.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,,,,,,,,
,fusioncloud.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,209.251.187.150,,,,,,,,,
,gan-sic-power.richardsonrfpd.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,"20.245.104.207, 20.205.146.106, 20.82.28.58",,,,,,,,,
,gateway.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,gateway.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,gatewayapp.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,gdnstst.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,127.0.0.1,,,,,,True,127.0.0.1,,
,ge.transim.com,"ns1-02.azure-dns.com, msnhst.microsoft.com",,NOERROR,137.135.18.76,,transim-application-gateway.westus.cloudapp.azure.com,True,azure,,,,,
,gfsvip.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,gfsvip.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,git.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,10.50.1.6,,,,,,True,10.50.1.6,,
,global.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,global.transim.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",,NOERROR,255.255.255.255,,"globalweb.transim.co, az-fr.eu.transim.co, transim-application-gateway.francecentral.cloudapp.azure.com",,,,True,255.255.255.255,,
,globalcalendar.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,globalecsdev100.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,globalecsuat100.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,globallogin.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,globalservices.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,,,,,,,,,,
,globalsupport.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,,,,True,azure,,,,,
,glwms.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,go.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:_netblocks.eloqua.com -all,NOERROR,209.167.231.15,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,gp01.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,gp01self.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,98.124.137.7,,,,,,,,,
,gpsecure.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,216.150.160.22,,,,,,,,,
,grafana.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,infrastructure-lb.transim.com,,,,,,,
,greensummitlogin.eetimes.com,"ns-344.awsdns-43.com, awsdns-hostmaster.amazon.com",,NOERROR,"18.66.196.41, 18.66.196.86, 18.66.196.70, 18.66.196.81","2600:9000:2246:4a00:4:dacb:e0c0:93a1, 2600:9000:2246:a600:4:dacb:e0c0:93a1, 2600:9000:2246:5c00:4:dacb:e0c0:93a1, 2600:9000:2246:3000:4:dacb:e0c0:93a1, 2600:9000:2246:7000:4:dacb:e0c0:93a1, 2600:9000:2246:e00:4:dacb:e0c0:93a1, 2600:9000:2246:800:4:dacb:e0c0:93a1, 2600:9000:2246:b000:4:dacb:e0c0:93a1",d122z3pmv2loxv.cloudfront.net,True,cloudfront,"ns-344.awsdns-43.com, ns-1551.awsdns-01.co.uk, ns-980.awsdns-58.net, ns-1290.awsdns-33.org",,,,
,gso-qual.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,gta.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,helpdesk.aspencore.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,,,,,,,,,,
,highfive.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,highfiveadmin.arrow.com,"dns1.p04.nsone.net, hostmaster.nsone.net",,NOERROR,"34.141.11.154, 35.246.229.114","2a05:d014:275:cb02::c8, 2a05:d014:275:cb00::c8",arrowhighfiveadmin.netlify.com,True,google,,,,,
,hkrsa.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,203.193.26.37,,,,,,,,,
,host1.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host10.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host11.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host2.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host4.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host6.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host7.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host8.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,host9.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hr.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 mx include:spf.protection.outlook.com include:spf.afas.online -all,NOERROR,,,,,,,,,hr-arrow-com.mail.protection.outlook.com,
,huntpacks.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112prod.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112prod.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112qual.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112qual.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112test.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-112test.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-newprod.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,hyperion-newprod.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,ibt-test.immixgroup.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.77.232.1,,,,,,,,,
,iframe.transim.com,"ns1-02.azure-dns.com, msnhst.microsoft.com",,NOERROR,137.135.18.76,,transim-application-gateway.westus.cloudapp.azure.com,True,azure,,,,,
,images.connect.globalservices.arrow.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.70.121.139, 104.70.121.211",,"elqcdn.eloqua.com, sni-wildcard.en25.com.edgekey.net, e74319.x.akamaiedge.net",,,,,,,
,images.connected.arrow.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.12.147.20, 23.12.147.38, 23.12.147.37",,"s600830862.sc.en25.com, sni-wildcard.en25.com.edgekey.net, e74319.x.akamaiedge.net",,,,,,,
,images.corp.immixgroup.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.126.37.152, 104.126.37.147",,"s3086.sc.en25.com, s3086.sc.en25.com.edgekey.net, e70986.x.akamaiedge.net",,,,,,,
,images.eugo.arrow.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.126.37.176, 104.126.37.169",,"s159500889.sc.en25.com, s159500889.sc.en25.com.edgekey.net, e112225.x.akamaiedge.net",,,,,,,
,images.go.arrow.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"88.221.24.9, 88.221.24.106",,"s1304.sc.en25.com, s1304.sc.en25.com.edgekey.net, e81617.x.akamaiedge.net",,,,,,,
,imark-test.immixgroup.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,137.116.73.147,,,True,azure,,,,,
,imark.immixgroup.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,137.116.73.147,,,True,azure,,,,,
,immixgroup.com,"pdns77.ultradns.com, domadmin.arrow.com","v=spf1 ip4:8.34.161.0/24 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.136.75.53/28 ip4:216.85.169.162/28 ip4:134.170.202.31/32 ip4:23.23.239.161/32 ip4:54.243.244.199/32 ip4:142.0.168.31/32 ip4:52.167.112.206/32 ip4:216.150.160.0/20 include:sendgrid.net,  include:spf.protection.outlook.com -all, ho7znFJdEGVFtsvHTbZBLJ2oKHEWvzbT4wGsVSCs4PaoIBlICOXAlH22vCWMEHdTGvHH83JqdDquEx80vFUmqg==, MS=ms79770629, +3QnKv3yRdZkco8qrAhqfXfUsCPhL4vjjn3TFanEYeuCXMv82V3S4ZqWscienQXL342YEMDkrJvRV6z4Dj+xYA==",NOERROR,172.177.13.144,,,,,"dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns1.p01.nsone.net",,,immixgroup-com.mail.protection.outlook.com,
,infineon.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,,,,,,,,
,info.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,info.ecs-anz.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,,,
,ingress.msbc-sit.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,,,,,,,,,,
,insights.aicenterqual.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,intecswc.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,intel-designcenter.transim.com,"ns1-02.azure-dns.com, msnhst.microsoft.com",,NOERROR,137.135.18.76,,transim-application-gateway.westus.cloudapp.azure.com,True,azure,,,,,
,intel.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,,,,,,,,
,intelligent-solutions-marketplace.arrow.com,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,146.75.121.124,,prod.magentocloud.map.fastly.net,True,fastly,,,,,
,intersil.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,,,,,,,,,,
,intsso.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,intsso.gslb.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,investor.arrow.com,"ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",,NOERROR,162.159.130.11,,webfarm-09.q4web.com,True,cloudflare,,,,,
,investors.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,iot.arrow.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",,NOERROR,23.100.9.35,,"mrktg.arwdns.net, 65d745a3-8111-40c4-a1d4-5f051cb7c749.cloudapp.net",True,azure,,,,,
,iot.eetimes.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.102.19.238,,"iot.eetimes.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,
,iphonevpn.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,ir.chip1stop.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,157.112.176.36,,,,,,,,,
,ir.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,NOERROR,,,,,,,,,,
,ironporterpext.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.61,,,,,,,,,
,ironportna1.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,ironportna2.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.54,,,,,,,,,
,ironportnatst.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.151,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,isaserver.aepetsche.com,"pdns77.ultradns.com, domadmin.arrow.com","v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, MS=ms68482330, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==, exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==, 62pnfltf920nj5zfrg8bpvlgvysyr5bj",NOERROR,13.93.163.20,,aepetsche.com,True,azure,"dns3.p04.nsone.net, dns4.p04.nsone.net, pdns77.ultradns.com, pdns77.ultradns.org, pdns77.ultradns.biz, pdns77.ultradns.net, dns1.p04.nsone.net, dns2.p04.nsone.net",,,aepetsche-com.mail.protection.outlook.com,
,issy.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,,,
,itsupport.aepetsche.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,206.105.13.72,,,,,,,,,
,itsupport.transim.com,"ns1.vtitan.com, dnsadmin.vtitan.com",,NOERROR,,,"customer-sdpondemand.manageengine.com, csdp.manageengine.com",,,,,,,letsencrypt.org
,jenkins.transim.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,10.50.3.4,,az-office-app-gw.transim.com,,,,True,10.50.3.4,,
,k2.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.83,,,,,,,,,
,k2dev.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.82,,,,,,,,,
,k2poc.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,k2qual.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.165.163.66,,,,,,,,,
,ldapdata.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,
,leadenginep.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,63.94.171.24,,,,,,,,,
,legacy.arrow.com.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,legacy.eetimes.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.65.85.121,,,True,azure,,,,,
,legacyecs.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,lighting-europe.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"www.arroweurope.com, mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,link.arrow.com,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",,NOERROR,"108.138.51.19, 108.138.51.42, 108.138.51.38, 108.138.51.44, 205.251.192.120, 205.251.195.200",,d2hiv1s45yps61.cloudfront.net,True,cloudfront,"ns-968.awsdns-57.net, ns-120.awsdns-15.com, ns-1782.awsdns-30.co.uk, ns-1249.awsdns-28.org",,,,
,littelfuse.transim.com,"ns1-02.azure-dns.com, msnhst.microsoft.com",,NOERROR,137.135.18.76,,transim-application-gateway.westus.cloudapp.azure.com,True,azure,,,,,
,login.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",,NOERROR,13.93.163.20,,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",True,azure,,,,,
,login.aspencore.com,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.87.160.58,,"login-aspencore-com.janrain.com, login.aspencore.com.edgekey.net, e6798.dsca.akamaiedge.net",,,,,,,
,lync.arrow.com,"pdns77.ultradns.com, domadmin.arrow.com",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,NOERROR,,,,,,,,,,
,lyncdiscover.aepetsche.com,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.196.45,,webdir.online.lync.com,,,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",,,,
,lyncdiscover.arrow.com,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.192.14,2603:1027:0:48::21,webdir.online.lync.com,,,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",,,,
,lyncdiscover.eetimes.com,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.192.14,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.einfochips.com,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.196.45,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.immixgroup.com,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.192.14,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
