new,host,a,soa,status_code,txt,aaaa,cdn,cdn-name,mx,ns,has_internal_ips,internal_ips,cname,caa
[x],webmail.bhoffart.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.categtemp.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],webmail.cbothwell.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.cfoos.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.cheugel.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.ckelly.staff.hostgator.com,,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.cmann.staff.hostgator.com,,,NOERROR,,,,,,,,,,
[x],webmail.csanders.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.dbarker.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.dcopley.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.dlair.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.dnaraghi.staff.hostgator.com,,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.drakesmith.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.dstjohn.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.fsoto.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.gaumaugher.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,"staff2.hostgator.com, staff1.hostgator.com",,,,
[x],webmail.glefferd.staff.hostgator.com,198.57.159.231,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.hostgator.com.br,"172.66.43.218, 172.66.40.38","ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,"2606:4700:3108::ac42:2bda, 2606:4700:3108::ac42:2826",True,cloudflare,,,,,,
[x],webmail.htran.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,"staff1.hostgator.com, staff2.hostgator.com",,,,
[x],webmail.idiaz.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.isaac.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.jbell.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.jscanlon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.jtevington.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.kschottie.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.magicspam.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],webmail.mbinner.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.msafovich.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.msheldon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.msutherland.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.pharrison.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.rfoshee.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.rkonop.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.rterry.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,"staff1.hostgator.com, staff2.hostgator.com",,,,
[x],webmail.rwidger.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.sdundon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.shuddy.staff.hostgator.com,,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.shussain.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.sladewig.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.staff.hostgator.com,,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.stran.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.thoang.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.tmitchell.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.training.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webmail.xsteavenson.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],webstage.hostgator.com,13.59.50.72,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],weebly.hostgator.com.br,192.185.221.8,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],weeblytest.jtevington.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],weeeeeeee.msheldon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],weeeorg.msheldon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],wfm.cbothwell.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.acostanzo.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.anaremore.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.bcaine.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.dcopley.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,"staff1.hostgator.com, staff2.hostgator.com",,,,
[x],whm.dfoster.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.dlair.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.dnaraghi.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.drakesmith.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.dstjohn.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.gaumaugher.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.gpineda.staff.hostgator.com,192.185.13.139,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.hostgator.com,67.18.54.2,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],whm.hostgator.com.br,"172.66.40.38, 172.66.43.218","ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,"2606:4700:3108::ac42:2bda, 2606:4700:3108::ac42:2826",True,cloudflare,,,,,,
[x],whm.jbell.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,"staff2.hostgator.com, staff1.hostgator.com",,,,
[x],whm.jscanlon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.jtevington.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,"staff2.hostgator.com, staff1.hostgator.com",,,,
[x],whm.mbinner.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.msheldon.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.rfoshee.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, noreply.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.sdundon.staff.hostgator.com,192.185.2.136,,NOERROR,,,,,,,,,,
[x],whm.shussain.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whm.voipo.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, root.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],whmcs-test.hostgator.com.br,192.185.131.165,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],whois.hostgator.com,216.110.94.227,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],whybbvacompasssucks.msutherland.staff.hostgator.com,192.185.2.136,"staff1.hostgator.com, dnsadmin.staff.hostgator.com",NOERROR,,,,,,,,,,
[x],wildcard.hostgator.com,162.214.129.144,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],win.hostgator.com,"192.185.6.89, 192.185.204.39","vdc3-cyrus1.win.hostgator.com, hostmaster.win.hostgator.com, vdc1-cyrus1.win.hostgator.com",NOERROR,v=spf1 a mx ip4:50.22.14.134 -all,,,,mail.win.hostgator.com,"vdc1-cyrus1.win.hostgator.com, dns2.win.hostgator.com, dns1.win.hostgator.com, vdc3-cyrus1.win.hostgator.com",,,,
[x],win.hostgator.com.br,,"vdc2.win.arvixe.com, hostmaster.win.arvixe.com, vdc1.win.arvixe.com",NOERROR,,,,,,"dc3-provo.win.arvixe.com, vdc1.win.arvixe.com, vdc2.win.arvixe.com, vdc3-cyrus1.win.arvixe.com",,,,
[x],win.hostgator.mx,,"vdc2.win.arvixe.com, hostmaster.win.arvixe.com, vdc1.win.arvixe.com",NOERROR,,,,,,"dc3-provo.win.arvixe.com, vdc3-cyrus1.win.arvixe.com, vdc1.win.arvixe.com, vdc2.win.arvixe.com",,,,
[x],win10-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],win10-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],win10-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],windows.faq.hostgator.com,67.18.96.42,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wiz.hostgator.com.br,108.179.194.184,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wizard.hostgator.com,50.23.47.206,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns10.hostgator.com.br,50.116.84.176,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns100.hostgator.com,162.144.21.76,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns100.hostgator.com.br,96.125.163.60,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns101.hostgator.com.br,96.125.163.62,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns102.hostgator.com.br,96.125.163.106,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns104.hostgator.com.br,96.125.163.92,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns106.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns107.hostgator.com.br,96.125.163.97,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns108.hostgator.com.br,96.125.163.93,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns109.hostgator.com.br,96.125.163.96,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns114.hostgator.com.br,96.125.163.138,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns115.hostgator.com.br,96.125.163.139,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns116.hostgator.com.br,96.125.163.146,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns117.hostgator.com.br,96.125.163.147,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns12.hostgator.com.br,108.167.146.110,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns120.hostgator.com.br,96.125.163.142,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns121.hostgator.com.br,96.125.163.143,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns122.hostgator.com.br,96.125.163.180,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns127.hostgator.com.br,108.167.147.161,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns128.hostgator.com.br,108.167.147.164,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns13.hostgator.com.br,108.167.146.111,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns130.hostgator.com,162.144.20.53,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns130.hostgator.com.br,108.167.147.180,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns131.hostgator.com.br,108.167.147.183,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns134.hostgator.com.br,108.167.147.178,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns135.hostgator.com.br,108.167.147.181,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns136.hostgator.com.br,96.125.163.213,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns137.hostgator.com.br,96.125.163.214,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns14.hostgator.com.br,108.167.146.114,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns140.hostgator.com.br,96.125.163.246,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns141.hostgator.com.br,96.125.163.247,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns143.hostgator.com.br,96.125.162.213,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns144.hostgator.com.br,96.125.162.124,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns148.hostgator.com.br,162.241.203.193,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns149.hostgator.com.br,162.241.203.194,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns15.hostgator.com.br,108.167.146.115,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns151.hostgator.com.br,162.241.203.199,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns154.hostgator.com.br,162.241.203.208,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns156.hostgator.com.br,162.241.203.213,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns157.hostgator.com.br,162.241.203.214,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns158.hostgator.com.br,162.241.60.32,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns16.hostgator.com.br,108.167.146.164,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns161.hostgator.com.br,162.241.60.38,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns162.hostgator.com.br,162.241.60.44,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns163.hostgator.com.br,162.241.60.45,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns164.hostgator.com.br,162.241.60.49,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns165.hostgator.com.br,162.241.60.50,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns166.hostgator.com.br,162.241.60.66,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns167.hostgator.com.br,162.241.60.67,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns168.hostgator.com.br,162.241.60.71,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns169.hostgator.com.br,162.241.60.72,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns17.hostgator.com.br,108.167.146.165,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns170.hostgator.com.br,162.241.60.93,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns171.hostgator.com.br,162.241.60.94,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns172.hostgator.com.br,162.241.60.98,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns173.hostgator.com.br,162.241.60.99,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns174.hostgator.com.br,162.241.60.135,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns175.hostgator.com.br,162.241.60.136,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns177.hostgator.com.br,162.241.60.141,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns178.hostgator.com.br,162.241.60.145,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns180.hostgator.com.br,162.241.60.150,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns182.hostgator.com.br,162.241.61.1,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns183.hostgator.com.br,162.241.61.2,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns184.hostgator.com.br,162.241.61.6,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns185.hostgator.com.br,162.241.61.7,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns186.hostgator.com.br,162.241.61.11,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns187.hostgator.com.br,162.241.61.12,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns188.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns189.hostgator.com.br,162.241.61.17,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns192.hostgator.com.br,162.241.61.106,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns193.hostgator.com.br,162.241.61.107,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns194.hostgator.com.br,162.241.61.111,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns195.hostgator.com.br,162.241.61.112,,NOERROR,,,,,,,,,,
[x],wns196.hostgator.com.br,162.241.61.116,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns197.hostgator.com.br,162.241.61.117,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns198.hostgator.com.br,162.241.61.161,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns199.hostgator.com.br,162.241.61.162,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns20.hostgator.com.br,108.167.146.207,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns200.hostgator.com.br,162.241.61.166,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns201.hostgator.com.br,162.241.61.167,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2030.hostgator.com,108.167.164.110,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns204.hostgator.com.br,162.241.61.176,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2040.hostgator.com,108.167.164.142,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns205.hostgator.com.br,162.241.61.177,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns206.hostgator.com.br,162.241.62.6,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns207.hostgator.com.br,162.241.62.7,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns209.hostgator.com.br,162.241.62.12,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2100.hostgator.com,108.167.165.81,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2130.hostgator.com,108.179.243.6,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2140.hostgator.com,108.179.243.46,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns218.hostgator.com.br,162.241.62.98,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns219.hostgator.com.br,162.241.62.99,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns22.hostgator.com.br,108.167.146.237,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns220.hostgator.com.br,162.241.62.103,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2200.hostgator.com,108.167.156.94,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns221.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns222.hostgator.com.br,162.241.62.228,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns2220.hostgator.com,108.167.156.214,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns223.hostgator.com.br,162.241.62.229,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns224.hostgator.com.br,162.241.62.233,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns225.hostgator.com.br,162.241.62.234,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns227.hostgator.com.br,162.241.62.239,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],wns23.hostgator.com.br,108.167.146.238,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
