new,host,a,soa,status_code,cdn,cdn-name,ns,cname,caa,aaaa,mx,txt,has_internal_ips,internal_ips
[x],pr-1306.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1307.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.79, 18.165.83.77, 18.165.83.3, 18.165.83.99","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1312.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.100, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1314.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.99, 18.165.83.77, 18.165.83.3, 18.165.83.79","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1315.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.16, 52.222.139.29, 52.222.139.46, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1318.my-dev.prototype.service.ncsc.gov.uk,"18.173.233.126, 18.173.233.21, 18.173.233.112, 18.173.233.58","ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-98.awsdns-12.com, ns-1426.awsdns-50.org, ns-1545.awsdns-01.co.uk, ns-576.awsdns-08.net",,,,,,,
[x],pr-1322.my-dev.prototype.service.ncsc.gov.uk,"99.86.91.102, 99.86.91.77, 99.86.91.21, 99.86.91.82","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1324.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.111, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1325.my-dev.prototype.service.ncsc.gov.uk,,"ns-1036.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1036.awsdns-01.org, ns-115.awsdns-14.com, ns-1933.awsdns-49.co.uk, ns-827.awsdns-39.net",,,,,,,
[x],pr-1327.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.111, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1328.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.127, 18.66.97.111, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1330.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1332.my-dev.prototype.service.ncsc.gov.uk,"99.86.91.77, 99.86.91.21, 99.86.91.82, 99.86.91.102","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1333.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1337.my-dev.prototype.service.ncsc.gov.uk,"52.222.236.96, 52.222.236.85, 52.222.236.120, 52.222.236.124","ns-1296.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1296.awsdns-34.org, ns-1769.awsdns-29.co.uk, ns-404.awsdns-50.com, ns-624.awsdns-14.net",,,,,,,
[x],pr-1339.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.111, 18.66.97.127, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1340.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.46, 52.222.139.29, 52.222.139.16, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1348.my-dev.prototype.service.ncsc.gov.uk,"18.66.233.65, 18.66.233.41, 18.66.233.40, 18.66.233.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1350.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.81, 18.66.97.111, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1351.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.127, 18.66.97.111, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1354.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.91, 108.157.229.88, 108.157.229.92, 108.157.229.124","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1355.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1358.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.124, 108.157.229.88, 108.157.229.92, 108.157.229.91","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1359.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1360.my-dev.prototype.service.ncsc.gov.uk,"18.66.233.127, 18.66.233.65, 18.66.233.40, 18.66.233.41","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1363.my-dev.prototype.service.ncsc.gov.uk,"18.66.233.65, 18.66.233.41, 18.66.233.40, 18.66.233.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1364.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1373.my-dev.prototype.service.ncsc.gov.uk,"18.244.179.61, 18.244.179.30, 18.244.179.34, 18.244.179.84","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1374.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.29, 52.222.139.16, 52.222.139.46, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1377.my-dev.prototype.service.ncsc.gov.uk,"18.244.179.34, 18.244.179.61, 18.244.179.84, 18.244.179.30","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1378.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.81, 18.66.97.100, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1379.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.29, 52.222.139.46, 52.222.139.16, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1382.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.127, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1386.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.10, 52.222.139.29, 52.222.139.46, 52.222.139.16","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1392.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.100, 18.66.97.81, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1393.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1397.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.81, 18.66.97.100, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1400.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.111, 18.66.97.127, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1404.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.81, 18.66.97.100, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1406.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.111, 18.66.97.127",,NOERROR,True,cloudfront,,,,,,,,
[x],pr-1407.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1408.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.79, 18.165.83.99, 18.165.83.3, 18.165.83.77","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1410.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1414.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.46, 52.222.139.16, 52.222.139.29, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1416.my-dev.prototype.service.ncsc.gov.uk,"99.86.91.77, 99.86.91.21, 99.86.91.82, 99.86.91.102","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1418.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.77, 18.165.83.3, 18.165.83.99, 18.165.83.79","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1419.my-dev.prototype.service.ncsc.gov.uk,"18.155.145.33, 18.155.145.51, 18.155.145.50, 18.155.145.129","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1420.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.127, 18.66.97.81, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1421.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1425.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.111, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1427.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.120, 52.222.139.116, 52.222.139.88, 52.222.139.127","ns-869.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1159.awsdns-16.org, ns-14.awsdns-01.com, ns-1997.awsdns-57.co.uk, ns-869.awsdns-44.net",,,,,,,
[x],pr-1433.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.81, 18.66.97.127, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1437.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1438.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.16, 52.222.139.10, 52.222.139.29, 52.222.139.46","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1439.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1443.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.81, 18.66.97.127, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1445.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1449.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1452.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.3, 18.165.83.79, 18.165.83.77, 18.165.83.99","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1453.my-dev.prototype.service.ncsc.gov.uk,"143.204.215.23, 143.204.215.47, 143.204.215.55, 143.204.215.97","ns-1635.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-118.awsdns-14.com, ns-695.awsdns-22.net, ns-1377.awsdns-44.org, ns-1635.awsdns-12.co.uk",,,,,,,
[x],pr-1455.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.100, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1458.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1461.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.88, 108.157.229.91, 108.157.229.124, 108.157.229.92","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1462.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.127, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1464.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1465.my-dev.prototype.service.ncsc.gov.uk,"99.86.91.77, 99.86.91.82, 99.86.91.102, 99.86.91.21","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1466.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.100, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1472.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1473.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1479.my-dev.prototype.service.ncsc.gov.uk,"18.155.145.33, 18.155.145.50, 18.155.145.129, 18.155.145.51","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1482.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.81, 18.66.97.100, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1485.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.111, 18.66.97.127, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1487.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.111, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1488.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.100, 18.66.97.111, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1489.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.10, 52.222.139.46, 52.222.139.16, 52.222.139.29","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1491.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1496.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.10, 52.222.139.16, 52.222.139.29, 52.222.139.46","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1500.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.81, 18.66.97.111, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1503.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.16, 52.222.139.29, 52.222.139.46, 52.222.139.10","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1504.my-dev.prototype.service.ncsc.gov.uk,"18.66.233.41, 18.66.233.40, 18.66.233.127, 18.66.233.65","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1509.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.100, 18.66.97.111, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1511.my-dev.prototype.service.ncsc.gov.uk,"18.66.248.102, 18.66.248.53, 18.66.248.87, 18.66.248.5","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1512.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.81, 18.66.97.111, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1520.my-dev.prototype.service.ncsc.gov.uk,"18.165.83.79, 18.165.83.99, 18.165.83.3, 18.165.83.77","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1523.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1532.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.127, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1533.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1537.my-dev.prototype.service.ncsc.gov.uk,"18.155.145.33, 18.155.145.129, 18.155.145.50, 18.155.145.51","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1540.my-dev.prototype.service.ncsc.gov.uk,"18.244.179.34, 18.244.179.84, 18.244.179.30, 18.244.179.61","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1544.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.111, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1551.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1552.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.29, 52.222.139.16, 52.222.139.10, 52.222.139.46","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1558.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.92, 108.157.229.124, 108.157.229.88, 108.157.229.91","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1559.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.100, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1563.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.124, 108.157.229.91, 108.157.229.92, 108.157.229.88","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1564.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.100, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1567.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.100, 18.66.97.81, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1568.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1577.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.111, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1579.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.100, 18.66.97.127","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1582.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.100, 18.66.97.111, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1587.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.100, 18.66.97.127, 18.66.97.111, 18.66.97.81","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1589.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.127, 18.66.97.81, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1590.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.127, 18.66.97.100, 18.66.97.81, 18.66.97.111","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1591.my-dev.prototype.service.ncsc.gov.uk,"108.157.229.91, 108.157.229.92, 108.157.229.88, 108.157.229.124","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1594.my-dev.prototype.service.ncsc.gov.uk,"18.244.179.34, 18.244.179.84, 18.244.179.61, 18.244.179.30","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1600.my-dev.prototype.service.ncsc.gov.uk,,"ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1601.my-dev.prototype.service.ncsc.gov.uk,"18.244.179.61, 18.244.179.34, 18.244.179.30, 18.244.179.84","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1388.awsdns-45.org, ns-146.awsdns-18.com, ns-1857.awsdns-40.co.uk, ns-876.awsdns-45.net",,,,,,,
[x],pr-1602.my-dev.prototype.service.ncsc.gov.uk,"52.222.139.29, 52.222.139.46, 52.222.139.10, 52.222.139.16","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],pr-1603.my-dev.prototype.service.ncsc.gov.uk,"18.66.97.111, 18.66.97.81, 18.66.97.127, 18.66.97.100","ns-146.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
