new,host,a,soa,status_code,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,mx,aaaa,ptr,caa
[x],cache4-inside-b.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache4-outside-b.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cardinus.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],careers.sony.com,63.240.80.166,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],careqa.services.sony.com,"44.235.48.109, 44.232.0.90","ns-1769.awsdns-29.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"qa.concierge.support.sony.net, concierge-qa.net","ns-1098.awsdns-09.org, ns-1769.awsdns-29.co.uk, ns-333.awsdns-41.com, ns-925.awsdns-51.net",,,,,,,,,
[x],ccpgdev.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cds.csx.sony.com,69.164.46.71,"dns11.llnwd.net, hostmaster.llnwd.net",NOERROR,sonyjpnpsg-1.hs.llnwd.net,,,,,,,,,,
[x],centerstage.qa.sie.sony.com,"54.156.166.5, 34.196.230.77","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"us-lb-cust-sie-snd.interactgo.com, us-public-lb-cust-sony-1296941338.us-east-1.elb.amazonaws.com",,,,,,,,,,
[x],centerstage.sie.sony.com,"54.156.166.5, 34.196.230.77","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"us-lb-cust-sie-prod.interactgo.com, us-public-lb-cust-sony-1296941338.us-east-1.elb.amazonaws.com",,,,,,,,,,
[x],ces.blog.sony.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"blog.sony.com, blogsony.prod01.use1.asgardmap.net, blogsony-alb-953748344.us-east-1.elb.amazonaws.com",,,,,,,,,,
[x],cevmnt175.eu.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],cfvid.xplabstream.wws.sony.com,"18.66.122.77, 18.66.122.67, 18.66.122.122, 18.66.122.70","ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,d3gag49pys8hey.cloudfront.net,"ns-1462.awsdns-54.org, ns-1917.awsdns-47.co.uk, ns-454.awsdns-56.com, ns-554.awsdns-05.net",True,cloudfront,,,,,,,
[x],chameleon-solr-qa.spe.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],cineshare.spe.sony.com,208.84.227.134,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cineshareplus.spe.sony.com,208.84.227.220,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cinestor.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cirus.sde.sony.com,52.42.49.234,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,uxtc-persona-data-prod-598354206.us-west-2.elb.amazonaws.com,,,,,,,,,,
[x],citrixportal.sony.com,160.33.102.45,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],click.direct.account.sony.com,13.111.39.174,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,,
[x],click.email.nbg.sel.sony.com,13.111.216.135,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],click.email.sel.sony.com,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,click.virt.s6.exacttarget.com,,,,,,,,,,
[x],click.exhibitorrelations.spe.sony.com,13.111.216.139,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cloud.direct.account.sony.com,13.111.38.230,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,,
[x],cloud.email.nbg.sel.sony.com,13.111.214.89,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cmqa.store.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cmsqadw.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cnm.sony.com,160.33.129.9,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cnmqa.sony.com,160.33.128.118,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cnmstg.sony.com,160.33.128.113,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],code-jira.am.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],collabedge.eu.sony.com,"195.2.38.114, 195.2.38.113","pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],collect.me.sony.com,"54.185.43.200, 52.43.28.43","ns-244.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-244.awsdns-30.com, ns-921.awsdns-51.net, ns-1491.awsdns-58.org, ns-1593.awsdns-07.co.uk",,,,,,,,,
[x],commission.am.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],community.sony.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"community.sony.com.00du0000000itq0mak.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com, ord.edge2.salesforce.com",,,,,,,,,,
[x],comweb.sdm.sony.com,64.95.24.110,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],concur.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],conf-dev-synch-backend-lb.aws.sie.sony.com,,"ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],conf-qa-synch-backen-lb.aws.sie.sony.com,,,NOERROR,,,,,,,,,,,
[x],conf-qa-synch-backend-lb.aws.sie.sony.com,,"ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],confluence-stg.aws.sie.sony.com,43.148.3.187,"ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1211.awsdns-23.org, ns-1807.awsdns-33.co.uk, ns-487.awsdns-60.com, ns-694.awsdns-22.net",,,,,,,,,
[x],confluence.snei.sony.com,43.148.3.193,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],console-api.dl.sony.com,"18.66.112.109, 18.66.112.84, 18.66.112.46, 18.66.112.66","ns-422.awsdns-52.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,,
[x],consumerism.jp.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],content.ap.sony.com,121.100.32.154,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,,,
[x],core-dev.snei.sony.com,43.148.32.125,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],core-qa.snei.sony.com,43.148.32.132,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],core-stg.snei.sony.com,43.148.32.141,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],corpftp.playstation.sony.com,64.68.76.90,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cppd.sony.com,"52.222.139.8, 52.222.139.53, 52.222.139.83, 52.222.139.20","ns-1688.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d2ws4yw348aigx.cloudfront.net,"ns-1192.awsdns-21.org, ns-1688.awsdns-19.co.uk, ns-76.awsdns-09.com, ns-975.awsdns-57.net",True,cloudfront,,,,,"2600:9000:2204:6e00:18:cd91:40:93a1, 2600:9000:2204:ce00:18:cd91:40:93a1, 2600:9000:2204:7000:18:cd91:40:93a1, 2600:9000:2204:3800:18:cd91:40:93a1, 2600:9000:2204:3000:18:cd91:40:93a1, 2600:9000:2204:ae00:18:cd91:40:93a1, 2600:9000:2204:a600:18:cd91:40:93a1, 2600:9000:2204:e00:18:cd91:40:93a1",,
[x],cra-east.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cra-sd.fw-sd.sony.com,160.33.74.4,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cra.fw-sd.sony.com,160.33.66.132,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],crater-stage.wws.sony.com,3.225.117.177,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,,,,,,
[x],crater-sync-stage.wws.sony.com,10.140.125.61,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,True,10.140.125.61,,,,
[x],crater-test.wws.sony.com,,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,,,,,,
[x],crater.wws.sony.com,52.4.26.231,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,,,,,,
[x],crbweb.spe.sony.com,"54.68.31.139, 35.160.97.64, 35.165.155.81","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-WDG-extaz-prod-45f32a1a3fd08bff.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],creativestudio.spe.sony.com,,,NOERROR,,,,,,,,,,,
[x],credback.sel.sony.com,198.83.178.21,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],credprod.sel.sony.com,198.83.178.20,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"pdns1.cscdns.net, pdns2.cscdns.net",,,,,,,,,
[x],crm-dev.developer.sony.com,"52.210.134.240, 52.51.212.27, 54.72.165.212","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-dev-1949985887.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],crm-stage.developer.sony.com,"34.249.88.230, 52.49.164.44, 54.195.104.5","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-stage-457418262.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],crm.developer.sony.com,"18.200.95.158, 54.76.83.96, 52.18.9.215","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-prod-1354939315.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],cs3-staging.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cs3.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],csbd.sdp.sel.sony.com,160.33.68.8,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],csm.vpn.sie.sony.com,160.33.161.116,"ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],css.ap.sony.com,,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,,,
[x],csx.sony.com,,"ns-1127.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],ct.spe.sony.com,"52.38.207.89, 52.38.11.166, 52.11.117.224","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-hect-prd-98bd0e3b0122ba8c.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],cwa.eu.sony.com,195.2.37.184,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],cx-edc.spe.sony.com,208.84.225.169,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cx.spe.sony.com,"35.80.194.120, 54.244.206.111, 44.230.127.149","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-cxvmc-ext-prd-137be86be74cc489.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],cxvdi-ag-ext.spe.sony.com,"44.226.32.221, 44.237.76.18, 54.244.122.85","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-cxvdivmcag-ext-prd-f92ba5c4c273372b.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],cxvdivmc-agdev-ext.spe.sony.com,208.84.227.24,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],cxvmc.spe.sony.com,"44.230.127.149, 35.80.194.120, 54.244.206.111","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-cxvmc-ext-prd-137be86be74cc489.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],d1-np.account.sony.com,,"dns1.p01.nsone.net, hostmaster.nsone.net, dns1.p05.nsone.net, n.sonynei.net",NOERROR,,,,,,,,,,,
[x],d1-pqa.account.sony.com,,"dns1.p01.nsone.net, hostmaster.nsone.net, dns1.p05.nsone.net, n.sonynei.net",NOERROR,,,,,,,,,,,
[x],d1-spint.account.sony.com,,"dns1.p01.nsone.net, hostmaster.nsone.net, dns1.p05.nsone.net, n.sonynei.net",NOERROR,,,,,,,,,,,
[x],d2-pmgt.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],d2-pqa.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],d2-spint.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],d3-np.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],d3-pmgt.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],d3-pqa.account.sony.com,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],dash-tdn.dash.sel.sony.com,160.33.177.149,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dash.dash.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dashdemo-tdn.dash.sel.sony.com,160.33.178.161,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dashdemo.dash.sel.sony.com,160.33.178.161,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],data.spe.sony.com,66.77.63.125,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dbiz-staging.sel.sony.com,160.33.196.142,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dbiz.sel.sony.com,160.33.196.15,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dctfaspex.spe.sony.com,208.84.227.172,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dctshares.spe.sony.com,208.84.227.171,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],ddpe-es.spe.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],de.readerstore.sony.com,173.230.217.90,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dealersalescentral.sony.com,207.159.86.170,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dealersourceqa.sel.sony.com,"54.146.45.161, 54.211.253.59","ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,lb-qa.dealer-source.nonprod.use1.asgardmap.net,,,,,,,,,,
[x],dealersourcestage.sel.sony.com,"34.192.76.108, 107.21.181.58","ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,lb-stg.dealer-source.nonprod.use1.asgardmap.net,,,,,,,,,,
[x],dev-myspe.spe.sony.com,"54.202.54.251, 35.162.60.148, 44.227.80.202","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ff090686270f13bebc4e6df6cfd4bbe7-741808507.us-west-2.elb.amazonaws.com,,,,,,,,,,
[x],dev.collect.me.sony.com,"52.38.223.255, 52.33.67.229","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1854.awsdns-39.co.uk, ns-687.awsdns-21.net, ns-1050.awsdns-03.org, ns-162.awsdns-20.com",,,,,,,,,
[x],dev.developer.sony.com,"52.210.134.240, 54.72.165.212, 52.51.212.27","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-dev-1949985887.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],dev.esupport.sony.com,146.215.222.92,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"pdns1.cscdns.net, pdns2.cscdns.net",,,,,,,,,
[x],dev.register.me.sony.com,,"ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1462.awsdns-54.org, ns-1841.awsdns-38.co.uk, ns-69.awsdns-08.com, ns-863.awsdns-43.net",,,,,,,,,
[x],dev.sumo.me.sony.com,"52.222.139.121, 52.222.139.9, 52.222.139.84, 52.222.139.115","ns-640.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1.awsdns-00.com, ns-1124.awsdns-12.org, ns-1718.awsdns-22.co.uk, ns-640.awsdns-16.net",True,cloudfront,,,,inbound-smtp.us-west-2.amazonaws.com,,,
[x],dev.unlock.me.sony.com,"35.160.14.177, 44.224.190.101","ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1096.awsdns-09.org, ns-1821.awsdns-35.co.uk, ns-321.awsdns-40.com, ns-957.awsdns-55.net",,,,,,,,,
[x],developer.sony.com,"18.200.95.158, 52.18.9.215, 54.76.83.96","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-prod-1354939315.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],devpromotions.sola.sony.com,"18.65.39.126, 18.65.39.88, 18.65.39.85, 18.65.39.12","ns-1525.awsdns-62.org, awsdns-hostmaster.amazon.com",NOERROR,d2txbcbdstd20i.cloudfront.net,"ns-1525.awsdns-62.org, ns-1574.awsdns-04.co.uk, ns-188.awsdns-23.com, ns-956.awsdns-55.net",True,cloudfront,,,,,"2600:9000:223c:c800:5:c2:1c80:93a1, 2600:9000:223c:d400:5:c2:1c80:93a1, 2600:9000:223c:1400:5:c2:1c80:93a1, 2600:9000:223c:7e00:5:c2:1c80:93a1, 2600:9000:223c:3e00:5:c2:1c80:93a1, 2600:9000:223c:5400:5:c2:1c80:93a1, 2600:9000:223c:7a00:5:c2:1c80:93a1, 2600:9000:223c:1000:5:c2:1c80:93a1",,
[x],dex-spiritworld-qa.spe.sony.com,173.251.241.55,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext-qa.spe.sony.com,"udns1.ultradns.net, udns2.ultradns.net",,,atlassian-domain-verification=zO0tmrook2uVQxXx42RYniDWqj/mW6Gv7vM2gv9G6vGiBReqLytNzTZvErX6KesZ,,,,,,
[x],dex-spiritworld.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],dialin.ls15.ap.sony.com,,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,2400:3c00:0:250::29,,
[x],dicer-qa.spe.sony.com,208.84.224.192,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dicer-stg.spe.sony.com,208.84.224.221,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dicer.spe.sony.com,208.84.225.188,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],digisound.spe.sony.com,208.84.225.139,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],direct.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],direct.sony.com,63.141.128.8,"ns1.bigcommerce.com, serverops.bigcommerce.com",NOERROR,store-fe0m7ky1y1.mybigcommerce.com,,,,,,,,,,
[x],discover.store.sony.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,dealer-locator-ca-684095177.us-east-1.elb.amazonaws.com,,,,,,,,,,
[x],distribute.me.sel.sony.com,"13.224.132.80, 13.224.132.45, 13.224.132.112, 13.224.132.89","ns-1687.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d1xih4gk9mgumt.cloudfront.net,"ns-1420.awsdns-49.org, ns-1687.awsdns-18.co.uk, ns-342.awsdns-42.com, ns-560.awsdns-06.net",True,cloudfront,,,,,,,
[x],dk.readerstore.sony.com,213.73.91.206,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],dl-dev.developer.sony.com,"18.164.68.87, 18.164.68.37, 18.164.68.94, 18.164.68.102","ns-1658.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d1w3y11r6w5lxr.cloudfront.net,"ns-1013.awsdns-62.net, ns-1200.awsdns-22.org, ns-1658.awsdns-15.co.uk, ns-32.awsdns-04.com",True,cloudfront,,,,,,,
[x],dl-stage.developer.sony.com,"18.154.63.127, 18.154.63.78, 18.154.63.7, 18.154.63.5","ns-1528.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,dafabxovdwp14.cloudfront.net,"ns-22.awsdns-02.com, ns-862.awsdns-43.net, ns-1528.awsdns-63.org, ns-1827.awsdns-36.co.uk",True,cloudfront,,,,,,,
[x],dl.developer.sony.com,"18.66.112.87, 18.66.112.79, 18.66.112.43, 18.66.112.66","ns-1599.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d5wn9epew5oxl.cloudfront.net,"ns-1353.awsdns-41.org, ns-1599.awsdns-07.co.uk, ns-374.awsdns-46.com, ns-967.awsdns-56.net",True,cloudfront,,,,,,,
[x],dl.sony.com,"18.154.63.119, 18.154.63.93, 18.154.63.45, 18.154.63.8","ns-422.awsdns-52.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-422.awsdns-52.com, ns-978.awsdns-58.net, ns-1192.awsdns-21.org, ns-2007.awsdns-58.co.uk",True,cloudfront,"google-site-verification=mA8MLnPqm0zv0LX94HjtXietF6bCVih7eu99YsnwDuE, v=spf1 exists:%{i}.spf.so-net.ne.jp include:amazonses.com ~all, 2BUTAvHmLu9pKXlOXAGeHiNq1m2Zvu, google-site-verification=7SQWnGPDliOT6PP2udXwX8q7dlrqp9H5WY3V_glq260",,,inbound-smtp.us-west-2.amazonaws.com,"2600:9000:243d:2600:12:ef79:bcc0:93a1, 2600:9000:243d:3a00:12:ef79:bcc0:93a1, 2600:9000:243d:2200:12:ef79:bcc0:93a1, 2600:9000:243d:7200:12:ef79:bcc0:93a1, 2600:9000:243d:ce00:12:ef79:bcc0:93a1, 2600:9000:243d:b200:12:ef79:bcc0:93a1, 2600:9000:243d:4a00:12:ef79:bcc0:93a1, 2600:9000:243d:2400:12:ef79:bcc0:93a1",,
[x],dmg-files.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dmgmobile.spe.sony.com,208.84.227.100,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],dmgstream.spe.sony.com,208.84.227.233,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dmgstream2.spe.sony.com,208.84.227.249,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dmgstreamcontrol.spe.sony.com,208.84.227.213,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dmiplaewh02.spe.sony.com,208.84.227.44,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],dmiplaewh16.spe.sony.com,208.84.227.217,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],dns.smss.sony.com,172.16.18.198,"ns1.sonynei.net, uniadmin.sonynei.net.smss.sony.com",NOERROR,,,,,,True,172.16.18.198,,,,
[x],docbox.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],docboxphx.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],docker.github.nextgen-test.ss.sie.sony.com,,,NOERROR,,,,,,,,,,,
[x],docs.esupport.sony.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,d2ddvshwp9k6yo.cloudfront.net,,,,,,,,,,
[x],docs.sony.com,"143.204.68.4, 143.204.68.5, 143.204.68.39, 143.204.68.58","ns-1663.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d1i6cgzz81x91i.cloudfront.net,"ns-1074.awsdns-06.org, ns-13.awsdns-01.com, ns-1663.awsdns-15.co.uk, ns-623.awsdns-13.net",True,cloudfront,,,,,"2600:9000:225d:4800:13:a17:4180:93a1, 2600:9000:225d:200:13:a17:4180:93a1, 2600:9000:225d:6e00:13:a17:4180:93a1, 2600:9000:225d:d400:13:a17:4180:93a1, 2600:9000:225d:c200:13:a17:4180:93a1, 2600:9000:225d:4400:13:a17:4180:93a1, 2600:9000:225d:ba00:13:a17:4180:93a1, 2600:9000:225d:8200:13:a17:4180:93a1",,
[x],download.css.ap.sony.com,,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,,,
[x],download.cwa.eu.sony.com,195.2.37.184,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,cwa.eu.sony.com,,,,,,,,,,
[x],download.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],drac-in-1.fw-bc.sony.com,160.33.98.212,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],drac-out-1.fw-bc.sony.com,160.33.98.213,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],drac-out-1.fw-sd.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],draft-dev.developer.sony.com,"54.72.165.212, 52.210.134.240, 52.51.212.27","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-dev-1949985887.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],draft-stage.developer.sony.com,"34.249.88.230, 54.195.104.5, 52.49.164.44","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-stage-457418262.eu-west-1.elb.amazonaws.com,,,,,,,,,,
