new,host,a,cname,soa,status_code,aaaa,txt,has_internal_ips,internal_ips,cdn,cdn-name,ns,caa,mx
[x],mta4.official.converse.com,13.111.123.75,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
[x],mta4.official.nike.com,68.232.207.16,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mta5.official.nike.com,,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mta6.official.nike.com,198.245.88.87,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mta8.official.nike.com,136.147.137.25,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mta9.official.nike.com,136.147.137.11,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mtz.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],multiregion-demo.coresvc0x796e4d.non.thecommons.nike.com,"54.170.148.32, 34.252.218.51, 34.241.251.9",d-4gd6z3n20i.execute-api.eu-west-1.amazonaws.com,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],my.nike.com,66.54.56.40,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],myappsuat.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],myelc-ing.systemtesting.lblprnt80ddbe82.non.thecommons.nike.com,,,"ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],myelc-st.nike.com,,myelc.systemtesting.lblprnt80ddbe82.non.thecommons.nike.com,"ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],myelc.nike.com,"13.226.153.68, 13.226.153.54, 13.226.153.87, 13.226.153.29",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],myrewards.nike.com,155.199.216.123,nkeprod.fidelitymicrosite.com,"a8-64.akam.net, fwis.fmr.com",NOERROR,,,,,,,,,
[x],myswoosh.nike.com,"99.86.4.120, 99.86.4.121, 99.86.4.102, 99.86.4.52",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],n5-gsmdpom-nifi.registry.us-west-2.nifi.nike.com,"10.239.162.246, 10.239.161.90, 10.239.160.169",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=ingress/n5-gsmdpom-nifi/registry-ingress",True,"10.239.162.246, 10.239.161.90, 10.239.160.169",,,,,
[x],n7fund.nike.com,"99.86.4.52, 99.86.4.120, 99.86.4.102, 99.86.4.121",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nacs.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,azure,,,
[x],nagtkyof07.nike.com,156.53.232.44,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],namfs.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nasbc.nike.com,"146.197.46.200, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nasjcexpe01.nike.com,146.197.46.210,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nasjcexpe02.nike.com,"146.197.46.211, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nasjcexpe03.nike.com,146.197.46.212,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],navaexpe.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],navaexpe01.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],navaexpe02.nike.com,146.197.44.211,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nbarrierc241.nike.com,146.197.27.16,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],negfranf05.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],negfranf06.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],neglondf05.nike.com,156.37.224.41,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],neglondf06.nike.com,156.37.224.42,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],neqhilvf05.nike.com,156.37.253.125,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],neqhilvf07.nike.com,156.37.253.123,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],new-orderstatus.nike.net,66.54.56.66,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],newuser.nike.com,"18.66.97.122, 18.66.97.26, 18.66.97.23, 18.66.97.50",newuser.cis-iam-tools-prod.nikecloud.com,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],nfusesecure.nike.net,146.197.27.73,,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nifi-vm-prod-upgrade.registry.us-west-2.nifi.nike.com,"10.239.161.36, 10.239.162.71, 10.239.160.223",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=service/mnp-nginx-ingress-controller/mnp-nginx-ingress-controller",True,"10.239.161.36, 10.239.162.71, 10.239.160.223",,,,,
[x],nifi.nike.com,"52.222.214.56, 52.222.214.96, 52.222.214.47, 52.222.214.77",,"ns-1455.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-1702.awsdns-20.co.uk, ns-769.awsdns-32.net, ns-1455.awsdns-53.org, ns-33.awsdns-04.com",,
[x],nike-adapt-firmware.ndi.svs.nike.com,"18.66.97.108, 18.66.97.5, 18.66.97.123, 18.66.97.97",,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],nike-adapt.ndi.svs.nike.com,"52.222.139.18, 52.222.139.5, 52.222.139.7, 52.222.139.48",,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],nike-adapt.test.ndi.svs.nike.com,"108.138.51.38, 108.138.51.81, 108.138.51.80, 108.138.51.103",,"ns-1783.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],nike-docker.artifactory-global.nike.com,"52.37.91.184, 52.42.189.140","artifactory-prd-external.baat.nikecloud.com, artifactory-prd-elb-external-541591905.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nike.net,"52.92.178.35, 52.92.196.219, 52.218.216.194, 52.92.197.107, 52.218.185.194, 52.92.132.179, 52.92.250.187, 52.92.193.243",,"ns-1656.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,z3zftdnfmn54dg4155167bz8tybyh25v,,,,,"ns-797.awsdns-35.net, ns-417.awsdns-52.com, ns-1205.awsdns-22.org, ns-1656.awsdns-15.co.uk",,
[x],nikebasketball.nike.com,"13.225.63.63, 13.225.63.44, 13.225.63.123, 13.225.63.49",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikecourtsm.nike.com,"18.200.120.106, 52.49.22.250","elb-bo-prod-1.scout.aws.aldygo.com, awseb-e-f-awsebloa-17psvp548dm33-690100410.eu-west-1.elb.amazonaws.com","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nikedev.disconnect.test.svs.nike.com,,d3e103kp08nyfg.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],nikedev.nike.com,,,,NOERROR,,,,,,,,,
[x],nikeelite.registry.us-west-2.nifi.nike.com,"10.239.161.36, 10.239.162.71, 10.239.160.223",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=service/mnp-nginx-ingress-controller/mnp-nginx-ingress-controller",True,"10.239.161.36, 10.239.162.71, 10.239.160.223",,,,,
[x],nikefactorystore.nike.com,"13.225.63.44, 13.225.63.49, 13.225.63.123, 13.225.63.63",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikefootball.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikegolf.nike.com,"52.222.139.19, 52.222.139.11, 52.222.139.64, 52.222.139.48",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikehkdcvcse01.nike.com,202.130.133.178,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nikehr.nike.com,"13.227.219.66, 13.227.219.88, 13.227.219.90, 13.227.219.107",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikemacdmzdp1.nike.com,146.197.27.177,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nikemenscollegebasketball.nike.com,13.93.141.10,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,nikemenscollegebasketball.azurewebsites.net,,,True,azure,,,
[x],nikeplus.nike.com,"18.66.122.23, 18.66.122.25, 18.66.122.86, 18.66.122.109",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikepollresponses.ndi.svs.nike.com,,,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nikepollresults.ndi.svs.nike.com,,,"ns-426.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nikeshox.nike.com,"18.66.233.107, 18.66.233.49, 18.66.233.56, 18.66.233.64",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],nikesoccer.nike.com,"18.160.10.37, 18.160.10.47, 18.160.10.62, 18.160.10.32",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],niketeam-api.nike.net,184.51.133.248,"niketeam-api.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],niketeam.nike.com,104.111.216.70,"niketeam.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],niketokenregister.nike.com,146.197.27.71,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],niketown.nike.com,"18.66.122.23, 18.66.122.109, 18.66.122.86, 18.66.122.25, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nikeu-qa.nike.com,104.111.216.70,"nikeu-qa.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nikewomenscollegebasketball.nike.com,13.93.141.10,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,nikewomenscollegebasketball.azurewebsites.net,,,True,azure,,,
[x],nkaumelsmocf03.nike.com,203.39.203.102,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nke-nsp-development-bro-gcl.us-west-2.dev.nsp.nike.com,"10.234.250.123, 10.234.248.184, 10.234.249.101",nke-nsp-development-nlb-bro-gcl-67da6babf49d70cd.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.234.250.123, 10.234.248.184, 10.234.249.101",,,,,
[x],nke-win-dsm-p02.nike.com,146.197.27.178,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nke-win-epo-p09.nike.com,146.197.27.73,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nke-win-epo-p10.nike.com,146.197.27.27,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nke-win-tms-p01.nike.com,"146.197.27.188, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nkeabof02.nike.com,"203.49.111.18, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nkebosf19.nike.com,146.197.250.13,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkebrrf01.nike.com,146.197.16.38,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkegdlf01.nike.com,189.211.127.28,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkehkgf19.nike.com,202.130.133.170,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkehkgf20.nike.com,202.130.133.174,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkehlvf19.nike.com,156.37.253.125,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkememf19.nike.com,4.14.92.130,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkeolif01.nike.com,181.30.174.134,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkesaicc-f19.nike.com,"210.13.75.188, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nkesaiob-f19.nike.com,58.247.50.68,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nketrailaudit.nike.com,34.214.197.170,,,NOERROR,,,,,,,,,
[x],nkeufragwanbf05.nike.com,156.37.232.42,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkeulongwanbf07.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nkewhqmhf28.nike.com,146.197.246.73,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nlgsaopf01.nike.com,146.197.16.38,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nmk-ops.jkacz2.euc1.nmk-test.platforms.nike.com,"10.37.36.55, 10.37.37.197, 10.37.38.254",,"ns-1043.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.37.36.55, 10.37.37.197, 10.37.38.254",,,,,
[x],nmk-ops.sszydo.euc1.nmk-test.platforms.nike.com,"10.37.38.121, 10.37.37.13, 10.37.36.209",,"ns-1214.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=euc1-nmk-test-sszydo,external-dns/resource=gateway/mkc-nmk-ops-c9855986/kafka-brokers-gateway-c9855986",True,"10.37.38.121, 10.37.37.13, 10.37.36.209",,,,,
[x],nngashbf21.nike.com,146.197.53.234,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nngashbf22.nike.com,146.197.53.235,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nngashbf23.nike.com,146.197.53.236,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nngashbf24.nike.com,146.197.53.237,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nnqwhqcf30.nike.com,"146.197.246.71, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],northamerica.nike.com,40.80.155.102,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,azure,,,
[x],notifications.nike.net,184.25.217.63,"notifications.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nrc.nike.com,104.76.200.78,"nrc.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ns-c2.nike.com,205.251.198.95,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-c3.nike.com,205.251.192.42,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-n2.nike.com,205.251.198.251,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-n3.nike.com,205.251.192.219,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-r1.nike.com,205.251.196.46,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-r2.nike.com,205.251.199.211,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-r4.nike.com,205.251.194.99,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-v3.nike.com,205.251.192.45,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns-v4.nike.com,205.251.194.154,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns20.nike.com,65.172.222.51,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns21.nike.com,65.172.222.52,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns22.nike.com,63.107.135.109,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ns5.nike.com,"146.197.187.235, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],nsp-development-bro-gcl.us-west-2.dev.nsp.nike.com,"100.64.53.184, 100.64.17.3, 100.64.91.189",nsp-development-nlb-bro-gcl-6184b02de0d0b062.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,"100.64.53.184, 100.64.17.3, 100.64.91.189",,,,,
[x],nsp2.nike.com,173.223.112.68,"nsp2.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nsphttpsgcl.dev.nsp.nike.com,104.81.112.224,"nsphttpsgcl.dev.nsp.nike.com.edgekey.net, e16954.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nsphttpsgcl.prd.nsp.nike.com,23.212.222.123,"nsphttpsgcl.prd.nsp.nike.com.edgekey.net, e16954.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],nsphttpsgcl.qa.nsp.nike.com,,nsphttpsgcl.qa.nsp.nike.com.edgekey.net,,NOERROR,,,,,,,,,
[x],nspimages.nike.com,"58.216.15.83, 58.216.15.88, 58.216.15.84, 58.216.15.82, 58.216.15.86, 58.216.15.89, 58.216.15.87, 58.216.15.85",nspimages.nike.com.w.kunlungr.com,"ns3.kunlungr.com, root.taobao.com",NOERROR,,,,,,,,,
[x],nspkongadminsslgcl.dev.nsp.nike.com,,,,NOERROR,,,,,,,,,
[x],nspkongproxysslgcl.dev.nsp.nike.com,"10.234.249.24, 10.234.248.78, 10.234.43.82",,"ns-1590.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=nsp-development-eks-gcl,external-dns/resource=service/default/kong-proxy-ssl",True,"10.234.249.24, 10.234.248.78, 10.234.43.82",,,,,
[x],nspkongproxysslgcl.prd.nsp.nike.com,"10.184.76.242, 10.184.70.252, 10.184.73.169",,"ns-70.awsdns-08.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=nsp-production-eks-gcl,external-dns/resource=service/default/kong-proxy-ssl",True,"10.184.76.242, 10.184.70.252, 10.184.73.169",,,,,
[x],nspkongproxysslgcl.qa.nsp.nike.com,"10.234.250.10, 10.234.249.190, 10.234.248.105",,"ns-195.awsdns-24.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=nsp-qa-eks-gcl,external-dns/resource=service/default/kong-proxy-ssl",True,"10.234.250.10, 10.234.249.190, 10.234.248.105",,,,,
[x],nspkongproxysslmax.dev.nsp.nike.com,,,"ns-1590.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=nsp-development-eks-max,external-dns/resource=service/default/kong-proxy-ssl",,,,,,,
[x],nspkongproxysslovp.dev.nsp.nike.com,,,,NOERROR,,,,,,,,,
[x],nspkongproxysslsta.prd.nsp.nike.com,,,"ns-70.awsdns-08.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=nsp-production-eks-sta,external-dns/resource=service/default/kong-proxy-ssl",,,,,,,
[x],nspwechat.nike.com,47.110.216.244,yy7uwzyqoyc7acwoivxfsanqv6bx5iud.yundunwaf4.com,"vip3.alidns.com, hostmaster.hichina.com",NOERROR,,,,,,,,,
[x],nspwechat2.nike.com,47.101.17.239,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nvttecommerce.nike.com,146.197.27.41,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nvttecommercetest.nike.com,146.197.27.43,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nvttmkt.nike.com,146.197.27.45,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nvttnikecomptest.nike.com,146.197.27.44,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nwdc.nike.com,146.197.27.159,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],nxp-con-1.nike.com,146.197.27.102,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],obdi-lightningx.nike.com,184.25.218.162,"obdi-lightningx.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],obdi.nike.com,"54.222.176.220, 54.223.68.219",clce21d070b-gateway-lightnginx-566530490.cn-north-1.elb.amazonaws.com.cn,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],observability.nike.com,"52.222.139.48, 52.222.139.64, 52.222.139.11, 52.222.139.19",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],oe-api.nike.com,"161.189.29.130, 52.82.85.35, 161.189.172.147",oe7ef062fb-oe-api-external-alb-890511580.cn-northwest-1.elb.amazonaws.com.cn,"ns-2705.awsdns-cn-41.biz, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],oe.nike.com,"52.82.85.35, 161.189.29.130, 161.189.172.147",oe7ef062fb-oe-api-external-alb-890511580.cn-northwest-1.elb.amazonaws.com.cn,"ns-2705.awsdns-cn-41.biz, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],oeapi-qa.nike.com,"69.235.164.70, 69.235.178.196, 52.83.38.221",oe7ef062fb-oe-external-alb-1717751593.cn-northwest-1.elb.amazonaws.com.cn,"ns-2705.awsdns-cn-41.biz, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ofbuy-cart.nike.net,104.102.19.236,"ofbuy-cart.nike.net.edgekey.net, e1894.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:3500:285::766, 2a02:26f0:3500:291::766",,,,,,,,
[x],ofbuy-image.nike.net,"52.27.255.25, 34.211.34.46, 35.161.217.200","s-images.nike.net, spil.pes-prod.nike.com","ns-831.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],off-hours-email.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ofshop-assortment-uat.nike.net,104.102.19.236,"ofshop-assortment-uat.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ofshop-assortment.nike.net,23.222.55.14,"ofshop-assortment.nike.net.edgekey.net, e1894.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:c900:28a::766, 2a02:26f0:c900:29e::766",,,,,,,,
[x],ofshop-userpreferences-uat.nike.net,23.197.13.238,"ofshop-userpreferences-uat.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ofshop-userpreferences.nike.net,104.102.19.236,"ofshop-userpreferences.nike.net.edgekey.net, e1894.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:1a3::766, 2a02:26f0:1700:1aa::766",,,,,,,,
[x],oilambdagw.opsintel0x4a2969.prd.cn.thecommons.nike.com,"69.234.236.167, 43.193.0.251, 69.234.226.197",,"ns-2575.awsdns-cn-32.biz, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],okta-qa-iwa.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],om-shipping-label-dev.nike.net,184.25.217.63,"om-shipping-label-dev.nike.net.edgekey.net, e1894.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:386::766, 2a02:26f0:1700:38d::766",,,,,,,,
[x],onair.nike.com,104.111.216.70,"onair.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
