input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,csp_domains_,tls_mismatched,cdn_name,cdn,final_url
lvsnp.store.simplify.com,,200,3774,lvsnp.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,lvsnp.store.simplify.com,443,https://lvsnp.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
m.gift.mastercard.ru,Авторизація,200,12027,,,,,,,,,,,,,,,,,,,,80,http://m.gift.mastercard.ru:80,http,nginx,text/html,GET,5.9.1.122,/,-2115208104,5.9.1.122,PHP,181,False,,,,,,
mass-web-prod.store.simplify.com,,200,3774,mass-web-prod.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mass-web-prod.store.simplify.com,443,https://mass-web-prod.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mastercard.ch,Mastercard Schweiz | Ein globales Unternehmen für Technologie- und Zahlungslösungen,200,83343,www.mastercard.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-16T19:17:26Z,2024-03-16T19:17:26Z,"CN=www.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",www.mastercard.com,MasterCard International Incorporated,bilshe.mastercard.ua,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",7d0c3b43f7713e339af149a597959f1f,0a2f89059f82058533578013bb60d91b8cf8d2210d38116dec16d7c98e9d55e9,ctls,www.mastercard.ch,443,https://mastercard.ch:443,https,,text/html,GET,84.53.164.230,/,1761884489,84.53.164.230,Java,1214,False,,,,,,https://www.mastercard.ch/de-ch.html
mastercard.nl,Mastercard NL,200,52782,www.mastercard.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-16T19:17:26Z,2024-03-16T19:17:26Z,"CN=www.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",www.mastercard.com,MasterCard International Incorporated,bilshe.mastercard.ua,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",7d0c3b43f7713e339af149a597959f1f,0a2f89059f82058533578013bb60d91b8cf8d2210d38116dec16d7c98e9d55e9,ctls,www.mastercard.nl,443,https://mastercard.nl:443,https,,text/html,GET,84.53.164.230,/,-223616841,84.53.164.230,Java,848,False,,,,,,https://www.mastercard.nl/nl-nl.html
materialistica.store.simplify.com,,200,3774,materialistica.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,materialistica.store.simplify.com,443,https://materialistica.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mcias-aus5.store.simplify.com,,200,3774,mcias-aus5.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mcias-aus5.store.simplify.com,443,https://mcias-aus5.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mcilroy.store.simplify.com,,200,3774,mcilroy.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mcilroy.store.simplify.com,443,https://mcilroy.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
media-ort2-2.store.simplify.com,,200,3774,media-ort2-2.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,media-ort2-2.store.simplify.com,443,https://media-ort2-2.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
minbeiblabeib.store.simplify.com,,200,3774,minbeiblabeib.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,minbeiblabeib.store.simplify.com,443,https://minbeiblabeib.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-171903110,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
minesa.store.simplify.com,,200,3774,minesa.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,minesa.store.simplify.com,443,https://minesa.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mipnq.store.simplify.com,,200,3774,mipnq.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mipnq.store.simplify.com,443,https://mipnq.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mtf.mastercard.ch,Mastercard,200,64391,mtf.mastercard.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-20T07:48:43Z,2023-06-20T07:48:43Z,"CN=mtf.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",mtf.mastercard.com,MasterCard International Incorporated,mtf.betalningshjalpen.se,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b0bbd1c469ea9cedaae5bcbc70b4dbb1,7646f7a16efa569f05639f902667a6bc08f2e1c13c4afe59df6b4ad81f5a189e,ctls,mtf.mastercard.ch,443,https://mtf.mastercard.ch:443,https,,text/html,GET,23.36.232.188,/,1319703996,23.36.232.188,,3150,False,,,,,,https://mtf.mastercard.ch/de-ch.html
mtf.mastercard.nl,Mastercard Nederland | Welkom bij Mastercard,200,62700,mtf.mastercard.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-20T07:48:43Z,2023-06-20T07:48:43Z,"CN=mtf.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",mtf.mastercard.com,MasterCard International Incorporated,mtf.betalningshjalpen.se,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b0bbd1c469ea9cedaae5bcbc70b4dbb1,7646f7a16efa569f05639f902667a6bc08f2e1c13c4afe59df6b4ad81f5a189e,ctls,mtf.mastercard.nl,443,https://mtf.mastercard.nl:443,https,,text/html,GET,23.36.232.188,/,1027893526,23.36.232.188,,2774,False,,,,,,https://mtf.mastercard.nl/nl-nl.html
mtf.mastercard.ru,Главная,200,37937,mtf.mastercard.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-20T07:48:43Z,2023-06-20T07:48:43Z,"CN=mtf.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",mtf.mastercard.com,MasterCard International Incorporated,mtf.betalningshjalpen.se,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b0bbd1c469ea9cedaae5bcbc70b4dbb1,7646f7a16efa569f05639f902667a6bc08f2e1c13c4afe59df6b4ad81f5a189e,ctls,mtf.mastercard.ru,80,http://mtf.mastercard.ru:80,http,,text/html,GET,23.36.232.188,/,25874686,23.36.232.188,Java,665,False,,,,,,https://mtf.mastercard.ru/ru-ru.html
mtf.mastercard.us,Mastercard USA | A Global Payment Technology Solutions Company,200,92697,mtf.mastercard.us,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-20T07:48:43Z,2023-06-20T07:48:43Z,"CN=mtf.mastercard.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",mtf.mastercard.com,MasterCard International Incorporated,mtf.betalningshjalpen.se,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b0bbd1c469ea9cedaae5bcbc70b4dbb1,7646f7a16efa569f05639f902667a6bc08f2e1c13c4afe59df6b4ad81f5a189e,ctls,mtf.mastercard.us,443,https://mtf.mastercard.us:443,https,,text/html,GET,23.215.22.25,/,143891163,23.215.22.25,Java,1280,False,,,,,,https://mtf.mastercard.us/en-us.html
myhumana2.store.simplify.com,,200,3774,myhumana2.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,myhumana2.store.simplify.com,443,https://myhumana2.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mypage.store.simplify.com,,200,3774,mypage.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mypage.store.simplify.com,443,https://mypage.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
mytr.store.simplify.com,Liyan,200,14043,mytr.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,mytr.store.simplify.com,443,https://mytr.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
networkcistorebackups.store.simplify.com,,200,3774,networkcistorebackups.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,networkcistorebackups.store.simplify.com,443,https://networkcistorebackups.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
newckeditor5.store.simplify.com,,200,3774,newckeditor5.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,newckeditor5.store.simplify.com,443,https://newckeditor5.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
nieuws.mastercard.nl,403 Forbidden,403,118,nieuws.mastercard.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-30T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.presspage.com, O=PressPage B.V., L=Amsterdam, ST=Noord Holland, C=NL",*.presspage.com,PressPage B.V.,presspage.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,07c6273f8619c500225793efbfc8bb52,a2ed5b03d07ef8caaaa0bf498a2913bdf92d2ca3b8a39c65e1bae14985392706,ctls,nieuws.mastercard.nl,443,https://nieuws.mastercard.nl:443,https,awselb/2.0,text/html,GET,54.76.0.88,/,1344368402,2a05:d018:455:9802:54b0:50c8:7a1f:36c6,,7,False,True,,True,,,
nov-qatar.store.simplify.com,,200,3774,nov-qatar.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,nov-qatar.store.simplify.com,443,https://nov-qatar.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
oakhillbasketball-1.store.simplify.com,Oakhill College Basketball Club,200,14970,oakhillbasketball-1.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,oakhillbasketball-1.store.simplify.com,443,https://oakhillbasketball-1.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-2064416228,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
obenpta.store.simplify.com,,200,4228,obenpta.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,obenpta.store.simplify.com,443,https://obenpta.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,1574262267,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
on.store.simplify.com,,200,3774,on.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,on.store.simplify.com,443,https://on.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
onetouch.mastercard.ru,Page not found – tpc.com,404,125116,tpc.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-20T17:41:02Z,2024-04-20T17:41:01Z,"CN=tpc.com, O=PGA TOUR\, INC., L=Ponte Vedra Beach, ST=Florida, C=US",tpc.com,"PGA TOUR, INC.",tpc.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ee726e2a5f7e479d3faa23eef36cdd6d,c200e19bbf3687b143ae12b33021316bf7f11fabcfe6c3332fd62f7e707a5d8b,ctls,tpc.com,443,https://onetouch.mastercard.ru:443,https,cloudflare,text/html,GET,216.119.216.188,/,1510201087,216.119.216.188,WordPress,1110,False,,,,,,https://tpc.com/mastercard
