input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,content_type,tls_subject_org_,tls_self_signed,csp_domains_,final_url
login.platform.vision.curve.app,Anmelden – Google Konten,200,104884,AS16509,AS16509,Unknown,54.248.0.0/13,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,,443,https://login.platform.vision.curve.app:443,https,GSE,GET,54.247.101.237,/,441103566,54.75.211.132,OpenGSE,1885,False,,,text/html,,,,https://accounts.google.com/InteractiveLogin?continue=https://accounts.google.com/signin/oauth/legacy/consent?authuser%3Dunknown%26part%3DAJi8hAP494RqEgLanQbi1PIz3VAuD179n3hPByGzFQ5C7ZZheT3U4bGDWZuQXArExi-5gdHHexxu-NDjrciIJA7buVmCVjDXCjxBZrz-Lj67Qk6W0VDiXVdKmp3o2H0PYG2LoZ1f3NbUCaA9fghryAAqkAm6S_Ag-meFYd8U1_uS2TG16lz4zZlYLWjxXgYTwmbZB46rWqWkqglXKWD9yQvvILluFXYjVbJ7Fe-NLnDVyg1ObQotzENaQehreBdthLy-J2vZnZflI29oCI3uIuv-sCX35mgwjQB89cha96CBQ-ECZxXe2sp9cjSEFqcRL7Li7L0rX3UeGb8lKPCviozJpC5ritSuGAwinlqBk9-B9jGRkaYEqK6aClrUJ-keKBq7xstXPq1gDlLCA_ZPXtzXZgyKv_jktfd98SH_5bFDT3QvzxTvBmHmBYMdgoAwcaqyoCKE7oho7Z5M-12KGcsPgNPulel5JstJ1iw_b9bJ2famf-3QzYg%26as%3DS789459589%253A1683708330173791%26client_id%3D112793986231-0p1v8nr9uhq6kiiljj2jl6ensiathg0e.apps.googleusercontent.com%23&oauth=1&rip=1&sacu=1&ifkv=Af_xneE-_x85rFAugPF477pVj7c6P2_pOnMZdduHBVVD5CK8xstggIEf5bVYbhfqT5TQgwc81NB7
login.production.curve.app,Anmelden – Google Konten,200,104954,AS16509,AS16509,Unknown,54.64.0.0/12,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,,443,https://login.production.curve.app:443,https,GSE,GET,54.75.211.132,/,-690089690,54.154.237.34,OpenGSE,1885,False,,,text/html,,,,https://accounts.google.com/InteractiveLogin?continue=https://accounts.google.com/signin/oauth/legacy/consent?authuser%3Dunknown%26part%3DAJi8hAOQbtLFXMsctHDGBzG6fuGHdM_R3HGNTcDcIph0o72NnfgG_1M5fZeGLd8vwdeZw7-ELIg6QUqGKhTDnofbWlF5h8F40I3NUA2f0OUPut-kUJfqpjZ6Mjn2X1T9K-kH4gSu0ca32Pt1cn97NEYesPqzfx8Bo8mMkOeEP5cxnh_5P6lifjCT7CLACvcw3B_lFXq0fTZi7OrgupT_Aqk6AHb41qlgNOYk9fWKD3SzqJm-P_q_y6CDP6pKG1Sf22k2n6wOCdYX5n42cFwC66fShowR4avbAzzRPp80fWMlIH5X103xSVrNjvsB7kOxNtNcwlQAsmFJaC4Q-cC4wz29N1ubsMw8RGZVMko9sgkQkhy4IV2rj-R1nXVxVVgXblfvsE8hk9aH2x4jySfFYTUbZrDaunF-eqv4otZ9d_5d_2KQOS776qb0bY3SQvGyp3ZLU6DpRfcUNksNPuADHBABZWzg92wrwWHXhx4hc-enEcniWKArGYA%26as%3DS956727305%253A1683708330450935%26client_id%3D112793986231-0p1v8nr9uhq6kiiljj2jl6ensiathg0e.apps.googleusercontent.com%23&oauth=1&rip=1&sacu=1&ifkv=Af_xneG_4xdM9Smqp3s8CGZ9P1FYo8yrQRHYZHqBF3mUeIbUosxvD-5LyHkw38a7FpGBOV_kX8WDQw
logos.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,logos.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,logos.production.curve.app,cloudfront,443,https://logos.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:2a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
lv34-68.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,lv34-68.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,lv34-68.production.curve.app,cloudfront,443,https://lv34-68.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
magnum.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,magnum.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,magnum.production.curve.app,cloudfront,443,https://magnum.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mahlab.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mahlab.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mahlab.production.curve.app,cloudfront,443,https://mahlab.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
masan.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,masan.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,masan.production.curve.app,cloudfront,443,https://masan.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
matching.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,matching.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,matching.production.curve.app,cloudfront,443,https://matching.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
materialy.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,materialy.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,materialy.production.curve.app,cloudfront,443,https://materialy.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:9400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
media-fra5-2.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,media-fra5-2.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,media-fra5-2.production.curve.app,cloudfront,443,https://media-fra5-2.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
merlinentertainments.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,merlinentertainments.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,merlinentertainments.production.curve.app,cloudfront,443,https://merlinentertainments.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:da00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
met-4-2-1.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,met-4-2-1.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,met-4-2-1.production.curve.app,cloudfront,443,https://met-4-2-1.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
meta-assets-defaultproduction.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,meta-assets-defaultproduction.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,meta-assets-defaultproduction.production.curve.app,cloudfront,443,https://meta-assets-defaultproduction.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mg5.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mg5.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mg5.production.curve.app,cloudfront,443,https://mg5.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:4a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mijn-betatemp-exchangedns.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mijn-betatemp-exchangedns.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mijn-betatemp-exchangedns.production.curve.app,cloudfront,443,https://mijn-betatemp-exchangedns.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mimetic.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mimetic.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mimetic.production.curve.app,cloudfront,443,https://mimetic.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
minnetonka.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,minnetonka.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,minnetonka.production.curve.app,cloudfront,443,https://minnetonka.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:d400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mr-labeler.devex.curve.app,,404,19,AS16509,AS16509,Unknown,54.154.0.0/15,mr-labeler.devex.curve.app,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-14T10:14:40Z,2023-07-13T10:14:39Z,CN=mr-labeler.devex.curve.app,mr-labeler.devex.curve.app,mr-labeler.devex.vision.curve.app,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4e9ea1fb6a3f3d8c8d1da092c6ef1172,89075763a3da1df405f642d7c0a6c2bdb979f616dc2935a661305c01967a8e60,,ctls,mr-labeler.devex.curve.app,,80,http://mr-labeler.devex.curve.app:80,http,,GET,54.154.237.34,/,-138391155,54.247.101.237,HSTS,2,False,,,text/plain,,,,https://mr-labeler.devex.curve.app
mr-labeler.devex.vision.curve.app,,404,19,AS16509,AS16509,Unknown,54.64.0.0/12,mr-labeler.devex.vision.curve.app,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-14T10:14:40Z,2023-07-13T10:14:39Z,CN=mr-labeler.devex.curve.app,mr-labeler.devex.curve.app,mr-labeler.devex.vision.curve.app,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4e9ea1fb6a3f3d8c8d1da092c6ef1172,89075763a3da1df405f642d7c0a6c2bdb979f616dc2935a661305c01967a8e60,,ctls,mr-labeler.devex.vision.curve.app,,443,https://mr-labeler.devex.vision.curve.app:443,https,,GET,54.75.211.132,/,-138391155,54.154.237.34,HSTS,2,False,,,text/plain,,,,
mr36d-uridium-k8straefik-ext.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mr36d-uridium-k8straefik-ext.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mr36d-uridium-k8straefik-ext.production.curve.app,cloudfront,443,https://mr36d-uridium-k8straefik-ext.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mrtg-ins.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mrtg-ins.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mrtg-ins.production.curve.app,cloudfront,443,https://mrtg-ins.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:f200:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mss-sjc03-ngw-11-r3-949-1.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mss-sjc03-ngw-11-r3-949-1.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mss-sjc03-ngw-11-r3-949-1.production.curve.app,cloudfront,443,https://mss-sjc03-ngw-11-r3-949-1.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
my.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,my.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,my.production.curve.app,cloudfront,443,https://my.production.curve.app:443,https,envoy,GET,13.32.99.67,/,-1840324437,2600:9000:2251:8200:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
my23-preview-stage.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,my23-preview-stage.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,my23-preview-stage.production.curve.app,cloudfront,443,https://my23-preview-stage.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
mysql-crm-dns.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,mysql-crm-dns.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,mysql-crm-dns.production.curve.app,cloudfront,443,https://mysql-crm-dns.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
nat-tacacs-syslog.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,nat-tacacs-syslog.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,nat-tacacs-syslog.production.curve.app,cloudfront,443,https://nat-tacacs-syslog.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
newminervaproxyslaveconfig.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,newminervaproxyslaveconfig.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,newminervaproxyslaveconfig.production.curve.app,cloudfront,443,https://newminervaproxyslaveconfig.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
nfsight.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,nfsight.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,nfsight.production.curve.app,cloudfront,443,https://nfsight.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
ng10-ip10.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,ng10-ip10.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,ng10-ip10.production.curve.app,cloudfront,443,https://ng10-ip10.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:8800:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
office.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,office.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,office.production.curve.app,cloudfront,443,https://office.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
officetunnel-mx.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,officetunnel-mx.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,officetunnel-mx.production.curve.app,cloudfront,443,https://officetunnel-mx.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
offlineactivationui.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,offlineactivationui.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,offlineactivationui.production.curve.app,cloudfront,443,https://offlineactivationui.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:6200:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
openbase.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,openbase.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,openbase.production.curve.app,cloudfront,443,https://openbase.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:c00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
