new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,mx,txt,caa,has_internal_ips,internal_ips
[x],statusacc-accantiviruspre.production.curve.app,"99.84.9.40, 99.84.9.95, 99.84.9.3, 99.84.9.129","2600:9000:2171:c400:0:d856:9bc0:93a1, 2600:9000:2171:8600:0:d856:9bc0:93a1, 2600:9000:2171:7000:0:d856:9bc0:93a1, 2600:9000:2171:600:0:d856:9bc0:93a1, 2600:9000:2171:1e00:0:d856:9bc0:93a1, 2600:9000:2171:fc00:0:d856:9bc0:93a1, 2600:9000:2171:6800:0:d856:9bc0:93a1, 2600:9000:2171:b000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],statuscs-config.production.curve.app,"99.84.9.3, 99.84.9.129, 99.84.9.40, 99.84.9.95","2600:9000:215b:2200:0:d856:9bc0:93a1, 2600:9000:215b:ee00:0:d856:9bc0:93a1, 2600:9000:215b:ae00:0:d856:9bc0:93a1, 2600:9000:215b:7000:0:d856:9bc0:93a1, 2600:9000:215b:7e00:0:d856:9bc0:93a1, 2600:9000:215b:5a00:0:d856:9bc0:93a1, 2600:9000:215b:5200:0:d856:9bc0:93a1, 2600:9000:215b:2800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],statushelpdeskstart-clients.production.curve.app,"13.227.219.79, 13.227.219.9, 13.227.219.114, 13.227.219.21","2600:9000:2251:800:0:d856:9bc0:93a1, 2600:9000:2251:6800:0:d856:9bc0:93a1, 2600:9000:2251:d600:0:d856:9bc0:93a1, 2600:9000:2251:4a00:0:d856:9bc0:93a1, 2600:9000:2251:9200:0:d856:9bc0:93a1, 2600:9000:2251:de00:0:d856:9bc0:93a1, 2600:9000:2251:e400:0:d856:9bc0:93a1, 2600:9000:2251:be00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],statuslogsuat.production.curve.app,"13.32.99.9, 13.32.99.33, 13.32.99.48, 13.32.99.67","2600:9000:2251:f000:0:d856:9bc0:93a1, 2600:9000:2251:e00:0:d856:9bc0:93a1, 2600:9000:2251:3c00:0:d856:9bc0:93a1, 2600:9000:2251:4800:0:d856:9bc0:93a1, 2600:9000:2251:6400:0:d856:9bc0:93a1, 2600:9000:2251:9a00:0:d856:9bc0:93a1, 2600:9000:2251:b600:0:d856:9bc0:93a1, 2600:9000:2251:e800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-688.awsdns-22.net, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],statusupload.production.curve.app,"13.249.9.25, 13.249.9.34, 13.249.9.124, 13.249.9.56",,d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-80.awsdns-10.com, ns-688.awsdns-22.net, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
[x],stf-dr-arssan-02a.production.curve.app,"13.227.219.79, 13.227.219.9, 13.227.219.21, 13.227.219.114","2600:9000:21c7:1000:0:d856:9bc0:93a1, 2600:9000:21c7:e600:0:d856:9bc0:93a1, 2600:9000:21c7:6200:0:d856:9bc0:93a1, 2600:9000:21c7:8000:0:d856:9bc0:93a1, 2600:9000:21c7:c00:0:d856:9bc0:93a1, 2600:9000:21c7:d400:0:d856:9bc0:93a1, 2600:9000:21c7:800:0:d856:9bc0:93a1, 2600:9000:21c7:c200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],stn030bom.production.curve.app,"13.32.99.48, 13.32.99.33, 13.32.99.9, 13.32.99.67","2600:9000:2251:3e00:0:d856:9bc0:93a1, 2600:9000:2251:1600:0:d856:9bc0:93a1, 2600:9000:2251:7600:0:d856:9bc0:93a1, 2600:9000:2251:dc00:0:d856:9bc0:93a1, 2600:9000:2251:1a00:0:d856:9bc0:93a1, 2600:9000:2251:2600:0:d856:9bc0:93a1, 2600:9000:2251:3000:0:d856:9bc0:93a1, 2600:9000:2251:200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],storage.production.curve.app,"13.227.219.79, 13.227.219.114, 13.227.219.21, 13.227.219.9","2600:9000:21c7:7000:0:d856:9bc0:93a1, 2600:9000:21c7:3e00:0:d856:9bc0:93a1, 2600:9000:21c7:b200:0:d856:9bc0:93a1, 2600:9000:21c7:2400:0:d856:9bc0:93a1, 2600:9000:21c7:2600:0:d856:9bc0:93a1, 2600:9000:21c7:4800:0:d856:9bc0:93a1, 2600:9000:21c7:8200:0:d856:9bc0:93a1, 2600:9000:21c7:fa00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],str202-prd.production.curve.app,"13.32.99.48, 13.32.99.67, 13.32.99.9, 13.32.99.33","2600:9000:2251:ee00:0:d856:9bc0:93a1, 2600:9000:2251:fa00:0:d856:9bc0:93a1, 2600:9000:2251:2000:0:d856:9bc0:93a1, 2600:9000:2251:1c00:0:d856:9bc0:93a1, 2600:9000:2251:2600:0:d856:9bc0:93a1, 2600:9000:2251:4600:0:d856:9bc0:93a1, 2600:9000:2251:7c00:0:d856:9bc0:93a1, 2600:9000:2251:6400:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],stream-panel.production.curve.app,"99.84.9.3, 99.84.9.129, 99.84.9.40, 99.84.9.95","2600:9000:215b:2200:0:d856:9bc0:93a1, 2600:9000:215b:ee00:0:d856:9bc0:93a1, 2600:9000:215b:ae00:0:d856:9bc0:93a1, 2600:9000:215b:7000:0:d856:9bc0:93a1, 2600:9000:215b:7e00:0:d856:9bc0:93a1, 2600:9000:215b:5a00:0:d856:9bc0:93a1, 2600:9000:215b:5200:0:d856:9bc0:93a1, 2600:9000:215b:2800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],stripe.production.curve.app,,,d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],subdomain16.production.curve.app,,,d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],subscriptions.production.curve.app,"18.67.76.87, 18.67.76.126, 18.67.76.74, 18.67.76.117, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:6e00:0:d856:9bc0:93a1, 2600:9000:2305:d200:0:d856:9bc0:93a1, 2600:9000:2305:ca00:0:d856:9bc0:93a1, 2600:9000:2305:6600:0:d856:9bc0:93a1, 2600:9000:2305:1600:0:d856:9bc0:93a1, 2600:9000:2305:8e00:0:d856:9bc0:93a1, 2600:9000:2305:aa00:0:d856:9bc0:93a1, 2600:9000:2305:8800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],support-clients-app.production.curve.app,"13.249.9.34, 13.249.9.56, 13.249.9.124, 13.249.9.25","2600:9000:215b:400:0:d856:9bc0:93a1, 2600:9000:215b:5200:0:d856:9bc0:93a1, 2600:9000:215b:8000:0:d856:9bc0:93a1, 2600:9000:215b:b600:0:d856:9bc0:93a1, 2600:9000:215b:f000:0:d856:9bc0:93a1, 2600:9000:215b:fc00:0:d856:9bc0:93a1, 2600:9000:215b:8e00:0:d856:9bc0:93a1, 2600:9000:215b:5600:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],support.imaginecurve.com,"162.159.128.7, 162.159.138.6",,imaginecurve.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
[x],support02.production.curve.app,"13.32.99.9, 13.32.99.67, 13.32.99.33, 13.32.99.48","2600:9000:2251:400:0:d856:9bc0:93a1, 2600:9000:2251:2e00:0:d856:9bc0:93a1, 2600:9000:2251:4a00:0:d856:9bc0:93a1, 2600:9000:2251:c800:0:d856:9bc0:93a1, 2600:9000:2251:e00:0:d856:9bc0:93a1, 2600:9000:2251:3400:0:d856:9bc0:93a1, 2600:9000:2251:d800:0:d856:9bc0:93a1, 2600:9000:2251:7600:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],swg.production.curve.app,"13.32.99.48, 13.32.99.33, 13.32.99.9, 13.32.99.67","2600:9000:2396:1800:0:d856:9bc0:93a1, 2600:9000:2396:7600:0:d856:9bc0:93a1, 2600:9000:2396:d200:0:d856:9bc0:93a1, 2600:9000:2396:e600:0:d856:9bc0:93a1, 2600:9000:2396:f400:0:d856:9bc0:93a1, 2600:9000:2396:5200:0:d856:9bc0:93a1, 2600:9000:2396:fc00:0:d856:9bc0:93a1, 2600:9000:2396:7000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
