input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,tech_,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,final_url,tls_expired
event-exchangedns.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://event-exchangedns.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,event-exchangedns.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,event-exchangedns.xi.nutanix.com,,,
event.nutanix.com,splashthat.com,403,585,443,https://event.nutanix.com:443,https,nginx,text/html,GET,54.84.134.174,/,-1110427655,54.84.134.174,2,False,,Varnish,,event.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-14T02:42:15Z,2023-07-13T02:42:14Z,CN=event.nutanix.com,event.nutanix.com,,event.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dc7f3ee8c788f4d8c2930540ec8cabea,77db073ec2986d778b107c0047ee8050f4aeed3cc210befca83b845ee402d9f7,,ctls,event.nutanix.com,,,
events.nutanix.com,Nutanix Essentials,200,184510,443,https://events.nutanix.com:443,https,envoy,text/html,GET,44.237.96.3,/,869300629,44.238.221.146,1142,False,,HSTS,,events.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-07-16T23:59:59Z,CN=*.events.nutanix.com,*.events.nutanix.com,,events.nutanix.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0e6d08bbef1c7b6b2791f8d5a80f9343,16614f6f19ed88c19bb0343b142242bbd0b631619b8a1e54beee22b395f7dfff,True,ctls,events.nutanix.com,,https://events.nutanix.com:443/flow/nutanix/essentials2022/genRegEssential/login,
feedback-api-green.nutanix.com,New Sails App,200,29952,443,https://feedback-api-green.nutanix.com:443,https,,text/html,GET,104.102.35.93,/,552597979,104.102.35.93,191,False,,Sails.js,,feedback-api-green.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,feedback-api-green.nutanix.com,,,
feedback-api.nutanix.com,New Sails App,200,29952,443,https://feedback-api.nutanix.com:443,https,,text/html,GET,104.102.35.93,/,552597979,104.102.35.93,191,False,,Sails.js,,feedback-api.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,feedback-api.nutanix.com,,,
flow.nutanix.com,"Flow Security Central - Hybrid Cloud Security Operations, Monitoring and Compliance",200,17049,443,https://flow.nutanix.com:443,https,Server,text/html,GET,108.138.7.88,/,625747417,108.138.7.55,234,False,cloudfront,HSTS,True,flow.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-08-25T23:59:59Z,CN=flow.nutanix.com,flow.nutanix.com,,flow.nutanix.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fc37afb15f85828b668665c680fd57aa,95b42e4002225ed3e21aab3fd816df51e10d8b1c0a5511f15c582aa495b27881,,ctls,flow.nutanix.com,*.walkme.com,,
fp-callback.nutanix.com,,401,,443,https://fp-callback.nutanix.com:443,https,,text/html,GET,35.229.89.136,/,-1840324437,35.229.89.136,1,False,google,Node.js,True,fp-callback.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-24T02:37:32Z,2023-07-23T02:37:31Z,CN=fp-callback.nutanix.com,fp-callback.nutanix.com,,fp-callback.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,939acb8319e3747c4b46d328603eee44,26eab2e0ce50b2af026da8d395f6569340896a4e7efcb14ac5572a76c5da283c,,ctls,fp-callback.nutanix.com,,,
fra02-prd-esx-01a.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://fra02-prd-esx-01a.xi.nutanix.com:443,https,nginx,text/html,GET,2.16.187.105,/,2141962946,2a02:26f0:e600::170f:b2f2,61,False,,Nginx,,fra02-prd-esx-01a.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,fra02-prd-esx-01a.xi.nutanix.com,,,
frame.nutanix.com,Nutanix Console,200,619,443,https://frame.nutanix.com:443,https,nginx,text/html,GET,52.200.151.81,/,528667816,44.215.82.39,1,False,,Nginx,,frame.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.frame.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.frame.nutanix.com,"Nutanix, Inc.",frame.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd5cb32fd802fdcd377009ac693b1c74,7bc15f598e9f71d9c2c5665b3e024775b41c880e310bfce05534ce613dcc4955,True,ctls,frame.nutanix.com,,,
frontline-blue.nutanix.com,Frontline,200,561,443,https://frontline-blue.nutanix.com:443,https,,text/html,GET,2.17.100.224,/,661681346,2a02:26f0:e600::170f:b2f2,1,False,,HSTS,,frontline-blue.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline-blue.nutanix.com,,,
frontline-green.nutanix.com,Frontline,200,561,443,https://frontline-green.nutanix.com:443,https,,text/html,GET,2.16.187.56,/,-50322151,2a02:26f0:e600::170f:b2f2,1,False,,HSTS,,frontline-green.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline-green.nutanix.com,https://*,,
frontline-uat-blue.nutanix.com,Frontline,200,561,443,https://frontline-uat-blue.nutanix.com:443,https,,text/html,GET,95.101.111.146,/,-1182879227,2a02:26f0:e600::170f:b2f2,1,False,,HSTS,,frontline-uat-blue.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline-uat-blue.nutanix.com,https://*,,
frontline-uat-green.nutanix.com,502 Bad Gateway,502,524,443,https://frontline-uat-green.nutanix.com:443,https,awselb/2.0,text/html,GET,2.17.100.152,/,30668879,2a02:26f0:ab00::214:8e70,13,False,,HSTS,,frontline-uat-green.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline-uat-green.nutanix.com,,,
frontline-uat.nutanix.com,Frontline,200,561,443,https://frontline-uat.nutanix.com:443,https,,text/html,GET,2.17.100.152,/,-1182879227,2.17.100.224,1,False,,HSTS,,frontline-uat.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline-uat.nutanix.com,https://*,,
frontline.nutanix.com,Frontline,200,561,443,https://frontline.nutanix.com:443,https,,text/html,GET,2.17.100.152,/,661681346,2.17.100.224,1,False,,HSTS,,frontline.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,frontline.nutanix.com,https://stage-my.nutanix.com/,,
gateway-external-api-staging.console.nutanix.com,,404,3,443,https://gateway-external-api-staging.console.nutanix.com:443,https,nginx,text/html,GET,95.101.111.149,/,-1285597174,2a02:26f0:3400::215:4f18,1,False,,Nginx,,gateway-external-api-staging.console.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=staging.frame.nutanix.com, O=Nutanix Inc, L=San Jose, ST=California, C=US",staging.frame.nutanix.com,Nutanix Inc,terminal-staging.console.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2afc428dd0906654a9f41a605c517696,1f787a57fde955a54f7c449447ec656b3f48f42a44e327642329d2d91b56140d,,ctls,gateway-external-api-staging.console.nutanix.com,,,
gateway-external-api.cloud.nutanix.com,,404,3,443,https://gateway-external-api.cloud.nutanix.com:443,https,nginx,text/html,GET,23.36.239.36,/,-1285597174,2a02:26f0:1700:18f::181c,1,False,,Nginx,,gateway-external-api.cloud.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-01-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=www.xi.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",www.xi.nutanix.com,"Nutanix, Inc.",staging-calm.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b64cb64ba5123a1006d091b73ca0160,d927b2bff634eae5939f4faa82520b78c0bf3691162a92c0f54bd40cbd1aab47,True,ctls,gateway-external-api.cloud.nutanix.com,,,
gateway-external-api.console.nutanix.com,,404,3,443,https://gateway-external-api.console.nutanix.com:443,https,nginx,text/html,GET,2.17.100.131,/,-1285597174,2a02:26f0:ab00::5c7a:d718,1,False,,Nginx,,gateway-external-api.console.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=frame.nutanix.com, O=Nutanix Inc, L=San Jose, ST=California, C=US",frame.nutanix.com,Nutanix Inc,terminal.console.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,90ddd0c371dda42f022859a9bebc3b8b,68cb8027f7400b2c01d505d403c139f2fe1ac6fc73105029fc8ddc52cbe0fb59,,ctls,gateway-external-api.console.nutanix.com,,,
gcp-v1-ftpmirror-my-oceania.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://gcp-v1-ftpmirror-my-oceania.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e70,61,False,,Nginx,,gcp-v1-ftpmirror-my-oceania.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,gcp-v1-ftpmirror-my-oceania.xi.nutanix.com,,,
go.nutanix.com,Nutanix Enterprise Cloud - Run Any Application at Any Scale,200,129810,443,https://go.nutanix.com:443,https,Apache,text/html,GET,104.17.73.206,/,-1080967673,104.17.70.206,3099,False,cloudflare,Java,True,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com,
gp.nutanix.com,,200,170,443,https://gp.nutanix.com:443,https,,text/html,GET,192.146.155.4,/,593259606,192.146.155.4,4,False,,HSTS,,gp.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",*.nutanix.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,693368bd25cf926244efe1ad756485f3,a85a3c2cf9e342515101cdb7fce4cfef8e79b47c1783e44f915bd12933fd47cb,True,ctls,gp.nutanix.com,,,
groups.nutanix.com,Sign in - Google Accounts,200,626102,80,http://groups.nutanix.com:80,http,ESF,text/html,GET,142.250.184.243,/,1651228355,2a00:1450:4001:831::2013,46,False,,HTTP/3,,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,https://www.google-analytics.com,https://accounts.google.com/v3/signin/identifier?dsh=S-805194020%3A1683912152582327&continue=https%3A%2F%2Fgroups.google.com%2Fmy-groups&followup=https%3A%2F%2Fgroups.google.com%2Fmy-groups&ifkv=Af_xneH8k4A6mYcx_1UzpnC3BSE_Q8ec2ijmKZ7xHAMzBK8bZiuK9TGMgyfu5ViKp5SlJJiPoNfpGg&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,
gsp57-apse1a-siriv2.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://gsp57-apse1a-siriv2.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,gsp57-apse1a-siriv2.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,gsp57-apse1a-siriv2.xi.nutanix.com,,,
hackathon.nutanix.com,POST data,200,2219,443,https://hackathon.nutanix.com:443,https,,text/html,GET,54.84.22.157,/,-128902538,44.214.80.212,34,False,,,,hackathon.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-08T00:00:00Z,2023-06-08T23:59:59Z,"CN=hackathon.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",hackathon.nutanix.com,"Nutanix, Inc.",hackathon.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,427b0ee2ce6e0f0664b476320219dfd9,70c9437b3ab63f0d38276040140b1f22b005e58b18cfa4b039700fe014c773a8,,ctls,hackathon.nutanix.com,,https://hackathon.nutanix.com/_saml/start/139,
haproxy2-score-bc-wdc04-p4.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://haproxy2-score-bc-wdc04-p4.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,haproxy2-score-bc-wdc04-p4.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,haproxy2-score-bc-wdc04-p4.xi.nutanix.com,,,
helper-stage.nutanix.com,Helper,200,1571,443,https://helper-stage.nutanix.com:443,https,,text/html,GET,192.146.154.40,/,-369573514,192.146.154.40,46,False,,HSTS,,helper-stage.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-29T00:00:00Z,2023-07-05T23:59:59Z,"CN=helper.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",helper.nutanix.com,"Nutanix, Inc.",helper-stage.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7157ce3efcc438495ec24e7100417a91,1fe5bbe8df6afb80bcf4151319a366dcaf9423d269696148996cfd44a138f96b,,ctls,helper-stage.nutanix.com,,,
helper.nutanix.com,Helper,200,1571,443,https://helper.nutanix.com:443,https,,text/html,GET,192.146.154.41,/,-369573514,192.146.154.41,46,False,,HSTS,,helper.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-29T00:00:00Z,2023-07-05T23:59:59Z,"CN=helper.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",helper.nutanix.com,"Nutanix, Inc.",helper-stage.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7157ce3efcc438495ec24e7100417a91,1fe5bbe8df6afb80bcf4151319a366dcaf9423d269696148996cfd44a138f96b,,ctls,helper.nutanix.com,,,
https://bam-cell.nr-data.net,,404,2,443,https://bam-cell.nr-data.net:443,https,cloudflare,text/plain,GET,162.247.241.2,/,-1206076886,162.247.241.2,1,False,,Cloudflare,,bam-cell.nr-data.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-18T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.nr-data.net, O=New Relic\, Inc., L=San Francisco, ST=California, C=US",*.nr-data.net,"New Relic, Inc.",nr-data.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f18c89bd942bf5fa0e43b69e1682be8a,34ffa5499509d896c902d083216c95d314faee049e2cf6183a38b98d57c91a07,True,ctls,bam-cell.nr-data.net,,,
https://bam.nr-data.net,,404,2,443,https://bam.nr-data.net:443,https,,application/json,GET,162.247.243.29,/,-1206076886,162.247.243.29,1,False,,,,bam.nr-data.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-18T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.nr-data.net, O=New Relic\, Inc., L=San Francisco, ST=California, C=US",*.nr-data.net,"New Relic, Inc.",nr-data.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f18c89bd942bf5fa0e43b69e1682be8a,34ffa5499509d896c902d083216c95d314faee049e2cf6183a38b98d57c91a07,True,ctls,bam.nr-data.net,,,
idp-rnd.nutanix.com,Access Denied,403,272,443,https://idp-rnd.nutanix.com:443,https,AkamaiGHost,text/html,GET,95.101.111.147,/,1035029851,95.101.111.146,10,False,,HSTS,,idp-rnd.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,idp-rnd.nutanix.com,,,
idp-test.nutanix.com,Access Denied,403,273,443,https://idp-test.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.17.100.152,/,-287029768,2.17.100.224,10,False,,HSTS,,idp-test.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,idp-test.nutanix.com,,,
idp.nutanix.com,Access Denied,403,298,443,https://idp.nutanix.com:443,https,AkamaiGHost,text/html,GET,95.100.66.77,/,-1840324437,95.100.66.77,10,False,,HSTS,,idp.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,idp.nutanix.com,,https://idp.nutanix.com/carbon/admin/index.jsp,
img-external-api-prod.cloud-internal.nutanix.com,Not Found,404,179,443,https://img-external-api-prod.cloud-internal.nutanix.com:443,https,nginx,text/html,GET,34.206.191.109,/,-909858089,54.204.186.71,11,False,,Nginx,,img-external-api-prod.cloud-internal.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.cloud-internal.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.cloud-internal.nutanix.com,"Nutanix, Inc.",*.artifactory.cloud-internal.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c52acdd5b29987c85e3a55b9457a8756,ea698b196094e8bc0db466f689fd725771891775e73debcd14b2a32b2d0c734e,True,ctls,img-external-api-prod.cloud-internal.nutanix.com,,,
