new,host,soa,txt,status_code,a,cname,ns,cdn,cdn-name,mx,caa,aaaa,has_internal_ips,internal_ips
[x],idc.jpmorgan.chase.com,"njans.factsetdigitalsolutions.com, hostmaster.njans.factsetdigitalsolutions.com",,NOERROR,164.55.251.59,"jpmol.factsetdigitalsolutions.com, jpmol.inet.factsetdigitalsolutions.com",,,,,,,,
[x],idc2uat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],idcshow.jpmorgan.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.136,,,,,,,,,
[x],idctest.chase.com,"ns.is-asp.com, postmaster.isg.de",,NOERROR,172.21.36.21,jpmchase.test.factsetdigitalsolutions.com,,,,,,,True,172.21.36.21
[x],idctest.jpmorgan.chase.com,"ns.is-asp.com, postmaster.isg.de",,NOERROR,172.21.36.21,jpmol.test.factsetdigitalsolutions.com,"ns.is-asp.com, ns1.de.colt.net",,,,,,True,172.21.36.21
[x],idcuat-rdc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.136,,,,,,,,,
[x],idcuat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.136,idcuat-rdc.chase.com,,,,,,,,
[x],idd-dev.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.216.152,,,,,,,,,
[x],identity-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.235,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],identity.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.117.68,cws-other.intl.gslbjpmchase.com,,,,,,,,
[x],iliadbrowser.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.104,,,,,,,,,
[x],image.auto.chase.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.23.209.134, 2.23.209.145","akamai-san202.exacttarget.com.edgekey.net, e113591.dscx.akamaiedge.net",,,,,,"2a02:26f0:3500:1b::1724:a394, 2a02:26f0:3500:1b::1724:a393",,
[x],image.mccb.chase.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"95.101.74.143, 95.101.74.151","tlsprovisioning-san-s11-3.edgekey.net, e115298.dscx.akamaiedge.net",,,,,,"2a02:26f0:c900:9::5f65:4a97, 2a02:26f0:c900:9::5f65:4a8f",,
[x],image.mch.chase.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.241.154, 2.16.241.140","akamai-san103.exacttarget.com.edgekey.net, e35804.dscx.akamaiedge.net",,,,,,"2a02:26f0:7100::211:64e8, 2a02:26f0:7100::211:64e2",,
[x],image.mcmap.chase.com,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.241.144, 2.16.241.162","tlsprovisioning-san-s11-8.edgekey.net, e110667.dscx.akamaiedge.net",,,,,,"2a02:26f0:7100::211:64d2, 2a02:26f0:7100::211:64a1",,
[x],images.jpmorganchase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.96.200,special.gslb.bankone.com,,,,,,,,
[x],impact-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.83.233,cws-uat-main.intl.gslbjpmchase.com,,,,,,,,
[x],impact.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.234,cws-main.intl.gslbjpmchase.com,,,,,,,,
[x],index.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.39.25,,,,,,,,,
[x],info.chase.com,"ns-1937.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1937.awsdns-50.co.uk, ns-66.awsdns-08.com, ns-662.awsdns-18.net, ns-1254.awsdns-28.org",,,,,,,
[x],innovation.community.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",MS=ms44287741,NOERROR,208.74.204.211,,,,,,,,,
[x],inst-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.224.108,cws-uat-main.intl.gslbjpmchase.com,,,,,,,,
[x],instantissue-test.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],instantissue.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],institute.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.234,cws-main.intl.gslbjpmchase.com,,,,,,,,
[x],integratedpayments-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.220,integratedpayments-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],integratedpayments.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.33.67,integratedpayments.amer-c2.gslbjpmchase.com,,,,,,,,
[x],internetqa1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.82,,,,,,,,,
[x],internetqa3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.88,,,,,,,,,
[x],internetti1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.73,,,,,,,,,
[x],internetti2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.76,,,,,,,,,
[x],internetti3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.79,,,,,,,,,
[x],investing-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,investing-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],investing.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,investing.amer-c2.gslbjpmchase.com,,,,,,,,
[x],investments.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.64.61,special.gslb.bankone.com,,,,,,,,
[x],investmentsd1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsd2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsd3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsd4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi6.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsi7.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],investmentsi8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],investmentsq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.170,,,,,,,,,
[x],investmentsq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.184,,,,,,,,,
[x],investmentsq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.195,,,,,,,,,
[x],investmentsq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.242,,,,,,,,,
[x],investmentsq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.208,,,,,,,,,
[x],investmentsq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.153,,,,,,,,,
[x],investmentsq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.161,,,,,,,,,
[x],investmentsq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.165,,,,,,,,,
[x],ipomwdi1.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.21,,,,,,,,,
[x],ipomwdi2.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.22,,,,,,,,,
[x],ipomwdi3.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.23,,,,,,,,,
[x],ipomwdi4.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.24,,,,,,,,,
[x],ipomwdm2.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],ipopem01.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.13,,,,,,,,,
[x],ipopem02.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.14,,,,,,,,,
[x],ipoppm01.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.36.12,,,,,,,,,
[x],ips.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.37.80,,,,,,,,,
[x],ir-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.241,cws-uat-main.intl.gslbjpmchase.com,,,,,,,,
[x],ir.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.224.99,cws-main.intl.gslbjpmchase.com,,,,,,,,
[x],ist8-secure.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],ist8-secure01awl.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],ist8-securecdn.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istc2-secure01ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.187.27, 2.16.187.122","istc2-secure01ea.chase.com.edgekey.net, e63982.a.akamaiedge.net",,,,,,,,
[x],istc2-secure25ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.187.27, 2.16.187.122","istc2-secure25ea.chase.com.edgekey.net, e63982.a.akamaiedge.net",,,,,,,,
[x],istc3-secure01ea.chase.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,"52.73.83.56, 34.225.244.119, 44.206.63.160, 54.86.145.88, 52.5.50.128, 34.236.116.119",istc3-secure01ea.edgedev.cldlb.jpmchase.com,,,,,,,,
[x],istc5-secure01ea.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"23.53.43.89, 23.53.43.72","istc5-secure01ea.chase.com.edgekey.net, e63982.a.akamaiedge.net",,,,,,,,
[x],istp1-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],istp1-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp11-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp2-secure.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp2-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.182,,,,,,,,,
[x],istp3-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.183,,,,,,,,,
[x],istp3-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],istp4-secure.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp4-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.184,,,,,,,,,
[x],istp4-securecdn.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp5-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.185,,,,,,,,,
[x],istp5-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp6-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.186,,,,,,,,,
[x],istp7-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.187,,,,,,,,,
[x],istp7-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp8-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.188,,,,,,,,,
[x],istp8-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],istp9-secure01a.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.97.189,,,,,,,,,
[x],istp9-secure01a.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],itesss.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],itrisk.jpmorganchase.com,,,NOERROR,,,,,,,,,,
[x],jfg-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.76.49,jfg-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jfg.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.252,jaguarfinancialgroup.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jitaform3uat.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.83.168,jitaform3uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jobs-aem-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.203,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],jobs-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],jobs.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.233,cws-other.intl.gslbjpmchase.com,,,,,,,,
[x],jobs.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.201,cws-other.intl.gslbjpmchase.com,,,,,,,,
[x],jot2-cdc1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.44.122,,,,,,,,,
[x],jot2-cdc2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.85.245,,,,,,,,,
[x],jot2-rdc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.90,,,,,,,,,
[x],jot2.chase.com,,,NOERROR,,jot2.amer-c2.gslbjpmchase.com,,,,,,,,
[x],journal.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.165,,,,,,,,,
[x],jpmc-aem-uat.jpmorganchase.com,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.187.64, 2.16.187.146","jpmc-aem-uat.jpmorganchase.com.edgekey.net, e127736.dsca.akamaiedge.net",,,,,,"2a02:26f0:6c00::210:bb92, 2a02:26f0:6c00::210:bb40",,
[x],jpmc-qr.markitdigital.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmcbenefitplanning.jpmorganchase.com,"ns-896.awsdns-48.net, awsdns-hostmaster.amazon.com",,NOERROR,"13.224.189.125, 13.224.189.46, 13.224.189.94, 13.224.189.100",d1efyc7r0yh1yn.cloudfront.net,"ns-1353.awsdns-41.org, ns-123.awsdns-15.com, ns-1819.awsdns-35.co.uk, ns-896.awsdns-48.net",True,cloudfront,,,"2600:9000:20eb:7c00:10:3c7d:8bc0:93a1, 2600:9000:20eb:200:10:3c7d:8bc0:93a1, 2600:9000:20eb:5c00:10:3c7d:8bc0:93a1, 2600:9000:20eb:1e00:10:3c7d:8bc0:93a1, 2600:9000:20eb:e000:10:3c7d:8bc0:93a1, 2600:9000:20eb:6400:10:3c7d:8bc0:93a1, 2600:9000:20eb:9a00:10:3c7d:8bc0:93a1, 2600:9000:20eb:ca00:10:3c7d:8bc0:93a1",,
[x],jpmcsso-uat-hk.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.128.114,jpmcsso-uat-hk.apac.gslbjpmchase.com,,,,,,,,
[x],jpmcsso-uat-us.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.84.195,jpmcsso-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jpmcsso-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.232,jpmcsso-uat.intl.gslbjpmchase.com,,,,,,,,
[x],jpmcsso-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.232,jpmcsso-uat.intl.gslbjpmchase.com,,,,,,,,
[x],jpmcsso-us.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.31,jpmcsso.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jpmcsso-us.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.85.130,jpmcsso.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jpmcsso.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.31,jpmcsso.amer-c2.gslbjpmchase.com,,,,,,,,
[x],jpmcsso.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.208.74,jpmcsso.intl.gslbjpmchase.com,,,,,,,,
[x],jpmcvn02.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.34.5,,,,,,,,,
[x],jpmcvny01.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.34.5,,,,,,,,,
[x],jpmcvny03.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.34.6,,,,,,,,,
[x],jpmcvny04.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.34.7,,,,,,,,,
[x],jpmm3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.1.116,,,,,,,,,
[x],jpmorgan.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.60.93,special.gslb.bankone.com,,,,,,,,
[x],jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com","1+O/eVj+6WU8nviuB808qQzlr5eDntCB8k7FzukbGTbj3Dc5kbSARbPTzbx7RIgFLqoelsr7PwjROrD6uEFN0w==, 7wf5p7nzwsklzjz2ssh0406r0x50v40r, J0P1M11968, MS=ms30383936, facebook-domain-verification=816oi5gnuexp0l05fhxdgqx8q54trg, ge+apI3K6/59IDwtaIXwfnfzb30RxF000kmNQ4ahH9d1577qWYONOnvx500PoHsnuel5bUPlE+VOAWqZdCJCYg==, mongodb-site-verification=qPbDuchhtQYIqlKDlae7nShL8jRbZnMm, testingdyn, v=spf1 a:spf.jpmchase.com ip4:207.162.228.0/24 ip4:207.162.229.0/24 ip4:207.162.225.0/24 ip4:196.37.232.50 ip4:159.53.46.0/24 ip4:159.53.36.0/24 ip4:159.53.110.0/24 ip4:170.148.48.0/24 ip4:159.53.78.0/24 -all, zhnsrfg8pfxw7ttsgd8vyzrwh8887tj5",NOERROR,,,"ns0087.secondary.cloudflare.com, ns06.jpmorganchase.com, ns2.jpmorganchase.com, ns05.jpmorganchase.com, ns0134.secondary.cloudflare.com, ns1.jpmorganchase.com",,,,"digicert.com, entrust.net",,,
[x],jpmorgand1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgand2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgand3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],jpmorgand4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani5.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani6.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani7.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorgani8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorganonlineplus.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorganonlineplusbeta.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorganonlineplusqa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],jpmorganonlineplusqabeta.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],jpmorganq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.167,,,,,,,,,
[x],jpmorganq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.192,,,,,,,,,
[x],jpmorganq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],jpmorganq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.236,,,,,,,,,
[x],jpmorganq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.205,,,,,,,,,
[x],jpmorganq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.147,,,,,,,,,
[x],jpmorganq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.152,,,,,,,,,
[x],jpmorganq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.160,,,,,,,,,
[x],jpmorganwealthmanagement.chase.com,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"104.18.112.52, 104.18.115.52, 104.18.114.52, 104.18.113.52, 104.18.116.52","jpmorganwealthmanagement.chase.com.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net",,True,cloudflare,,,"2606:4700::6812:7034, 2606:4700::6812:7334, 2606:4700::6812:7434, 2606:4700::6812:7234, 2606:4700::6812:7134",,
[x],ksa198501iis001.triad.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.179.138,,,,,,,,,
[x],ksa198501iis002.triad.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.179.139,,,,,,,,,
[x],ksa198501iis003.triad.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.179.140,,,,,,,,,
[x],ksa198501iis004.triad.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.179.141,,,,,,,,,
[x],ksa198501iis005.triad.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.179.142,,,,,,,,,
[x],l.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com","v=spf1 include:epsl1.com -all, google-site-verification= vNBRWC7phV9YPOgw5qNeYYF3uVywi9Nec39p3EJ4mLE",NOERROR,159.127.187.12,,"ns1.jpmorganchase.com, ns2.jpmorganchase.com, ns06.jpmorganchase.com, ns05.jpmorganchase.com",,,pmx1.epsl1.com,"entrust.net, digicert.com",,,
[x],lars1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.220,,,,,,,,,
[x],lats-prod.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.100.197,,,,,,,,,
[x],ldms-lcms-perf.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,ldms-lcms-perf.amer-c2.gslbjpmchase.com,,,,,,,,
