new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,mx,txt,has_internal_ips,internal_ips,caa
[x],webcast-va.tiktokv.com,"23.213.161.211, 23.213.161.200, 23.213.161.207, 23.213.161.223, 23.213.161.216, 23.213.161.224, 23.213.161.213, 23.213.161.221, 23.213.161.205","webcast-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast-ws.tiktokv.com,"23.213.161.212, 23.213.161.226, 23.213.161.215, 23.213.161.210, 23.213.161.201, 23.213.161.209, 23.213.161.219, 23.213.161.196, 23.213.161.225","webcast-ws.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast.tiktokv.com,"23.38.98.233, 23.38.98.229, 23.38.98.222, 23.38.98.231, 23.38.98.200, 23.38.98.213, 23.38.98.215, 23.38.98.227, 23.38.98.232","webcast.tiktokv.com.edgekey.net, e28622.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast1.tiktokv.com,"104.126.36.200, 104.126.36.202, 104.126.36.137, 104.126.36.145, 104.126.36.240, 104.126.36.184, 104.126.36.177, 104.126.36.187, 104.126.36.178","webcast1.tiktokv.com.edgekey.net, e28622.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast15-core.tiktokv.com,"99.84.208.117, 99.84.208.72, 99.84.208.48, 99.84.208.122, 205.251.193.181, 205.251.195.148, 205.251.196.85, 205.251.199.117",d8fzquh7kxti0.cloudfront.net,"ns-437.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1109.awsdns-10.org, ns-1909.awsdns-46.co.uk, ns-437.awsdns-54.com, ns-916.awsdns-50.net","2600:9000:2199:6400:1c:612c:e600:93a1, 2600:9000:2199:9400:1c:612c:e600:93a1, 2600:9000:2199:3400:1c:612c:e600:93a1, 2600:9000:2199:f800:1c:612c:e600:93a1, 2600:9000:2199:ea00:1c:612c:e600:93a1, 2600:9000:2199:e800:1c:612c:e600:93a1, 2600:9000:2199:5600:1c:612c:e600:93a1, 2600:9000:2199:6800:1c:612c:e600:93a1",,,,,
[x],webcast15-normal-c-useast2a.tiktokv.com,"143.204.89.121, 143.204.89.12, 143.204.89.16, 143.204.89.119",dlauw5fjr9080.cloudfront.net,"ns-365.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-365.awsdns-45.com, ns-876.awsdns-45.net, ns-1880.awsdns-43.co.uk, ns-1192.awsdns-21.org",,,,,,
[x],webcast15-normal-probe-alisg.tiktokv.com,"143.204.231.8, 143.204.231.61, 143.204.231.20, 143.204.231.87",d1l0vowefsizol.cloudfront.net,"ns-1247.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1247.awsdns-27.org, ns-1778.awsdns-30.co.uk, ns-334.awsdns-41.com, ns-752.awsdns-30.net",,,,,,
[x],webcast15-open-alisg.tiktokv.com,"18.160.18.113, 18.160.18.110, 18.160.18.101, 18.160.18.116, 205.251.192.38, 205.251.194.99, 205.251.197.221, 205.251.198.59",deych8i9td9bb.cloudfront.net,"ns-1501.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1501.awsdns-59.org, ns-38.awsdns-04.com, ns-611.awsdns-12.net, ns-1595.awsdns-07.co.uk",,,,,,
[x],webcast15-open-useast2a.tiktokv.com,,d3hnqocbzgd4yj.cloudfront.net,"ns-707.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],webcast15-ws-alisg.tiktokv.com,"108.157.214.118, 108.157.214.53, 108.157.214.23, 108.157.214.100",d2at1lpr5ngjyj.cloudfront.net,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1227.awsdns-25.org, ns-157.awsdns-19.com, ns-1991.awsdns-56.co.uk, ns-652.awsdns-17.net",,,,,,
[x],webcast15-ws-useast1a.tiktokv.com,"18.164.52.46, 18.164.52.87, 18.164.52.82, 18.164.52.49",di03ofn5jyex6.cloudfront.net,"ns-195.awsdns-24.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1414.awsdns-48.org, ns-1942.awsdns-50.co.uk, ns-195.awsdns-24.com, ns-886.awsdns-46.net",,,,,,
[x],webcast16-core-c-alisg.tiktokv.com,"2.17.100.210, 2.17.100.232, 2.17.100.235, 2.17.100.248, 2.17.100.138, 2.17.100.170, 2.17.100.178, 2.17.100.201, 2.17.100.209","webcast16-core-c-alisg.tiktokv.com.edgekey.net, e28622.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-core-c-useast1a.tiktokv.com,"80.239.137.138, 62.115.252.72, 62.115.252.24, 80.239.137.168, 62.115.252.59, 62.115.252.19, 62.115.252.40, 62.115.252.32, 62.115.252.56","webcast16-core-c-useast1a.tiktokv.com.edgekey.net, e28622.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-core-c-useast2a.tiktokv.com,"104.126.36.160, 104.126.36.152, 104.126.36.195, 104.126.36.211, 104.126.36.144, 104.126.36.146, 104.126.36.153, 104.126.37.11, 104.126.36.248","webcast16-core-c-useast2a.tiktokv.com.edgekey.net, e28622.api2.akamaiedge.net","n0api2.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-c-alisg.tiktokv.com,"23.53.43.18, 23.53.42.249, 23.53.43.88, 23.53.42.251, 23.53.43.67, 23.53.43.75, 23.53.43.40, 23.53.43.25, 23.53.43.35","webcast16-normal-c-alisg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-c-useast1a.tiktokv.com,"23.53.43.114, 23.53.43.177, 23.37.226.97, 23.53.43.96, 23.37.226.105, 23.53.43.169, 23.53.43.107, 23.53.43.136, 23.37.226.99","webcast16-normal-c-useast1a.tiktokv.com.edgekey.net, e28622.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-c-useast2a.tiktokv.com,"23.213.161.199, 23.213.161.203, 23.213.161.202, 23.213.161.207, 23.213.161.220, 23.213.161.224, 23.213.161.208, 23.213.161.222, 23.213.161.198","webcast16-normal-c-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-delay-alisg.tiktokv.com,"95.101.111.133, 95.101.111.146, 95.101.111.173, 95.101.111.149, 95.101.111.140, 95.101.111.130, 95.101.111.181, 95.101.111.176, 95.101.111.157","webcast16-normal-delay-alisg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-gquic-alisg.tiktokv.com,"185.225.250.58, 185.225.250.56","webcast16-normal-gquic-alisg.tiktokv.com.edgesuite.net, a1923.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-gquic-useast1a.tiktokv.com,"2.16.186.27, 2.16.186.25","webcast16-normal-gquic-useast1a.tiktokv.com.edgesuite.net, a687.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-gquic-useast2a.tiktokv.com,"23.32.238.65, 23.32.238.26","webcast16-normal-gquic-useast2a.tiktokv.com.edgesuite.net, a1534.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-gquic.tiktokv.com,"2.19.198.178, 2.19.198.161","webcast16-normal-gquic.tiktokv.com.edgesuite.net, a111.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-iquic-useast2a.tiktokv.com,"2.16.186.25, 2.16.186.42","webcast16-normal-iquic-useast2a.tiktokv.com.edgesuite.net, a395.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-iquic.tiktokv.com,,"webcast16-normal-iquic.tiktokv.com.edgesuite.net, a841.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-probe-alisg.tiktokv.com,"2.16.241.143, 2.16.241.159, 2.16.241.134, 2.16.241.132, 2.16.241.145, 2.16.241.152, 2.16.241.162, 2.16.241.148, 2.16.241.150","webcast16-normal-probe-alisg.tiktokv.com.edgekey.net, e28622.api2.akamaiedge.net","n0api2.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-probe-useast1a.tiktokv.com,"62.115.252.42, 62.115.252.48, 62.115.252.18, 62.115.252.43, 62.115.252.57, 62.115.252.33, 80.239.137.144, 80.239.137.147, 80.239.137.139","webcast16-normal-probe-useast1a.tiktokv.com.edgekey.net, e28622.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-probe-useast2a.tiktokv.com,"23.12.147.31, 23.12.147.4, 23.12.147.28, 23.12.147.14, 23.12.147.22, 23.12.147.23, 23.12.147.39, 23.12.147.38, 23.12.147.37","webcast16-normal-probe-useast2a.tiktokv.com.edgekey.net, e28622.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-normal-ycru.tiktokv.com,"96.16.54.179, 96.16.54.138, 96.16.54.170, 96.16.54.129, 96.16.54.193, 96.16.54.128, 96.16.54.169, 96.16.54.161, 96.16.54.153","webcast16-normal-ycru.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-open-alisg.tiktokv.com,"104.126.37.177, 104.126.37.147, 104.126.37.144, 104.126.37.137, 104.126.37.123, 104.126.37.170, 104.126.37.146, 104.126.37.152, 104.126.37.171","webcast16-open-alisg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-open-useast2a.tiktokv.com,"2.16.241.70, 2.16.241.69, 2.16.241.94, 2.16.241.97, 2.16.241.98, 2.16.241.86, 2.16.241.74, 2.16.241.84, 2.16.241.80","webcast16-open-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-tmp-normal-useast1a.tiktokv.com,"23.53.43.75, 23.53.43.88, 23.53.43.25, 23.53.43.10, 23.53.43.40, 23.53.43.16, 23.53.43.90, 23.53.43.67, 23.53.42.251","webcast16-tmp-normal-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-va.tiktokv.com,"23.0.174.121, 23.0.174.104, 23.0.174.123, 23.0.174.80, 23.0.174.112, 23.0.174.139, 23.0.174.128, 23.0.174.138, 23.0.174.130","webcast16-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-alisg.tiktok.com,"80.239.137.139, 80.239.137.147, 62.115.252.33, 62.115.252.25, 62.115.252.65, 62.115.252.9, 62.115.252.75, 62.115.252.32, 62.115.252.51","webcast16-ws-alisg.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-c-alisg.tiktokv.com,"23.213.161.217, 23.213.161.198, 23.213.161.204, 23.213.161.206, 23.213.161.203, 23.213.161.220, 23.213.161.218, 23.213.161.214, 23.213.161.197","webcast16-ws-c-alisg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-c-useast2a.tiktokv.com,,"webcast16-ws-c-useast2a.tiktokv.com.edgekey.net, e28622.api4.akamaiedge.net","n0api4.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-c-va.tiktokv.com,"23.38.98.233, 23.38.98.213, 23.38.98.231, 23.38.98.229, 23.38.98.227, 23.38.98.200, 23.38.98.215, 23.38.98.222, 23.38.98.232","webcast16-ws-c-va.tiktokv.com.edgekey.net, e28622.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-useast1a.tiktok.com,"95.101.111.153, 95.101.111.151, 95.101.111.158, 95.101.111.149","webcast16-ws-useast1a.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-useast1a.tiktokv.com,"23.0.174.112, 23.0.174.138, 23.0.174.130, 23.0.174.121, 23.0.174.139, 23.0.174.104, 23.0.174.128, 23.0.174.123, 23.0.174.80","webcast16-ws-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-useast2a.tiktok.com,"2.16.187.88, 2.16.187.138, 2.16.187.25, 2.16.187.136, 2.16.187.51, 2.16.187.96, 2.16.187.152, 2.16.187.90, 2.16.187.153","webcast16-ws-useast2a.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-useast5.us.tiktok.com,"104.110.240.64, 104.110.240.65","webcast16-ws-useast5.us.tiktok.com.edgekey.net, e74347.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws-useast5.us.tiktokv.com,"184.29.143.177, 184.29.143.169, 184.29.143.184, 184.29.143.179, 184.29.143.185, 184.29.143.170, 184.29.143.176, 184.29.143.178, 184.29.143.171","webcast16-ws-useast5.us.tiktokv.com.edgesuite.net, a2047.w182.akamai.net","n0w182.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16-ws.tiktokv.com,"104.126.37.123, 104.126.37.137, 104.126.37.146, 104.126.37.154, 104.126.37.169, 104.126.37.170, 104.126.37.171, 104.126.37.177, 104.126.37.178","webcast16-ws.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast16.tiktokv.com,"95.101.74.134, 95.101.74.160, 95.101.74.143, 95.101.74.138, 95.101.74.159, 95.101.74.162, 95.101.74.140, 95.101.74.142, 95.101.74.154","webcast16.tiktokv.com.edgekey.net, e28622.api4.akamaiedge.net","n0api4.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast19-core-c-useast1a.tiktokv.com,146.75.118.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-core-c-useast2a.tiktokv.com,151.101.46.73,tiktok.bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-normal-c-alisg.tiktokv.com,151.101.246.73,tiktok.bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-normal-c-useast1a.tiktokv.com,151.101.178.73,tiktok.bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-normal-iquic-useast2a.tiktokv.com,199.232.58.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-normal-iquic.tiktokv.com,146.75.122.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],webcast19-normal-useast5.us.tiktokv.com,,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-normal.tiktokv.com,,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19-va.tiktokv.com,146.75.118.73,tiktok.bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast19.tiktokv.com,151.101.178.73,tiktok.bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast2.tiktokv.com,"62.115.252.27, 80.239.137.139, 80.239.137.155, 62.115.252.18, 80.239.137.163, 62.115.252.48, 62.115.252.16, 62.115.252.50, 80.239.137.162","webcast2.tiktokv.com.edgekey.net, e28622.api2.akamaiedge.net","n0api2.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast21-core-c-useast1a.tiktokv.com,151.101.178.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast21-core-c-useast2a.tiktokv.com,151.101.178.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast21-normal-c-alisg.tiktokv.com,146.75.118.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast21-normal-c-useast1a.tiktokv.com,151.101.178.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],webcast21-normal-probe-useast1a.tiktokv.com,146.75.122.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],webcast22-core-c-useast1a.tiktokv.com,34.117.68.211,all.quic-webcast-core-useast4-proxy-gcp-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-core-c-useast2a.tiktokv.com,34.117.29.11,all.quic-webcast-core-proxy-i18n-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-core.tiktokv.com,34.120.13.142,all.quic-webcast-core-sg-proxy-gcp-gcpsg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-normal-c-alisg.tiktokv.com,34.117.69.137,quic-webcast-sg-proxy-gcp.l.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-normal-c-useast1a.tiktokv.com,34.107.176.231,all.quic-webcast-useast4-proxy-gcp-gcpsg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-normal-c-useast2a.tiktokv.com,34.95.100.121,all.quic-webcast-proxy-i18n-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-normal-probe-quic-useast2a.tiktokv.com,34.95.100.121,all.quic-webcast-proxy-i18n-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-normal-probe-useast1a.tiktokv.com,34.117.152.38,,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-open-useast1a.tiktokv.com,34.107.176.231,all.quic-webcast-useast4-proxy-gcp-gcpsg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-open-useast2a.tiktokv.com,34.95.100.121,all.quic-webcast-proxy-i18n-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-ws-alisg.tiktokv.com,34.149.167.221,all.quic-webcast-sg-proxy-gcp-gcpsg-http.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-ws-useast1a.tiktokv.com,34.117.152.38,all.quic-webcast-useast4-proxy-gcp-http.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast22-ws-useast2a.tiktokv.com,34.120.31.60,all.quic-webcast-proxy-i18n-http.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],webcast3-normal-alisg.tiktokv.com,79.133.177.217,webcast3-normal-alisg.tiktokv.com.w.kunlunsl.com,"slns1.gds.kunlunsl.com, root.taobao.com",NOERROR,,,,,,,,,
[x],webcast3-normal-useast1a.tiktokv.com,163.181.1.208,webcast3-normal-useast1a.tiktokv.com.w.kunlunsl.com,"slns1.gds.kunlunsl.com, root.taobao.com",NOERROR,,,,,,,,,
[x],webcast3-normal-useast2a.tiktokv.com,47.246.48.208,webcast3-normal-useast2a.tiktokv.com.w.kunlunsl.com,"slns1.gds.kunlunsl.com, root.taobao.com",NOERROR,,,,,,,,,
[x],webcast3-normal.tiktokv.com,"163.181.56.169, 163.181.56.168, 163.181.56.172, 163.181.56.170, 163.181.56.171, 163.181.56.173, 163.181.56.174, 163.181.56.175",webcast3-normal.tiktokv.com.w.kunlunsl.com,"slns1.gds.kunlunsl.com, root.taobao.com",NOERROR,,,,,,,,,
[x],webcast3.tiktokv.com,"95.101.74.148, 95.101.74.134, 95.101.74.143, 95.101.74.138, 95.101.74.145, 95.101.74.142, 95.101.74.160, 95.101.74.162, 95.101.74.157","webcast3.tiktokv.com.edgekey.net, e28622.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast4.tiktokv.com,"80.239.137.152, 62.115.252.27, 80.239.137.171, 80.239.137.146, 62.115.252.65, 62.115.252.35, 62.115.252.16, 80.239.137.153, 80.239.137.163","webcast4.tiktokv.com.edgekey.net, e28622.api4.akamaiedge.net","n0api4.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast5.tiktokv.com,"2.23.209.8, 2.23.209.21, 2.23.209.27, 2.23.209.44, 2.23.209.49, 2.23.209.36, 2.23.209.34, 2.23.209.19, 2.23.209.35","webcast5.tiktokv.com.edgekey.net, e28622.api5.akamaiedge.net","n0api5.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],webcast58-normal-alisg.tiktokv.com,92.223.124.61,cl-5672a77c.gcdn.co,"gns1.gcdn.co, admin.core.pw",NOERROR,,,"gns2.gcdn.co, gns1.gcdn.co",,,,,,
[x],webform.tiktok.com,209.127.230.1,,"ns-440.awsdns-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,m1.larksuite.com,v=spf1 include:spf.onlarksuite.com include:_netblocks.m.feishu.cn -all,,,
[x],webtv-va.tiktok.com,"130.44.215.54, 130.44.215.55",videoarch-lb-maliva-bdva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],whatsnext.tiktok.com,10.223.7.215,inner-all.internal-lb-all-maliva-v3.maliva.bytelb.com,"a1-156.akam.net, hostmaster.bytelb.com",NOERROR,,,,,,,True,10.223.7.215,
[x],widget-i18n.tiktokv.com,"2.16.241.68, 2.16.241.75, 2.16.241.94, 2.16.241.73, 2.16.241.82, 2.16.241.93, 2.16.241.79, 2.16.241.95, 2.16.241.72","widget-i18n.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],widget-sg.tiktokv.com,"23.213.161.220, 23.213.161.199, 23.213.161.217, 23.213.161.202, 23.213.161.208, 23.213.161.222, 23.213.161.197, 23.213.161.203, 23.213.161.198","widget-sg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],widget-va.tiktokv.com,"104.110.240.66, 104.110.240.136, 104.110.240.113, 104.110.240.155, 104.110.240.185, 104.110.240.104, 104.110.240.178, 104.110.240.129, 104.110.240.144","widget-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],widget.us.tiktokv.com,"104.77.153.50, 104.77.153.58, 104.77.153.57, 104.77.153.11, 104.77.153.16, 104.77.153.51, 104.77.153.8, 104.77.153.56, 104.77.153.10","widget.us.tiktokv.com.edgesuite.net, a2047.w181.akamai.net","n0w181.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],wp.us.tiktokv.com,"104.126.118.233, 104.126.118.208","wp.us.tiktokv.com.edgesuite.net, a436.w182.akamai.net","n0w182.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www-useast1a.tiktok.com,"23.0.174.107, 23.0.174.120, 23.0.174.82, 23.0.174.128, 23.0.174.80, 23.0.174.91, 23.0.174.104, 23.0.174.106, 23.0.174.112","www-useast1a.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www-useast2a.tiktok.com,"184.25.51.66, 184.25.51.75","www-useast2a.tiktok.com.edgesuite.net, a1952.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.tiktok.com,"2.16.238.17, 2.16.238.18, 2.16.238.20, 2.16.238.11, 2.16.238.12, 2.16.238.13, 2.16.238.14, 2.16.238.15, 2.16.238.16","www.tiktok.com.edgesuite.net, a2047.api10.akamai.net","n0api10.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],www.tiktokv.com,"2.16.186.40, 2.16.186.8","www.tiktokv.com.edgesuite.net, a1860.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xlog-ru.tiktokv.com,"2.16.241.79, 2.16.241.72, 2.16.241.86, 2.16.241.75, 2.16.241.68, 2.16.241.82, 2.16.241.93, 2.16.241.95, 2.16.241.94","xlog-ru.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xlog-va-useast2a.tiktokv.com,"2.20.142.106, 2.20.142.89, 92.122.215.26, 92.122.215.18, 92.122.215.16, 92.122.215.24, 2.20.142.97, 92.122.215.48, 2.20.142.66","xlog-va-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xlog-va.tiktokv.com,"104.97.85.34, 104.97.85.14","xlog-va.tiktokv.com.edgesuite.net, a1969.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],xlog.tiktokv.com,"2.19.126.96, 2.19.126.95, 2.19.126.90, 2.19.126.92, 2.19.126.91, 2.19.126.93, 2.19.126.89, 2.19.126.88, 2.19.126.94","xlog.tiktokv.com.edgesuite.net, a2047.api1.akamai.net","n0api1.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
