input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_expired,tls_mismatched,final_url,tls_subject_org_
oec16-normal-useast2a.tiktokv.com,404 Not Found,404,548,oec16-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,oec16-normal-useast2a.tiktokv.com,,443,https://oec16-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,2.16.241.132,/,566218143,2.16.241.145,Nginx,14,False,,,,,,
oec19-normal-iquic-alisg.tiktokv.com,404 Not Found,404,548,oec19-normal-iquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4eaf4ca1dcb15921828806f7b1444b1c,e528ed97a423368b9cbea9fcd713c330a9adb6da0f7dcba62948e5e845df8674,True,ctls,oec19-normal-iquic-alisg.tiktokv.com,fastly,443,https://oec19-normal-iquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,566218143,151.101.10.73,Varnish,14,False,True,,,,,
oec19-normal-iquic-useast1a.tiktokv.com,404 Not Found,404,548,oec19-normal-iquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4eaf4ca1dcb15921828806f7b1444b1c,e528ed97a423368b9cbea9fcd713c330a9adb6da0f7dcba62948e5e845df8674,True,ctls,oec19-normal-iquic-useast1a.tiktokv.com,fastly,443,https://oec19-normal-iquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,566218143,146.75.118.73,Varnish,14,False,True,,,,,
oec19-normal-iquic-useast2a.tiktokv.com,404 Not Found,404,548,oec19-normal-iquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4eaf4ca1dcb15921828806f7b1444b1c,e528ed97a423368b9cbea9fcd713c330a9adb6da0f7dcba62948e5e845df8674,True,ctls,oec19-normal-iquic-useast2a.tiktokv.com,fastly,443,https://oec19-normal-iquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,566218143,146.75.118.73,Varnish,14,False,True,,,,,
oec19-normal-iquic.tiktokv.com,404 Not Found,404,548,oec19-normal-iquic.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4eaf4ca1dcb15921828806f7b1444b1c,e528ed97a423368b9cbea9fcd713c330a9adb6da0f7dcba62948e5e845df8674,True,ctls,oec19-normal-iquic.tiktokv.com,fastly,443,https://oec19-normal-iquic.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,566218143,146.75.118.73,Varnish,14,False,True,,,,,
oec19-normal-useast1a.tiktokv.com,404 Not Found,404,548,oec19-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4eaf4ca1dcb15921828806f7b1444b1c,e528ed97a423368b9cbea9fcd713c330a9adb6da0f7dcba62948e5e845df8674,True,ctls,oec19-normal-useast1a.tiktokv.com,fastly,443,https://oec19-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,566218143,151.101.10.73,Varnish,14,False,True,,,,,
oec22-normal-quic-alisg.tiktokv.com,404 Not Found,404,548,oec22-normal-quic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-quic-alisg.tiktokv.com,google,443,https://oec22-normal-quic-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.102.156.43,/,566218143,34.102.156.43,Nginx,14,False,True,,,,,
oec22-normal-quic-useast1a.tiktokv.com,404 Not Found,404,548,oec22-normal-quic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-quic-useast1a.tiktokv.com,google,443,https://oec22-normal-quic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.107.176.231,/,566218143,34.107.176.231,Nginx,14,False,True,,,,,
oec22-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec22-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-useast2a.tiktokv.com,google,443,https://oec22-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.117.246.77,/,1494302000,34.117.246.77,Nginx,8,False,True,,,,,
oec22-normal.tiktokv.com,404 Not Found,404,548,oec22-normal.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal.tiktokv.com,google,443,https://oec22-normal.tiktokv.com:443,https,nginx,text/html,GET,34.102.156.43,/,566218143,34.102.156.43,Nginx,14,False,True,,,,,
oec3-normal-alisg.tiktokv.com,404 Not Found,404,548,oec3-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,oec3-normal-alisg.tiktokv.com,,443,https://oec3-normal-alisg.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.171,/,566218143,163.181.56.170,Tengine,14,False,,,,,,
oec3-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec3-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,oec3-normal-useast1a.tiktokv.com,,443,https://oec3-normal-useast1a.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.170,/,1494302000,163.181.56.171,Tengine,8,False,,,,,,
oec9-normal-useast1a.tiktokv.com,404 Not Found,404,548,oec9-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a63e53177a0dae179cddef07f9c9c5e5,5937c1f446d2c7d70ed181a0a42b38768babd6b06e8373dd3d98c72dc4711539,True,ctls,oec9-normal-useast1a.tiktokv.com,,443,https://oec9-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,156.225.96.77,/,566218143,156.225.96.79,Nginx,14,False,,,,,,
oec9-normal-useast2a.tiktokv.com,404 Not Found,404,548,oec9-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a63e53177a0dae179cddef07f9c9c5e5,5937c1f446d2c7d70ed181a0a42b38768babd6b06e8373dd3d98c72dc4711539,True,ctls,oec9-normal-useast2a.tiktokv.com,,443,https://oec9-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,156.225.96.78,/,566218143,156.225.96.80,Nginx,14,False,,,,,,
open-api.tiktok.com,404 Not Found,404,162,open-api.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,733f55ea52159099d48dc3591a9cafcb,7bb5bb00b5395b40c07a3ab3b328764f043d625711570abac24b0688610bc60f,True,ctls,open-api.tiktok.com,,443,https://open-api.tiktok.com:443,https,nginx,text/html,GET,2.16.186.34,/,190856733,2.16.186.8,Nginx,8,False,,,,,,
open-api.us.tiktok.com,404 Not Found,404,564,open-api.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T00:00:00Z,2023-06-26T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",fa092ce9d687214d2a8c351a2f3e02d6,a2f029026a824c0babb88200abd9abd3efe6a5597f23b9a30f04fe62a8664afd,True,ctls,open-api.us.tiktok.com,,443,https://open-api.us.tiktok.com:443,https,nginx,text/html,GET,23.37.123.163,/,1506877856,23.37.123.168,Nginx,14,False,,,,,,
open.tiktok.com,404 Not Found,404,146,open.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8ea8036b1e49b355d4e4ee8152d9d01d,ce6598b7b8e76273f77cd79f4f3b325d9b0b2400d1a52fbaff93799e1aa77b79,True,ctls,open.tiktok.com,,443,https://open.tiktok.com:443,https,nginx,text/html,GET,23.3.88.185,/,1494302000,23.3.88.146,Nginx,8,False,,,,,,
open.us.tiktokv.com,,400,171,open.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-08-19T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",559e22642a33902a6e9ed999aa491d3c,2f0efa9b58b86ce901e01a07dce0ebe35bc20656e08940dec0a591ba88e25eec,True,ctls,open.us.tiktokv.com,,443,https://open.us.tiktokv.com:443,https,nginx,application/json,GET,130.35.75.83,/,1089778697,130.35.75.83,Nginx,1,False,,,,,,
open16-va-useast2a.tiktokv.com,404 Not Found,404,548,open16-va-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,open16-va-useast2a.tiktokv.com,,443,https://open16-va-useast2a.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.129,/,566218143,104.126.37.128,Nginx,14,False,,,,,,
open16-va.tiktokv.com,404 Not Found,404,548,open16-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,open16-va.tiktokv.com,,443,https://open16-va.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.137,/,566218143,23.3.88.192,Nginx,14,False,,,,,,
openapi-ru.tiktokv.com,404 Not Found,404,146,openapi-ru.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,openapi-ru.tiktokv.com,,443,https://openapi-ru.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.142,/,1494302000,95.101.111.170,Nginx,8,False,,,,,,
p0-selfserve-private-sg.tiktok.com,403 Forbidden,403,146,p0-selfserve-private-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-30T00:00:00Z,2023-07-31T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",950bb43819e8f02f2a8e4d063d42ab5e,69671a6f1d768a863f88b75ef689552e69929e1b7c58d891b95f2ae66039674c,True,ctls,p0-selfserve-private-sg.tiktok.com,,443,https://p0-selfserve-private-sg.tiktok.com:443,https,nginx,text/html,GET,103.136.220.202,/,-1561873722,103.136.220.203,Nginx,8,False,,,,,,
partners.tiktok.com,,200,9022,partners.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8ea8036b1e49b355d4e4ee8152d9d01d,ce6598b7b8e76273f77cd79f4f3b325d9b0b2400d1a52fbaff93799e1aa77b79,True,ctls,partners.tiktok.com,,443,https://partners.tiktok.com:443,https,nginx,text/html,GET,23.3.88.146,/,-1857414404,23.3.88.185,webpack,1,False,,,,,https://partners.tiktok.com/pc/en?rid=aqlck1qrzif,
pci-testing.tiktokv.com,404 Not Found,404,564,pci-testing.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-08-18T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d586d77c624a628dd304749c632d462a,c5ada341b5e230fc62cc22192483c869f131ccdd5deac8d34056d9d632e1572d,True,ctls,pci-testing.tiktokv.com,,443,https://pci-testing.tiktokv.com:443,https,nginx,text/html,GET,130.35.122.202,/,1506877856,130.35.122.202,Nginx,14,False,,,,,,
pitaya-sg.tiktokv.com,404 Not Found,404,146,pitaya-sg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,pitaya-sg.tiktokv.com,,443,https://pitaya-sg.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.149,/,1494302000,95.101.111.133,Nginx,8,False,,,,,,
pitaya-task-va.tiktokv.com,404 Not Found,404,548,pitaya-task-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",cd1ce20292d66695308186ddec2bc164,7ac29b3f63ba267801c8ce656eccff587659e3bb536e631fc5cd72da49587b76,True,ctls,pitaya-task-va.tiktokv.com,,443,https://pitaya-task-va.tiktokv.com:443,https,nginx,text/html,GET,130.44.212.76,/,566218143,130.44.212.77,Nginx,14,False,,,,,,
pitaya-task.us.tiktokv.com,404 Not Found,404,564,,,,,,,,,,,,,,,,,,,,80,http://pitaya-task.us.tiktokv.com:80,http,nginx,text/html,GET,23.3.88.136,/,1506877856,23.3.88.208,Nginx,14,False,,,,,,
pitaya-va.tiktokv.com,404 Not Found,404,548,pitaya-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,pitaya-va.tiktokv.com,,443,https://pitaya-va.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.184,/,566218143,23.3.88.218,Nginx,14,False,,,,,,
pitaya.tiktokv.com,404 Not Found,404,548,pitaya.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,pitaya.tiktokv.com,,443,https://pitaya.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.226,/,566218143,23.3.88.153,Nginx,14,False,,,,,,
pitaya.us.tiktokv.com,404 Not Found,404,162,pitaya.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T00:00:00Z,2023-06-26T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",b93176ec91faf41d879b8250a829b5eb,c1f991759ee309e9c3099913c88fd32550ddccb137bb15f968fe68ca524a9007,True,ctls,pitaya.us.tiktokv.com,,443,https://pitaya.us.tiktokv.com:443,https,nginx,text/html,GET,23.37.123.161,/,190856733,23.37.123.162,Nginx,8,False,,,,,,
preload.tiktok.com,,200,88,preload.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8ea8036b1e49b355d4e4ee8152d9d01d,ce6598b7b8e76273f77cd79f4f3b325d9b0b2400d1a52fbaff93799e1aa77b79,True,ctls,preload.tiktok.com,,443,https://preload.tiktok.com:443,https,nginx,application/json,GET,95.101.111.151,/,420172832,95.101.111.149,Nginx,1,False,,,,,,
pull-flv-f77-tt01.fcdn.us.tiktokv.com,,404,,pull-flv-f77-tt01.fcdn.us.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-24T13:38:04Z,2023-06-22T13:38:03Z,CN=1191120050.rsc.cdn77.org,1191120050.rsc.cdn77.org,pull-flv-f77-tt01.fcdn.us.tiktokv.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4f6d3ac82c775db1155dd61d13abd2a0,3321b4e81ce4f12f38b30838c23aa9b19b90d0e48e6210d31cd8a74eb199dd13,,ctls,pull-flv-f77-tt01.fcdn.us.tiktokv.com,,443,https://pull-flv-f77-tt01.fcdn.us.tiktokv.com:443,https,envoy,,GET,156.146.33.130,/,-1840324437,156.146.33.132,Envoy,1,False,,,,,,
pull-flv-f77-tt02.fcdn.us.tiktokv.com,,404,,pull-flv-f77-tt02.fcdn.us.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T13:06:48Z,2023-06-06T13:06:47Z,CN=1561539925.rsc.cdn77.org,1561539925.rsc.cdn77.org,pull-flv-f77-tt02.fcdn.us.tiktokv.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6058fbae9c595b2434853e79bbfb038c,8ebad14ab292d90d5da939610523df15ebb1bac37deb9de1e038e7ad71cc06c1,,ctls,pull-flv-f77-tt02.fcdn.us.tiktokv.com,,443,https://pull-flv-f77-tt02.fcdn.us.tiktokv.com:443,https,envoy,,GET,156.146.33.130,/,-1840324437,156.146.33.131,Envoy,1,False,,,,,,
push.tiktok.com,404 Not Found,404,548,push.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8ea8036b1e49b355d4e4ee8152d9d01d,ce6598b7b8e76273f77cd79f4f3b325d9b0b2400d1a52fbaff93799e1aa77b79,True,ctls,push.tiktok.com,,443,https://push.tiktok.com:443,https,nginx,text/html,GET,23.38.98.44,/,566218143,23.38.98.27,Nginx,14,False,,,,,,
rtc-access-fr.tiktokv.com,404 Not Found,404,548,rtc-access-fr.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,rtc-access-fr.tiktokv.com,,443,https://rtc-access-fr.tiktokv.com:443,https,nginx,text/html,GET,23.32.238.185,/,566218143,23.32.238.195,Nginx,14,False,,,,,,
rtc-access-fr2.tiktokv.com,404 Not Found,404,146,rtc-access-fr2.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,rtc-access-fr2.tiktokv.com,,443,https://rtc-access-fr2.tiktokv.com:443,https,nginx,text/html,GET,23.32.238.194,/,1494302000,23.32.238.177,Nginx,8,False,,,,,,
