new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ptr,has_internal_ips,internal_ips,txt,mx,ns,caa
[x],fanbase.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],fanstudy2021.byspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],feedback.spotify.com,"85.222.140.6, 85.222.140.13, 85.222.140.11","feedback.spotify.com.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],feeds.gimletmedia.com,35.226.132.161,"feeds.gimletmedia.com.gigalixirdns.com, v2018-us-central1.gcp.tls.gigalixir.com","ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],festiveadvertising.byspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],festundflauschig.byspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],findedeneinen.byspotify.com,"216.239.38.21, 216.239.32.21, 216.239.36.21, 216.239.34.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],findtheone.byspotify.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],first.b2b.spotify-for-brands.spotifyforbrands.com,64.233.163.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c0d::79,,,,,,,
[x],flamingo.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],fleet-buildagents.spotify.net,10.173.33.105,"security-fleet.spotify.net, edge-proxy-internal-gew.spotify.net, edge-proxy-internal-gew1.spotify.net","dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,True,10.173.33.105,,,,
[x],fleet-endpoints.spotify.net,10.173.33.105,"security-fleet.spotify.net, edge-proxy-internal-gew.spotify.net, edge-proxy-internal-gew1.spotify.net","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,True,10.173.33.105,,,,
[x],flywithkarolg.atspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15",,,,,,,
[x],fmbankpbp.spotifyjobs.com,142.250.184.243,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:831::2013,,,,,,,
[x],folgers.withspotify.com,"216.239.32.21, 216.239.36.21, 216.239.34.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15",,,,,,,
[x],fonter.withspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,,,,
[x],forglowinghearts.withspotify.com,"216.239.34.21, 216.239.38.21, 216.239.32.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],foss.spotify.net,"216.239.36.21, 216.239.34.21, 216.239.32.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],fraud.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],free.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],ftp.moodle.antivirus-imagegallerywww-test.tqmobile.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ftp.moodle.sandbox-www-test.www-test.tqmobile.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ftp.moodle.www-builder.tqmobile.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ftpdocuments.moodle.www-test.tqmobile.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],fuller.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],fwsm.avrora.www-dev.antivirus-admin.alumni.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],fxvi.slingshot-instance-external.spotify.net,35.244.217.155,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],gae2-spclient.spotify.com,35.186.224.13,edge-web-gae2.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:916::,,,,,,,
[x],garagegigs.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.36.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15",,,,,,,
[x],gdpr.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],geistguest.com,"193.14.90.203, 45.54.35.101, 94.16.23.1",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2607:f740:e009::1, 2a00:11c0:3d::1",,,,v=spf1 a mx -all,,"a.portsdns.se, b.portsdns.net",
[x],generic.wg.spotify.com,35.186.224.25,edge-web.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],genesis.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],gew-spclient.spotify.com,35.186.224.18,edge-web-gew1.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:5ca::,,,,,,,
[x],gew1-dealer-ssl.spotify.com,35.186.224.40,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:a98::,,,,,,,
[x],gew1-dealer.spotify.com,35.186.224.40,gew1-dealer-ssl.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:a98::,,,,,,,
[x],gew4-spclient.spotify.com,35.186.224.17,edge-web-gew4.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:81::,,,,,,,
[x],ghcpi.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ghe-test.spotify.net,"172.16.1.139, 172.16.1.184",ghe-da1ae2608af07d92d161769fb4cc7b35.stage.github.spot.tcmdevops.com,"ns-1971.awsdns-54.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"172.16.1.139, 172.16.1.184",,,,
[x],gimletmedia.com,35.226.132.161,,"dns01.dipcon.com, registry.ports.net",NOERROR,True,google,,,,,"MS=ms71796103, google-site-verification=4vNM1qz8cklbHwYrmOQ2VYcO6pgXX0TKQoxPkhELzY8, google-site-verification=J8rDsXBdvk4mJSeZAz9fhZKWzEG0ZFcV0gXUaBmgSd4, google-site-verification=SxBvww6DO_smbeNs-AkDsC7ZDdcJg25T1nwFDBCOcbE, google-site-verification=YOgw-OeTXLJP3FLj76hGHmQlJXDzZJzO4h4a5tR-yb4, google-site-verification=_BDahJg56drI6hq-nR7-Hiz27vJyn6E0JYpDrWH3SWM, v=spf1 include:_spf.google.com include:servers.mcsv.net include:mg-spf.greenhouse.io ~all","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","a.portsdns.se, b.portsdns.net",
[x],git.spotify.net,"172.16.0.166, 172.16.0.140","ghe.spotify.net, ghe-ae8673d166ab6169c61b02fa1b637869.prod.github.spot.tcmdevops.com","ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"172.16.0.166, 172.16.0.140",,,,
[x],global-dealer-ssl.spotify.com,35.186.224.47,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:e52::,,,,,,,
[x],globalprint.spotify.net,,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],glue.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],gordonsginnz.withspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],gostosodemais.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:34::15",,,,,,,
[x],gp-ws-sto-oct2018-web.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],grafana.feedzai-sandbox.spotify.net,34.102.197.15,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],grafana.feedzai.spotify.net,34.98.104.181,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],grafana.single-gslb.spotify.com,35.205.86.81,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],grafana.spotify.net,35.204.45.165,grafana.single-gslb.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],graphql.spotify.net,10.174.16.129,"edge-proxy-internal-guc.spotify.net, edge-proxy-internal-guc3.spotify.net","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,True,10.174.16.129,,,,
[x],greenit.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],greenroom.atspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],greenroom.spotify.net,35.186.224.25,edge-web.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],greenroomcreatorfund.byspotify.com,"216.239.32.21, 216.239.36.21, 216.239.34.21, 216.239.38.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,,,,
[x],grevstad.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],groupm.withspotify.com,"216.239.36.21, 216.239.34.21, 216.239.32.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15",,,,,,,
[x],gruppocap.withspotify.com,"216.239.34.21, 216.239.38.21, 216.239.36.21, 216.239.32.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],grw-music.byspotify.com,"216.239.36.21, 216.239.38.21, 216.239.34.21, 216.239.32.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,,,,
[x],guc3-dealer.spotify.com,35.186.224.42,guc3-dealer-ssl.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:ca7::,,,,,,,
[x],guc3-spclient.spotify.com,35.186.224.19,edge-web-guc3.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:e71::,,,,,,,
[x],gue1-dealer.spotify.com,35.186.224.43,gue1-dealer-ssl.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:62a::,,,,,,,
[x],gue1-spclient.spotify.com,35.186.224.16,edge-web-gue1.dual-gslb.spotify.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:b99::,,,,,,,
[x],gwsa.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],hal.antivirus-knowledgebase.www-test.alumni.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],havas-partner.spotifyforbrands.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,google-site-verification=M1nOVWFxd5bm0aeeEYdeUU3G7a7eE3LJDqFDLSszVdU,,,
[x],havas-segments-staging.spotifyforbrands.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,google-site-verification=6Dpizz_J_U3v9uFsbMutGukN5ujmsdF0UDy1vhvOnIQ,,,
[x],havas-segments.spotifyforbrands.com,"216.239.34.21, 216.239.32.21, 216.239.38.21, 216.239.36.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,google-site-verification=UeHcuctPruixSonaeXyLAEW1jSpjnNajNnliM6o0TSQ,,,
[x],hazrewind.withspotify.com,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],heads-fab.spotify.com,151.101.246.248,scdnco.spotify.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,2a04:4e42:14::760,,,,,,,
[x],helpdesk.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],hersheykissessnuttyforyou.byspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],hfaiq.spotifyjobs.com,209.85.233.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4010:c07::79,,,,,,,
[x],hicham-alumniwww-test.tqmobile.dev.soundtrap.com,104.198.156.49,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],history.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],hivemind-coreline.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],holidays.spotifyforbrands.com,142.250.186.51,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],hosting.spotifyforbrands.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],howdoikeepthekidsbusy.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,"v=spf1 a mx -all, google-site-verification=5NDb_V8OPdbghyTpLJ7x1IbGlndswzLxomYNVnhih0c",,"b.portsdns.net, a.portsdns.se",
[x],howdoikeepthekidsbusy.justaddspotify.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],howdoimakethisroadtripbetter.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,"v=spf1 a mx -all, google-site-verification=9wjY7YIIagF-KL0IHbSrP2gLwzCGB5P59EWI4tSRu0k",,"a.portsdns.se, b.portsdns.net",
[x],howistarted.byspotify.com,54.84.134.174,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],hr.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],hrblog.spotify.com,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15",,,,,,,
[x],hris.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],hubble.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],idp-001.spotify.net,,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],ika.spotifyforbrands.com,142.250.74.211,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,,
[x],ikwydls.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],imabandi.to,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,"a.portsdns.se, b.portsdns.net",
[x],imp.niland.io,193.70.18.144,"imp.ovh.net, ns0.ovh.net","dns10.ovh.net, tech.ovh.net",NOERROR,,,,,,,,,,
[x],indiabeta.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15",,,,,,,
[x],indianpop.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],indio.withspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],inference.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],info.backstage.spotify.com,"199.60.103.29, 199.60.103.227","21894833.group33.sites.hubspot.net, group33.sites.hscoscdn30.net","jerry.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,"2606:2c40::c73c:67e3, 2606:2c40::c73c:671d",,,,,,,
[x],innovation.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],insidekabulluftbruecke.byspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
