input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn
mail-pink.hp.payportal.net,404 Not Found,404,146,mail-pink.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mail-pink.hp.payportal.net,google,443,https://mail-pink.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mainnet-ripple.hp.payportal.net,404 Not Found,404,548,mainnet-ripple.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mainnet-ripple.hp.payportal.net,google,443,https://mainnet-ripple.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
manhattan.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://manhattan.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
master.hp.payportal.net,404 Not Found,404,548,master.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,master.hp.payportal.net,google,443,https://master.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mdcedu.hp.payportal.net,404 Not Found,404,548,mdcedu.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mdcedu.hp.payportal.net,google,443,https://mdcedu.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
media-den4-1.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://media-den4-1.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
media-mad2-1.hp.payportal.net,404 Not Found,404,548,media-mad2-1.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,media-mad2-1.hp.payportal.net,google,443,https://media-mad2-1.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
membernanotechnet2.hp.payportal.net,404 Not Found,404,548,membernanotechnet2.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,membernanotechnet2.hp.payportal.net,google,443,https://membernanotechnet2.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
members.hp.payportal.net,404 Not Found,404,146,members.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,members.hp.payportal.net,google,443,https://members.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
memetro.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://memetro.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
mercury-58.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://mercury-58.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
metabase.hp.payportal.net,404 Not Found,404,548,metabase.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,metabase.hp.payportal.net,google,443,https://metabase.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mg42.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mg42.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
mhsi-47-178-28.hp.payportal.net,404 Not Found,404,548,mhsi-47-178-28.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mhsi-47-178-28.hp.payportal.net,google,443,https://mhsi-47-178-28.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
micro-content-api.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://micro-content-api.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
minerva-blogofficebackups-domain.hp.payportal.net,404 Not Found,404,548,minerva-blogofficebackups-domain.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,minerva-blogofficebackups-domain.hp.payportal.net,google,443,https://minerva-blogofficebackups-domain.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mingeneration.hp.payportal.net,404 Not Found,404,548,mingeneration.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mingeneration.hp.payportal.net,google,443,https://mingeneration.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mirror-test.hp.payportal.net,404 Not Found,404,548,mirror-test.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mirror-test.hp.payportal.net,google,443,https://mirror-test.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mm.hp.payportal.net,404 Not Found,404,146,mm.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mm.hp.payportal.net,google,443,https://mm.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mobileapi.hp.payportal.net,404 Not Found,404,146,mobileapi.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mobileapi.hp.payportal.net,google,443,https://mobileapi.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mon1.hp.payportal.net,404 Not Found,404,548,mon1.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mon1.hp.payportal.net,google,443,https://mon1.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
monchevalgagnant.hp.payportal.net,404 Not Found,404,548,monchevalgagnant.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,monchevalgagnant.hp.payportal.net,google,443,https://monchevalgagnant.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
moneysence.hp.payportal.net,404 Not Found,404,548,moneysence.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,moneysence.hp.payportal.net,google,443,https://moneysence.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
monitorenglish-storage.hp.payportal.net,404 Not Found,404,548,monitorenglish-storage.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,monitorenglish-storage.hp.payportal.net,google,443,https://monitorenglish-storage.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mrtg-www.hp.payportal.net,404 Not Found,404,146,mrtg-www.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mrtg-www.hp.payportal.net,google,443,https://mrtg-www.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
ms42sa-c01.hp.payportal.net,404 Not Found,404,548,ms42sa-c01.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,ms42sa-c01.hp.payportal.net,google,443,https://ms42sa-c01.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
msbadger01.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://msbadger01.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
msftdts.hp.payportal.net,404 Not Found,404,548,msftdts.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,msftdts.hp.payportal.net,google,443,https://msftdts.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mss-sjc03-ngw-11-r3-900-2.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mss-sjc03-ngw-11-r3-900-2.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
mss-syd05-ngw-01-r3-961-1.hp.payportal.net,404 Not Found,404,548,mss-syd05-ngw-01-r3-961-1.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mss-syd05-ngw-01-r3-961-1.hp.payportal.net,google,443,https://mss-syd05-ngw-01-r3-961-1.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mstun1.hp.payportal.net,404 Not Found,404,146,mstun1.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mstun1.hp.payportal.net,google,443,https://mstun1.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mta29.hp.payportal.net,404 Not Found,404,146,mta29.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mta29.hp.payportal.net,google,443,https://mta29.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mta70.hp.payportal.net,404 Not Found,404,548,mta70.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mta70.hp.payportal.net,google,443,https://mta70.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
mte.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mte.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
mts.hp.payportal.net,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://mts.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,,8,False,True
mtst02.hp.payportal.net,404 Not Found,404,146,mtst02.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,mtst02.hp.payportal.net,google,443,https://mtst02.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True
mw-perftest3-proxy.hp.payportal.net,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mw-perftest3-proxy.hp.payportal.net:80,http,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,,14,False,True
my-digitallife-test.hp.payportal.net,404 Not Found,404,548,my-digitallife-test.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,my-digitallife-test.hp.payportal.net,google,443,https://my-digitallife-test.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
my10-preview-stage.hp.payportal.net,404 Not Found,404,548,my10-preview-stage.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-01T04:01:41Z,2024-04-30T04:01:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,75c847b472a0a5379b3adffbde78ed61,39021763b9cdc7be49b7eb218a24a88492afa070b61aaf9d21bbbffe7f3654f4,ctls,my10-preview-stage.hp.payportal.net,google,443,https://my10-preview-stage.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,566218143,35.222.187.28,HSTS,14,False,True
