new,host,status_code,soa,txt,a,ns,aaaa,cdn,cdn-name,mx,cname,caa,has_internal_ips,internal_ips
,beta-study-advance.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",6e99218938c14cb7805421f568d080cb,216.134.216.201,,,,,,,,,
,beta.mqcloud.ibm.com,NOERROR,"a1-207.akam.net, hostmaster.us-south.containers.appdomain.cloud",,,,,,,,"ussouth-prod-hub0.us-south.containers.mybluemix.net, ussouth-prod-hub0.us-south.containers.appdomain.cloud",,,
,bgpfen1.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.28.12,,,,,,,,,
,bgpfen3.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.28.17,,,,,,,,,
,bgpmon.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.20.15,,,,,,,,,
,bgpsn1.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.28.11,,,,,,,,,
,bgq128sn.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.30.11,,,,,,,,,
,bgq128sn.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.30.11,,,,,,,,,
,bgqfen2.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.30.15,,,,,,,,,
,bh.vsine.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,24.244.157.42,,,,,,,,,
,bh02-vpn-2140yb-03.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.31.57,,,,,,,,,
,bh02-vpn-2140yb-04.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.31.58,,,,,,,,,
,bh02-vpn-2140yb-05.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.31.59,,,,,,,,,
,bh02-vpn-5585yb-01.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.31.46,,,,,,,,,
,bh02-vpn-5585yb-02.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.31.47,,,,,,,,,
,bi-01.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.184,,,,,,,,,
,bi-01pt1.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.186,,,,,,,,,
,bi-01pt2.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.187,,,,,,,,,
,bi-02f.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.181,,,,,,,,,
,bi-02pt1.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.182,,,,,,,,,
,bi-02pt2.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.183,,,,,,,,,
,bi-03.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.170,,,,,,,,,
,bi-03f.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,,,,,,,,,,
,bi-03pt2.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,129.42.208.173,,,,,,,,,
,bi-arg01.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,200.80.164.34,,,,,,,,,
,bi-arg02.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,200.80.164.2,,,,,,,,,
,bi-ury01.bluebird.ibm.com,NOERROR,"intns1.raleigh.ibm.com, dnsteam.us.ibm.com",,200.40.156.82,,,,,,,,,
,bi01b.nc.us.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.33.49.250,,,,,,,,,
,bi01p1.co.us.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,32.97.110.142,,,,,,,,,
,bi01p2.co.us.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,32.97.110.143,,,,,,,,,
,bi01p2.nc.us.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.33.49.252,,,,,,,,,
,bicsfw.dfw.ibm.com,NOERROR,"ns.dfw.ibm.com, etpadmin.us.ibm.com",,192.203.134.40,,,,,,,,,
,bifscanningtest.ibmitam.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.55.68.56,,,,,,,,,
,biginsights.sec.ibm.com,NOERROR,"ehecatl.iss.net, iss-dnsadmin.iss.net",,,,,,,,,,,
,billing.cloud.ibm.com,NOERROR,"ns005.name.cloud.ibm.com, dns.cloudflare.com",,104.82.97.46,"ns005.name.cloud.ibm.com, ns012.name.cloud.ibm.com",,,,,,,,
,billing.test.cloud.ibm.com,NOERROR,"ns007.name.cloud.ibm.com, dns.cloudflare.com",,92.123.205.230,"ns007.name.cloud.ibm.com, ns008.name.cloud.ibm.com",,,,,,,,
,billing.test.w3.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns014.name.cloud.ibm.com, ns001.name.cloud.ibm.com",,,,,,,,
,billing.w3.bss.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,,"ns011.name.cloud.ibm.com, ns014.name.cloud.ibm.com",,,,,,,,
,billing.w3.cloud.ibm.com,NOERROR,"ns005.name.cloud.ibm.com, dns.cloudflare.com",,"162.159.34.3, 162.159.42.6","ns005.name.cloud.ibm.com, ns012.name.cloud.ibm.com",,,,,,,,
,bis.in.ibm.com,NOERROR,,,,,,,,,,,,
,bkkairpocagent2.demo1.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,119.81.33.78,,,,,,,,,
,bkkairpocagent6.demo1.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,119.81.238.214,,,,,,,,,
,bkkairpocagent7.demo1.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,119.81.238.212,,,,,,,,,
,bkkairpocweb-4759.demo1.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,119.81.33.71,,,,,,,,,
,bkkairpocwebmini.demo1.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,119.81.33.72,,,,,,,,,
,bkr-cf.eu-de.streaming-analytics.cloud.ibm.com,NOERROR,,,,,,,,,,,,
,bkr-cf.eu-gb.streaming-analytics.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,159.122.205.238,,,,,,,,,
,bkr.eu-gb.streaming-analytics.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,159.122.205.238,,,,,,,,,
,bkr.us-south.streaming-analytics.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,169.46.95.206,,,,,,,,,
,bkruat.sis.int.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,bld-msd-hde-02p.boulder.ibm.com,NOERROR,,,54.144.128.85,,,,,,,,,
,bld-vdd-d33a-v2721.ahe.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,207.25.252.195,,,,,,,,,
,bld-vdd-d33b-v2721.ahe.boulder.ibm.com,NOERROR,"asia3.akam.net, postmaster.boulder.ibm.com",,207.25.252.196,,,,,,,,,
,bldbyz001.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.1,,,,,,,,,
,bldbyz002.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.2,,,,,,,,,
,bldbyz003.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.3,,,,,,,,,
,bldbyz004.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.4,,,,,,,,,
,bldbyz005.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.5,,,,,,,,,
,bldbyz009.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.9,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,bldbyz011.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.11,,,,,,,,,
,bldbyz012.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.12,,,,,,,,,
,bldbyz013.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.13,,,,,,,,,
,bldbyz014.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.14,,,,,,,,,
,bldbyz015.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.15,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,bldbyz016.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.16,,,,,,,,,
,bldbyz017.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.17,,,,,,,,,
,bldbyz018.bld.edst.ibm.com,NOERROR,,,207.243.64.18,,,,,,,,,
,bldbyz019.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.19,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,bldbyz020.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.20,,,,,,,,,
,bldbyz022.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.22,,,,,,,,,
,bldbyz023.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.23,,,,,,,,,
,bldbyz024.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.24,,,,,,,,,
,bldbyz026.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.26,,,,,,,,,
,bldbyz027.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.27,,,,,,,,,
,bldbyz030.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.30,,,,,,,,,
,bldbyz031.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.31,,,,,,,,,
,bldbyz033.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.33,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,bldbyz034.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.34,,,,,,,,,
,bldbyz036.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.36,,,,,,,,,
,bldbyz037.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.37,,,,,,,,,
,bldbyz039.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.39,,,,,,,,,
,bldbyz042.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.42,,,,,,,,,
,bldbyz043.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.43,,,,,,,,,
,bldbyz044.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.44,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,bldbyz047.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.47,,,,,,,,,
,bldbyz048.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.48,,,,,,,,,
,bldbyz050.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.50,,,,,,,,,
,bldbyz052.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.52,,,,,,,,,
,bldbyz054.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.54,,,,,,,,,
,bldbyz055.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.55,,,,,,,,,
,bldbyz056.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.56,,,,,,,,,
,bldbyz057.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.57,,,,,,,,,
,bldbyz058.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.58,,,,,,,,,
,bldbyz059.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.59,,,,,,,,,
,bldbyz060.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.60,,,,,,,,,
,bldbyz061.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.61,,,,,,,,,
,bldbyz062.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.62,,,,,,,,,
,bldbyz063.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.64.63,,,,,,,,,
,bldbz172219.bld.dst.ibm.com,NOERROR,,,54.144.128.85,,,,,,,,,
,bldcmsdc037.bld.edst.ibm.com,NOERROR,,,54.144.128.85,,,,,,,,,
,bldcmsdc054.bld.edst.ibm.com,NOERROR,,,,,,,,,,,,
,bldcmsdc132.bld.edst.ibm.com,NOERROR,,,,,,,,,,,,
,bldcmsdc151.bld.edst.ibm.com,NOERROR,,,54.144.128.85,,,,,,,,,
,bldcmsdc166.bld.edst.ibm.com,NOERROR,,,54.144.128.85,,,,,,,,,
,bldcmsdc251.bld.edst.ibm.com,NOERROR,,,,,,,,,,,,
,blddcyz162001.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.1,,,,,,,,,
,blddcyz162002.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.2,,,,,,,,,
,blddcyz162003.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.3,,,,,,,,,
,blddcyz162004.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.4,,,,,,,,,
,blddcyz162005.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.5,,,,,,,,,
,blddcyz162006.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.6,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,blddcyz162008.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.8,,,,,,,,,
,blddcyz162009.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.9,,,,,,,,,
,blddcyz162010.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.10,,,,,,,,,
,blddcyz162011.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.11,,,,,,,,,
,blddcyz162012.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.12,,,,,,,,,
,blddcyz162014.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.14,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,blddcyz162015.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.15,,,,,,,,,
,blddcyz162016.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.16,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,blddcyz162017.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.17,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,blddcyz162019.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.19,,,,,,,,,
,blddcyz162020.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,blddcyz162022.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.22,,,,,,,,,
,blddcyz162024.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,blddcyz162026.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.26,,,,,,,,,
,blddcyz162027.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.27,,,,,,,,,
,blddcyz162030.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.30,,,,,,,,,
,blddcyz162031.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.31,,,,,,,,,
,blddcyz162033.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.33,,,,,,,,,
,blddcyz162035.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.35,,,,,,,,,
,blddcyz162036.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.36,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,blddcyz162037.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.37,,,,,,,,,
,blddcyz162038.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.38,,,,,,,,,
,blddcyz162039.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.39,,,,,,,,,
,blddcyz162041.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.41,,,,,,,,,
,blddcyz162045.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.45,,,,,,,,,
,blddcyz162046.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.46,,,,,,,,,
,blddcyz162047.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.47,,,,,,,,,
,blddcyz162049.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.49,,,,,,,,,
,blddcyz162050.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.50,,,,,,,,,
,blddcyz162052.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.52,,,,,,,,,
,blddcyz162054.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.54,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,blddcyz162056.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.56,,,,,,,,,
,blddcyz162059.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.59,,,,,,,,,
,blddcyz162060.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.60,,,,,,,,,
,blddcyz162061.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.61,,,,,,,,,
,blddcyz162062.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.62,,,,,,,,,
,blddcyz162063.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.63,,,,,,,,,
,blddcyz162064.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.64,,,,,,,,,
,blddcyz162065.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.65,,,,,,,,,
,blddcyz162069.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.69,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,blddcyz162070.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.70,,,,,,,,,
,blddcyz162071.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.71,,,,,,,,,
,blddcyz162073.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.73,,,,,,,,,
,blddcyz162074.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.74,,,,,,,,,
,blddcyz162075.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.75,,,,,,,,,
,blddcyz162077.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,blddcyz162080.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.80,,,,,,,,,
,blddcyz162082.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.82,,,,,,,,,
,blddcyz162083.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.83,,,,,,,,,
,blddcyz162084.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.84,,,,,,,,,
,blddcyz162085.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.85,,,,,,,,,
,blddcyz162086.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.86,,,,,,,,,
,blddcyz162088.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.88,,,,,,,,,
,blddcyz162090.bld.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,207.243.66.90,,,,,,,,,
