new,host,a,soa,status_code,cname,ns,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,txt,caa,mx
[x],sin205.meraki.com,172.24.70.18,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.18,,,
[x],sin205.oob.ikarem.io,172.24.255.86,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.86,,,
[x],sin207.meraki.com,216.157.137.186,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:115:3e57:31ff:fe02:b7a2,,,,,,,
[x],sin207.oob.ikarem.io,172.24.255.80,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.80,,,
[x],sin208.meraki.com,209.206.61.171,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:7e31:eff:fee2:2978,,,,,,,
[x],sin208.oob.ikarem.io,172.24.255.96,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.96,,,
[x],sin209.oob.ikarem.io,172.24.255.78,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.78,,,
[x],sin210.meraki.com,209.206.61.111,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe02:c95a,,,,,,,
[x],sin210.oob.ikarem.io,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin211.meraki.com,172.24.70.2,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.2,,,
[x],sin212.meraki.com,172.24.70.12,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.12,,,
[x],sin212.oob.ikarem.io,172.24.255.82,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.82,,,
[x],sin213.meraki.com,209.206.61.86,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe02:c9c6,,,,,,,
[x],sin213.oob.ikarem.io,172.24.255.81,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.81,,,
[x],sin214.meraki.com,172.24.70.13,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.13,,,
[x],sin214.oob.ikarem.io,172.24.255.79,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.79,,,
[x],sin215.meraki.com,209.206.62.41,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3e57:31ff:fe02:5c5e,,,,,,,
[x],sin215.oob.ikarem.io,172.24.255.105,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.105,,,
[x],sin216.meraki.com,209.206.61.117,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe19:5f34,,,,,,,
[x],sin216.oob.ikarem.io,172.24.255.104,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.104,,,
[x],sin217.meraki.com,209.206.61.118,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe02:f71e,,,,,,,
[x],sin218.meraki.com,158.115.154.247,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:116:3e57:31ff:fe02:5c82,,,,,,,
[x],sin218.oob.ikarem.io,172.24.255.103,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.103,,,
[x],sin219.meraki.com,209.206.62.67,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3e57:31ff:fe19:5904,,,,,,,
[x],sin219.oob.ikarem.io,172.24.255.92,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.92,,,
[x],sin220.meraki.com,209.206.61.121,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe19:594c,,,,,,,
[x],sin220.oob.ikarem.io,172.24.255.83,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.83,,,
[x],sin221.meraki.com,209.206.62.44,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3e57:31ff:fe19:5874,,,,,,,
[x],sin222.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin222.oob.ikarem.io,172.24.255.91,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.91,,,
[x],sin223.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3e57:31ff:fe50:a08d,,,,,,,
[x],sin223.oob.ikarem.io,172.24.255.106,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.106,,,
[x],sin224.meraki.com,209.206.61.125,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:fe50:915d,,,,,,,
[x],sin224.oob.ikarem.io,172.24.255.107,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.107,,,
[x],sin225.meraki.com,209.206.62.31,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c009:100:3e57:31ff:feb8:9954,,,,,,,
[x],sin225.oob.ikarem.io,172.24.255.111,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.111,,,
[x],sin226.meraki.com,209.206.61.127,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3e57:31ff:feb8:9d44,,,,,,,
[x],sin226.oob.ikarem.io,172.24.255.110,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.110,,,
[x],sin227.oob.ikarem.io,172.24.255.108,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.108,,,
[x],sin228.meraki.com,209.206.61.129,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:be4a:56ff:fe02:7700,,,,,,,
[x],sin228.oob.ikarem.io,172.24.255.109,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.109,,,
[x],sin229.meraki.com,209.206.61.130,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin229.oob.ikarem.io,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin230.meraki.com,209.206.62.48,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:42f0:78ff:fe43:1c00,,,,,,,
[x],sin230.oob.ikarem.io,172.24.255.3,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.3,,,
[x],sin231.meraki.com,209.206.62.51,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6a9e:bff:fe77:a300,,,,,,,
[x],sin232.meraki.com,209.206.61.133,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6a9e:bff:fe3c:50e8,,,,,,,
[x],sin232.oob.ikarem.io,172.24.255.77,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.77,,,
[x],sin233.meraki.com,209.206.62.91,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:569f:c6ff:fe6d:9ec0,,,,,,,
[x],sin233.oob.ikarem.io,172.24.255.112,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.112,,,
[x],sin234.meraki.com,216.157.137.188,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:115:6a9e:bff:fe06:17ac,,,,,,,
[x],sin234.oob.ikarem.io,172.24.255.113,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.113,,,
[x],sin235.meraki.com,216.157.137.187,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:115:42b5:c1ff:fe07:1cc4,,,,,,,
[x],sin235.oob.ikarem.io,172.24.255.114,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.114,,,
[x],sin236.meraki.com,172.24.70.145,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.145,,,
[x],sin236.oob.ikarem.io,172.24.255.115,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.115,,,
[x],sin237.meraki.com,209.206.62.40,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:46ae:25ff:fe3b:80a4,,,,,,,
[x],sin237.oob.ikarem.io,172.24.255.116,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.116,,,
[x],sin238.meraki.com,209.206.62.47,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:a23d:6eff:fe8e:e968,,,,,,,
[x],sin238.oob.ikarem.io,172.24.255.117,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.117,,,
[x],sin239.oob.ikarem.io,172.24.255.118,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.118,,,
[x],sin240.meraki.com,209.206.62.46,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:46ae:25ff:fe3b:817c,,,,,,,
[x],sin240.oob.ikarem.io,172.24.255.119,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.119,,,
[x],sin241.meraki.com,209.206.61.149,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:a23d:6eff:fe7f:dcb4,,,,,,,
[x],sin242.meraki.com,209.206.62.50,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:46ae:25ff:fe3b:bec,,,,,,,
[x],sin242.oob.ikarem.io,172.24.255.121,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.121,,,
[x],sin243.meraki.com,209.206.61.151,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:a23d:6eff:fe9c:eaec,,,,,,,
[x],sin243.oob.ikarem.io,172.24.255.122,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.122,,,
[x],sin244.meraki.com,209.206.61.152,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:a23d:6eff:fe9c:eac8,,,,,,,
[x],sin245.meraki.com,209.206.61.153,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:eaeb:34ff:fe9e:274c,,,,,,,
[x],sin245.oob.ikarem.io,172.24.255.124,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.124,,,
[x],sin246.oob.ikarem.io,172.24.255.125,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.125,,,
[x],sin247.meraki.com,209.206.61.155,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:eaeb:34ff:fe9d:da84,,,,,,,
[x],sin247.oob.ikarem.io,172.24.255.126,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.126,,,
[x],sin248.meraki.com,209.206.61.156,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:eaeb:34ff:fe9e:26bc,,,,,,,
[x],sin248.oob.ikarem.io,172.24.255.127,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.127,,,
[x],sin249.meraki.com,209.206.61.137,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c008:0:46ae:25ff:fee3:1df8,,,,,,,
[x],sin249.oob.ikarem.io,172.24.255.128,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.128,,,
[x],sin250.meraki.com,209.206.62.106,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:46ae:25ff:fee3:21e8,,,,,,,
[x],sin251.meraki.com,209.206.61.139,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:46ae:25ff:fee3:9b8,,,,,,,
[x],sin251.oob.ikarem.io,172.24.255.130,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.130,,,
[x],sin252.meraki.com,209.206.62.118,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3673:2dff:fe46:addc,,,,,,,
[x],sin253.meraki.com,172.24.70.146,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.70.146,,,
[x],sin253.oob.ikarem.io,172.24.255.132,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.132,,,
[x],sin254.meraki.com,209.206.62.49,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:3673:2dff:fe46:ac98,,,,,,,
[x],sin254.oob.ikarem.io,172.24.255.133,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.133,,,
[x],sin255.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:b8d4,,,,,,,
[x],sin255.oob.ikarem.io,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin257.meraki.com,209.206.61.7,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:b868,,,,,,,
[x],sin257.oob.ikarem.io,172.24.255.136,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.136,,,
[x],sin258.meraki.com,209.206.61.8,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:e6ac,,,,,,,
[x],sin258.oob.ikarem.io,172.24.255.137,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.137,,,
[x],sin259.meraki.com,209.206.61.9,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:e9c4,,,,,,,
[x],sin259.oob.ikarem.io,172.24.255.138,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.138,,,
[x],sin261.meraki.com,209.206.61.54,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:ae00,,,,,,,
[x],sin262.meraki.com,209.206.61.100,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:ab9c,,,,,,,
[x],sin262.oob.ikarem.io,172.24.255.141,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.141,,,
[x],sin264.mgmt.vmware.prod.infra.ikarem.io,,"ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:501:3673:2dff:fe46:e934,,,,,,,
[x],sin265.meraki.com,209.206.61.103,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:aae8,,,,,,,
[x],sin265.oob.ikarem.io,172.24.255.144,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.144,,,
[x],sin266.meraki.com,209.206.61.104,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:3673:2dff:fe46:e394,,,,,,,
[x],sin267.meraki.com,209.206.61.105,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c008:0:3673:2dff:fe46:eb2c,,,,,,,
[x],sin267.oob.ikarem.io,172.24.255.146,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.146,,,
[x],sin271.meraki.com,209.206.61.186,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:d2e0:42ff:fe54:8e8,,,,,,,
[x],sin273.meraki.com,158.115.154.216,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:116:d2e0:42ff:fe08:dbf4,,,,,,,
[x],sin274.meraki.com,158.115.154.221,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:116:baa3:77ff:fe8e:65c8,,,,,,,
[x],sin275.meraki.com,158.115.154.217,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:116:baa3:77ff:fe8e:69b8,,,,,,,
[x],sin276.meraki.com,158.115.154.223,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:116:baa3:77ff:fe8e:7a08,,,,,,,
[x],sin279.meraki.com,209.206.61.188,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:baa3:77ff:fe8e:7df8,,,,,,,
[x],sin282.meraki.com,209.206.61.182,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6bd:97ff:fe6e:dfe8,,,,,,,
[x],sin283.meraki.com,209.206.61.181,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin285.meraki.com,209.206.61.179,,NOERROR,,,,,,,,,,
[x],sin286.meraki.com,209.206.61.178,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6bd:97ff:fe3e:b000,,,,,,,
[x],sin287.meraki.com,209.206.61.177,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6bd:97ff:fe6e:8ccc,,,,,,,
[x],sin288.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6bd:97ff:fe6e:8e34,,,,,,,
[x],sin290.meraki.com,209.206.61.190,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",,,,,,,,
[x],sin291.meraki.com,209.206.62.79,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c009:100:4688:16ff:fe1c:7ca8,,,,,,,
[x],sin292.meraki.com,209.206.62.75,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:4688:16ff:fe1c:18ac,,,,,,,
[x],sin294.meraki.com,209.206.61.174,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:8afc:5dff:fe7b:8378,,,,,,,
[x],sin295.meraki.com,209.206.61.173,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c008:0:8afc:5dff:fe7b:82e8,,,,,,,
[x],sin296.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin297.meraki.com,209.206.61.170,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:4688:16ff:fe1c:3730,,,,,,,
[x],sin298.meraki.com,209.206.62.65,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:4688:16ff:fe1c:10f0,,,,,,,
[x],sin299.meraki.com,209.206.62.112,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fea1:1fb8,,,,,,,
[x],sin300.mgmt.vmware.prod.infra.ikarem.io,,"ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:501:6bd:97ff:fe6e:9128,,,,,,,
[x],sin300.oob.ikarem.io,172.24.255.252,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.24.255.252,,,
[x],sin301.meraki.com,209.206.61.249,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin302.mgmt.vmware.prod.infra.ikarem.io,,"ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:501:6bd:97ff:fe22:ed18,,,,,,,
[x],sin303.mgmt.vmware.prod.infra.ikarem.io,,"ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:501:6bd:97ff:fe22:ecf4,,,,,,,
[x],sin304.meraki.com,,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin305.meraki.com,209.206.62.122,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe3e:3344,,,,,,,
[x],sin308.meraki.com,209.206.61.242,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin310.meraki.com,216.157.137.254,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin311.meraki.com,209.206.61.240,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin314.meraki.com,209.206.62.120,,NOERROR,,,,,,,,,,
[x],sin315.meraki.com,209.206.62.95,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe3e:33f8,,,,,,,
[x],sin316.meraki.com,209.206.62.121,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:8288,,,,,,,
[x],sin317.meraki.com,209.206.62.100,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:b408,,,,,,,
[x],sin318.meraki.com,209.206.62.92,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-112.awsdns-14.com, ns-1423.awsdns-49.org, ns-1777.awsdns-30.co.uk, ns-855.awsdns-42.net",2620:12f:c009:100:6bd:97ff:fe6e:7ee0,,,,,,,
[x],sin319.meraki.com,209.206.62.115,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe23:4400,,,,,,,
[x],sin320.meraki.com,209.206.62.109,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:7e08,,,,,,,
[x],sin320.oob.ikarem.io,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sin321.meraki.com,209.206.62.98,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:7bc8,,,,,,,
[x],sin322.meraki.com,209.206.62.93,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe23:5d98,,,,,,,
[x],sin323.meraki.com,209.206.62.124,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe3e:503c,,,,,,,
[x],sin324.meraki.com,209.206.62.105,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:7088,,,,,,,
[x],sin327.meraki.com,209.206.62.117,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe6e:91b8,,,,,,,
[x],sin328.meraki.com,209.206.61.223,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c008:0:6bd:97ff:fe6e:8708,,,,,,,
[x],sin329.meraki.com,209.206.62.101,"ns-1777.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,2620:12f:c009:100:6bd:97ff:fe3e:3ab8,,,,,,,
