new,host,a,cname,mx,soa,ns,txt,caa,status_code,aaaa
[x],qwantbot-116-169-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net","Dv9-b7p-47M, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364",,NOERROR,
[x],qwantbot-116-170-187-194.qwant.com,194.187.170.116,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-116-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-117-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net","MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-117-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-118-162-242-91.qwant.com,91.242.162.118,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-118-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net","Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-118-169-187-194.qwant.com,,qwant.com,,,"gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-118-170-187-194.qwant.com,194.187.170.118,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-118-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net","MS=ms90901364, Dv9-b7p-47M, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx",,NOERROR,
[x],qwantbot-119-162-242-91.qwant.com,91.242.162.119,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-119-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-119-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-12-162-242-91.qwant.com,91.242.162.12,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-12-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net","MS=ms90901364, Dv9-b7p-47M, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-12-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-12-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-120-162-242-91.qwant.com,91.242.162.120,,,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-120-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,,"gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-120-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-120-170-187-194.qwant.com,194.187.170.120,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-120-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,"google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-121-168-187-194.qwant.com,194.187.168.99,qwant.com,,,,,,NOERROR,
[x],qwantbot-121-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net","Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA",,NOERROR,
[x],qwantbot-121-170-187-194.qwant.com,194.187.170.121,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-121-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-122-162-242-91.qwant.com,91.242.162.122,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-122-169-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net",,"MS=ms90901364, Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx",,NOERROR,
[x],qwantbot-123-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-123-170-187-194.qwant.com,194.187.170.123,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-123-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-124-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-124-170-187-194.qwant.com,194.187.170.124,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-125-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-125-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA",,NOERROR,
[x],qwantbot-125-170-187-194.qwant.com,194.187.170.125,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-125-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net","Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-126-162-242-91.qwant.com,91.242.162.126,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-126-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net","MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx",,NOERROR,
[x],qwantbot-126-169-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net",,"Dv9-b7p-47M, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA",,NOERROR,
[x],qwantbot-126-171-187-194.qwant.com,194.187.168.99,qwant.com,,,"gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-127-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx","sectigo.com, letsencrypt.org",NOERROR,
[x],qwantbot-127-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-127-170-187-194.qwant.com,194.187.170.127,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-127-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns24.cloudns.net","MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-128-162-242-91.qwant.com,91.242.162.128,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-128-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,"v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, MS=ms90901364",,NOERROR,
[x],qwantbot-128-170-187-194.qwant.com,194.187.170.128,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-129-162-242-91.qwant.com,91.242.162.129,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-129-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-129-169-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net",,"Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-129-170-187-194.qwant.com,194.187.170.129,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-13-170-187-194.qwant.com,194.187.170.13,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-13-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-130-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-130-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net",,,NOERROR,
[x],qwantbot-131-162-242-91.qwant.com,91.242.162.131,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-131-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-131-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-131-170-187-194.qwant.com,194.187.170.131,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-131-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-132-162-242-91.qwant.com,91.242.162.132,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-132-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net, gns24.cloudns.net",,,NOERROR,
[x],qwantbot-132-170-187-194.qwant.com,194.187.170.132,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-132-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net","v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M, apple-domain-verification=p4IYUqjmTB4BXLwx",,NOERROR,
[x],qwantbot-133-162-242-91.qwant.com,91.242.162.133,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-133-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-133-170-187-194.qwant.com,194.187.170.133,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-133-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns23.cloudns.net, gns24.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-134-162-242-91.qwant.com,91.242.162.134,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-134-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns21.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns23.cloudns.net",,,NOERROR,
[x],qwantbot-134-169-187-194.qwant.com,194.187.168.99,qwant.com,,,"gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net",,,NOERROR,
[x],qwantbot-134-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns24.cloudns.net, gns21.cloudns.net, gns23.cloudns.net, gns22.cloudns.net","Dv9-b7p-47M, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, MS=ms90901364, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-135-162-242-91.qwant.com,91.242.162.135,,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-135-170-187-194.qwant.com,194.187.170.135,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-135-171-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,"Dv9-b7p-47M, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-136-162-242-91.qwant.com,91.242.162.136,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-136-168-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-136-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns21.cloudns.net, gns22.cloudns.net, gns24.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-136-170-187-194.qwant.com,194.187.170.136,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-136-171-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net",,"Dv9-b7p-47M, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all",,NOERROR,
[x],qwantbot-137-162-242-91.qwant.com,91.242.162.137,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-137-169-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net",,"apple-domain-verification=p4IYUqjmTB4BXLwx, MS=ms90901364, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, Dv9-b7p-47M",,NOERROR,
[x],qwantbot-137-170-187-194.qwant.com,194.187.170.137,,,"gns21.cloudns.net, support.cloudns.net",,,,NOERROR,
[x],qwantbot-137-171-187-194.qwant.com,194.187.168.99,qwant.com,,,"gns24.cloudns.net, gns23.cloudns.net, gns22.cloudns.net, gns21.cloudns.net",,,NOERROR,
[x],qwantbot-138-168-187-194.qwant.com,194.187.168.99,qwant.com,qwant-com.mail.protection.outlook.com,"gns21.cloudns.net, support.cloudns.net","gns22.cloudns.net, gns24.cloudns.net, gns23.cloudns.net, gns21.cloudns.net","google-site-verification=NcOr9SlS_5_ozLbftZgGKfMjASv7Ob2a7m02z7AtrFA, MS=ms90901364, apple-domain-verification=p4IYUqjmTB4BXLwx, v=spf1 ip4:194.187.168.35 ip4:194.187.168.37 ip4:194.187.168.38 ip4:94.23.181.132 ip4:52.28.158.135 ip4:52.29.12.146 include:spf.protection.outlook.com -all, Dv9-b7p-47M","letsencrypt.org, sectigo.com",NOERROR,
[x],qwantbot-138-169-187-194.qwant.com,194.187.168.99,qwant.com,,"gns21.cloudns.net, support.cloudns.net","gns23.cloudns.net, gns24.cloudns.net, gns22.cloudns.net, gns21.cloudns.net",,,NOERROR,
