new,host,mx,soa,txt,status_code,a,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,caa
[x],surveys.marriott.com,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"184.72.127.201, 34.233.217.125",,"privatedomain.alchemer.com, alc-produsa-haproxy-webs-pd-e20086d8707973c2.elb.us-east-1.amazonaws.com",,,,,,
[x],swaccactivity-api-prod10.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swaccactivity-api-prod8.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],swaccactivity-api-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],swaccactivity-api-uat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swaccactivity.api-prodr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],sweepstakes.marriott.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.199.213.145,,"wildcard.promo.eprize.com.edgekey.net, e10532.b.akamaiedge.net",,,,,,
[x],swi-bpv.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],swi-loyaltybridge-perf.crgtm.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swi-loyaltybridge.crgtm.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swi-loyaltybridge.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swimlsuite-prod10.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swimlsuite-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],swimlsuite-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],swimlsuite.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,swimlsuite.crgtm.marriott.com,,,,,,
[x],swmail.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],synarchy10.eleganthotels.com,,,,NOERROR,,,,,,,,,
[x],t6sdzo7xsn1hr8fs.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,nijoafiousdfiu.wpengine.com,True,google,,,,
[x],teamshare.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.10,,,,,,,,
[x],teamshare.xwip.marriott.com,,"HDQNCEXTNB105.marriott.com, hostmaster.HDQNCEXTSB105.marriott.com",,NOERROR,"12.229.8.55, 162.130.197.121",,,,,,,,
[x],teamsharedev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.30,,,,,,,,
[x],tedrooms.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,marredirector.wpengine.com,True,google,,,,
[x],tempdevowa.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],tempowa.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],test-ecpms.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],test-expediaclient.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],test.marrtool.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.223.9.128, 44.213.171.22","2600:1f18:45d0:603:7129:81f2:335d:15f7, 2600:1f18:45d0:600:c070:726a:13e0:af5",marrtool-elb-prod-w1-2076749034.us-east-1.elb.amazonaws.com,,,,,,
[x],tfa.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],tfamobile.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.199.125,,,,,,,,
[x],tfamobiledev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.188,,,,,,,,
[x],tfasctdev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tfasctds.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tfasctdsdev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tfasctdssec.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],the-luxury-collection.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],theexchange.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"54.204.225.65, 34.192.59.159, 54.243.176.61",,"theexchange.mi-mgs.com, marriot-us-east-prod-exchange-1888153514.us-east-1.elb.amazonaws.com",,,,,,
[x],themarriottvacationclubs.marriott.com,,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"104.18.27.97, 104.18.26.97",,themarriottvacationclubs.marriott.com.cdn.cloudflare.net,True,cloudflare,,,,
[x],theplatform.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],theplatform1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],theplatform2.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],thread.marriott.com,,"ns-608.awsdns-12.net, awsdns-hostmaster.amazon.com",,NOERROR,"52.203.120.4, 54.204.233.98",,"tt.marriott.fiveminutes.eu, thethreadpro.marriott.fiveminutes.eu",,,,,,
[x],thycotic.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.217.132.198, 3.220.61.177",,pam-epm-external-alb-644004361.us-east-1.elb.amazonaws.com,,,,,,
[x],tms.marriott.com,,"ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,3.124.119.57,,"marriott.edge.nc0.co, edge-geo.nc0.co",,,"ns-1332.awsdns-38.org, ns-1781.awsdns-30.co.uk, ns-341.awsdns-42.com, ns-663.awsdns-18.net",,,
[x],tnt.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.230,,vanityvip1.marriott.com,,,,,,
[x],tokenexchange-api-eaaperf1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-api-eaaprod10.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-api-eaaprod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-api-eaaprod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-api-eaauat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-eaa-prod10.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-eaa-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-eaa-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange-eaa-uat1.ose-perf2-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tokenexchange.eaa-prodr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tomapp.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,12.229.8.117,,,,,,,,
[x],tomappprod.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.109,,,,,,,,
[x],towneplacesuites.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"52.87.39.52, 54.88.142.3",,nrg-elb-prod-u1-1507361853.us-east-1.elb.amazonaws.com,,,,,,
[x],townplacesuites.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,nrg-elb-prod-u1-1507361853.us-east-1.elb.amazonaws.com,,,,,,
[x],tpfres5.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],travel-partner.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"100.20.100.139, 34.223.171.80",,"travel-partner.marriott.lacek.net, mar-app-balancer-973975381.us-west-2.elb.amazonaws.com",,,,,,
[x],travel.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,68.64.143.152,,,,,,,,
[x],travel.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],traveler.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],travelinsurance.marriott.com,,"chad.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"104.18.160.83, 104.18.163.83, 104.18.161.83, 104.18.162.83, 104.18.164.83","2606:4700::6812:a153, 2606:4700::6812:a353, 2606:4700::6812:a453, 2606:4700::6812:a053, 2606:4700::6812:a253",host.tambourineglobal.com,True,cloudflare,,,,
[x],travelmakesus.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,bonvoyredirect.wpengine.com,True,google,,,,
[x],tribrandnashville.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,tribrandnashvi.wpengine.com,True,google,,,,
[x],trip.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],tripad-miami-airport.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.227.51.119,,tripad.wpengine.com,True,google,,,,
[x],tripographer.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],trnforecast.oyscloudprf.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],tsg.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.185,,,,,,,,
[x],turkish.miram-uat01.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],turkish.swi-bpv.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],turner.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],tv.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.0.2,,,,,,True,172.20.0.2,
[x],uat-oic-mipaasiaasservices-iam.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,184.51.227.43,"2001:2030:21:18c::15e4, 2001:2030:21:19e::15e4","uat-oic-mipaasiaasservices-iam.marriott.com.edgekey.net, e5604.dscx.akamaiedge.net",,,,,,
[x],uat.airline-partner.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.70.26.72, 35.163.66.255",,"uat.airline-partner.marriott.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,
[x],uat.choice-benefit.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.163.66.255, 54.70.26.72",,"uat.choice-benefit.marriott.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,,,,
[x],uat.credit-cards.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.70.26.72, 35.163.66.255",,"uat.credit-cards.marriott.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,,,,
[x],uat.discover-design-hotels.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],uat.lacek-hosted-webfonts.marriott.com,,"ns37.domaincontrol.com, dns.jomax.net, ns.rackspace.com, hostmaster.rackspace.com",,NOERROR,38.142.93.251,,uat.lacek-hosted-webfonts.marriott.lacek.net,,,,,,
[x],uat.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat.meetingimpactreport.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,100.25.252.234,,,,,,,,
[x],uat.memberfavourites.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,bonvoyredirect.wpengine.com,True,google,,,,
[x],uat.mobile-app.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.70.26.72, 35.163.66.255",,"uat.mobile-app.marriott.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,,,,
[x],uat.points-redemption.marriott.com,,"ns37.domaincontrol.com, dns.jomax.net, ns.rackspace.com, hostmaster.rackspace.com",,NOERROR,38.142.93.251,,uat.points-redemption.marriott.lacek.net,,,"ns2.rackspace.com, ns.rackspace.com, ns38.domaincontrol.com, ns37.domaincontrol.com",,,
[x],uat.ritzcarlton.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.122.33.88,,"preprod.ritzcarlton.com.edgekey.net, e7407.b.akamaiedge.net",,,,,,
[x],uat.sso.lacek.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.163.66.255, 54.70.26.72",,"uat.sso.lacek.marriott.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,,,,
[x],uat.www.rewards-insiders.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,mbinsiders.wpengine.com,True,google,,,,
[x],uat.your-world-rewards.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,38.142.93.251,,"uat.your-world-rewards.lacek.net, mar-pre-app-balancer-1683535263.us-west-2.elb.amazonaws.com",,,,,,
[x],uat01.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat02.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat03.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat05.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat06.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat07.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat09.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],uat10.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat11.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat12.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat13.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat14.aries.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],uat2.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],ubs.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],ucp.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.70.19,,,,,,True,172.20.70.19,
[x],ucp.tools.cloud.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,172.25.15.189,,internal-ucp-lb-683177706.us-east-1.elb.amazonaws.com,,,,True,172.25.15.189,
[x],ugc.marriott.com,,"ns-1757.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"99.86.91.43, 99.86.91.113, 99.86.91.2, 99.86.91.4","2600:9000:2117:de00:1f:5ddd:6d40:93a1, 2600:9000:2117:1e00:1f:5ddd:6d40:93a1, 2600:9000:2117:c00:1f:5ddd:6d40:93a1, 2600:9000:2117:bc00:1f:5ddd:6d40:93a1, 2600:9000:2117:9c00:1f:5ddd:6d40:93a1, 2600:9000:2117:3000:1f:5ddd:6d40:93a1, 2600:9000:2117:2000:1f:5ddd:6d40:93a1, 2600:9000:2117:b800:1f:5ddd:6d40:93a1","marriott.ugc.bazaarvoice.com, d3fzqyc56omrp1.cloudfront.net",True,cloudfront,"ns-1757.awsdns-27.co.uk, ns-270.awsdns-33.com, ns-936.awsdns-53.net, ns-1106.awsdns-10.org",,,
[x],university.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],unsubscribe.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.232,,,,,,,,
[x],urbantips.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],vacations.marriott.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,95.100.71.160,,"vacations.marriott.com.edgekey.net, e16927.x.akamaiedge.net",,,,,,
[x],vanity.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],vanityvip1.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.230,,,,,,,,
[x],vanityvip2.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.62,,,,,,,,
[x],vaultsso.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],vdi.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],viajes.espanol.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],video1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],virus0316jsfs.msm.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,65.221.28.143,,,,,,,,
[x],visa-offer.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],visa.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],vraiaasman.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],vraiaasweb.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],vro.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],w-hotels.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],washington-dc-guide.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,"165.160.15.20, 165.160.13.20",,,,,,,,
[x],web.akamai.mi-prod10.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],web.akamai.mi-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],web.akamai.mi-prod9.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],webhook.hvmi.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.76.200.86,"2a02:26f0:3500:593::b49, 2a02:26f0:3500:587::b49","webhook.hvmi.marriott.com.edgekey.net, e2889.dscx.akamaiedge.net",,,,,,
[x],webmail-2f.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],webmail.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],wechatservicestst1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],westin.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.10, 141.193.213.11",,wp.wpenginepowered.com,,,,,,
[x],westinvacationclub.marriott.com,,"ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"104.18.27.97, 104.18.26.97","2606:4700::6812:1b61, 2606:4700::6812:1a61",westinvacationclub.marriott.com.cdn.cloudflare.net,True,cloudflare,,,,
[x],whattoexpect.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,72.246.168.84,"2a02:26f0:e8:897::b49, 2a02:26f0:e8:884::b49","whattoexpect.marriott.com.edgekey.net, e2889.dscx.akamaiedge.net",,,,,,
[x],wherecanwetakeyou.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,bonvoyredirect.wpengine.com,True,google,,,,
[x],winwiki.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],workanywhere.marriott.com,,"chad.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"104.18.162.83, 104.18.163.83, 104.18.164.83, 104.18.160.83, 104.18.161.83","2606:4700::6812:a353, 2606:4700::6812:a453, 2606:4700::6812:a053, 2606:4700::6812:a153, 2606:4700::6812:a253",host.tambourineglobal.com,True,cloudflare,,,,
[x],workspace-ext.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],workspace-iad13-ext.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.40.22,,,,,,,,
[x],workspace-iad13-int.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],workspace-iad13-sp.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.12.144,,,,,,,,
[x],workspace-iad71-ext.marriott.com,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,NOERROR,,,a8282afb6ade6ffdd.awsglobalaccelerator.com,,,,,,
[x],workspace-iad71-int.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],workspace-iad71-uag3.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,54.156.192.35,,,,,,,,
[x],workspace-sjc13-ext.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.44.22,,,,,,,,
[x],workspace-sjc13-int.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],workspace-sp.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,159.166.12.144,,,,,,,,
[x],workspace.xwip.marriott.com,,"HDQNCEXTNB105.marriott.com, hostmaster.HDQNCEXTSB105.marriott.com",,NOERROR,159.166.40.22,,,,,,,,
[x],workspaceone-dev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,63.240.192.158,,,,,,,,
[x],wsftc.marriott.com,,"n0b.akamai.net, hostmaster.akamai.com",,NOERROR,"104.85.249.113, 104.85.249.104",,"wsftc.marriott.com.edgesuite.net, a1189.b.akamai.net",,,,,,
[x],www.activities.marriott.com,,"ns-1963.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"18.67.76.129, 18.67.76.89, 18.67.76.96, 18.67.76.124",,marriott-activities.pp-hosting.com,True,cloudfront,,,,
