new,host,a,soa,status_code,txt,cname,cdn,cdn-name,ns,aaaa,mx,has_internal_ips,internal_ips
[x],wellsitemuat.wellsfargo.com,159.45.162.54,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsoffice.ceo.wellsfargo.com,"95.101.74.139, 95.101.74.153","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsoffice.wellsfargo.com.edgekey.net, e110935.b.akamaiedge.net",,,,,,,
[x],wellsoffice.wellsfargo.com,"96.16.54.187, 96.16.54.123","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsoffice.wellsfargo.com.edgekey.net, e110935.b.akamaiedge.net",,,,,,,
[x],wellsofficefix.ceo.wellsfargo.com,"88.221.24.131, 88.221.24.128","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsofficefix.wellsfargo.com.edgekey.net, e84956.b.akamaiedge.net",,,,,,,
[x],wellsofficefix.wellsfargo.com,"23.53.43.32, 23.53.43.72","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsofficefix.wellsfargo.com.edgekey.net, e84956.b.akamaiedge.net",,,,,,,
[x],wellsofficeuat.wellsfargo.com,"2.16.187.58, 2.16.187.160","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsofficeuat.wellsfargo.com.edgekey.net, e129665.b.akamaiedge.net",,,,,,,
[x],wellsonecard.wellsfargo.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsonecard.wellsfargo.com.edgekey.net, e67765.b.akamaiedge.net",,,,,,,
[x],wellsonecardfix.wellsfargo.com,159.45.162.32,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsonecarduat.ceo.wellsfargo.com,159.45.162.57,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellsonecarduat.wellsfargo.com,,,,,,,
[x],wellsonecarduat.wellsfargo.com,159.45.162.57,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsonevirtualcardpaymentsfix.ceo.wellsfargo.com,159.45.162.78,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsonevirtualcardpaymentsuat.ceo.wellsfargo.com,159.45.162.72,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.com, edns1.ultradns.net",,,,
[x],wellsorders.ceo.wellsfargo.com,"95.101.111.161, 95.101.111.142","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsorders.ceo.wellsfargo.com.edgekey.net, e121419.b.akamaiedge.net",,,,,,,
[x],wellsorders.g.wellsfargo.com,159.45.161.69,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsordersuat.ceo.wellsfargo.com,159.45.162.137,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellspa.ceo.wellsfargo.com,"95.101.111.135, 95.101.111.174","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellspa.wellsfargo.com.edgekey.net, e92598.b.akamaiedge.net",,,,,,,
[x],wellspa.sec.wellsfargo.com,"95.101.111.174, 95.101.111.135","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellspa.wellsfargo.com.edgekey.net, e92598.b.akamaiedge.net",,,,,,,
[x],wellspa.wellsfargo.com,"23.53.43.33, 23.53.43.27","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellspa.wellsfargo.com.edgekey.net, e92598.b.akamaiedge.net",,,,,,,
[x],wellspauat.sec.wellsfargo.com,159.45.162.151,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellspauat.wellsfargo.com,,,,,,,
[x],wellsreport.ceo.wellsfargo.com,"2.16.187.137, 2.16.187.152","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsreport.wellsfargo.com.edgekey.net, e81199.b.akamaiedge.net",,,,,,,
[x],wellsreport.g.wellsfargo.com,159.45.161.245,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsreport.wellsfargo.com,"95.101.74.151, 95.101.74.136","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsreport.wellsfargo.com.edgekey.net, e81199.b.akamaiedge.net",,,,,,,
[x],wellsreportfix.wellsfargo.com,159.45.162.33,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsreportuat.ceo.wellsfargo.com,159.45.162.58,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellsreportuat.wellsfargo.com,,,,,,,
[x],wellssecure-auth-m2.wellsfargo.com,151.151.19.16,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssecure-m2.wellsfargo.com,151.151.19.12,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssecure-m4.wellsfargo.com,151.151.19.22,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssecure-svdc.wellsfargo.com,159.45.14.82,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssecure-tmpe.wellsfargo.com,159.45.175.23,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsstation.ceo.wellsfargo.com,159.45.161.246,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,"wellsstation.wellsfargo.com, wellsstation.g.wellsfargo.com",,,,,,,
[x],wellsstation.g.wellsfargo.com,159.45.161.246,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsstation.wellsfargo.com,159.45.161.246,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wellsstation.g.wellsfargo.com,,,,,,,
[x],wellsstationfix.wellsfargo.com,"23.53.43.26, 23.53.43.73","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsstationfix.wellsfargo.com.edgekey.net, e114363.b.akamaiedge.net",,,,,,,
[x],wellssuite.ceo.wellsfargo.com,"2.16.187.146, 2.16.187.59","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellssuite.wellsfargo.com.edgekey.net, e24962.b.akamaiedge.net",,,,,,,
[x],wellssuite.g.wellsfargo.com,159.45.161.247,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssuitefix.ceo.wellsfargo.com,159.45.162.35,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellssuitefix.wellsfargo.com,,,,,,,
[x],wellssuitefix.wellsfargo.com,159.45.162.35,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellssuiteuat.ceo.wellsfargo.com,159.45.162.60,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellssuiteuat.wellsfargo.com,,,,,,,
[x],wellssuiteuat.wellsfargo.com,159.45.162.60,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellstrade.ceo.wellsfargo.com,"2.16.187.50, 2.16.187.136","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrade.wellsfargo.com.edgekey.net, e125785.b.akamaiedge.net",,,,,,,
[x],wellstrade.g.wellsfargo.com,159.45.161.248,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellstrade.wellsfargo.com,"23.53.42.251, 23.53.42.249","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrade.wellsfargo.com.edgekey.net, e125785.b.akamaiedge.net",,,,,,,
[x],wellstradebroker-pte1.wellsfargo.com,159.45.84.208,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,obo-pte1.wellsfargo.com,,,,,,,
[x],wellstradebroker.wellsfargo.com,"95.101.111.140, 95.101.111.160","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"obo.wellsfargo.com.edgekey.net, e111485.b.akamaiedge.net",,,,,,,
[x],wellstradeuat.ceo.wellsfargo.com,159.45.162.65,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellstradeuat.wellsfargo.com,,,,,,,
[x],wellstrust.wellsfargo.com,"95.101.111.171, 95.101.111.143","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrust.wellsfargo.com.edgekey.net, e71042.b.akamaiedge.net",,,,,,,
[x],wellstrustfix.ceo.wellsfargo.com,159.45.162.37,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellstrustfix.wellsfargo.com,,,,,,,
[x],wellstrusttid-fix.ceo.wellsfargo.com,"95.101.133.32, 95.101.133.49","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrusttid-fix.ceo.wellsfargo.com.edgekey.net, e194083.b.akamaiedge.net",,,,,,,
[x],wellstrusttid-sit-8fcbeee1.ceo.wellsfargo.com,159.45.201.63,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellstrusttid-sit.ceo.wellsfargo.com,"2.16.187.66, 2.16.187.160","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrusttid-sit.ceo.wellsfargo.com.edgekey.net, e181580.b.akamaiedge.net",,,,,,,
[x],wellstrusttid-uat-256599ca.ceo.wellsfargo.com,159.45.201.182,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellstrusttid-uat.ceo.wellsfargo.com,"96.7.74.56, 96.7.74.49","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellstrusttid-uat.ceo.wellsfargo.com.edgekey.net, e244903.b.akamaiedge.net",,,,,,,
[x],wellstrustuat.ceo.wellsfargo.com,159.45.162.66,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wellstrustuat.wellsfargo.com,,,,,,,
[x],wellstrustuat.wellsfargo.com,159.45.162.66,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsupload.ceo.wellsfargo.com,"88.221.24.57, 88.221.24.80","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsupload.wellsfargo.com.edgekey.net, e83718.b.akamaiedge.net",,,,,,,
[x],wellsupload.g.wellsfargo.com,159.45.161.250,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wellsuploadfix.ceo.wellsfargo.com,"80.239.254.36, 80.239.254.38","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsuploadfix.wellsfargo.com.edgekey.net, e85100.b.akamaiedge.net",,,,,,,
[x],wellsuploadfix.wellsfargo.com,"2.17.196.145, 2.17.196.176","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsuploadfix.wellsfargo.com.edgekey.net, e85100.b.akamaiedge.net",,,,,,,
[x],wellsuploaduat.wellsfargo.com,"2.16.187.27, 2.16.187.96","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wellsuploaduat.wellsfargo.com.edgekey.net, e64018.b.akamaiedge.net",,,,,,,
[x],wellsxachpaymentsuat.wellsfargo.com,159.45.162.68,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wf-axst-dev-mo.wellsfargo.com,159.45.192.20,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wf-axst2.wellsfargo.com,159.45.77.17,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wf-axst2.g.wellsfargo.com,,,,,,,
[x],wfa-bcp.mworld.com,159.45.88.45,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-d-1ctmpublicsite-lb-v-00.wellsfargo.com,170.43.80.162,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-d-1ctmpublicsite-web-v-00.wellsfargo.com,170.43.80.165,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-d-1ifs-websvc-v-00.wellsfargo.com,170.43.80.168,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-i-1bilis-websvc-v-00.wellsfargo.com,159.45.71.137,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-i-1ctmpublicsiteretail-lb-v-00.wellsfargo.com,170.43.81.32,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-i-1ifs-websvc-v-00.wellsfargo.com,170.43.81.40,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-prod.mworld.com,159.45.141.33,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-s-1ctmpublicsite-lb-v-00.wellsfargo.com,170.43.76.54,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-s1-1ctmpublicsite-web-v-00.wellsfargo.com,170.43.76.56,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-s2-1ctmpublicsite-web-v-00.wellsfargo.com,170.43.76.57,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.org, edns1.ultradns.net, edns1.ultradns.com",,,,
[x],wfa-t-1ctmpublicsite-lb-v-00.wellsfargo.com,170.43.68.161,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-t-1ifs-websvc-v-00.wellsfargo.com,170.43.68.152,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa-test.mworld.com,159.45.212.203,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfa.cte2.mworld.com,159.45.212.201,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,wfa-cte.mworld.com,,,,,,,
[x],wfadvisorbroker-dev1.wellsfargo.com,159.45.106.175,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,obo-dev1.wellsfargo.com,,,,,,,
[x],wfadvisorbroker-prod2.wellsfargo.com,159.45.74.232,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,obo-prod2.wellsfargo.com,,,,,,,
[x],wfadvisors-dev1.wellsfargo.com,159.45.106.177,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.org, edns1.ultradns.net, edns1.ultradns.com",,,,
[x],wfadvisors-ite1.wellsfargo.com,159.45.71.169,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfadvisors-prod1.wellsfargo.com,159.45.130.213,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfadvisors-prod2.wellsfargo.com,159.45.74.231,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfadvisors.wellsfargo.com,"95.101.111.167, 95.101.111.137","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wfadvisors.wellsfargo.com.edgekey.net, e76780.b.akamaiedge.net",,,,,,,
[x],wfadvisorsbroker.wellsfargo.com,"95.101.111.140, 95.101.111.160","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"obo.wellsfargo.com.edgekey.net, e111485.b.akamaiedge.net",,,,,,,
[x],wfafnpolicies.portal.wellsfargo.com,170.43.152.196,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,proxy-ewpcs.wellsfargo.com,,,,,,,
[x],wfarestrictedlist-uat1.wellsfargo.com,170.43.152.196,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,proxy-ewpcs.wellsfargo.com,,,,,,,
[x],wfawellstrade-cte1.wellsfargo.com,159.45.84.190,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wfadvisors-cte1.wellsfargo.com,,,,,,,
[x],wfawellstrade-dev1.wellsfargo.com,159.45.106.177,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wfadvisors-dev1.wellsfargo.com,,,,,,,
[x],wfawellstrade-prod1.wellsfargo.com,159.45.130.213,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wfadvisors-prod1.wellsfargo.com,,,,,,,
[x],wfawellstrade-prod2.wellsfargo.com,159.45.74.231,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wfadvisors-prod2.wellsfargo.com,,,,,,,
[x],wfawellstrade.wellsfargo.com,"95.101.133.43, 80.239.254.27","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wfadvisors.wellsfargo.com.edgekey.net, e76780.b.akamaiedge.net",,,,,,,
[x],wfcf.ceo.wellsfargo.com,159.45.86.117,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wfcf.g.wellsfargo.com,,,,,,,
[x],wfcf.g.wellsfargo.com,159.45.86.117,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfcf.wellsfargo.com,159.45.86.117,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wfcf.g.wellsfargo.com,,,,,,,
[x],wfcfuat.ceo.wellsfargo.com,"2.16.187.114, 2.16.187.97","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wfcfuat.wellsfargo.com.edgekey.net, e123742.b.akamaiedge.net",,,,,,,
[x],wfcrvsf.wellsfargo.com,,,NOERROR,,wfretailsf.glb.wellsfargo.com,,,,,,,
[x],wfefs.wellsfargo.com,"159.45.170.216, 159.45.2.216","edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wffnet-ox.wellsfargo.com,159.45.88.56,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wffnet.wellsfargo.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wffnet.wellsfargo.com.edgekey.net, e132929.b.akamaiedge.net",,,,,,,
[x],wffretail.wellsfargo.com,"95.101.111.140, 95.101.111.142","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"financial.wellsfargo.com.edgekey.net, e126867.b.akamaiedge.net",,,,,,,
[x],wfftraining.wellsfargo.com,159.45.189.30,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfgaccess-certification.wellsfargo.com,159.45.14.52,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,wfgaccess-certification.wellsfargo.com.akadns.net,,,,,,,
[x],wfgaccess-sandbox.wellsfargo.com,159.45.14.47,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,wfgaccess-sandbox.wellsfargo.com.akadns.net,,,,,,,
[x],wfgaccess-sit.wellsfargo.com,159.45.201.49,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wfgaccess-sit.g.wellsfargo.com,,,,,,,
[x],wfgbn.wellsfargo.com,,,NOERROR,,wfis.wellsfargo.com,,,,,,,
[x],wfgbnforumuat-ext.wellsfargo.com,161.231.91.33,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfhm-uat-test.wellsfargo.com,159.45.189.26,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfhm-uat.wellsfargo.com,159.45.189.26,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.org, edns1.ultradns.net, edns1.ultradns.com",,,,
[x],wfhm.g.wellsfargo.com,159.45.14.249,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wflocatesgateway-prod.wellsfargo.com,159.45.140.18,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wflocatesgateway-uat.wellsfargo.com,159.45.213.159,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wflocatesgateway.g.wellsfargo.com,159.45.140.18,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wflocatesgateway.wellsfargo.com,159.45.140.18,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,wflocatesgateway.d06-adcs-wells.akadns.net,,,,,,,
[x],wfmsapp-uat.wellsfargo.com,159.45.213.131,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfod.wf.com,"162.159.136.91, 162.159.135.91","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"2758821.mediaspace.kaltura.com, nvp1.ms-cf.kaltura.com.cdn.cloudflare.net",True,cloudflare,,"2606:4700:7::a29f:885b, 2606:4700:7::a29f:875b",,,
[x],wfodeval.wf.com,"162.159.135.91, 162.159.136.91","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"3094993.mediaspace.kaltura.com, nvp1.ms-cf.kaltura.com.cdn.cloudflare.net",True,cloudflare,,"2606:4700:7::a29f:875b, 2606:4700:7::a29f:885b",,,
[x],wfpac.wf.com,74.209.253.42,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,v=spf1 -all,,,,,,,,
[x],wfpsslxgi.wellsfargo.com,159.45.140.69,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wfpsslxgi.g.wellsfargo.com,,,,,,,
[x],wfpsslxgiprod.wellsfargo.com,159.45.140.69,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfpsslxgiuat.wellsfargo.com,159.45.213.93,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.org, edns1.ultradns.net, edns1.ultradns.com",,,,
[x],wfretailsf-prod-sv.wellsfargo.com,159.45.14.67,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfretailsf-uat.wellsfargo.com,159.45.201.56,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wfsr.wellsfargo.com,,,NOERROR,,wfis.wellsfargo.com,,,,,,,
[x],whlsleretirement-pfix.wellsfargo.com,159.45.71.231,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whlsleretirement-prd-tmp.wellsfargo.com,159.45.130.203,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whlsleretirement.ceo.wellsfargo.com,159.45.130.203,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whlsleretirement1-pfix.wellsfargo.com,159.45.71.36,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesale.wf.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,wholesalec.wpengine.com,True,google,,,,,
[x],wholesalebank.g.wellsfargo.com,159.45.6.18,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesalebank.wf.com,159.45.6.18,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,wholesalebank.g.wellsfargo.com,,,,,,,
[x],wholesaleloanforms.g.wellsfargo.com,159.45.140.50,"ns1.g.wellsfargo.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleret.wellsfargo.com,159.45.130.202,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirement-dr.wellsfargo.com,159.45.74.163,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirement-dr2.wellsfargo.com,167.138.226.68,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirement-prd-tmp.wellsfargo.com,159.45.130.202,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirement-prod.ceo.wellsfargo.com,159.45.130.202,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,"a1-189.akam.net, a2-64.akam.net, a24-66.akam.net, edns1.ultradns.biz, edns1.ultradns.com, edns1.ultradns.net",,,,
[x],wholesaleretirementportal-bcp.wellsfargo.com,167.138.226.90,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirementportal-uatnext.wellsfargo.com,161.231.80.228,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wholesaleretirementportal-uatnow.wellsfargo.com,161.231.80.229,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whsleretirement-pfix.ceo.wellsfargo.com,159.45.71.231,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whsleretirement-uat.ceo.wellsfargo.com,159.45.71.225,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whsleretirement-uat.wellsfargo.com,159.45.71.225,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whsleretirement.wellsfargo.com,159.45.130.203,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],whyiwork.wf.com,54.70.67.52,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
[x],wifp.ceo.wellsfargo.com,"92.123.189.98, 92.123.189.35","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wifp.wellsfargo.com.edgekey.net, e92777.b.akamaiedge.net",,,,,,,
[x],wifp.sec.wellsfargo.com,"96.7.74.58, 96.7.74.41","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wifp.wellsfargo.com.edgekey.net, e92777.b.akamaiedge.net",,,,,,,
[x],wifp.wellsfargo.com,"95.101.133.57, 95.101.133.17","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wifp.wellsfargo.com.edgekey.net, e92777.b.akamaiedge.net",,,,,,,
[x],wifpt-fix.ceo.wellsfargo.com,159.45.162.70,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,wifpt-fix.wellsfargo.com,,,,,,,
[x],wifpt-fix.sec.wellsfargo.com,159.45.162.142,"mn-svdc-edna32-v.infra.wellsfargo.net, hostmaster.wellsfargo.com",NOERROR,,wifpt-fix.accesswca.com,,,,,,,
[x],wifpt-fix.wellsfargo.com,159.45.162.70,"edns1.ultradns.com, hostmaster.wellsfargo.com",NOERROR,,,,,,,,,
