input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,csp_domains_,final_url
andoria-mot.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,195309,AS16509,AMAZON-02,US,18.66.132.0/24,andoria-mot.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,andoria-mot.otomoto.pl,cloudfront,443,https://andoria-mot.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,23,False,True,,,,https://andoria-mot.otomoto.pl/inventory
angebot.otomoto.pl,429 Too Many Requests,429,577,AS16509,AMAZON-02,US,18.66.132.0/24,angebot.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,angebot.otomoto.pl,cloudfront,443,https://angebot.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.108,OpenResty:1.21.4.1,14,False,True,,,,
antiguidades.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS0,Not routed,None,99.86.8.0/24,antiguidades.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,antiguidades.olx.pt,cloudfront,443,https://antiguidades.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.64,/,,99.86.4.54,Nginx:1.23.0,195,False,True,,,https:,
antiguidadespt.olx.pt,Antiguidadespt,200,1654283,AS0,Not routed,None,99.86.8.0/24,antiguidadespt.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,antiguidadespt.olx.pt,cloudfront,443,https://antiguidadespt.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.29,/,82561444,99.86.4.54,React,111,False,True,,,https:,
antyki.olx.pl,PHU EUROART Pawłowscy Meble Stylowe,200,2083369,AS16509,AMAZON-02,US,143.204.216.0/24,antyki.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,antyki.olx.pl,cloudfront,443,https://antyki.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.57,/,82561444,143.204.215.4,React,125,False,True,,,https://*.olx.pl,
api.chat.olx.pl,,404,23,AS16509,AS16509,Unknown,13.225.96.0/21,api.chat.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-11-19T23:59:59Z,CN=chat.olx.pl,chat.olx.pl,*.chat.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,efe45583c0055105ff491357ffe6e5f3,0b963f9bcbc4ce25b13a43e084ab1dfdf54591d6132388973276f13fabc558c7,True,ctls,api.chat.olx.pl,cloudfront,443,https://api.chat.olx.pl:443,https,,application/json,GET,13.225.78.105,/,631524574,13.225.78.80,HSTS,1,False,True,,,,
arcadaforca.imovirtual.com,"Agência imobiliária Glória e Vera Cruz, Aveiro - Arcada Imobiliária Forca / Praia da Barra | Imovirtual",200,377413,AS16509,AMAZON-02,US,18.66.116.0/23,arcadaforca.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,arcadaforca.imovirtual.com,cloudfront,443,https://arcadaforca.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.49,/,1045354446,18.66.112.118,PHP,3540,False,True,,,fonts.googleapis.com,
arli.otodom.pl,Biuro nieruchomości Łódź - ARLI Nieruchomości | Otodom,200,158074,AS0,Not routed,None,13.32.100.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://arli.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.62,/,,13.32.99.107,React,1,False,True,,,,https://www.otodom.pl/pl/firmy/biura-nieruchomosci/arli-nieruchomosci-ID879530
arteon-parts.otomoto.pl,F.H.U. Jarosław Wojciechowski | OTOMOTO,200,177874,AS16509,AMAZON-02,US,18.66.132.0/24,arteon-parts.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,arteon-parts.otomoto.pl,cloudfront,443,https://arteon-parts.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,11,False,True,,,,https://arteon-parts.otomoto.pl/inventory
asd.standvirtual.com,Comprar e vender carros usados | Standvirtual,200,132314,AS16509,AMAZON-02,US,18.66.102.0/24,asd.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,asd.standvirtual.com,cloudfront,443,https://asd.standvirtual.com:443,https,openresty/1.21.4.1,text/html,GET,18.66.97.92,/,,18.66.97.62,React,29,False,True,,,,https://asd.standvirtual.com/inventory
asld4ti.loja.olx.pt,404,404,1210,AS16509,AS16509,Unknown,34.240.0.0/12,asld4ti.loja.olx.pt,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,"CN=*.loja.olx.pt, O=OLX Global B.V., ST=Noord-Holland, C=NL",*.loja.olx.pt,loja.olx.pt,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,556cb91efb11ea77adb142ea077a3fa7,9a8dc3e816f30efd7c9ac63834fc13861b9f3d0cb419fd03b9b7ab1d1693f351,True,ctls,asld4ti.loja.olx.pt,,443,https://asld4ti.loja.olx.pt:443,https,openresty,text/html,GET,34.246.86.97,/,,54.74.142.61,Ruby on Rails,41,False,,,OLX Global B.V.,,
asmotors.otomoto.pl,KIA AS MOTORS Nadarzyn pod Warszawą | OTOMOTO,200,690332,AS16509,AMAZON-02,US,18.66.132.0/24,asmotors.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,asmotors.otomoto.pl,cloudfront,443,https://asmotors.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,474712196,18.66.122.101,React,11,False,True,,,,https://asmotors.otomoto.pl/inventory
atl-prd-bd-12-vl3.stg.standvirtual.com,ERROR: The request could not be satisfied,403,919,AS16509,AMAZON-02,US,13.32.16.0/20,atl-prd-bd-12-vl3.stg.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=stg.standvirtual.com,stg.standvirtual.com,*.stg.standvirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e2cf5710019e7022c4f7bd794f6f7a0c,d634b603c5c19528574e09f502ccde5d3c2c334a6c7a130c00a671c01ee6659a,True,ctls,atl-prd-bd-12-vl3.stg.standvirtual.com,cloudfront,443,https://atl-prd-bd-12-vl3.stg.standvirtual.com:443,https,CloudFront,text/html,GET,13.32.27.21,/,-76651561,13.32.27.94,Amazon Web Services,20,False,True,,,,
audi-szczecin.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,195328,AS16509,AMAZON-02,US,18.66.132.0/24,audi-szczecin.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,audi-szczecin.otomoto.pl,cloudfront,443,https://audi-szczecin.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,23,False,True,,,,https://audi-szczecin.otomoto.pl/inventory
audicentrumrzeszow.otomoto.pl,Audi Centrum Rzeszów | OTOMOTO,200,313749,AS16509,AMAZON-02,US,18.66.132.0/24,audicentrumrzeszow.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,audicentrumrzeszow.otomoto.pl,cloudfront,443,https://audicentrumrzeszow.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,11,False,True,,,,https://audicentrumrzeszow.otomoto.pl/inventory
autanowe.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,141532,AS16509,AMAZON-02,US,18.66.132.0/24,autanowe.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,autanowe.otomoto.pl,cloudfront,443,https://autanowe.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,23,False,True,,,,https://autanowe.otomoto.pl/inventory
auth.account.otodom.pl,"Otodom: Nieruchomości, Mieszkania, Domy, Działki",200,160629,AS0,Not routed,None,13.32.100.0/23,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://auth.account.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.107,/,,13.32.99.81,React,1,False,True,,,,https://www.otodom.pl
auth.otomoto.pl,Signin,200,4020,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,auth.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-20T23:59:59Z,CN=auth.otomoto.pl,auth.otomoto.pl,auth.otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,233874542b4aec794736cf1797de804e,80f356409ed5a2b2f2eeb8ce1c994555a80fbff6572b81c3201539a0b0c6842d,,ctls,auth.otomoto.pl,cloudfront,443,https://auth.otomoto.pl:443,https,Server,text/html,GET,108.138.17.125,/,282520647,108.138.17.100,HSTS,135,False,True,,,,
auth.social.otodom.pl,"Otodom: Nieruchomości, Mieszkania, Domy, Działki",200,160629,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,www.otodom.pl,cloudfront,443,https://auth.social.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,108.138.36.4,/,,108.138.36.49,React,1,False,True,,,,https://www.otodom.pl
auth.standvirtual.com,Signin,200,4020,AS0,Not routed,None,99.86.8.0/24,auth.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-19T23:59:59Z,CN=auth.standvirtual.com,auth.standvirtual.com,auth.standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,31f0388331a06846013b874149a95212,979c357e85794a5a32f736a239eaf6427f5e8f74ea04f6bb25a9ff47b19ccc12,,ctls,auth.standvirtual.com,cloudfront,443,https://auth.standvirtual.com:443,https,Server,text/html,GET,99.86.4.91,/,282520647,99.86.4.7,HSTS,135,False,True,,,,
auth.stg.otomoto.pl,Signin,200,4020,AS0,Not routed,None,13.224.192.0/21,auth.stg.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=auth.stg.otomoto.pl,auth.stg.otomoto.pl,auth.stg.otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2901f222904af5785913d7fea72e2436,b9b6d0be172cb7e9b4136a7ae530b6f7062b64a0819f653ee51bbec54fc906ff,,ctls,auth.stg.otomoto.pl,cloudfront,443,https://auth.stg.otomoto.pl:443,https,Server,text/html,GET,13.224.189.29,/,282520647,2600:9000:20eb:d600:8:d6dd:c600:93a1,HSTS,135,False,True,,,,
auth.stg.standvirtual.com,Signin,200,4020,AS16509,AMAZON-02,US,18.66.116.0/23,auth.stg.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-02-08T23:59:59Z,CN=auth.stg.standvirtual.com,auth.stg.standvirtual.com,auth.stg.standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c8f6dd37a96dbba5f575475d5fb53395,99d658723d60c956cb43504081a748a57f10bc0b0e29512b450b9d0a7149900f,,ctls,auth.stg.standvirtual.com,cloudfront,443,https://auth.stg.standvirtual.com:443,https,Server,text/html,GET,18.66.112.84,/,282520647,2600:9000:223f:4c00:10:72f5:3740:93a1,HSTS,135,False,True,,,,
author.otomoto.pl,AUTHOR Paweł Misztal | OTOMOTO,200,121885,AS16509,AMAZON-02,US,18.66.132.0/24,author.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,author.otomoto.pl,cloudfront,443,https://author.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,11,False,True,,,,https://author.otomoto.pl/inventory
auto-cuby.otomoto.pl,Auto-CUBY Sp. z o.o. | OTOMOTO,200,237329,AS16509,AMAZON-02,US,18.66.132.0/24,auto-cuby.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-cuby.otomoto.pl,cloudfront,443,https://auto-cuby.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.108,React,11,False,True,,,,https://auto-cuby.otomoto.pl/inventory
auto-gostyn.otomoto.pl,Auto-Waldi | OTOMOTO,200,124159,AS16509,AMAZON-02,US,18.66.132.0/24,auto-gostyn.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-gostyn.otomoto.pl,cloudfront,443,https://auto-gostyn.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,11,False,True,,,,https://auto-gostyn.otomoto.pl/inventory
auto-handel-janow.otomoto.pl,AUTO HANDEL | OTOMOTO,200,310501,AS16509,AMAZON-02,US,18.66.132.0/24,auto-handel-janow.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-handel-janow.otomoto.pl,cloudfront,443,https://auto-handel-janow.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,,18.66.122.80,React,11,False,True,,,,https://auto-handel-janow.otomoto.pl/inventory
auto-komis-m-r-car.otomoto.pl,M&R CAR Auto Komis | OTOMOTO,200,298227,AS16509,AMAZON-02,US,18.66.132.0/24,auto-komis-m-r-car.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-komis-m-r-car.otomoto.pl,cloudfront,443,https://auto-komis-m-r-car.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,11,False,True,,,,https://auto-komis-m-r-car.otomoto.pl/inventory
auto-kopernik.otomoto.pl,Auto-Kopernik | OTOMOTO,200,644259,AS16509,AMAZON-02,US,18.66.132.0/24,auto-kopernik.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-kopernik.otomoto.pl,cloudfront,443,https://auto-kopernik.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,-385508415,18.66.122.108,React,11,False,True,,,,https://auto-kopernik.otomoto.pl/inventory
auto-mazur.otomoto.pl,Auto Handel MAZUR | OTOMOTO,200,308431,AS16509,AMAZON-02,US,18.66.132.0/24,auto-mazur.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-mazur.otomoto.pl,cloudfront,443,https://auto-mazur.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.18,/,,18.66.122.108,React,11,False,True,,,,https://auto-mazur.otomoto.pl/inventory
auto-mercus.otomoto.pl,MERCUS Logistyka sp. z o.o. | OTOMOTO,200,227022,AS16509,AMAZON-02,US,18.66.132.0/24,auto-mercus.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-mercus.otomoto.pl,cloudfront,443,https://auto-mercus.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.18,React,11,False,True,,,,https://auto-mercus.otomoto.pl/inventory
auto-pezzi-czesci.otomoto.pl,AD WARSZTAT CZĘŚCI SAMOCHODOWE | OTOMOTO,200,126016,AS16509,AMAZON-02,US,18.66.132.0/24,auto-pezzi-czesci.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-pezzi-czesci.otomoto.pl,cloudfront,443,https://auto-pezzi-czesci.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.80,React,11,False,True,,,,https://auto-pezzi-czesci.otomoto.pl/inventory
auto-podgorny.otomoto.pl,Auto - Podgórny         Elbląg  AUTA Z PISEMNĄ GWARANCJĄ | OTOMOTO,200,539341,AS16509,AMAZON-02,US,18.66.132.0/24,auto-podgorny.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-podgorny.otomoto.pl,cloudfront,443,https://auto-podgorny.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,-593122777,18.66.122.18,React,11,False,True,,,,https://auto-podgorny.otomoto.pl/inventory
auto-servis.otomoto.pl,Auto-Servis Michał Boroń | OTOMOTO,200,842535,AS16509,AMAZON-02,US,18.66.132.0/24,auto-servis.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto-servis.otomoto.pl,cloudfront,443,https://auto-servis.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,868039987,18.66.122.18,React,11,False,True,,,,https://auto-servis.otomoto.pl/inventory
auto24.otomoto.pl,Auto24 | OTOMOTO,200,235601,AS16509,AMAZON-02,US,18.66.132.0/24,auto24.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,auto24.otomoto.pl,cloudfront,443,https://auto24.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.101,/,,18.66.122.108,React,11,False,True,,,,https://auto24.otomoto.pl/inventory
