input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,tech_,lines,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,tls_expired,cdn,tls_self_signed
au01pbx-va1-ucs-nginx2.zoom.us,,,,443,https://au01pbx-va1-ucs-nginx2.zoom.us:443,https,,,GET,3.25.41.131,HSTS,1,au01pbx-va1-ucs-nginx2.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,"CN=au01contactservice.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",au01contactservice.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01pbx-va1-ucs-nginx2.zoom.us,,,
au01ssrweb.zoom.us,,,146,443,https://au01ssrweb.zoom.us:443,https,CloudFront,text/xml,GET,52.84.151.16,Amazon Web Services,1,au01ssrweb.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01ssrweb.zoom.us,,True,
au01st1.zoom.us,,,243,80,http://au01st1.zoom.us:80,http,AmazonS3,application/xml,GET,52.84.151.14,HTTP/3,2,au01st1.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01st1.zoom.us,,True,
au01st2.zoom.us,,,243,443,https://au01st2.zoom.us:443,https,AmazonS3,application/xml,GET,52.84.151.14,HTTP/3,2,au01st2.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01st2.zoom.us,,True,
au01st3.zoom.us,,,243,443,https://au01st3.zoom.us:443,https,AmazonS3,application/xml,GET,52.84.151.16,HTTP/3,2,au01st3.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01st3.zoom.us,,True,
au01web.zoom.us,One platform to connect | Zoom,,210830,443,https://au01web.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.9,HTTP/3,2503,au01web.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,au01web.zoom.us,,,
auburn.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6790,443,https://auburn.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.11,HTTP/3,199,auburn.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,auburn.zoom.us,,,
auburn.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6790,443,https://auburn.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.3,HTTP/3,199,auburn.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,auburn.zoom.us,,,
audienseco.wistia.com,,,9,443,https://audienseco.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
auntbertha-2.wistia.com,,,9,443,https://auntbertha-2.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
austin-428.wistia.com,,,9,443,https://austin-428.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
auth.wistia.com,Wistia - Video Hosting and Marketing Tools for Business,,192670,443,https://auth.wistia.com:443,https,,text/html,GET,3.210.219.131,Varnish,781,wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-28T00:42:14Z,CN=wistia.com,wistia.com,,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q3,GlobalSign nv-sa,ctls,wistia.com,,,
authentication.wistia.com,,,9,443,https://authentication.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
autism.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://autism.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,autism.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,autism.zoom.us,,,
autodesk-construction.wistia.com,,,9,443,https://autodesk-construction.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
autodesk.wistia.com,,,9,443,https://autodesk.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
autodiscover.vartopia.com,Sign in to Outlook,,197689,80,http://autodiscover.vartopia.com:80,http,,text/html,GET,52.98.242.248,HSTS,174,login.microsoftonline.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,login.microsoftonline.com,,,
autodiscover.vartopia.info,Sign in to Outlook,,199437,80,http://autodiscover.vartopia.info:80,http,,text/html,GET,40.99.150.8,HSTS,174,login.microsoftonline.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,login.microsoftonline.com,,,
autogrid.wistia.com,,,9,443,https://autogrid.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
automate-all-the-things.wistia.com,,,9,443,https://automate-all-the-things.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
autovitalsinc-1.wistia.com,,,9,443,https://autovitalsinc-1.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
autovitalsinc.wistia.com,,,9,443,https://autovitalsinc.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avacta.wistia.com,,,9,443,https://avacta.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avanan.wistia.com,,,9,443,https://avanan.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avella.wistia.com,,,9,443,https://avella.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avera-51.wistia.com,,,9,443,https://avera-51.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avery-1.wistia.com,,,9,443,https://avery-1.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
aveva-video.wistia.com,,,9,443,https://aveva-video.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avi-networks.wistia.com,,,9,443,https://avi-networks.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
avramgonzales.wistia.com,,,9,443,https://avramgonzales.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
awaken2sleep.wistia.com,,,9,443,https://awaken2sleep.wistia.com:443,https,,text/html,GET,34.200.91.151,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
awardco.wistia.com,,,9,443,https://awardco.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
aweber.wistia.com,,,9,443,https://aweber.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
axaclimate.wistia.com,,,9,443,https://axaclimate.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
axalta.wistia.com,,,9,443,https://axalta.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
axiell-group.wistia.com,,,9,443,https://axiell-group.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
axissecurity.wistia.com,,,9,443,https://axissecurity.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
axonius.wistia.com,,,9,443,https://axonius.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
az1xmppapi-1.zoom.us,,,52,443,https://az1xmppapi-1.zoom.us:443,https,nginx,application/json,GET,40.114.38.159,Nginx,1,az1xmppapi-1.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,az1xmppapi-1.zoom.us,,True,
az1xmppapi-2.zoom.us,,,52,443,https://az1xmppapi-2.zoom.us:443,https,nginx,application/json,GET,104.41.133.76,Nginx,1,az1xmppapi-2.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,az1xmppapi-2.zoom.us,,True,
azdes.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://azdes.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,azdes.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,azdes.zoomgov.com,,,
azeusconvene.wistia.com,,,9,443,https://azeusconvene.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
b-v.wistia.com,,,9,443,https://b-v.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
b2wsoftware.wistia.com,,,9,443,https://b2wsoftware.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
babelstreet.wistia.com,,,9,443,https://babelstreet.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
bac.zoom.com,Belmont Abbey College Online Instruction,,6592,443,https://bac.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.12,HTTP/3,195,bac.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,bac.zoom.us,,,
bac.zoom.us,Belmont Abbey College Online Instruction,,6592,443,https://bac.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,195,bac.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,bac.zoom.us,,,
backendwfm.zoom.us,Workforce Management,,2279,443,https://backendwfm.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.62,HTTP/3,1,backendwfm.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,backendwfm.zoom.us,,,
badgermaps.wistia.com,,,9,443,https://badgermaps.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
badguyinc.wistia.com,,,9,443,https://badguyinc.wistia.com:443,https,,text/html,GET,3.231.101.209,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
baeus.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://baeus.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.158,hCaptcha,195,baeus.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,baeus.zoomgov.com,,,
balbers.wistia.com,,,9,443,https://balbers.wistia.com:443,https,,text/html,GET,54.158.204.170,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
baldheadcabinets.wistia.com,,,9,443,https://baldheadcabinets.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
bamboohealth.wistia.com,,,9,443,https://bamboohealth.wistia.com:443,https,,text/html,GET,34.234.89.134,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
bamboohr.wistia.com,,,9,443,https://bamboohr.wistia.com:443,https,,text/html,GET,54.227.158.38,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
banana-marsh.wistia.com,,,9,443,https://banana-marsh.wistia.com:443,https,,text/html,GET,52.22.118.120,HSTS,1,auth.wistia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,CN=*.wistia.com,*.wistia.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,auth.wistia.com,,,
bangor.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6621,443,https://bangor.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,196,bangor.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,bangor.zoom.us,,,
bangor.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6621,443,https://bangor.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,196,bangor.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,bangor.zoom.us,,,
