new,host,a,cname,soa,status_code,ns,aaaa,has_internal_ips,internal_ips,txt,mx
[x],assets-s3-corporate-docs.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],assetsaccount-nodetemp-storage.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],assetsdebugdeveloperextranet-database-officebackups-domain.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],assetsopprison.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],assetsupdate.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],assetswikiwebweb01backup-accept-domain.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],asw-dev.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],atl-dev-arsmtr-01b.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],atl-prd-ngw-10b-fwmgmt4.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],atl-stg-arsesx-01a.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],atland.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],aurora.dianping.com,"203.76.217.1, 202.90.108.6",b.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ausyd2-corpclient-vpn2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],auth-backup-teamstagingteamregister.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],auth-config-video-config-meta.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],auth-db.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],auth-gr.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],authhosting-b2bsystem.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],authjenkinsv2-meta-corporate.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],authtemp-error.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],authvip-meet-git.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],awp-assets.meituan.net,"43.152.28.36, 203.205.224.26, 43.152.29.13, 43.152.29.19, 101.33.11.88, 43.152.29.20, 101.33.11.48, 43.152.29.17, 43.152.29.14, 43.152.28.33, 43.152.28.34, 43.152.28.35, 43.152.29.16, 43.152.28.37, 43.152.28.31","awp-assets.meituan.net.cdn.dnsv1.com, 2156048.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],awp-static.meituan.net,"43.152.28.31, 101.33.11.88, 43.152.29.17, 43.152.29.20, 43.152.29.19, 43.152.28.36, 43.152.28.35, 43.152.28.37, 43.152.29.16, 43.152.29.13, 43.152.28.33, 43.152.28.34, 101.33.11.48, 43.152.29.14, 203.205.224.26","awp-static.meituan.net.cdn.dnsv1.com, 9vka2ixw.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],awp.hfe.beta.meituan.com,,hlb.beta.sankuai.com,"dns1.sankuai.com, hostmaster.sankuai.com, ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],awp.hfe.st.meituan.com,10.40.8.154,ipv4-ipv6.hlb.st.sankuai.com,"dns1.sankuai.com, hostmaster.sankuai.com",NOERROR,,,True,10.40.8.154,,
[x],awps-assets.meituan.net,,"awps-assets.meituan.net.cdn.dnsv1.com, gaq0jz42.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],aws-bestpianotips.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],aws-cdswhite1t-us-west-2c-ldb06.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],awsfms1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b-sqt.meituan.com,162.62.83.195,hotel.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b.dianping.com,43.132.20.42,waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b.meituan.com,,daodian.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b.meituan.net,162.62.81.200,daodian.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b201-1b.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b2b-linkdevelip-git.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],b2bexamplesbackup.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],b2bsite.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],backup-mx.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupapi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupassetsapp-betaeuauth-antiviruspre.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupconfigbucket-m.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupconfluencechef-blogqaproxy-vpn.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupd89bce79.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],backupv3.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],badger.meituan.com,162.62.83.195,hotel.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],baltar.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ban-prd-ts-01.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],banma-web.vip.meituan.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bas-a2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],bas1-1-sbb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bas1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bb.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bc.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bc1qr2r.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bc1qr4i.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bc1qr4l.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bcastcl02.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],bcg28i.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bcg28w.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bcg29f.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bcg3bi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bcg3c8.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bd-mg61.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beauty.meituan.net,"203.205.224.26, 43.152.28.31, 43.152.28.33, 43.152.28.34, 43.152.28.35, 43.152.28.36, 43.152.28.37, 43.152.29.13, 43.152.29.14, 43.152.29.16, 43.152.29.17, 43.152.29.19, 43.152.29.20, 101.33.11.48, 101.33.11.88","beauty.meituan.net.cdn.dnsv1.com, 0hoe3s4d.ovslegodl-dk.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,"240d:c010:85::1a, 240d:c010:77:3::25, 240d:c010:77:3::27, 240d:c010:77:3::2a, 240d:c010:77:3::2b, 240d:c010:77:4::17, 240d:c010:77:a::b, 240d:c010:84::11, 240d:c010:84::12, 240d:c010:84::13, 240d:c010:84::14, 240d:c010:85::15, 240d:c010:85::17, 240d:c010:85::18, 240d:c010:85::19",,,,
[x],beijing.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-admin-b2b-extranet-database-officebackups-domain.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-api4.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-secure.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-tridbms05.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-uploadsssldatabasevpn.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beta-www-preview.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],betaenv2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],betaesr-bts.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],betalookerapi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],betavip.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],beuw1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bh.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bi-getreport.vip.meituan.com,"101.236.66.7, 103.37.152.1",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::2c,,,,
[x],biaozhu.meituan.com,43.132.13.85,web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid459z.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid463v.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bid466b.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46a5.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bid46a8.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46ai.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46bj.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46fu.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46hr.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46k7.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46nm.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid46op.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47b6.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47h8.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47hw.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bid47i9.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47jt.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bid47kz.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47l6.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47n3.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47op.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bid47ow.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bike-mobike.vip.meituan.com,"103.37.152.69, 103.37.155.46",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],binhai.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bj.bj.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],bjt9wcvoqy.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],blade.dev.meituan.com,,,,NOERROR,,,,,,
[x],blog50.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],blogaws.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],bn.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],boss.dev.meituan.com,103.37.154.40,"hlb.dev.meituan.com, inf-ep.dev.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],boss.test.meituan.com,101.236.9.59,hlb.test.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bt.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],bucket-system-s3-repositoryerpalt.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bucket-temp-media-proxy-vpn.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bucketenconnecthelp-helporigin.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bucketuniofbath.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bucketweb01-panel.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],buffalonews.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],buick.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bulldog.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bundle.meituan.com,43.132.13.85,ipv4-ipv6-phase4.web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bus.dev.meituan.com,103.37.154.40,"hlb.dev.meituan.com, inf-ep.dev.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bus.meituan.com,43.132.12.235,chuxing.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],bz.meituan.com,,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],c4-cf.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cache-clients-stats-corp.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cache-systemdemo-wikicustomersstatus.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cache2-outside-b.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],cacheinternal-old-my-external-domain.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cachejenkinscmsvideo-ipv6-log-b2bsystem.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cae.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],campaign.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],campusweb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],capdelsec.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],careerpath.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],careers.dianping.com,162.62.81.101,inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],careers.meituan.com,162.62.81.101,ipv4-ipv6.inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cart.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],catdot.dianping.com,"103.202.146.29, 202.90.108.11",ipv4-ipv6-phase4.cat.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:1000:3::d,,,,
[x],catfront.dianping.com,"103.202.146.29, 202.90.108.11",ipv4-ipv6-phase4.cat.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:1000:3::d,,,,
[x],cb-carrier-prod-st-ext.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cc.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],ccgwsl-sm.vip.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cdb.meituan.com,43.132.12.235,chuxing.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cdnlogsauth-mirror-my-oceania.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cdnsource.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cdnsource.vip.meituan.com,"103.37.152.55, 103.37.142.176",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],cdx-nk11.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
