new,host,a,cname,soa,status_code,ns,cdn,cdn-name,aaaa,txt,mx
[x],0fzs5k9tt77y.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0g38gq0pn2d6.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gn3rfyf0pgk.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gn3rfyf1pgk.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gn3rfyf2pgk.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gn3rfyf3pgk.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gv68l9wbyx3.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0gy25tdb0r64.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0gy25tdb0r65.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0hhysb3451k7.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0j500fj69m0n.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0j500fj69m1n.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0j500fj69m2n.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0j500fj69m3n.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0j500fj69m9n.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq941hch.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq942hch.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq943hch.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0jdlsq944hch.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq947hch.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq949hch.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jdlsq94hch.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jg57rwh3096.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jg6jmxtqjfd.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0jhczxvk1x7p.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0k6wzpspjf9.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0k6wzpspjf90.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0k6wzpspjf92.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0k6wzpspjf94.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0k6wzpspjf99.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv0j.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv1j.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0kbc0d48tv2j.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv4j.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv5j.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv6j.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv7j.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv8j.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tv9j.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kbc0d48tvj.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kd75bcz3631.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kg59dnxn32y.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kn4rttqbv1q.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kn4rttqbv8q.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0kn4rttqbvq.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0l42nscpwd56.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0lqr48ns91hq.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0lwvxj61l4f7.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1ljfvm0g6j.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv1sb.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv2sb.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv4sb.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv6sb.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv7sb.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nv8sb.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0m1mvp2nvsb.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mf46q7681w1.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mf46q7681w2.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mf46q7681w7.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mlm66jgy195.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0mq6vdrnhq48.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mw7fpr2qrvp.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0mxkl8zdtzcb.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0nrlm48qgndm.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p66nmmycsj0.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p66nmmycsj2.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p66nmmycsj3.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p66nmmycsj4.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p66nmmycsj6.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0p70yvslpmdq.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0pt45k4rb16n.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0q60stg1rk0l.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qjjcrpdj1jh.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qjjcrpdj5jh.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qjjcrpdj7jh.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qjjcrpdj8jh.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qjjcrpdjjh.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0qxpjl8fr0xs.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qxpjl8fr4xs.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qxpjl8fr6xs.statuspage.io,"104.192.142.21, 104.192.142.22, 104.192.142.23",elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qxpjl8fr7xs.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qxpjl8fr8xs.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0qxpjl8fr9xs.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0r9q2610t2t1.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0rltttntv972.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0rltttntv973.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0rltttntv977.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0rltttntv978.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0v5sdxmjc2yp.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0v5z175zsvb4.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0vfbv74fs43t.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0vk4r9fll0tf.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0w18kspw7l5v.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0w4r0ttlx7ft.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0w4r0ttlx8ft.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0wdbyb4nvnt6.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0wm4rs6m4hb7.statuspage.io,"104.192.142.23, 104.192.142.21, 104.192.142.22",elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0x4d9y7npdlg.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0y7j9y30gcns.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0y7j9y31gcns.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0y7j9y32gcns.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0y7j9y34gcns.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0ynx0xlg4cgt.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c0yfpn.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],0zgfh5c4yfpn.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn-0.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn-2.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn-5.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn-6.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn-7.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn0.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn1.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn2.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c5yfpn9.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],0zgfh5c8yfpn.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],1-status-us.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],1.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],10.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],1000hc1f0mzf.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],100vlan-39.aed-cdn-backend.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],101xnxqmhdh0.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],101xnxqmhdh1.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],101xnxqmhdh3.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],102-237.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],102-61.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10249.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],103-118.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],103-183.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],103-197.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],10314.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10388.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],104-152.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],104-218.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],104-252.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],104-40.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],104-47.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],105-225.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10508.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10525.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
[x],106-152.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],106-173.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],106-190.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10601.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10804.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],1080pavatar2zhfilm.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],108q90hckwws.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],108q92hckwws.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],108q93hckwws.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],108q97hckwws.aed-cdn-backend.statuspage.io,18.246.31.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],108q99hckwws.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,
[x],10bitworks.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,
