new,host,soa,status_code,a,txt,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips
[x],www.storage-pl-1047.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1047/storage-frontend",,,,,,,
[x],www.storage-pl-1048.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.37.17.240, 13.36.142.62",,,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.storage-pl-1100.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,,,
[x],www.storage-pl-123.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-1234.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,,,
[x],www.storage-pl-12345.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-12345/storage-frontend",,,,,,,
[x],www.storage-pl-303.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-304.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-306.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-334.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-337.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-351.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-351/storage-frontend",,,,,,,
[x],www.storage-pl-361.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.36.142.62, 13.37.172.42, 13.37.17.240","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-361/storage-frontend",,,,,,,
[x],www.storage-pl-375.codefi.network,,NOERROR,"13.36.142.62, 13.37.172.42, 13.37.17.240",,,,,,,,
[x],www.storage-pl-377.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.36.142.62, 13.37.172.42, 13.37.17.240",,,,,,,,
[x],www.storage-pl-381.codefi.network,,NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,,,
[x],www.storage-pl-392.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,,,
[x],www.storage-pl-411.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-427.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-431.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-438.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-497.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-514.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-518.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-522.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-560.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-560/storage-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.storage-pl-610.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-610/storage-frontend",,,,,,,
[x],www.storage-pl-686.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-705.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-705/storage-frontend",,,,,,,
[x],www.storage-pl-708.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-710.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-719.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-940.codefi.network,,NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-940/storage-frontend",,,,,,,
[x],www.storage-pl-944.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-945.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage.codefi.network,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,www.storage.codefi.network.cdn.cloudflare.net,True,cloudflare,,,
