input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,cdn,csp_domains_,final_url,tls_self_signed,tls_mismatched,tls_subject_org_
subscription.mjc.instamojo.com,,200,,subscription.mjc.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=*.mjc.instamojo.com,*.mjc.instamojo.com,*.stores.mjc.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5365e9c23dec0fdcca8e3d07f538f433,b2fa864ac3186d6222b9a4c31dbd6059d455d7e49079cb0394c42bd81e0ab311,True,ctls,subscription.mjc.instamojo.com,443,https://subscription.mjc.instamojo.com:443,https,text/html,GET,43.204.63.26,/,-1840324437,13.126.121.20,1,False,nginx/1.11.1,Nginx:1.11.1,,,,,,,
sumitshrivastava.stores.instamojo.com,sumitshrivastava,200,206724,sumitshrivastava.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,sumitshrivastava.myinstamojo.com,443,https://sumitshrivastava.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://sumitshrivastava.myinstamojo.com/,,,
svaid.stores.instamojo.com,svaid,200,204800,svaid.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,svaid.myinstamojo.com,443,https://svaid.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://svaid.myinstamojo.com/,,,
swakrta.stores.instamojo.com,Swakrta,200,213309,swakrta.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,swakrta.myinstamojo.com,443,https://swakrta.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://swakrta.myinstamojo.com/,,,
swapnil-nakate7.stores.instamojo.com,swapnil_nakate7,200,215998,swapnil-nakate7.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,swapnil-nakate7.myinstamojo.com,443,https://swapnil-nakate7.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://swapnil-nakate7.myinstamojo.com/,,,
swarn15.stores.instamojo.com,Swarn15,200,206345,swarn15.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,swarn15.myinstamojo.com,443,https://swarn15.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://swarn15.myinstamojo.com/,,,
swarnavod.stores.instamojo.com,swarnavod,200,205179,swarnavod.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,swarnavod.stores.instamojo.com,443,https://swarnavod.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,,,,,
taarezameenpar-magazine.stores.instamojo.com,taarezameenpar_magazine,200,206561,taarezameenpar-magazine.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,taarezameenpar-magazine.myinstamojo.com,443,https://taarezameenpar-magazine.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://taarezameenpar-magazine.myinstamojo.com/,,,
tabandchord.stores.instamojo.com,tabandchord,200,219649,tabandchord.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,tabandchord.stores.instamojo.com,443,https://tabandchord.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,,,,,
tanned.stores.instamojo.com,tann-ed,200,232596,tanned.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,tanned.myinstamojo.com,443,https://tanned.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://tanned.myinstamojo.com/,,,
targettime.stores.instamojo.com,Oops!,200,118094,targettime.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,targettime.stores.instamojo.com,443,https://targettime.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,28,False,nginx,Nginx,,,,,,,
taseindia.stores.instamojo.com,TASE India,200,215011,taseindia.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,taseindia.myinstamojo.com,443,https://taseindia.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://taseindia.myinstamojo.com/,,,
taxonline24.stores.instamojo.com,taxonline24,200,207543,taxonline24.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,taxonline24.myinstamojo.com,443,https://taxonline24.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://taxonline24.myinstamojo.com/,,,
tech360zone.stores.instamojo.com,tech360zone,200,208692,tech360zone.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,tech360zone.myinstamojo.com,443,https://tech360zone.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://tech360zone.myinstamojo.com/,,,
technical-panna.stores.instamojo.com,technical_panna,200,207202,technical-panna.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,technical-panna.myinstamojo.com,443,https://technical-panna.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://technical-panna.myinstamojo.com/,,,
technicalgovernmentjob.stores.instamojo.com,Technicalgovernmentjob,200,205296,technicalgovernmentjob.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,technicalgovernmentjob.myinstamojo.com,443,https://technicalgovernmentjob.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://technicalgovernmentjob.myinstamojo.com/,,,
technicdude.stores.instamojo.com,Technic Dude,200,234370,technicdude.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,technicdude.myinstamojo.com,443,https://technicdude.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://technicdude.myinstamojo.com/,,,
tegonitystore.stores.instamojo.com,Tegonity Products,200,231238,tegonitystore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,tegonitystore.myinstamojo.com,443,https://tegonitystore.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://tegonitystore.myinstamojo.com/,,,
test1.instamojo.com,,404,14,test1.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,test1.instamojo.com,443,https://test1.instamojo.com:443,https,text/plain,GET,35.154.215.102,/,716467437,3.109.14.61,1,False,awselb/2.0,,,,,,,,
the-hive.stores.instamojo.com,Programmes at The Hive,200,266040,the-hive.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,the-hive.myinstamojo.com,443,https://the-hive.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,43,False,nginx,React,,,*.instamojo.com,https://the-hive.myinstamojo.com/,,,
thehardwarepoint.stores.instamojo.com,Oops!,200,118094,thehardwarepoint.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,thehardwarepoint.stores.instamojo.com,443,https://thehardwarepoint.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,28,False,nginx,Nginx,,,,,,,
thelastnomad.stores.instamojo.com,TLN e-store,200,208250,thelastnomad.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,thelastnomad.myinstamojo.com,443,https://thelastnomad.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://thelastnomad.myinstamojo.com/,,,
thelifeofscience.stores.instamojo.com,Labhopping aka TheLifeofScience.com,200,230605,thelifeofscience.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,thelifeofscience.myinstamojo.com,443,https://thelifeofscience.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://thelifeofscience.myinstamojo.com/,,,
themonic.stores.instamojo.com,Themonic,200,204989,themonic.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,themonic.myinstamojo.com,443,https://themonic.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://themonic.myinstamojo.com/,,,
upabreja.stores.instamojo.com,upabreja,200,204792,upabreja.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,upabreja.stores.instamojo.com,443,https://upabreja.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,,,,,
vikashsangwan915.stores.instamojo.com,vikashsangwan915,200,205642,vikashsangwan915.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,vikashsangwan915.stores.instamojo.com,443,https://vikashsangwan915.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,,,,,
vivekvasantha.stores.instamojo.com,vivekvasantha,200,219242,vivekvasantha.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,vivekvasantha.stores.instamojo.com,443,https://vivekvasantha.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,,,,,
webhook.instamojo.com,,404,,webhook.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-03-09T23:59:59Z,CN=webhook.instamojo.com,webhook.instamojo.com,webhook.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f19dca3805fdcd8d2cfa657f66a3a02,e9c242aa056526a0215bee132c55dda5adefe1f8d1133d52934152cf5c2bdc3e,,ctls,webhook.instamojo.com,443,https://webhook.instamojo.com:443,https,text/plain,GET,65.2.88.241,/,-1840324437,13.234.141.177,1,False,awselb/2.0,,,,,,,,
webhook.mjc0.instamojo.com,,404,,webhook.mjc0.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-20T23:59:59Z,CN=*.mjc0.instamojo.com,*.mjc0.instamojo.com,*.stores.mjc0.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c8636426947f2280c25a646755cad42c,fe7695abfadd61a37d7cc21f2bca8589761299da07a825470174620af84818b5,True,ctls,webhook.mjc0.instamojo.com,443,https://webhook.mjc0.instamojo.com:443,https,text/plain,GET,65.0.200.65,/,-1840324437,52.66.105.124,1,False,awselb/2.0,,,,,,,,
wontolla.stores.instamojo.com,wontolla,200,218467,wontolla.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,wontolla.myinstamojo.com,80,http://wontolla.stores.instamojo.com:80,http,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,74,False,nginx,React,,,*.instamojo.com,https://wontolla.myinstamojo.com/,,,
workadda.stores.instamojo.com,workadda,200,206661,workadda.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,workadda.myinstamojo.com,80,http://workadda.stores.instamojo.com:80,http,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://workadda.myinstamojo.com/,,,
writerpriya.stores.instamojo.com,writerpriya,200,204924,writerpriya.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,writerpriya.myinstamojo.com,80,http://writerpriya.stores.instamojo.com:80,http,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://writerpriya.myinstamojo.com/,,,
www.stores.instamojo.com,eCommerce Website Builder for D2C Businesses - Create a Free Website on Instamojo,200,241004,www.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-29T23:59:59Z,CN=*.instamojo.com,*.instamojo.com,instamojo.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,09cf20cb6576b429c3f0fa2e3555bd36,8dcbcbef93bf1f4eb6a1c6a68aeaedf1a9570441831cc2ff03854411db5b117f,True,ctls,www.instamojo.com,443,https://www.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,2080119077,65.2.88.241,3563,False,cloudflare,Yoast SEO:18.9,,,,https://www.instamojo.com/,,,
www2.instamojo.com,404: Page Not Found — Instamojo,404,2720,www2.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,www2.instamojo.com,443,https://www2.instamojo.com:443,https,text/html,GET,52.66.161.44,/,-1855912029,13.126.76.31,85,False,nginx,Nginx,,,,,,,
wyeclubstore.stores.instamojo.com,Oops!,200,118094,wyeclubstore.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,wyeclubstore.stores.instamojo.com,443,https://wyeclubstore.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,28,False,nginx,Nginx,,,,,,,
yogeshsingh1.stores.instamojo.com,yogeshsingh1,200,213132,yogeshsingh1.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,yogeshsingh1.myinstamojo.com,443,https://yogeshsingh1.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://yogeshsingh1.myinstamojo.com/,,,
