new,host,a,cname,soa,status_code,has_internal_ips,internal_ips,txt,aaaa,ns,mx,cdn,cdn-name
[x],mail154.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail155.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail156.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail158.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail159.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail160.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail161.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail162.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail163.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail164.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail165.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail167.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail168.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail169.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail17.360buy.com,58.83.238.42,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail170.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail172.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail173.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail176.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail179.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail18.360buy.com,58.83.238.43,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail18.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail180.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail19.360buy.com,58.83.238.44,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail19.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail203.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail205.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail211.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail212.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail214.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail215.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail216.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail218.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail219.jd.com,120.52.149.146,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail22.360buy.com,58.83.238.49,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail220.jd.com,120.52.149.147,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail221.jd.com,120.52.149.148,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail224.jd.com,120.52.149.151,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail225.jd.com,120.52.149.152,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail226.jd.com,120.52.149.153,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail227.jd.com,120.52.149.154,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail228.jd.com,120.52.149.155,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail229.jd.com,120.52.149.156,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail23.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail230.jd.com,120.52.149.157,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail231.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail232.jd.com,120.52.149.159,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail233.jd.com,120.52.149.160,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail24.360buy.com,58.83.238.51,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail25.360buy.com,58.83.238.52,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail26.360buy.com,58.83.238.53,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail27.360buy.com,58.83.238.54,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail28.360buy.com,58.83.238.55,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail28.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail29.360buy.com,58.83.238.56,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail30.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail302.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail303.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail311.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail312.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail316.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail317.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail319.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail32.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail321.jd.com,120.52.149.182,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail323.jd.com,120.52.149.184,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail325.jd.com,120.52.149.186,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail328.jd.com,120.52.149.189,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail329.jd.com,120.52.149.190,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail33.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail331.jd.com,120.52.149.191,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail333.jd.com,120.52.149.193,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail334.jd.com,120.52.149.194,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail335.jd.com,120.52.149.195,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail337.jd.com,120.52.149.197,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail339.jd.com,120.52.149.199,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail34.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail342.jd.com,120.52.149.202,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail343.jd.com,120.52.149.203,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail344.jd.com,120.52.149.204,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail345.jd.com,120.52.149.205,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail347.jd.com,120.52.149.207,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail349.jd.com,120.52.149.209,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail350.jd.com,120.52.149.210,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail351.jd.com,120.52.149.211,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail352.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail36.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail39.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail40.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail403.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail406.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail407.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail410.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail411.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail414.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail417.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail418.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail419.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail42.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail420.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail421.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail422.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail425.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail426.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail430.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail431.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail432.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail433.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail434.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail435.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail436.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail437.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail438.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail439.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail44.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail440.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail441.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail444.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail445.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail446.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail45.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail48.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail49.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail5.360buy.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,mail5.360buy.com,,
[x],mail50.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail504.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail506.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail507.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail508.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail509.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail513.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail516.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail517.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail518.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail519.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail520.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail521.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail522.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail523.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail525.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail526.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail527.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail528.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail53.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail530.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail531.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail534.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail535.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail536.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail537.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail538.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail539.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail54.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail540.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail541.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail542.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail543.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail544.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail545.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail546.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail547.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail55.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail551.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail552.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail553.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail554.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail556.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail558.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail559.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail560.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail561.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail562.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail563.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail564.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail565.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail567.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail569.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail57.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail570.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail6.360buy.com,58.83.160.12,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail6.en.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail600.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail603.jd.com,120.52.84.195,,,NOERROR,,,,,,,,
[x],mail604.jd.com,120.52.84.196,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail605.jd.com,120.52.84.197,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail606.jd.com,120.52.84.198,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail607.jd.com,120.52.84.199,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail609.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail61.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail610.jd.com,120.52.84.202,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail611.jd.com,120.52.84.203,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail612.jd.com,120.52.84.204,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail613.jd.com,120.52.84.205,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail614.jd.com,120.52.84.206,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail615.jd.com,120.52.84.207,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail617.jd.com,120.52.84.209,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail618.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail619.jd.com,120.52.84.211,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail62.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,"ns3.jdcache.com, ns1.jdcache.com, ns2.jdcache.com, ns4.jdcache.com",,,
[x],mail620.jd.com,120.52.84.212,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail621.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail622.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail624.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail625.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail626.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail627.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail628.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail63.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail630.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail631.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],mail632.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
