new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,caa
[x],connect-imodelbridgeconfiguration.bentley.com,,"prod-imodelbridgeconfiguration-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelbridgejobscheduler.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-imodeldeveloperservices.bentley.com,23.96.1.109,"prod-imodeldeveloperservices-eus.azurewebsites.net, waws-prod-blu-017.sip.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelhubwebsite-aue.bentley.com,13.70.72.35,"prod-imodelhubwebsite-aue.azurewebsites.net, waws-prod-sy3-043.sip.azurewebsites.windows.net, waws-prod-sy3-043.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelhubwebsite-eus.bentley.com,52.234.209.94,"prod-imodelhubwebsite-eus.azurewebsites.net, waws-prod-blu-097.vip.azurewebsites.windows.net, waws-prod-blu-097.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelhubwebsite-sea.bentley.com,13.67.9.2,"prod-imodelhubwebsite-sea.azurewebsites.net, waws-prod-sg1-045.sip.azurewebsites.windows.net, waws-prod-sg1-045.cloudapp.net",,NOERROR,True,azure,,,,,,,
[x],connect-imodelhubwebsite-uks.bentley.com,51.140.152.154,"prod-imodelhubwebsite-uks.azurewebsites.net, waws-prod-ln1-019.sip.azurewebsites.windows.net, waws-prod-ln1-019.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelhubwebsite.bentley.com,20.50.64.1,"prod-imodelhubserviceswebsite-trafficmanager.trafficmanager.net, connect-imodelhubwebsite-neu.bentley.com, prod-imodelhubwebsite-neu.azurewebsites.net, waws-prod-db3-163.sip.azurewebsites.windows.net, waws-prod-db3-163-phil.northeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodeljsagentsf-sea.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-imodeljsagentsf-uks.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-imodeljscompatibility.bentley.com,"13.107.226.45, 13.107.253.45","imodeljscompatibility-prod-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
[x],connect-imodeljsdevorchestrator.bentley.com,20.49.104.25,"prod-imodeljsdevorchestrator-eus.azurewebsites.net, hosts.prod-imodeljsdevorchestrator-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodeljsgrafana-cac.bentley.com,20.220.53.48,prod-imodeljsorchestrator02-cac.canadacentral.cloudapp.azure.com,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],connect-imodeljsgrafana-eus.bentley.com,40.88.225.6,prod-imodeljsorchestrator2-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelschemaservice.bentley.com,20.50.64.22,"prod-imodelschemaservice-trafficmanager.trafficmanager.net, connect-imodelschemaservice-neu.bentley.com, prod-imodelschemasvc-neu.azurewebsites.net, waws-prod-db3-209.sip.azurewebsites.windows.net, waws-prod-db3-209-6139.northeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-imodelvalidationwebapp.bentley.com,52.234.209.94,"prod-imodelvalidationwebapp-eus.azurewebsites.net, waws-prod-blu-097.sip.azurewebsites.windows.net, waws-prod-blu-097.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-insights.bentley.com,20.50.64.11,"prod-insights-trafficmanager.trafficmanager.net, connect-insights-neu.bentley.com, prod-insights-neu.azurewebsites.net, waws-prod-db3-185.sip.azurewebsites.windows.net, waws-prod-db3-185-1300.northeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-itwinbridgeportal.bentley.com,104.45.152.13,"prod-itwinbridgeportal-eus.azurewebsites.net, waws-prod-blu-113.sip.azurewebsites.windows.net, waws-prod-blu-113.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-logdispatcher.bentley.com,40.71.11.157,"prod-logdispatcher-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-maplayerservice.bentley.com,51.104.28.64,"prod-maplayerservice-trafficmanager.trafficmanager.net, connect-maplayerservice-uks.bentley.com, prod-maplayerservice02-uks.azurewebsites.net, waws-prod-ln1-043.sip.azurewebsites.windows.net, waws-prod-ln1-043-cake.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-notification.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-openplantwebportal.bentley.com,40.71.11.157,"prod-openplantwebportal-trafficmanager.trafficmanager.net, connect-openplantwebportal-eus.bentley.com, prod-openplantwebportal-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-orchconversionservice.bentley.com,40.71.250.191,"prod-orchconversionservice-eus.azurewebsites.net, hosts.prod-orchconversionservice-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-pdfmarkup.bentley.com,40.121.32.232,"prod-pdfmarkup-eus.azurewebsites.net, waws-prod-blu-103.sip.azurewebsites.windows.net, waws-prod-blu-103.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-productsettingsservice.bentley.com,40.114.68.21,"prod-productsettingsservice-trafficmanager.trafficmanager.net, connect-productsettingsservice-eus.bentley.com, prod-productsettingsservice-eus.azurewebsites.net, waws-prod-blu-117.sip.azurewebsites.windows.net, waws-prod-blu-117.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectforms.bentley.com,52.179.97.15,"prod-projectformswebapp-eus.azurewebsites.net, waws-prod-blu-085.sip.azurewebsites.windows.net, waws-prod-blu-085.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectformswebapp-staging.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-projectsharemsflow-staging.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-projectshareservice-aue.bentley.com,52.237.205.163,"prod-projectshareservice-aue.azurewebsites.net, waws-prod-sy3-025.sip.azurewebsites.windows.net, waws-prod-sy3-025.australiaeast.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectshareservice-jpe.bentley.com,20.43.67.37,"prod-projectshareservice-jpe.azurewebsites.net, waws-prod-ty1-055.sip.azurewebsites.windows.net, waws-prod-ty1-055-cabd.japaneast.cloudapp.azure.com","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectshareservice-sea.bentley.com,,"prod-projectshareservice-sea.azurewebsites.net, waws-prod-sg1-029.sip.azurewebsites.windows.net, waws-prod-sg1-029.southeastasia.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectshareservice-uks.bentley.com,51.140.153.150,"prod-projectshareservice-uks.azurewebsites.net, waws-prod-ln1-021.sip.azurewebsites.windows.net, waws-prod-ln1-021.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectshareservice.bentley.com,104.45.152.13,"prod-projectshareservice-eus.azurewebsites.net, waws-prod-blu-113.sip.azurewebsites.windows.net, waws-prod-blu-113.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectsharestorage-staging.bentley.com,13.92.131.211,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,True,azure,,,,,,,
[x],connect-projectshareweb.bentley.com,104.45.152.13,"prod-projectshareweb-eus.azurewebsites.net, waws-prod-blu-113.sip.azurewebsites.windows.net, waws-prod-blu-113.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectwisedocumentservice.bentley.com,40.71.11.142,"prod-projectwisedocumentservice-eus.azurewebsites.net, waws-prod-blu-165.sip.azurewebsites.windows.net, waws-prod-blu-165.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectwiseflow.bentley.com,40.71.11.157,"prod-projectwiseflow-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectwiseteamshost-staging.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-projectwisewac.bentley.com,40.71.11.157,"prod-projectwisewac-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-projectwisewebview.bentley.com,40.71.11.157,"prod-projectwisewebview-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-rbacportal.bentley.com,40.71.11.157,"prod-rbacportal-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-realityconversion.bentley.com,40.71.11.132,"prod-realityconversion-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-realityconversionfn.bentley.com,40.71.11.132,"prod-realityconversionfn-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-realitydataservices.bentley.com,40.71.11.132,"prod-realitydataservicesapp-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-realitydataviewer.bentley.com,40.71.11.132,"prod-realitydataviewer01-eus.azurewebsites.net, waws-prod-blu-141.sip.azurewebsites.windows.net, waws-prod-blu-141.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-resultsanalysisservice-aue-staging.bentley.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],connect-resultsanalysisservice-neu-staging.bentley.com,,,,NOERROR,,,,,,,,,
[x],connect-scorecardfuncappv2.bentley.com,13.90.213.204,"prod-scorecardfuncappv2-eus.azurewebsites.net, hosts.prod-scorecardfuncappv2-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-scorecardreports.bentley.com,20.49.104.25,"prod-scorecardreports-eus.azurewebsites.net, hosts.prod-scorecardreports-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-storageregistry.bentley.com,40.114.68.21,"prod-storageregistry-eus.azurewebsites.net, waws-prod-blu-117.sip.azurewebsites.windows.net, waws-prod-blu-117.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-storageregistryportal.bentley.com,40.114.68.21,"prod-storageregistryportal-eus.azurewebsites.net, waws-prod-blu-117.sip.azurewebsites.windows.net, waws-prod-blu-117.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-synchroindexing-san.bentley.com,102.133.218.32,"prod-synchroindexing-san.azurewebsites.net, waws-prod-jnb21-007.sip.azurewebsites.windows.net, waws-prod-jnb21-007-732e.southafricanorth.cloudapp.azure.com","ns1-09.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-tagservice.bentley.com,,"prod-tagservice-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-ulassf-sea.bentley.com,52.187.120.235,ulasprodseasfc01.southeastasia.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-ulassf-weu.bentley.com,40.115.6.34,ulasprodweusfc01.westeurope.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-updateservicev1.bentley.com,40.71.11.135,"prod-updatev1-eus.azurewebsites.net, waws-prod-blu-149.sip.azurewebsites.windows.net, waws-prod-blu-149.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-updatev1.bentley.com,40.71.11.135,"prod-updatev1-eus.azurewebsites.net, waws-prod-blu-149.sip.azurewebsites.windows.net, waws-prod-blu-149.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-weatherservice-eus.bentley.com,20.49.104.14,"prod-weatherservice-eus.azurewebsites.net, waws-prod-blu-213.sip.azurewebsites.windows.net, waws-prod-blu-213-85fe.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-weatherservice-sea.bentley.com,20.43.132.132,"prod-weatherservice-sea.azurewebsites.net, waws-prod-sg1-061.sip.azurewebsites.windows.net, waws-prod-sg1-061-2f0a.southeastasia.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-weatherservice.bentley.com,51.104.28.64,"prod-weatherservice-trafficmanager.trafficmanager.net, connect-weatherservice-uks.bentley.com, prod-weatherservice-uks.azurewebsites.net, waws-prod-ln1-043.sip.azurewebsites.windows.net, waws-prod-ln1-043-cake.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connect-webportalwebapp-eus.bentley.com,40.71.11.157,"prod-webportalwebapp-eus.azurewebsites.net, waws-prod-blu-025a.sip.azurewebsites.windows.net, waws-prod-blu-025a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],connection.bentley.com,20.80.243.223,"static.bentley.com, prdeus2opsvn03lb02.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],construction-eus.bentley.com,20.49.104.14,"prod-openconstruction02-eus.azurewebsites.net, waws-prod-blu-213.sip.azurewebsites.windows.net, waws-prod-blu-213-85fe.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],construction.bentley.com,51.104.28.64,"prod-openconstruction-trafficmanager.trafficmanager.net, construction-uks.bentley.com, prod-openconstruction02-uks.azurewebsites.net, waws-prod-ln1-043.sip.azurewebsites.windows.net, waws-prod-ln1-043-cake.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],content.pendo-construction.bentley.com,"13.249.9.89, 13.249.9.124, 13.249.9.20, 13.249.9.5","5631487980732416-content.customer.pendo.io, dxx9vbw25btjk.cloudfront.net","ns-526.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"2600:9000:2171:e400:6:e7e5:d400:93a1, 2600:9000:2171:6600:6:e7e5:d400:93a1, 2600:9000:2171:f200:6:e7e5:d400:93a1, 2600:9000:2171:0:6:e7e5:d400:93a1, 2600:9000:2171:fa00:6:e7e5:d400:93a1, 2600:9000:2171:1e00:6:e7e5:d400:93a1, 2600:9000:2171:a200:6:e7e5:d400:93a1, 2600:9000:2171:2e00:6:e7e5:d400:93a1",,,,,
[x],coverletter-eus.pwdm.bentley.com,40.87.70.95,"prod-pwdmcoverlettergenerator-eus.azurewebsites.net, waws-prod-blu-115.sip.azurewebsites.windows.net, waws-prod-blu-115.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],coverletter-eus.qa-pwdm.bentley.com,40.114.68.21,"qa-pwdmcoverlettergenerator-eus.azurewebsites.net, waws-prod-blu-117.sip.azurewebsites.windows.net, waws-prod-blu-117.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],cp01-gateway.bentley.com,217.147.67.17,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],cp01-sso.bentley.com,217.147.67.20,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],cp02-sso.bentley.com,77.95.85.21,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],cp99-gateway.bentley.com,,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],cp99-sso.bentley.com,62.254.148.253,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],cs.bentley.com,"54.82.108.32, 3.215.75.0, 3.215.173.139, 18.214.47.16",bentley.sl.smartling.com,"ns-1472.awsdns-56.org, domains.smartling.com",NOERROR,,,,,"ns-1472.awsdns-56.org, ns-1879.awsdns-42.co.uk, ns-78.awsdns-09.com, ns-882.awsdns-46.net",,,,
[x],dannenbaum-pw.bentley.com,23.101.190.182,prd-scus-hosting-dannenpw01-app.southcentralus.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],data.pendo-construction.bentley.com,142.250.185.211,"5631487980732416-data.customer.pendo.io, ghs.googlehosted.com","ns1.google.com, dns-admin.google.com",NOERROR,,,,2a00:1450:4001:82f::2013,,,,,
[x],data.pendo-projectwise365.bentley.com,142.250.185.147,"5631487980732416-data.customer.pendo.io, ghs.googlehosted.com","ns1.google.com, dns-admin.google.com",NOERROR,,,,2a00:1450:4001:806::2013,,,,,
[x],data1.bentley.com,64.90.226.37,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dbmaintenance-eus.qa-pwdm.bentley.com,40.114.68.21,"qa-pwdmdbmaintenance-eus.azurewebsites.net, waws-prod-blu-117.sip.azurewebsites.windows.net, waws-prod-blu-117.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dbmaintenance-sea.pwdm.bentley.com,137.116.128.188,"prod-pwdmdbmaintenance-sea.azurewebsites.net, waws-prod-sg1-037.sip.azurewebsites.windows.net, waws-prod-sg1-037.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dbmaintenance-uks.pwdm.bentley.com,51.143.191.44,"prod-pwdmdbmaintenance-uks.azurewebsites.net, waws-prod-ln1-017.sip.azurewebsites.windows.net, waws-prod-ln1-017.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dbmaintenance-uks.qa-pwdm.bentley.com,51.140.59.233,"qa-pwdmdbmaintenance-uks.azurewebsites.net, waws-prod-ln1-013.sip.azurewebsites.windows.net, waws-prod-ln1-013.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dctmvm-cert1.bentley.com,64.90.236.33,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],demonstration.bentley.com,66.227.105.2,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],demovbp.bentley.com,64.90.235.49,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],demovpw.bentley.com,64.90.235.50,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dev-api.bentley.com,20.165.177.248,"dev-bentleyapim-trafficmanager.trafficmanager.net, dev-api-wcus-apim-01.azure-api.net, apimgmttm1d3mrnzllxk2enkpwulmgjpzxw23otmb4c9wbtpow.trafficmanager.net, dev-api-wcus-apim-01-westcentralus-01.regional.azure-api.net, api98a330dacd4243dfbf5b4539c03d3e14024xjbus2s2crkzm10ofz.westcentralus.cloudapp.azure.com","ns1-03.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-autoupdatecdn.bentley.com,"13.107.237.44, 13.107.238.44","autoupdateservice-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, part-0016.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:4e:1::44, 2620:1ec:4f:1::44",,,,,
[x],dev-bcsf.bentley.com,40.71.84.165,bc-shared-dev-eus-sfc-01.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-bitp.bentley.com,"13.107.253.45, 13.107.226.45","itwinenablementspgdevcdnendpoint.azureedge.net, itwinenablementspgdevcdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,
[x],dev-buddi.bentley.com,20.119.128.4,"dev-buddiapp-eus2.azurewebsites.net, waws-prod-bn1-157.sip.azurewebsites.windows.net, waws-prod-bn1-157-d871.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-buddi2-eus2-staging.bentley.com,,,,NOERROR,,,,,,,,,
[x],dev-cc-ulasreportingsite-staging.bentley.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],dev-connect-acs-ai.bentley.com,40.85.190.10,"dev-analyticalinsightsapi-trafficmanager.trafficmanager.net, dev-connect-acs-ai-eus.bentley.com, dev-acsai-eus.azurewebsites.net, waws-prod-blu-065.vip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-connect-activescanscheduler.bentley.com,20.49.104.0,"dev-activescanscheduler-eus.azurewebsites.net, hosts.dev-activescanscheduler-eus.azurewebsites.net","ns1-224.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-connect-advisorsuggestionapi.bentley.com,40.71.199.117,"dev-advisorsuggestionapi-eus.azurewebsites.net, waws-prod-blu-073.sip.azurewebsites.windows.net, waws-prod-blu-073.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-connect-agencyinspectiondatatools.bentley.com,,"dev-agencyinspectiondatatools-eus.azurewebsites.net, waws-prod-blu-229.sip.azurewebsites.windows.net, waws-prod-blu-229-e5b5.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-connect-agencyinspectionweb.bentley.com,20.49.104.22,"dev-agencyinspectionweb-eus.azurewebsites.net, waws-prod-blu-229.sip.azurewebsites.windows.net, waws-prod-blu-229-e5b5.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-connect-agreementservicewebapp.bentley.com,40.85.190.10,"dev-agreementservicewebapp-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
