new,host,a,soa,status_code,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt,aaaa,caa
[x],njrarlpsvr0af0.ups.com,10.127.0.65,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.0.65,,,,
[x],njrarlpsvr0af2.ups.com,10.127.0.67,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.0.67,,,,
[x],njrarlpsvr0af5.ups.com,153.2.233.106,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpsvr0af6.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpsvr0b07.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpsvr0b08.ups.com,153.2.233.82,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpsvr0b09.ups.com,153.2.233.85,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpsvr0b10.ups.com,153.2.232.205,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarlpweb0070.ups.com,153.2.232.75,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njrarsvr058b.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njsiemflowcollector2.ups.com,153.2.243.75,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njsmtpapplication-ppvip.ups.com,153.2.225.122,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njvipsiemcollector3.ups.com,153.2.243.203,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njvipsiemcollector4.ups.com,153.2.243.208,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],njvipsiemcollector5.ups.com,153.2.243.213,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],nl-nl-row.ups.com,"153.2.224.150, 153.2.228.150","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],nlhrklpora003.nlhrk.europe.ups.com,,,NOERROR,,,,,,,,,,
[x],nrt-ww.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],ns-db.dmz-gslb.ups.com,153.2.134.238,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],ns-db.ups.com,153.2.134.238,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,ns-db.dmz-gslb.ups.com,,,,,,,,,
[x],nsb.ups.com,153.2.244.155,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],o1.ptr5743.ups.com,149.72.132.125,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],o87.ptr5068.ups.com,149.72.233.93,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ocm3.bia.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],ocw-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],ocw.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],ocw3-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],odin-apis.ups.com,35.190.30.169,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,google,,,,,,,
[x],odss-bcp.kysdf.us.ups.com,,,NOERROR,,,,,,,,,,
[x],oee.dmz-gslb.ups.com,153.2.137.14,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],oee.inside.ups.com,153.2.137.14,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,oee.dmz-gslb.ups.com,,,,,,,,,
[x],ofst.inside.ups.com,"13.107.253.44, 13.107.226.44","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"ofst-frontend-prd.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fb-t-msedge.net",,,,,,,,"2620:1ec:29:1::44, 2620:1ec:48:1::44",
[x],ogs.ups.com,153.2.181.58,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,ogs.dmz-gslb.ups.com,,,,,,,,,
[x],olafs-wws.dmz-gslb.ups.com,153.2.113.199,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],olafs-wws.inside.ups.com,153.2.113.199,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,olafs-wws.dmz-gslb.ups.com,,,,,,,,,
[x],olafs16-rr.inside.ups.com,153.2.105.230,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],olafs2.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],olafswin.inside.ups.com,153.2.136.221,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],omega-wzp.ups.com,153.2.183.41,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],omegared4.ups.com,153.2.247.13,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],omp.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],oms-int-prod-ww-ocp.dmz-gslb.ups.com,153.2.114.244,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],oms-int-prod-ww.ups.com,153.2.114.244,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,oms-int-prod-ww-ocp.dmz-gslb.ups.com,,,,,,,,,
[x],oms-int.ups.com,153.2.104.95,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,oms-int-prod-ocp.dmz-gslb.ups.com,,,,,,,,,
[x],oms-odpu-prod-rr.ups.com,153.2.104.95,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,oms-odpu-prod-rr-ocp.dmz-gslb.ups.com,,,,,,,,,
[x],oms-odpu-prod-ww-ocp.dmz-gslb.ups.com,153.2.114.244,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],oms-spu-prod-rr-ocp.dmz-gslb.ups.com,153.2.104.95,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],oms-spu-prod-ww-ocp.dmz-gslb.ups.com,153.2.114.244,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],oms-spu-prod-ww.ups.com,153.2.114.244,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,oms-spu-prod-ww-ocp.dmz-gslb.ups.com,,,,,,,,,
[x],oms-spu.ups.com,153.2.114.244,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,oms-spu-prod-ocp.dmz-gslb.ups.com,,,,,,,,,
[x],onlinetools.inside.ups.com,153.2.137.174,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],onlinetools.staging.ups.com,,,NOERROR,,,,,,,,,,
[x],onlinetools.ups.com,104.103.65.212,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"evonlinetools.ups.com.akadns.net, evonlinetools2b.ups.com.edgekey.net, evonlinetools2b.ups.com.edgekey.net.globalredir.akadns.net, e13626.dsca.akamaiedge.net",,,,,,,,"2001:2030:21:1a8::353a, 2001:2030:21:19c::353a",
[x],opscrddv.dtwo.mvs.us.ups.com,,,NOERROR,,,,,,,,,,
[x],opsview-server.ups.com,,,NOERROR,,,,,,,,,,
[x],opswebservices-globalaccess.wweconomy.ups.com,"13.107.253.44, 13.107.226.44","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"i-parcel.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fb-t-msedge.net",,,,,,,,"2620:1ec:29:1::44, 2620:1ec:48:1::44",
[x],opswebservices.wweconomy.ups.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,"i-parcel.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net",,,,,,,,"2620:1ec:48:1::45, 2620:1ec:29:1::45",
[x],opswf.wweconomy.ups.com,40.76.213.129,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,azure,,,,,,,
[x],opsyswebapps.dmz-gslb.ups.com,153.2.8.136,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],opsyswebapps.inside.ups.com,,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,opsyswebapps.dmz-gslb.ups.com,,,,,,,,,
[x],optic-svr1.kysdf.us.ups.com,,,NOERROR,,,,,,,,,,
[x],opticweb8.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],ora-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],orc3-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],orca2.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],orderwatch.ups.com,2.19.34.68,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.gtnexus.com.edgekey.net, e4936.b.akamaiedge.net",,,,,,,,,
[x],origin-developer.ups.com,23.185.0.253,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],origin.s3.ups.com,166.78.84.129,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],osa3.bia.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],osc-win.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],osl-prod-rr.ups.com,,,NOERROR,apps.prr2-ocp.ups.com,,,,,,,,,
[x],osl-prod-ww.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,apps.pww2-ocp.ups.com,,,,,,,,,
[x],osl.dmz-gslb.ups.com,153.2.104.95,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],osl.ups.com,153.2.114.244,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,osl.dmz-gslb.ups.com,,,,,,,,,
[x],ospdcbuildstore.ups.com,153.2.203.79,"resolve01.sslra.com, internet.ups.com",NOERROR,dswfr.ups.com,,,,,,,,,
[x],ourstories.ups.com,23.5.236.10,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"redirects.ups.com.edgekey.net, e14281.dsca.akamaiedge.net",,,,,,,,"2600:1408:9000:6b9::37c9, 2600:1408:9000:6ab::37c9",
[x],ov-lip.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],p416-ssis-sp1.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],paas-dmz.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsa.ups.com, nsb.ups.com",,,,,,
[x],paas.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],padmin-apiefpportrr.ups.com,153.2.233.207,"resolve01.sslra.com, internet.ups.com",NOERROR,apeporprod2rr.ups.com,,,,,,,,,
[x],padmin-apiefpportww.ups.com,153.2.235.207,"resolve01.sslra.com, internet.ups.com",NOERROR,apeporprod2ww.ups.com,,,,,,,,,
[x],pagehost-prod.air.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],pam-mah1.dmz-gslb.ups.com,10.251.36.173,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,True,10.251.36.173,,,,
[x],pam-mah1.ups.com,10.251.36.173,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,pam-mah1.dmz-gslb.ups.com,,,,True,10.251.36.173,,,,
[x],pam-mah22.ups.com,,,NOERROR,,,,,,,,,,
[x],pam.dmz-gslb.ups.com,10.251.34.223,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,True,10.251.34.223,,,,
[x],pam.ups.com,10.251.34.223,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,pam.dmz-gslb.ups.com,,,,True,10.251.34.223,,,,
[x],panadasppm-lb.ups.com,153.2.181.119,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],panda-mah.ups.com,153.2.181.101,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas-eid.dmz-gslb.ups.com,153.2.181.74,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],pandas.ups.com,153.2.181.101,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,pandas.dmz-gslb.ups.com,,,,,,,,,
[x],pandas2-rr.ups.com,153.2.181.211,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas2.dmz-gslb.ups.com,153.2.181.211,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],pandas2.ups.com,153.2.183.225,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,pandas2.dmz-gslb.ups.com,,,,,,,,,
[x],pandas21-rr.ups.com,156.134.89.114,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas21-ww.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas210-rr.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas211-rr.ups.com,156.134.89.124,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas212-rr.ups.com,156.134.89.125,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas212-ww.ups.com,156.134.121.177,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas22-rr.ups.com,156.134.89.115,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas23-rr.ups.com,156.134.89.116,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas23-ww.ups.com,156.134.121.168,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas24-rr.ups.com,156.134.89.117,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas24-ww.ups.com,156.134.121.169,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas25-rr.ups.com,156.134.89.118,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas25-ww.ups.com,156.134.121.170,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas26-rr.ups.com,156.134.89.119,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas28-rr.ups.com,156.134.89.121,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas28-ww.ups.com,156.134.121.173,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas29-rr.ups.com,156.134.89.122,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandas29-ww.ups.com,156.134.121.174,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandasappdcwlb.gaalp.us.ups.com,,,NOERROR,,,,,,,,,,
[x],pandasappdmzmlb2.ups.com,153.2.181.144,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandasappdmzwlb2.ups.com,153.2.182.58,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandasappmlb.ups.com,153.2.181.119,"resolve01.sslra.com, internet.ups.com",NOERROR,panadasppm-lb.ups.com,,,,,,,,,
[x],pandasappw-lb.ups.com,153.2.183.152,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pandasappwlb.ups.com,153.2.183.152,"resolve01.sslra.com, internet.ups.com",NOERROR,pandasappw-lb.ups.com,,,,,,,,,
[x],paps.ups.com,153.2.181.199,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,paps.dmz-gslb.ups.com,,,,,,,,,
[x],partnerhub.ups.com,"85.222.140.13, 85.222.140.6, 85.222.140.10","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"www.partnerhub.ups.com.00d5f000006qnz0eag.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,,,
[x],passport.inside.ups.com,153.2.211.104,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pcis16.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],pciswebapi1-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],pcswebsvc.inside.ups.com,153.2.113.10,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],peapps16.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],pedestal4.ups.com,,,NOERROR,,,,,,,,,,
[x],philipsmedical-navigator.ups.com,208.99.171.196,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],philipsmedical2.ups.com,153.2.86.237,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pilot-borderready.ups.com,"104.16.159.152, 104.16.158.152, 104.16.161.152, 104.16.160.152, 104.16.162.152","mario.ns.cloudflare.com, dns.cloudflare.com",NOERROR,borderready.crimsonlogic.com,True,cloudflare,,,,,,"2606:4700::6810:a298, 2606:4700::6810:9f98, 2606:4700::6810:9e98, 2606:4700::6810:a198, 2606:4700::6810:a098",
[x],pipeline-4.ups.com,153.2.234.204,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pipeline.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pl-pl-row.ups.com,"153.2.224.150, 153.2.228.150","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pl-pl-stories.ups.com,"184.86.251.29, 184.86.251.9","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2a02:26f0:3500:1b::1724:a391, 2a02:26f0:3500:1b::1724:a38d",
[x],platform-apiefpmgmtrr.ups.com,10.127.8.80,"resolve01.sslra.com, internet.ups.com",NOERROR,apemgrprod2rr.ups.com,,,,True,10.127.8.80,,,,
[x],platform-apiefpmgmtww.ups.com,10.127.136.80,"resolve01.sslra.com, internet.ups.com",NOERROR,apemgrprod2ww.ups.com,,,,True,10.127.136.80,,,,
[x],platform-apiifpmgmtrr.ups.com,,,NOERROR,,,,,,,,,,
[x],pld-certify.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],plduld.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],plshr2.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],pmc-psp-a-prod.ups.com,"153.2.226.214, 153.2.230.158","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pmocean.biaalpha.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],polaris1.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],portal-apiefpportrr.ups.com,153.2.233.207,"resolve01.sslra.com, internet.ups.com",NOERROR,apeporprod2rr.ups.com,,,,,,,,,
[x],portal.ups-tms.dmz-gslb.ups.com,153.2.183.193,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],portalsearch.inside.ups.com,153.2.181.140,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,portalsearchdmz.dmz-gslb.ups.com,,,,,,,,,
[x],portalsearchdmz-rr1.ups.com,153.2.84.77,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],portalsearchdmz-ww1.ups.com,153.2.86.241,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],portalsearchdmz-ww2.ups.com,153.2.86.243,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],portalsearchdmz.dmz-gslb.ups.com,153.2.181.140,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],portalsearchdmz.ups.com,153.2.183.139,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,portalsearchdmz.dmz-gslb.ups.com,,,,,,,,,
[x],portalssdc.ups.com,"153.2.183.180, 153.2.181.180","resolve01.sslra.com, internet.ups.com",NOERROR,ssdcportal.ups.com,,,,,,,,,
[x],postalinfo-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,,,,,,,
[x],postalinfo-win.linux.us.ups.com,153.2.244.110,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-win.linux.us.ups.com,,,,,,,,,
[x],ppa.biaalpha.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],ppa3.bia.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],prcs-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,,,,,,,
[x],prcs-win.linux.us.ups.com,153.2.244.110,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-win.linux.us.ups.com,,,,,,,,,
[x],prep4.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],pressroom.ups.com,"2.16.241.157, 2.16.241.159","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2a02:26f0:480:c::210:f19d, 2a02:26f0:480:c::210:f19f",
[x],proxyex2-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],proxyex3-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],ps1.ups.com,153.2.4.240,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],pt-pt-row.ups.com,"153.2.228.150, 153.2.224.150","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ptm.dmz-gslb.ups.com,156.134.209.115,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],ptm.inside.ups.com,156.134.209.115,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,ptm.dmz-gslb.ups.com,,,,,,,,,
[x],ptrack4-rr.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],ptrs3.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],qbec.mvs.us.ups.com,,,NOERROR,,,,,,,,,,
[x],qccds-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,,,,,,,
[x],qccds-win.linux.us.ups.com,153.2.244.110,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-win.linux.us.ups.com,,,"nsa.ups.com, nsb.ups.com",,,,,,
[x],qualtrics.ups.com,,,NOERROR,,,,,,,,,,
[x],quicksilver2.ups.com,153.2.242.54,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],qvadmin-mah.linux.us.ups.com,153.2.242.120,"resolve01.sslra.com, internet.ups.com",NOERROR,cpcws-mah.linux.us.ups.com,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],qvn-rip.inside.ups.com,153.2.105.191,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],qvn-wip.inside.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],qvn.inside.ups.com,153.2.115.114,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,qvn1.dmz-gslb.ups.com,,,,,,,,,
[x],qvn1.dmz-gslb.ups.com,153.2.115.114,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],ra1-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],ra16-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],rallyonprem.linux.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],rapi-csaa-dev.ups.com,"13.107.253.40, 13.107.226.40","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,"fd-csaa-dev.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0012.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0012.t-0009.fb-t-msedge.net, part-0012.t-0009.fb-t-msedge.net",,,,,,,,"2620:1ec:29:1::40, 2620:1ec:48:1::40",
[x],ras.ups.com,153.2.239.14,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],rating-ihub.ups.com,40.70.165.31,"resolve01.sslra.com, internet.ups.com",NOERROR,,True,azure,,,,,,,
[x],rcscat.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],rdmt.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],redirect.ups.com,"153.2.224.130, 153.2.228.130","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],reliant2.ups.com,"153.2.7.55, 153.2.242.115, 153.2.244.155","resolve01.sslra.com, internet.ups.com",NOERROR,,,,"cmtu.mt.ns.els-gms.att.net, nsa.ups.com, ns3-auth.sprintlink.net, ns2-auth.sprintlink.net, cbru.br.ns.els-gms.att.net, nsb.ups.com, ns1-auth.sprintlink.net",,,,,,
[x],reportservice.inside.ups.com,153.2.115.115,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,reportservice1.dmz-gslb.ups.com,,,,,,,,,
