input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,location,final_url,tls_expired
alp-ww-b.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,alp-ww-b.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=alp-ww-b.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",alp-ww-b.ups.com,"United Parcel Service, Inc.",alp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6a36576274c553e3ce9bbe4810df2cd,ff60e0d2486bc9f492000b057844db357ffd81f2ebc562d05b60c2ba06dc068f,,ctls,alp-ww-b.ups.com,443,https://alp-ww-b.ups.com:443,https,,text/html,GET,153.2.183.239,/,1631801191,153.2.183.239,HSTS,30,False,,,,,,
alp.dmz-gslb.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,alp.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=alp-ww-b.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",alp-ww-b.ups.com,"United Parcel Service, Inc.",alp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6a36576274c553e3ce9bbe4810df2cd,ff60e0d2486bc9f492000b057844db357ffd81f2ebc562d05b60c2ba06dc068f,,ctls,alp.dmz-gslb.ups.com,443,https://alp.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.183.239,/,1631801191,153.2.183.239,HSTS,30,False,,,,,,
amrsa.ups.com,RSA Self Service Portal,200,65868,AS12217,UPS,US,153.2.192.0/18,amrsa.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-05T00:00:00Z,2024-02-05T23:59:59Z,"CN=amrsa.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",amrsa.ups.com,"United Parcel Service, Inc.",amrsa-win.inside.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,db4f3538a8779a8aa21c435e73e43e5b,6f4f029dff8d8ba967fb7e86a9bdf28f7f9b7558a07b00efec2a3703c0d4700c,,ctls,amrsa.ups.com,443,https://amrsa.ups.com:443,https,,text/html,GET,153.2.226.96,/,-780928015,153.2.230.96,Java,1239,False,,,,/ssp/login.jsp?loadJSP=true,https://amrsa.ups.com/ssp/,
analyticsapi-dev.ups.com,,404,,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,analyticsapi-dev.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=analyticsapi-dev.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",analyticsapi-dev.ups.com,"United Parcel Service, Inc.",www.analyticsapi-dev.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d15b0831baeee6da10156a60e1df3d15,05ddd9895d45fbc808ec058a0fd600f41248ae1484afb773cd19aafdb10a0ec7,,ctls,analyticsapi-dev.ups.com,443,https://analyticsapi-dev.ups.com:443,https,,,GET,13.107.226.45,/,-1840324437,2620:1ec:48:1::45,HSTS,1,False,,,,,,
ap.ups.com,Log In,200,23783,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,ap.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=ap.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ap.ups.com,"United Parcel Service, Inc.",b2c.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,3bfb06f0ebc9756e4d10bbd9e530f97e,cb3318c2e8ac4e95e2d6a2124b0ccb9bc96c5af60a1403f1d33f814838d24d3f,,ctls,ap.ups.com,80,http://ap.ups.com:80,http,,text/html,GET,95.101.111.145,/,1101614703,2a02:26f0:480:d::210:f152,Oracle Dynamic Monitoring Service,481,False,,,,,https://ap.ups.com/REAP/,
apacpdi-rr.ups.com,UPS OGP PDI Web Admin,200,1019,AS12217,UPS,US,153.2.176.0/21,apacpdi-rr.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=apacpdi-rr.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdi-rr.ups.com,"United Parcel Service, Inc.",apacpdi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,662653b18dda04039a87bbf5c0c41cf0,bda6680708dd07c34d235e0bbf73e4d31bfd351c5c432788c8aecbad4a13a832,,ctls,apacpdi-rr.ups.com,443,https://apacpdi-rr.ups.com:443,https,,text/html,GET,153.2.181.215,/,-1239715519,153.2.181.215,HSTS,21,False,,,,,,
apacpdi-ww.ups.com,UPS OGP PDI Web Admin,200,1019,AS12217,UPS,US,153.2.176.0/21,apacpdi-ww.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=apacpdi-ww.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdi-ww.ups.com,"United Parcel Service, Inc.",pacpdi-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,89315e8f474032e854f2451342e6476a,e486d72e121336cdb8fbce06d94f3de869e351266a88f4d89e542d15dd9e2c20,,ctls,apacpdi-ww.ups.com,443,https://apacpdi-ww.ups.com:443,https,,text/html,GET,153.2.183.228,/,-1239715519,153.2.183.228,HSTS,21,False,,,,,,
apacpdi.dmz-gslb.ups.com,UPS OGP PDI Web Admin,200,1019,AS12217,UPS,US,153.2.176.0/21,apacpdi.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-09-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=apacpdi-rr.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdi-rr.ups.com,"United Parcel Service, Inc.",apacpdi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,662653b18dda04039a87bbf5c0c41cf0,bda6680708dd07c34d235e0bbf73e4d31bfd351c5c432788c8aecbad4a13a832,,ctls,apacpdi.dmz-gslb.ups.com,443,https://apacpdi.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.181.215,/,-1239715519,153.2.181.215,HSTS,21,False,,,,,,
apacpdiwebapi-ww.ups.com,,200,98,AS12217,UPS,US,153.2.176.0/21,apacpdiwebapi-ww.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=apacpdiwebapi-ww.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdiwebapi-ww.ups.com,"United Parcel Service, Inc.",apacpdiwebapi4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,dad4ebd7e429294eab9e0db8ba35d2b0,a26d08eb45d3e278ed60e92004ffe40419a4cb2d15e5975ac65fbf2fb31f051f,,ctls,apacpdiwebapi-ww.ups.com,443,https://apacpdiwebapi-ww.ups.com:443,https,,application/json,GET,153.2.183.229,/,-1239715519,153.2.183.229,HSTS,7,False,,,,,,
apacpdiwebapi.dmz-gslb.ups.com,,200,98,AS12217,UPS,US,153.2.176.0/21,apacpdiwebapi.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-09-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=apacpdiwebapi-rr.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdiwebapi-rr.ups.com,"United Parcel Service, Inc.",apacpdiwebapi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7ae6255db53604ebc19e7e6a96c4e2ef,318a4c42e33b150b8479f67e0c78712d090f8cdf2faad34f266b7692710deedd,,ctls,apacpdiwebapi.dmz-gslb.ups.com,443,https://apacpdiwebapi.dmz-gslb.ups.com:443,https,,application/json,GET,153.2.181.216,/,-1239715519,153.2.181.216,HSTS,7,False,,,,,,
apacpdiwebapi.ups.com,,200,98,AS12217,UPS,US,153.2.176.0/21,apacpdiwebapi.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=apacpdiwebapi-rr.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apacpdiwebapi-rr.ups.com,"United Parcel Service, Inc.",apacpdiwebapi4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7ae6255db53604ebc19e7e6a96c4e2ef,318a4c42e33b150b8479f67e0c78712d090f8cdf2faad34f266b7692710deedd,,ctls,apacpdiwebapi.ups.com,443,https://apacpdiwebapi.ups.com:443,https,,application/json,GET,153.2.181.216,/,-1239715519,153.2.181.216,HSTS,7,False,,,,,,
apcsext.ups.com,,200,13,AS12217,UPS,US,153.2.192.0/18,apcsext.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-31T00:00:00Z,2024-03-30T23:59:59Z,"CN=apcsext.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apcsext.ups.com,"United Parcel Service, Inc.",apcsext.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,793de1bbb1b67cb362dd0275ff292fde,3d8ec9f9706571095629af9f66fc992062dab8430459ef034ee0e770770b8192,,ctls,apcsext.ups.com,80,http://apcsext.ups.com:80,http,Apache,text/html,GET,153.2.230.156,/,1101614703,153.2.226.212,HSTS,2,False,,,,,https://apcsext.ups.com/,
apis-cie-systest.ups.com,403,403,134,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,apis-cie-systest.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-09T00:00:00Z,2023-05-09T23:59:59Z,"CN=apis-cie-dev.ams1907.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apis-cie-dev.ams1907.com,"United Parcel Service, Inc.",apis-cie-systest.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f7bbe8f2ba3e2378a00796a1c7b37056,2d2e96198f96a1560cd8b976a4c83d588d0a3a9fbab0a25e3396de4e4a0828cb,,ctls,apis-cie-systest.ups.com,443,https://apis-cie-systest.ups.com:443,https,,text/html,GET,34.120.102.229,/,1723221432,34.120.102.229,HTTP/3,1,False,google,True,,,,
apis-cie.ups.com,403,403,134,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,apis-cie.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T00:00:00Z,2024-03-06T23:59:59Z,"CN=apis-cie.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apis-cie.ups.com,"United Parcel Service, Inc.",apis-cie-prod.east4.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8734fbc1ff72601f56c52c8360afaba6,feda96da20a7a7f85e9dc92502669f239407155285efa6fd4d2694ced1890b5e,,ctls,apis-cie.ups.com,443,https://apis-cie.ups.com:443,https,,text/html,GET,34.117.168.169,/,1723221432,34.117.168.169,HTTP/3,1,False,google,True,,,,
apis.ups.com,403,403,134,AS15169,GOOGLE,US,34.160.0.0/16,apis.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2024-04-10T23:59:59Z,"CN=apis.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",apis.ups.com,"United Parcel Service, Inc.",apis-prod.east4.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,85c908c11e7617841791ef0f16702451,b4dd81c2e56a95925a8da339e9678a6a087387c008ccdc382513f08936ded26a,,ctls,apis.ups.com,443,https://apis.ups.com:443,https,,text/html,GET,34.160.217.61,/,1723221432,34.160.217.61,HTTP/3,1,False,google,True,,,,
arm-diad-win.ups.com,VMware Workspace ONE® Assist,200,2380,AS12217,UPS,US,156.134.120.0/22,arm-diad-win.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=arm-diad.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",arm-diad.ups.com,"United Parcel Service, Inc.",arm-diad.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,83d0121469c47f4c5d5773b9727433e9,b94a3e916cf48a977ee6f5b05b202d6d924189f29ea553f25d739bc6e149c930,,ctls,arm-diad-win.ups.com,443,https://arm-diad-win.ups.com:443,https,,text/html,GET,156.134.120.196,/,1394664229,156.134.120.196,HSTS,58,False,,,,,,
arm-diad.ups.com,VMware Workspace ONE® Assist,200,2380,AS12217,UPS,US,156.134.120.0/22,arm-diad.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=arm-diad.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",arm-diad.ups.com,"United Parcel Service, Inc.",arm-diad.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,83d0121469c47f4c5d5773b9727433e9,b94a3e916cf48a977ee6f5b05b202d6d924189f29ea553f25d739bc6e149c930,,ctls,arm-diad.ups.com,443,https://arm-diad.ups.com:443,https,,text/html,GET,156.134.120.96,/,1394664229,156.134.120.96,HSTS,58,False,,,,,,
asist.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,asist.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=cws-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",cws-rzp.ups.com,"United Parcel Service, Inc.",pars.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40e9eeb31f771064521a9b6c033a006e,c277b3756e84b081e59e692d6bd05815fe40b664479bcb3aa326eec55853253e,,ctls,asist.ups.com,443,https://asist.ups.com:443,https,,text/html,GET,153.2.181.199,/,1631801191,153.2.181.199,HSTS,30,False,,,,,,
auth.smartmockups.com,Signin,200,4020,AS0,Not routed,None,13.32.100.0/23,auth.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2024-04-18T23:59:59Z,CN=auth.smartmockups.com,auth.smartmockups.com,,auth.smartmockups.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1c74426bae50e34aaf8e27b8273b3b28,a49890bfd4abea4f96652cdfa3b7697a361b9baabcc45c0b049528fc1b2e4b8a,,ctls,auth.smartmockups.com,443,https://auth.smartmockups.com:443,https,Server,text/html,GET,13.32.99.79,/,1101154029,2600:9000:2251:ea00:1f:148:d600:93a1,HSTS,135,False,cloudfront,True,,,,
b2c.dmz-gslb.ups.com,404 - File or directory not found.,404,1245,AS12217,UPS,US,153.2.176.0/21,b2c.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=b2c.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",b2c.ups.com,"United Parcel Service, Inc.",b2credirector4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,5343a5935374438b5318e43bac7ac1a5,8f1dca1143ddac6c789366e39f02b2423b436b1271eecd22ebdf23fbe2ffceab,,ctls,b2c.dmz-gslb.ups.com,443,https://b2c.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.183.204,/,1631801191,153.2.183.204,HSTS,30,False,,,,,,
beta.smartmockups.com,,404,50,AS16509,AS16509,Unknown,3.64.0.0/12,beta.smartmockups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-12-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=*.netlify.app, O=Netlify\, Inc, L=San Francisco, ST=California, C=US",*.netlify.app,"Netlify, Inc",netlify.app,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,417633b3103244c3b5c76867e4b088ec,28df772cfa74243dc43f799c904905b2525b8b50541551edcd7cd9730d114610,True,ctls,beta.smartmockups.com,443,https://beta.smartmockups.com:443,https,Netlify,text/plain,GET,3.72.140.173,/,-632452804,2a05:d014:275:cb01::c8,Netlify,1,False,,,,,,
billing.ups.com,UPS Billing Center,200,5355,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,billing.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-19T00:00:00Z,2023-08-19T23:59:59Z,"CN=billing.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",billing.ups.com,"United Parcel Service, Inc.",www.billing.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,d834b95b5757f2a342cc45dcf5e6f802,9ac513eb00c3c9eef15489a39d9cb20a4871b2f83c6ccb290c68e8d49511a201,,ctls,billing.ups.com,80,http://billing.ups.com:80,http,cloudflare,text/html,GET,104.18.83.64,/,1395127,104.18.84.64,PayPal,1,False,cloudflare,True,https://paypalobjects.com,,https://billing.ups.com/,
billingca.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,billingca.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-09T00:00:00Z,2024-03-08T23:59:59Z,"CN=billingca.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",billingca.ups.com,"United Parcel Service, Inc.",billingca-4.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e7bc8b00cc8f3065a1f0d2b01c6b57fc,aa690fbe920963b7f51f65759ed03a90c62fe58b93e611ba7482bc8591ed2242,,ctls,billingca.ups.com,443,https://billingca.ups.com:443,https,,text/html,GET,153.2.183.71,/,1631801191,153.2.183.71,HSTS,30,False,,,,,,
blog.smartmockups.com,Create stunning product mockups easily and online - Smartmockups,200,264964,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,smartmockups.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-19T09:13:15Z,2023-06-17T09:13:14Z,CN=smartmockups.com,smartmockups.com,,smartmockups.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1353b832752c2b00c04ac50a03c8203c,a6aefef3f1f41ed462c6ed6bb7a8a292302feaa24cd744ef5dbf6a0d5f29bf66,,ctls,smartmockups.com,443,https://blog.smartmockups.com:443,https,Vercel,text/html,GET,104.18.7.251,/,1933241219,2606:4700::6812:7fb,Vercel,47,False,cloudflare,True,*.chromatic.com,,https://smartmockups.com,
borderready.ups.com,,200,203,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,borderready.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-25T00:00:00Z,2024-01-25T23:59:59Z,"CN=borderready.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",borderready.ups.com,"United Parcel Service, Inc.",www.borderready.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,ff7634e9ff0b9c2da954dd2dc90dc15a,88b7fe8015da796932c9b80bd775022b98e35a2a2b0bacba588c9c0fd204bb86,,ctls,borderready.ups.com,443,https://borderready.ups.com:443,https,cloudflare,text/html,GET,104.16.162.152,/,1531077416,2606:4700::6810:9f98,HSTS,9,False,cloudflare,True,URL=https://borderready.ups.com/tnltptlgs/pfk/PfkMainServlet?pContents=/ups/upsWalkinUrl.jsp&pAction=FIRST&pPortalId=UPS,,,
bossasn-wzp.ups.com,Great Britain ASN,200,4726,AS12217,UPS,US,153.2.176.0/21,bossasn-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-09T00:00:00Z,2024-03-08T23:59:59Z,"CN=bossasn-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",bossasn-wzp.ups.com,"United Parcel Service, Inc.",www.bossasn.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f10c6d59aa32d2a4a2a272a9a141ec26,4e062c8b86be6f2bce0be357d2f1dde205e97dad3e9e428be3f4641a5f40af87,,ctls,bossasn-wzp.ups.com,443,https://bossasn-wzp.ups.com:443,https,,text/html,GET,153.2.183.174,/,-1610447906,153.2.183.174,Microsoft ASP.NET,118,False,,,,,,
brand.ups.com,Login,200,19213,AS20940,AKAMAI-ASN1,NL,184.86.0.0/15,brand.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,brand.ups.com,443,https://brand.ups.com:443,https,,text/html,GET,184.86.251.29,/,-197291711,2a02:26f0:480:22::1726:62f8,HSTS,427,False,,,https://visitor-service-ca-central-1.tealiumiq.com,,,
brokerageapi.ups.com,404 - File or directory not found.,404,1245,AS12217,UPS,US,153.2.176.0/21,brokerageapi.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=brokerageapi-ww.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",brokerageapi-ww.ups.com,"United Parcel Service, Inc.",brokerageapi.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,84b80e51f0263ec54306b8762e29366a,715f15f4acaf7efad3e3dbdc1e6113114c0676ce696a1fe4e0c6eccaac910cc4,,ctls,brokerageapi.ups.com,443,https://brokerageapi.ups.com:443,https,,text/html,GET,153.2.183.224,/,1631801191,153.2.183.224,HSTS,30,False,,,,,,
cairwebsvcs.dmz-gslb.ups.com,403 - Forbidden: Access is denied.,403,1233,AS12217,UPS,US,153.2.176.0/21,cairwebsvcs.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=cairwebsvcs-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",cairwebsvcs-wzp.ups.com,"United Parcel Service, Inc.",cairwebsvcs.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,be93350247739d77a607197cdadf58cd,3b85b4db1f2e4a1a0d1660e6f9e80c6f5b10841cebe93d9bf301d5bbe2b137fb,,ctls,cairwebsvcs.dmz-gslb.ups.com,443,https://cairwebsvcs.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.183.176,/,1631801191,153.2.183.176,HSTS,30,False,,,,,,
