input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,webserver,tech_,final_url,csp_domains_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed
backupipv4-c118-atl001-ix.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,backupipv4-c118-atl001-ix.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,backupipv4-c118-atl001-ix.cloud.tyk.io,443,https://backupipv4-c118-atl001-ix.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
backuporigin.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,backuporigin.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,backuporigin.cloud.tyk.io,443,https://backuporigin.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
backups-configstorebackups-www-test.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,backups-configstorebackups-www-test.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,backups-configstorebackups-www-test.cloud.tyk.io,80,http://backups-configstorebackups-www-test.cloud.tyk.io:80,http,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,https://backups-configstorebackups-www-test.cloud.tyk.io/,,,,,,
bas-2-cld.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,bas-2-cld.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bas-2-cld.cloud.tyk.io,443,https://bas-2-cld.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
bas-a1.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bas-a1.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bas-a1.cloud.tyk.io,443,https://bas-a1.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
bas2-2-apg.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bas2-2-apg.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bas2-2-apg.cloud.tyk.io,443,https://bas2-2-apg.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
bashthebishop.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,bashthebishop.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bashthebishop.cloud.tyk.io,443,https://bashthebishop.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
bb9.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bb9.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bb9.cloud.tyk.io,443,https://bb9.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
bc-9-10-4.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,bc-9-10-4.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bc-9-10-4.cloud.tyk.io,443,https://bc-9-10-4.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
bcg3az.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bcg3az.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bcg3az.cloud.tyk.io,443,https://bcg3az.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
bcg3bh.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bcg3bh.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bcg3bh.cloud.tyk.io,80,http://bcg3bh.cloud.tyk.io:80,http,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,https://bcg3bh.cloud.tyk.io/,,,,,,
bcg3bn.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,bcg3bn.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bcg3bn.cloud.tyk.io,443,https://bcg3bn.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
bcg3di.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bcg3di.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bcg3di.cloud.tyk.io,443,https://bcg3di.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
bcg3ev.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bcg3ev.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bcg3ev.cloud.tyk.io,443,https://bcg3ev.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
bdyw.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bdyw.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bdyw.cloud.tyk.io,443,https://bdyw.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
bee-origin.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bee-origin.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bee-origin.cloud.tyk.io,80,http://bee-origin.cloud.tyk.io:80,http,text/html,GET,54.88.196.71,/,,54.210.191.147,223,False,True,,HSTS,https://bee-origin.cloud.tyk.io/,,,,,,
bee-stg-origin.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bee-stg-origin.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bee-stg-origin.cloud.tyk.io,443,https://bee-stg-origin.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
belfield.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,belfield.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,belfield.cloud.tyk.io,443,https://belfield.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
beta-buildr.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,beta-buildr.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-buildr.cloud.tyk.io,443,https://beta-buildr.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
beta-dsp.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,beta-dsp.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-dsp.cloud.tyk.io,80,http://beta-dsp.cloud.tyk.io:80,http,text/html,GET,3.208.49.197,/,,54.210.191.147,223,False,True,,HSTS,https://beta-dsp.cloud.tyk.io/,,,,,,
beta-io.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,beta-io.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-io.cloud.tyk.io,443,https://beta-io.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
beta-onone.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,beta-onone.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-onone.cloud.tyk.io,443,https://beta-onone.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
beta-team-postmandatabase-officebackups-domain.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,beta-team-postmandatabase-officebackups-domain.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-team-postmandatabase-officebackups-domain.cloud.tyk.io,443,https://beta-team-postmandatabase-officebackups-domain.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
beta-wikib2bsystem.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,beta-wikib2bsystem.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,beta-wikib2bsystem.cloud.tyk.io,443,https://beta-wikib2bsystem.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
betaalphaalt.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,betaalphaalt.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betaalphaalt.cloud.tyk.io,443,https://betaalphaalt.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
betaapps-docs.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,betaapps-docs.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betaapps-docs.cloud.tyk.io,443,https://betaapps-docs.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
betaaws-help-helporigin.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,betaaws-help-helporigin.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betaaws-help-helporigin.cloud.tyk.io,443,https://betaaws-help-helporigin.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
betalink.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,betalink.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betalink.cloud.tyk.io,80,http://betalink.cloud.tyk.io:80,http,text/html,GET,54.210.68.5,/,,54.88.196.71,223,False,True,,HSTS,https://betalink.cloud.tyk.io/,,,,,,
betaredirect-devops-m.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,betaredirect-devops-m.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betaredirect-devops-m.cloud.tyk.io,443,https://betaredirect-devops-m.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
betaspondalazio.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,betaspondalazio.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,betaspondalazio.cloud.tyk.io,443,https://betaspondalazio.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
bi-03pt1.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bi-03pt1.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bi-03pt1.cloud.tyk.io,443,https://bi-03pt1.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
bid-preprod-ing.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bid-preprod-ing.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bid-preprod-ing.cloud.tyk.io,443,https://bid-preprod-ing.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
bid457a.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,bid457a.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bid457a.cloud.tyk.io,80,http://bid457a.cloud.tyk.io:80,http,text/html,GET,54.210.68.5,/,-138391155,54.88.196.71,223,False,True,,HSTS,https://bid457a.cloud.tyk.io/,,,,,,
bid458n.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,bid458n.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,bid458n.cloud.tyk.io,80,http://bid458n.cloud.tyk.io:80,http,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,https://bid458n.cloud.tyk.io/,,,,,,
