new,host,a,soa,has_internal_ips,internal_ips,status_code,ns,aaaa,cname,cdn,cdn-name,mx,txt,caa
[x],britannia.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],broadcastnewsneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],broker-0.app.kafka.us-central1.shipt.com,"10.90.0.51, 10.90.0.114, 10.90.255.24, 10.90.255.40","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.51, 10.90.0.114, 10.90.255.24, 10.90.255.40",NOERROR,"ns-13.awsdns-01.com, ns-1502.awsdns-59.org, ns-2038.awsdns-62.co.uk, ns-568.awsdns-07.net",,,,,,,
[x],broker-0.app.kafka.us-east4.shipt.com,"10.160.0.56, 10.160.0.186, 10.160.0.224, 10.160.0.191","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",True,"10.160.0.56, 10.160.0.186, 10.160.0.224, 10.160.0.191",NOERROR,,,,,,,,
[x],broker-0.app.kafka.us-east4.staging.shipt.com,"10.161.0.33, 10.161.0.189, 10.161.0.145, 10.161.0.52","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.33, 10.161.0.189, 10.161.0.145, 10.161.0.52",NOERROR,,,,,,,,
[x],broker-0.dw.kafka.us-central1.shipt.com,"10.90.255.24, 10.90.0.114, 10.90.255.107, 10.90.255.62","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.255.24, 10.90.0.114, 10.90.255.107, 10.90.255.62",NOERROR,,,,,,,,
[x],broker-0.dw.kafka.us-central1.staging.shipt.com,"10.91.255.141, 10.91.0.246, 10.91.0.65, 10.91.255.62","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.255.141, 10.91.0.246, 10.91.0.65, 10.91.255.62",NOERROR,,,,,,,,
[x],broker-0.platform.kafka.us-central1.staging.shipt.com,"10.91.0.132, 10.91.255.99, 10.91.0.124, 10.91.255.140","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.0.132, 10.91.255.99, 10.91.0.124, 10.91.255.140",NOERROR,,,,,,,,
[x],broker-1.app.kafka.us-east4.shipt.com,"10.160.0.182, 10.160.0.186, 10.160.0.183, 10.160.0.191","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",True,"10.160.0.182, 10.160.0.186, 10.160.0.183, 10.160.0.191",NOERROR,,,,,,,,
[x],broker-1.app.kafka.us-east4.staging.shipt.com,"10.161.0.52, 10.161.0.145, 10.161.0.162, 10.161.0.33","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.52, 10.161.0.145, 10.161.0.162, 10.161.0.33",NOERROR,,,,,,,,
[x],broker-1.dw.kafka.us-central1.shipt.com,"10.90.0.184, 10.90.0.163, 10.90.255.20, 10.90.0.114","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.184, 10.90.0.163, 10.90.255.20, 10.90.0.114",NOERROR,,,,,,,,
[x],broker-2.app.kafka.us-central1.shipt.com,"10.90.255.24, 10.90.0.163, 10.90.0.186, 10.90.255.40","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.255.24, 10.90.0.163, 10.90.0.186, 10.90.255.40",NOERROR,,,,,,,,
[x],broker-2.app.kafka.us-east4.shipt.com,"10.160.0.183, 10.160.0.191, 10.160.0.182, 10.160.0.186","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",True,"10.160.0.183, 10.160.0.191, 10.160.0.182, 10.160.0.186",NOERROR,,,,,,,,
[x],broker-2.app.kafka.us-east4.staging.shipt.com,"10.161.0.59, 10.161.0.33, 10.161.0.52, 10.161.0.162","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.59, 10.161.0.33, 10.161.0.52, 10.161.0.162",NOERROR,,,,,,,,
[x],broker-2.platform.kafka.us-central1.shipt.com,"10.90.0.48, 10.90.0.111, 10.90.0.114, 10.90.255.20","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.48, 10.90.0.111, 10.90.0.114, 10.90.255.20",NOERROR,,,,,,,,
[x],broker-3.app.kafka.us-central1.shipt.com,"10.90.0.43, 10.90.0.48, 10.90.255.107, 10.90.0.186","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.43, 10.90.0.48, 10.90.255.107, 10.90.0.186",NOERROR,,,,,,,,
[x],broker-3.app.kafka.us-central1.staging.shipt.com,"10.91.255.58, 10.91.0.246, 10.91.0.200, 10.91.255.116","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.255.58, 10.91.0.246, 10.91.0.200, 10.91.255.116",NOERROR,"ns-1005.awsdns-61.net, ns-1385.awsdns-45.org, ns-1929.awsdns-49.co.uk, ns-92.awsdns-11.com",,,,,,,
[x],broker-3.app.kafka.us-east4.shipt.com,,"ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],broker-3.app.kafka.us-east4.staging.shipt.com,"10.161.0.33, 10.161.0.52, 10.161.0.189, 10.161.0.162","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.33, 10.161.0.52, 10.161.0.189, 10.161.0.162",NOERROR,,,,,,,,
[x],broker-3.dw.kafka.us-central1.shipt.com,"10.90.0.189, 10.90.0.114, 10.90.0.111, 10.90.0.163","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.189, 10.90.0.114, 10.90.0.111, 10.90.0.163",NOERROR,,,,,,,,
[x],broker-3.dw.kafka.us-central1.staging.shipt.com,"10.91.255.141, 10.91.0.65, 10.91.255.62, 10.91.255.140","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.255.141, 10.91.0.65, 10.91.255.62, 10.91.255.140",NOERROR,"ns-1005.awsdns-61.net, ns-1385.awsdns-45.org, ns-1929.awsdns-49.co.uk, ns-92.awsdns-11.com",,,,,,,
[x],broker-4.app.kafka.us-central1.shipt.com,"10.90.0.184, 10.90.255.24, 10.90.0.189, 10.90.0.51","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.184, 10.90.255.24, 10.90.0.189, 10.90.0.51",NOERROR,"ns-13.awsdns-01.com, ns-1502.awsdns-59.org, ns-2038.awsdns-62.co.uk, ns-568.awsdns-07.net",,,,,,,
[x],broker-4.app.kafka.us-central1.staging.shipt.com,"10.91.255.116, 10.91.255.62, 10.91.0.246, 10.91.255.141","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.255.116, 10.91.255.62, 10.91.0.246, 10.91.255.141",NOERROR,,,,,,,,
[x],broker-4.app.kafka.us-east4.shipt.com,"10.160.0.186, 10.160.0.224, 10.160.0.182, 10.160.0.183","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",True,"10.160.0.186, 10.160.0.224, 10.160.0.182, 10.160.0.183",NOERROR,,,,,,,,
[x],broker-4.app.kafka.us-east4.staging.shipt.com,"10.161.0.59, 10.161.0.189, 10.161.0.33, 10.161.0.52","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.59, 10.161.0.189, 10.161.0.33, 10.161.0.52",NOERROR,,,,,,,,
[x],broker-4.dw.kafka.us-central1.staging.shipt.com,"10.91.255.13, 10.91.0.210, 10.91.0.246, 10.91.255.46","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.255.13, 10.91.0.210, 10.91.0.246, 10.91.255.46",NOERROR,,,,,,,,
[x],broker-5.app.kafka.us-central1.shipt.com,"10.90.255.40, 10.90.0.163, 10.90.0.186, 10.90.255.24","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.255.40, 10.90.0.163, 10.90.0.186, 10.90.255.24",NOERROR,"ns-13.awsdns-01.com, ns-1502.awsdns-59.org, ns-2038.awsdns-62.co.uk, ns-568.awsdns-07.net",,,,,,,
[x],broker-5.app.kafka.us-central1.staging.shipt.com,"10.91.0.200, 10.91.0.124, 10.91.255.140, 10.91.255.116","ns-1385.awsdns-45.org, awsdns-hostmaster.amazon.com",True,"10.91.0.200, 10.91.0.124, 10.91.255.140, 10.91.255.116",NOERROR,,,,,,,,
[x],broker-5.app.kafka.us-east4.shipt.com,"10.160.0.182, 10.160.0.56, 10.160.0.191, 10.160.0.224","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",True,"10.160.0.182, 10.160.0.56, 10.160.0.191, 10.160.0.224",NOERROR,,,,,,,,
[x],broker-5.app.kafka.us-east4.staging.shipt.com,"10.161.0.189, 10.161.0.59, 10.161.0.52, 10.161.0.162","ns-874.awsdns-45.net, awsdns-hostmaster.amazon.com",True,"10.161.0.189, 10.161.0.59, 10.161.0.52, 10.161.0.162",NOERROR,,,,,,,,
[x],broker-6.app.kafka.us-central1.shipt.com,"10.90.0.186, 10.90.255.24, 10.90.255.62, 10.90.0.48","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.186, 10.90.255.24, 10.90.255.62, 10.90.0.48",NOERROR,,,,,,,,
[x],broker-7.app.kafka.us-central1.shipt.com,"10.90.0.186, 10.90.0.189, 10.90.0.28, 10.90.0.111","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",True,"10.90.0.186, 10.90.0.189, 10.90.0.28, 10.90.0.111",NOERROR,,,,,,,,
[x],bsnorrelleocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],bucket-appacc-backupsauth-antiviruspre.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],bucket-internal-status-new-apps.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],bucketalpha-alphaalt-acc-backupsauth-antiviruspre.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],bucketuploads-apps-backupconfig.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],bugseocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],buildv2.shipt.com,,"ns-1659.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],burn-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],buzz-shipt-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],c6p.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],c804-ltgcorley-13.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],cache-accountsdatabasevpn.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],cache-collend.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],cachechefstaticmyaws.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],callback.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.72.68, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.72.68, 10.20.86.80",NOERROR,,,,,,,,
[x],cameocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],campingpointeocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.49.99, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.49.99, 10.20.86.80",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],canary5.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],canc.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],canoe.stagingeocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.49.99, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.49.99, 10.20.86.80",NOERROR,,,,,,,,
[x],capmed-47-118-13.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],captain-hook.shipt.com,"162.159.134.84, 162.159.135.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8754, 2606:4700:7::a29f:8654",captain-hook.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],car31.engeocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],career.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],carlosneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],carmot.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],cdb2-tmp.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],cebu.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],ceit.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.49.99, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.49.99, 10.20.72.68",NOERROR,,,,,,,,
[x],centers.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],ceph.batch.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],ceph.batch.us-east-1.staging.shipt.com,"10.50.45.62, 10.50.35.23, 10.50.53.249","ns-1780.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",True,"10.50.45.62, 10.50.35.23, 10.50.53.249",NOERROR,,,,,,,,
[x],cerbereocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],cessationcenter.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],cet.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],cevalogistics.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],cf-intl.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],cfzls4iveureport.wcneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,,,,,,,,
[x],chef-knotan.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,,,,,,,,
[x],chef-vpn-new-oceania.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],chistesneocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.86.80, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.86.80, 10.20.49.99",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
[x],chit.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],ci.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],cidev.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],civil-design-neteocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.72.68, 10.20.49.99","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.72.68, 10.20.49.99",NOERROR,,,,,,,,
[x],clik.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.72.68, 10.20.49.99, 10.20.86.80","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.72.68, 10.20.49.99, 10.20.86.80",NOERROR,,,,,,,,
[x],clogdb.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],clouditude.comesporte.neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],clr2-a-sat.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],cm-api-v4-staging.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,,,,,,,,
[x],cm2-syd1.us-west-2.shipt.com,"172.16.80.201, 172.16.64.171, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.64.171, 172.16.49.143",NOERROR,,,,,,,,
[x],cm3-seo1.us-west-2.shipt.com,"172.16.49.143, 172.16.64.171, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.64.171, 172.16.80.201",NOERROR,,,,,,,,
[x],cm6-sto1.us-west-2.shipt.com,"172.16.80.201, 172.16.49.143, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.80.201, 172.16.49.143, 172.16.64.171",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],cms-archerstg-ch.us-west-2.shipt.com,"172.16.49.143, 172.16.80.201, 172.16.64.171","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.49.143, 172.16.80.201, 172.16.64.171",NOERROR,"ns-1002.awsdns-61.net, ns-1435.awsdns-51.org, ns-1665.awsdns-16.co.uk, ns-291.awsdns-36.com",,,,,,,
[x],cms-dnstest.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cms-software.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],cms-stage-neocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.86.80, 10.20.49.99, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.86.80, 10.20.49.99, 10.20.72.68",NOERROR,,,,,,,,
[x],cms-staging.shipt.com,151.101.245.91,"ns1.fastly.net, hostmaster.fastly.com",,,NOERROR,,,n.sni.global.fastly.net,True,fastly,,,
[x],cms.shipt.com,"162.159.134.84, 162.159.135.84","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,"2606:4700:7::a29f:8654, 2606:4700:7::a29f:8754",cms.shipt.com.cdn.cloudflare.net,True,cloudflare,,,
[x],cmsapiacc-accantiviruspre.us-west-2.shipt.com,"172.16.64.171, 172.16.49.143, 172.16.80.201","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.49.143, 172.16.80.201",NOERROR,,,,,,,,
[x],cmspat1.us-west-2.shipt.com,,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],cmsteamtemp.us-west-2.shipt.com,"172.16.64.171, 172.16.80.201, 172.16.49.143","ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",True,"172.16.64.171, 172.16.80.201, 172.16.49.143",NOERROR,,,,,,,,
[x],cn-chateocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,,,,,,,,
[x],cnkeocovidev.sayncdiscover.ad.shoppingcart.us-east-1.shipt.com,"10.20.49.99, 10.20.86.80, 10.20.72.68","ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",True,"10.20.49.99, 10.20.86.80, 10.20.72.68",NOERROR,"ns-1128.awsdns-13.org, ns-1651.awsdns-14.co.uk, ns-372.awsdns-46.com, ns-706.awsdns-24.net",,,,,,,
