input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,location,final_url,chain_status_codes_,tls_expired
fastag-trans-dashboard.paytmbank.com,Access Denied,403,293,fastag-trans-dashboard.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,fastag-trans-dashboard.paytmbank.com,,443,https://fastag-trans-dashboard.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1559175102,,10,False,,,,,,
forum.paytmmoney.com,Paytm Money Forum - Open API Discussion,200,210407,forum.paytmmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-06T00:00:16Z,2023-07-05T00:00:15Z,CN=forum.paytmmoney.com,forum.paytmmoney.com,,forum.paytmmoney.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c683c6a6d03c1292fbe0de9c833765c1,e03daf0bf27de9e3019472e81c249d144fe6b05d9446a73545ac45d2ee5cef74,,ctls,forum.paytmmoney.com,,443,https://forum.paytmmoney.com:443,https,nginx,text/html,GET,74.82.16.203,/,-1840324437,Ruby on Rails,1593,False,,https://forum.paytmmoney.com/sidekiq/,,,,
fp.mypaytm.com,403 Forbidden,403,209,fp.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-06-08T19:29:20Z,2027-07-07T19:29:20Z,"CN=OCL-DLPEND02.one97.delhi.net, OU=OCL-DLPEND02.one97.delhi.net, C=US",OCL-DLPEND02.one97.delhi.net,,,"O=Forcepoint, OU=EIP, CN=ws-ilp-ca",ws-ilp-ca,Forcepoint,f586991b5acb3a94271f32880416de8b,ba0b4c5cbd5bf3bb4e66663e7c4807ce24860c7507c1f3169fd206bbf9ecd38f,,ctls,fp.mypaytm.com,,443,https://fp.mypaytm.com:443,https,Apache,text/html,GET,103.115.212.30,/,-366337701,Apache,10,False,,,,,,
fse.paytm.com,404 Not Found,404,552,fse.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,fse.paytm.com,,443,https://fse.paytm.com:443,https,openresty,text/html,GET,104.102.52.13,/,1114301902,OpenResty,14,False,,,,,,
fse.paytmbank.com,Access Denied,403,266,fse.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,fse.paytmbank.com,,443,https://fse.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,1133983637,,10,False,,,,,,
fulfillment-staging-u20.paytm.com,,404,26,fulfillment-staging-u20.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-11T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,a37d3dc668339641d3d7225db990a506,e78455788d5af21fcb586db0fef61d6e481877d2c275f73c1ece0a78a9bf23c0,True,ctls,fulfillment-staging-u20.paytm.com,,443,https://fulfillment-staging-u20.paytm.com:443,https,openresty,text/html,GET,35.154.136.48,/,2112833525,OpenResty,2,False,,,,https://fulfillment-staging-u20.paytm.com/index.js.html,404,
fulfillment.paytm.com,,404,13,fulfillment.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,fulfillment.paytm.com,,443,https://fulfillment.paytm.com:443,https,openresty,text/html,GET,104.75.89.203,/,2112833525,OpenResty,2,False,,,,,,
gamepind.com,Welcome to nginx!,200,615,gamepind.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,CN=*.gamepind.com,*.gamepind.com,,gamepind.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ce4258aa0987aa2e22100ce697805345,221217fa3bffa8dc6bfcfb9ff2a665a84ca3771aa213d933518150ac7c416e4b,True,ctls,gamepind.com,,443,https://gamepind.com:443,https,nginx/1.22.0,text/html,GET,13.234.196.251,/,104214103,Nginx:1.22.0,24,False,,,,,,
gateway.paytm.com,404 Not Found,404,552,gateway.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,gateway.paytm.com,,443,https://gateway.paytm.com:443,https,,text/html,GET,104.75.89.203,/,700036665,,14,False,,,,,,
gateway.paytm.in,403 Forbidden,403,548,gateway.paytm.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-16T00:00:00Z,2023-12-14T23:59:59Z,"CN=*.paytm.in, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.in,one 97 communications ltd,paytm.in,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,6ea6e4c73fdb0494842ce257f3c9881d,e8840f2dd9e215a49114d75eb1a9a4f643ccd0e8fe477bcef460e6f1341fb9f1,True,ctls,gateway.paytm.in,,443,https://gateway.paytm.in:443,https,nginx,text/html,GET,15.207.169.14,/,566218143,Nginx,14,False,,,,,,
geo-pro.gamepind.com,,404,135,geo-pro.gamepind.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,CN=*.gamepind.com,*.gamepind.com,,gamepind.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ce4258aa0987aa2e22100ce697805345,221217fa3bffa8dc6bfcfb9ff2a665a84ca3771aa213d933518150ac7c416e4b,True,ctls,geo-pro.gamepind.com,,443,https://geo-pro.gamepind.com:443,https,,application/json,GET,35.154.73.129,/,1054368997,,1,False,,,,,,
gi-seller-panel-qa.paytm.com,Insurance,200,2550,gi-seller-panel-qa.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T08:54:43Z,2023-06-12T08:54:42Z,CN=testcdn.paytm.com,testcdn.paytm.com,,webappsstatic.paytm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bda285f7dc76ef4b977f26e91b5162c,4301f7dcd2da0141da6161f4dd7d346ae9d15e4c4b7febff62faff7a93c7233d,,ctls,gi-seller-panel-qa.paytm.com,,443,https://gi-seller-panel-qa.paytm.com:443,https,AmazonS3,text/html,GET,193.108.153.26,/,1802592301,Amazon Web Services,81,False,,,,,,
gi-seller-panel-staging.paytm.com,Insurance,200,2590,gi-seller-panel-staging.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T08:54:43Z,2023-06-12T08:54:42Z,CN=testcdn.paytm.com,testcdn.paytm.com,,webappsstatic.paytm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bda285f7dc76ef4b977f26e91b5162c,4301f7dcd2da0141da6161f4dd7d346ae9d15e4c4b7febff62faff7a93c7233d,,ctls,gi-seller-panel-staging.paytm.com,,443,https://gi-seller-panel-staging.paytm.com:443,https,AmazonS3,text/html,GET,2.19.126.197,/,14732354,Amazon Web Services,81,False,,,,,,
gi-seller-panel.paytm.com,Insurance,200,2655,gi-seller-panel.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T08:54:43Z,2023-06-12T08:54:42Z,CN=testcdn.paytm.com,testcdn.paytm.com,,webappsstatic.paytm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bda285f7dc76ef4b977f26e91b5162c,4301f7dcd2da0141da6161f4dd7d346ae9d15e4c4b7febff62faff7a93c7233d,,ctls,gi-seller-panel.paytm.com,,443,https://gi-seller-panel.paytm.com:443,https,AmazonS3,text/html,GET,193.108.153.11,/,1513861551,Amazon Web Services,54,False,,,,,,
goldengate.paytm.com,,404,,goldengate.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,goldengate.paytm.com,,443,https://goldengate.paytm.com:443,https,nginx,,GET,104.102.35.103,/,-1840324437,Nginx,1,False,,,,,,
gpl.gamepind.com,,200,8923,gpl.gamepind.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,CN=*.gamepind.com,*.gamepind.com,,gamepind.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ce4258aa0987aa2e22100ce697805345,221217fa3bffa8dc6bfcfb9ff2a665a84ca3771aa213d933518150ac7c416e4b,True,ctls,gpl.gamepind.com,,443,https://gpl.gamepind.com:443,https,openresty,text/html,GET,15.207.133.174,/,-1179026472,OpenResty,19,False,,,,https://gpl.gamepind.com/event-center/m/game-list.html?channel=13#/game-home,200,
granter-staging.paytm.in,ACL | Paytm,200,1712,granter-staging.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,granter-staging.paytm.in,,443,https://granter-staging.paytm.in:443,https,,text/html,GET,104.126.37.170,/,116323821,Spring,52,False,,,,,,
h5analytics.gamepind.com,Welcome to nginx!,200,612,h5analytics.gamepind.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,CN=*.gamepind.com,*.gamepind.com,,gamepind.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ce4258aa0987aa2e22100ce697805345,221217fa3bffa8dc6bfcfb9ff2a665a84ca3771aa213d933518150ac7c416e4b,True,ctls,h5analytics.gamepind.com,,443,https://h5analytics.gamepind.com:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,13.234.95.134,/,2070389824,Ubuntu,26,False,,,,,,
hrms.paytmbank.com,Access Denied,403,267,hrms.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,hrms.paytmbank.com,,443,https://hrms.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,262794708,,10,False,,,,,,
https://csp-report.mypaytm.com/reportcspviolations.php,,200,,csp-report.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-07T00:00:00Z,2023-08-11T23:59:59Z,CN=csp-report.mypaytm.com,csp-report.mypaytm.com,,csp-report.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5d564005dcbc190492bf590329909cd4,34fb978b89c0c2b3ac028a4d3004c8eb305a906dd17607f2602fbb23b96bb446,,ctls,csp-report.mypaytm.com,,443,https://csp-report.mypaytm.com:443/reportcspviolations.php,https,Apache,text/html,GET,13.127.28.88,/reportcspviolations.php,-780928015,Apache,1,False,,,,,,
iam-dr.paytmbank.com,Access Denied,403,273,iam-dr.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,iam-dr.paytmbank.com,,443,https://iam-dr.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,1816474944,,10,False,,,,,,
iam.paytmbank.com,Access Denied,403,266,iam.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,iam.paytmbank.com,,443,https://iam.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-598930348,,10,False,,,,,,
images.paytm.com,Error,503,176,images.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,images.paytm.com,,443,https://images.paytm.com:443,https,AkamaiGHost,text/html,GET,23.206.209.139,/,4529641,,5,False,,,,,,
insurance-seller-panel-staging.paytm.com,Insurance,200,2841,insurance-seller-panel-staging.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T08:54:43Z,2023-06-12T08:54:42Z,CN=testcdn.paytm.com,testcdn.paytm.com,,webappsstatic.paytm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bda285f7dc76ef4b977f26e91b5162c,4301f7dcd2da0141da6161f4dd7d346ae9d15e4c4b7febff62faff7a93c7233d,,ctls,insurance-seller-panel-staging.paytm.com,,443,https://insurance-seller-panel-staging.paytm.com:443,https,AmazonS3,text/html,GET,193.108.153.18,/,-600152416,Amazon Web Services,80,False,,,,,,
insurance-seller-panel.paytm.com,Insurance,200,3198,insurance-seller-panel.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T08:54:43Z,2023-06-12T08:54:42Z,CN=testcdn.paytm.com,testcdn.paytm.com,,webappsstatic.paytm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3bda285f7dc76ef4b977f26e91b5162c,4301f7dcd2da0141da6161f4dd7d346ae9d15e4c4b7febff62faff7a93c7233d,,ctls,insurance-seller-panel.paytm.com,,443,https://insurance-seller-panel.paytm.com:443,https,AmazonS3,text/html,GET,193.108.153.6,/,1592971768,Amazon Web Services,54,False,,,,,,
insurance.paytm.com,,404,13,insurance.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,insurance.paytm.com,,443,https://insurance.paytm.com:443,https,openresty,text/html,GET,23.37.42.154,/,673264342,OpenResty,2,False,,paytminsurance.co.in,,,,
internal-u.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,404 Not Found,404,146,internal-u.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-26T23:59:59Z,CN=ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cfefdfc2f1b14986baccd0a84bc673d8,bc92d53e24a80261e7414e18d669653533e4e9369da05b9413100c922838bd11,True,ctls,internal-u.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,,443,https://internal-u.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,52.69.9.150,/,1494302000,,8,False,,,,,,
invest.paytmbank.com,Access Denied,403,269,invest.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,invest.paytmbank.com,,443,https://invest.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-67939956,,10,False,,,,,,
iot-dev-prefix-suffix-sounds.paytm.in,,403,243,iot-dev-prefix-suffix-sounds.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-05-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=staging.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",staging.paytm.in,One 97 Communications Limited,a-stg.p-y.tm,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,03a47765d43b90baad8904767927d262,922dad08eeb62fec5ab8b236c652c9df933bcc0706d3c0618abed2637a8f5853,,ctls,iot-dev-prefix-suffix-sounds.paytm.in,,443,https://iot-dev-prefix-suffix-sounds.paytm.in:443,https,AmazonS3,application/xml,GET,2.16.241.82,/,2107671967,Amazon Web Services,2,False,,,,,,
iot-prefix-suffix-sounds.paytm.in,,403,243,iot-prefix-suffix-sounds.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-05-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=staging.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",staging.paytm.in,One 97 Communications Limited,a-stg.p-y.tm,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,03a47765d43b90baad8904767927d262,922dad08eeb62fec5ab8b236c652c9df933bcc0706d3c0618abed2637a8f5853,,ctls,iot-prefix-suffix-sounds.paytm.in,,443,https://iot-prefix-suffix-sounds.paytm.in:443,https,AmazonS3,application/xml,GET,104.126.37.178,/,1666631833,Amazon Web Services,2,False,,,,,,
ir.paytm.com,Paytm Investor Relations,200,87647,ir.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,ir.paytm.com,,443,https://ir.paytm.com:443,https,,text/html,GET,13.233.48.103,/,-1184303605,Node.js,8,False,,,,,,
itam.mypaytm.com,One97 Communications Limited,200,562,itam.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-12-02T00:00:00Z,2023-12-23T23:59:59Z,"CN=du-offers.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",du-offers.com,One 97 Communications Ltd,www.du-offers.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,af781182e62ca36ac2fb576dfc7ca002,a31cd35c8774bdba9d1d2affa24631e330366ede7b262f17d1d7bb502708675e,,ctls,itam.mypaytm.com,,443,https://itam.mypaytm.com:443,https,,text/html,GET,103.115.212.11,/,2112833525,Java,24,False,,,,,,
jira.mypaytm.com,Log in - Jira,200,38491,jira.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,jira.mypaytm.com,,443,https://jira.mypaytm.com:443,https,,text/html,GET,104.102.35.103,/,855273746,Java,602,False,,,,https://jira.mypaytm.com/login.jsp,200,
k8grafana-stage.traveltools.mypaytm.com,Sign In,403,2596,k8grafana-stage.traveltools.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-03-30T23:59:59Z,CN=*.traveltools.mypaytm.com,*.traveltools.mypaytm.com,,*.traveltools.mypaytm.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,39cc91bb5b84aa42c8714b30002ab29f,be85a7bff76a3598ca39e3ceaf05be0da1a16498cc4d46653dadf4b6cac55150,True,ctls,k8grafana-stage.traveltools.mypaytm.com,,443,https://k8grafana-stage.traveltools.mypaytm.com:443,https,,text/html,GET,15.207.53.52,/,-2131940224,,119,False,,,,,,
kafkamanager.gamepind.com,,503,,kafkamanager.gamepind.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,CN=*.gamepind.com,*.gamepind.com,,gamepind.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ce4258aa0987aa2e22100ce697805345,221217fa3bffa8dc6bfcfb9ff2a665a84ca3771aa213d933518150ac7c416e4b,True,ctls,kafkamanager.gamepind.com,,443,https://kafkamanager.gamepind.com:443,https,,,GET,52.66.133.223,/,-1840324437,,1,False,,,,,,
kyc.paytmbank.com,404,404,568,kyc.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,kyc.paytmbank.com,,443,https://kyc.paytmbank.com:443,https,9b2v,text/html,GET,23.201.245.180,/,-78839836,,27,False,,,,,,
