input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,cdn,webserver,tech_,tls_subject_org_
r24616657.sync.app.asana.com,404 Not Found,,146,r24616657.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616657.sync.app.asana.com,443,https://r24616657.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r24616664.sync.app.asana.com,404 Not Found,,548,r24616664.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616664.sync.app.asana.com,443,https://r24616664.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24616665.sync.app.asana.com,404 Not Found,,146,r24616665.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616665.sync.app.asana.com,443,https://r24616665.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24616666.sync.app.asana.com,404 Not Found,,146,r24616666.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616666.sync.app.asana.com,443,https://r24616666.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r24616667.sync.app.asana.com,404 Not Found,,146,r24616667.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616667.sync.app.asana.com,443,https://r24616667.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r24616680.sync.app.asana.com,404 Not Found,,146,r24616680.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616680.sync.app.asana.com,443,https://r24616680.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24616686.sync.app.asana.com,404 Not Found,,146,r24616686.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616686.sync.app.asana.com,443,https://r24616686.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24616692.sync.app.asana.com,404 Not Found,,146,r24616692.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616692.sync.app.asana.com,443,https://r24616692.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r24616694.sync.app.asana.com,404 Not Found,,548,r24616694.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616694.sync.app.asana.com,443,https://r24616694.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r24616707.sync.app.asana.com,404 Not Found,,548,r24616707.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616707.sync.app.asana.com,443,https://r24616707.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24616718.sync.app.asana.com,404 Not Found,,146,r24616718.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616718.sync.app.asana.com,443,https://r24616718.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24616719.sync.app.asana.com,404 Not Found,,548,r24616719.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616719.sync.app.asana.com,443,https://r24616719.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r24616732.sync.app.asana.com,404 Not Found,,146,r24616732.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616732.sync.app.asana.com,443,https://r24616732.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24616740.sync.app.asana.com,404 Not Found,,548,r24616740.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616740.sync.app.asana.com,443,https://r24616740.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r24616955.sync.app.asana.com,404 Not Found,,548,r24616955.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616955.sync.app.asana.com,443,https://r24616955.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24616968.sync.app.asana.com,404 Not Found,,548,r24616968.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616968.sync.app.asana.com,443,https://r24616968.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24616974.sync.app.asana.com,404 Not Found,,146,r24616974.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616974.sync.app.asana.com,443,https://r24616974.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r24616981.sync.app.asana.com,404 Not Found,,146,r24616981.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616981.sync.app.asana.com,443,https://r24616981.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r24616985.sync.app.asana.com,404 Not Found,,548,r24616985.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616985.sync.app.asana.com,443,https://r24616985.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r24616994.sync.app.asana.com,404 Not Found,,146,r24616994.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24616994.sync.app.asana.com,443,https://r24616994.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r24617001.sync.app.asana.com,404 Not Found,,146,r24617001.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617001.sync.app.asana.com,443,https://r24617001.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24617005.sync.app.asana.com,404 Not Found,,548,r24617005.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617005.sync.app.asana.com,443,https://r24617005.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r24617021.sync.app.asana.com,404 Not Found,,548,r24617021.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617021.sync.app.asana.com,443,https://r24617021.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r24617069.sync.app.asana.com,404 Not Found,,548,r24617069.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617069.sync.app.asana.com,443,https://r24617069.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24617304.sync.app.asana.com,404 Not Found,,548,r24617304.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617304.sync.app.asana.com,443,https://r24617304.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r24617348.sync.app.asana.com,404 Not Found,,146,r24617348.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617348.sync.app.asana.com,443,https://r24617348.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r24617433.sync.app.asana.com,404 Not Found,,146,r24617433.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617433.sync.app.asana.com,443,https://r24617433.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24617434.sync.app.asana.com,404 Not Found,,548,r24617434.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617434.sync.app.asana.com,443,https://r24617434.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24617645.sync.app.asana.com,404 Not Found,,548,r24617645.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617645.sync.app.asana.com,443,https://r24617645.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r24617675.sync.app.asana.com,404 Not Found,,548,r24617675.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617675.sync.app.asana.com,443,https://r24617675.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r24617683.sync.app.asana.com,404 Not Found,,146,r24617683.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617683.sync.app.asana.com,443,https://r24617683.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24617712.sync.app.asana.com,404 Not Found,,548,r24617712.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617712.sync.app.asana.com,443,https://r24617712.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r24617756.sync.app.asana.com,404 Not Found,,146,r24617756.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617756.sync.app.asana.com,443,https://r24617756.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24617757.sync.app.asana.com,404 Not Found,,548,r24617757.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617757.sync.app.asana.com,443,https://r24617757.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r24617758.sync.app.asana.com,404 Not Found,,548,r24617758.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617758.sync.app.asana.com,443,https://r24617758.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r24617801.sync.app.asana.com,404 Not Found,,548,r24617801.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617801.sync.app.asana.com,443,https://r24617801.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r24617803.sync.app.asana.com,404 Not Found,,548,r24617803.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617803.sync.app.asana.com,443,https://r24617803.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r24617810.sync.app.asana.com,404 Not Found,,146,r24617810.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617810.sync.app.asana.com,443,https://r24617810.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r24617819.sync.app.asana.com,404 Not Found,,146,r24617819.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617819.sync.app.asana.com,443,https://r24617819.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24617821.sync.app.asana.com,404 Not Found,,548,r24617821.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617821.sync.app.asana.com,443,https://r24617821.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r24617834.sync.app.asana.com,404 Not Found,,146,r24617834.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617834.sync.app.asana.com,443,https://r24617834.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r24617847.sync.app.asana.com,404 Not Found,,146,r24617847.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617847.sync.app.asana.com,443,https://r24617847.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24617856.sync.app.asana.com,404 Not Found,,548,r24617856.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617856.sync.app.asana.com,443,https://r24617856.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r24617859.sync.app.asana.com,404 Not Found,,146,r24617859.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617859.sync.app.asana.com,443,https://r24617859.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r24617864.sync.app.asana.com,404 Not Found,,146,r24617864.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617864.sync.app.asana.com,443,https://r24617864.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r24617865.sync.app.asana.com,404 Not Found,,146,r24617865.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617865.sync.app.asana.com,443,https://r24617865.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24617868.sync.app.asana.com,404 Not Found,,146,r24617868.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617868.sync.app.asana.com,443,https://r24617868.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r24617869.sync.app.asana.com,404 Not Found,,548,r24617869.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617869.sync.app.asana.com,443,https://r24617869.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r24617873.sync.app.asana.com,404 Not Found,,548,r24617873.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617873.sync.app.asana.com,443,https://r24617873.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r24617876.sync.app.asana.com,404 Not Found,,548,r24617876.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617876.sync.app.asana.com,443,https://r24617876.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r24617882.sync.app.asana.com,404 Not Found,,146,r24617882.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617882.sync.app.asana.com,443,https://r24617882.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r24617883.sync.app.asana.com,404 Not Found,,146,r24617883.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617883.sync.app.asana.com,443,https://r24617883.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r24617887.sync.app.asana.com,404 Not Found,,548,r24617887.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617887.sync.app.asana.com,443,https://r24617887.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r24617902.sync.app.asana.com,404 Not Found,,146,r24617902.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617902.sync.app.asana.com,443,https://r24617902.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r24617903.sync.app.asana.com,404 Not Found,,146,r24617903.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617903.sync.app.asana.com,443,https://r24617903.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r24617924.sync.app.asana.com,404 Not Found,,146,r24617924.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617924.sync.app.asana.com,443,https://r24617924.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r24617935.sync.app.asana.com,404 Not Found,,548,r24617935.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617935.sync.app.asana.com,443,https://r24617935.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r24617941.sync.app.asana.com,404 Not Found,,146,r24617941.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r24617941.sync.app.asana.com,443,https://r24617941.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
