input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,csp_domains_,webserver,tls_expired,tls_mismatched,cdn_name,cdn,tls_self_signed,location
origin-express-bcalpdc.att.com,alpv0131,200,68,origin-express-bcalpdc.att.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-03-05T23:59:59Z,"CN=origin-express-bcalpdc.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-express-bcalpdc.att.com,"AT&T Services, Inc.",origin-express-bcalpdc.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e37b98061bb5f1cc146f0bab667beeee,4b5fa412f3a1b07261244301afeda30a4281f2ee41486d3629a87a88e1a852a3,,ctls,origin-express-bcalpdc.att.com,443,https://origin-express-bcalpdc.att.com:443,https,text/html,GET,144.161.106.209,/,-1321617880,144.161.106.209,HSTS,2,False,,,Apache,,,,,,
origin-express-bcffdc.att.com,alpv0131,200,68,origin-express-bcffdc.att.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-03-15T23:59:59Z,"CN=origin-express-bcffdc.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-express-bcffdc.att.com,"AT&T Services, Inc.",origin-express-bcffdc.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f5206a4b062bf36f89f654564077b300,84bd167aec10dd3acb17bef8b1364e14367e3a31e6f80d7af52409da48ba650c,,ctls,origin-express-bcffdc.att.com,443,https://origin-express-bcffdc.att.com:443,https,text/html,GET,144.161.71.244,/,-1321617880,144.161.71.244,HSTS,2,False,,,Apache,,,,,,
origin-qras.att.com,Network Error,504,868,origin-qras.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-23T00:00:00Z,2023-07-24T23:59:59Z,"CN=origin-qras.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-qras.att.com,"AT&T Services, Inc.",origin-qras.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c59e3aee333ba99f4e71d99c64cd286d,1a1ed3e48e01dbbc383d47e4a44bfb0b396ca58e78e8bfa0ddbc15bccd7e140c,,ctls,origin-qras.att.com,443,https://origin-qras.att.com:443,https,text/html,GET,144.160.34.201,/,1050175641,144.160.34.201,,43,False,,,,,,,,,
origin-qs.att.com,,404,48,origin-qs.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-02-11T23:59:59Z,"CN=origin-qs.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-qs.att.com,"AT&T Services, Inc.",origin-qs.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3613f7a3dae314b47cbfb69e93855617,b5a0a2a592f9969e64d1ccae8694a5c06313c2b030261573ed8e0346cb49d941,,ctls,origin-qs.att.com,443,https://origin-qs.att.com:443,https,application/json,GET,144.161.69.173,/,834205737,144.161.69.173,,1,False,,,unknown,,,,,,
origin-stagetkp.att.com,Network Error,504,868,origin-stagetkp.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-19T00:00:00Z,2023-07-20T23:59:59Z,"CN=origin-stagetkp.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-stagetkp.att.com,"AT&T Services, Inc.",origin-stagetkp.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5c74f62f7a9e8522bd82b6dceffb16bb,f9df4e3b012698732c41b5475becba62f71efbc5a27ba8b9c206eee015e52f6f,,ctls,origin-stagetkp.att.com,443,https://origin-stagetkp.att.com:443,https,text/html,GET,144.160.233.91,/,1814851456,144.160.233.91,,43,False,,,,,,,,,
origin-turnkey.att.com,Network Error,504,868,origin-turnkey.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-19T00:00:00Z,2023-07-20T23:59:59Z,"CN=origin-turnkey.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-turnkey.att.com,"AT&T Services, Inc.",origin-turnkey.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,63446243cc57d9a6b1d6c09f28fea3f7,febaa4112099f48b56f6b4e8c3c9f90ac322a22f438cdf087c881b19658c77b6,,ctls,origin-turnkey.att.com,443,https://origin-turnkey.att.com:443,https,text/html,GET,144.160.233.92,/,-1572243137,144.160.233.92,,43,False,,,,,,,,,
origin-web-oidcstg.att.com,,200,6404,bcontent.stage.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.stage.att.com, O=AT and T Services\, Inc., L=Dallas, ST=Texas, C=US",*.stage.att.com,"AT and T Services, Inc.",*.stage.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,53e38fe9d8606be1bb114fae1a7a0d76,0c3fc2842de84718a4e1d488afb4944eab05b5d5257e75b76e83d9ca83cf81d0,True,ctls,bcontent.stage.att.com,443,https://origin-web-oidcstg.att.com:443,https,text/html,GET,144.161.106.212,/,87212129,144.161.106.212,Java,125,False,https://bcontent.stage.att.com/dynamic/iamLRR/LrrController?IAM_OP=error&appName=default&error=INVALID_REQUEST&error_description=902&errorCode=902,,,,,,,,
origin-wsp-aldc01.att.com,Identity Services Engine,403,1026,origin-wsp-aldc01.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,2023-06-17T23:59:59Z,"CN=websplashpage-aldc01.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",websplashpage-aldc01.att.com,"AT&T Services, Inc.",origin-wsp-aldc01.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6bc6fbf8ae19a010680dbf9bf45a3508,f90f5f8e981e68f8517a7ce8cf7b5c020bd584bb5013e860065c567300ea2754,,ctls,origin-wsp-aldc01.att.com,443,https://origin-wsp-aldc01.att.com:443,https,text/html,GET,144.161.116.193,/,-279979958,144.161.116.193,HSTS,30,False,https://origin-wsp-aldc01.att.com:443/admin/login.jsp,*.walkmeusercontent.com,,,,,,,
origin-wsp-aldc02.att.com,Identity Services Engine,403,1026,origin-wsp-aldc02.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,2023-06-17T23:59:59Z,"CN=websplashpage-aldc02.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",websplashpage-aldc02.att.com,"AT&T Services, Inc.",origin-wsp-aldc02.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,667ca53bce6423b71d8acae424ff9a18,d05a6fe0b971e630bd8ffb9e5b1e3eafc5437d1dae7e33bb32d3acf3113c0f70,,ctls,origin-wsp-aldc02.att.com,443,https://origin-wsp-aldc02.att.com:443,https,text/html,GET,144.161.116.195,/,-279979958,144.161.116.195,HSTS,30,False,https://origin-wsp-aldc02.att.com:443/admin/login.jsp,*.walkmeusercontent.com,,,,,,,
origin-wsp-dadc01.att.com,Identity Services Engine,403,1026,origin-wsp-dadc01.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,2023-06-17T23:59:59Z,"CN=websplashpage-dadc01.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",websplashpage-dadc01.att.com,"AT&T Services, Inc.",origin-wsp-dadc01.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dfd532e7346dde1089b0335fcf2c8969,fb971e678ded5c50b58dfa383881696a4d58781391f76ef790187b22a28cf8d1,,ctls,origin-wsp-dadc01.att.com,443,https://origin-wsp-dadc01.att.com:443,https,text/html,GET,144.160.119.102,/,-279979958,144.160.119.102,HSTS,30,False,https://origin-wsp-dadc01.att.com:443/admin/login.jsp,*.walkmeusercontent.com,,,,,,,
origin-wsp-dadc02.att.com,Identity Services Engine,403,1026,origin-wsp-dadc02.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,2023-06-17T23:59:59Z,"CN=websplashpage-dadc02.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",websplashpage-dadc02.att.com,"AT&T Services, Inc.",origin-wsp-dadc02.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2457a19136b0000b10ef264e33b0e355,b4bc4b2b4ac02f8fe0cc1ba1abbaa36eda8978c6c98e35756c8c9c12c459a761,,ctls,origin-wsp-dadc02.att.com,443,https://origin-wsp-dadc02.att.com:443,https,text/html,GET,144.160.119.101,/,-279979958,144.160.119.101,HSTS,30,False,https://origin-wsp-dadc02.att.com:443/admin/login.jsp,*.walkmeusercontent.com,,,,,,,
origin-www-stage.att.com,Error 500,500,8901,origin-www-stage.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-05T00:00:00Z,2024-01-25T23:59:59Z,"CN=origin-www-stage.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",origin-www-stage.att.com,"AT&T Services, Inc.",origin-www-stage.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ff999d5230f370e5bd6d39174c2c5a56,e30fa9ed58d2c028f09c5073992f6933940371a406b8542a21e3b3c2de4f3799,,ctls,origin-www-stage.att.com,443,https://origin-www-stage.att.com:443,https,text/html,GET,144.160.155.181,/,87212129,144.160.155.181,,171,False,https://origin-www-stage.att.com/gen/landing-pages?pid=3308,http://*.bell.ca:*/,unknown,,,,,,
origin-www.att.com,"Discover the Latest Phones, Devices, Unlimited Data Plans, Internet & TV at AT&T",200,1418139,www.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,www.att.com,443,https://origin-www.att.com:443,https,text/html,GET,144.160.36.46,/,-1187101914,2001:1890:1c00:3113::f:3006,Java,824,False,https://www.att.com/,,,,,,,,
oriient-prod-auth-eastus2.az.cloud.att.com,404 Not Found,404,146,oriient-prod-auth-eastus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-auth-eastus2.az.cloud.att.com,443,https://oriient-prod-auth-eastus2.az.cloud.att.com:443,https,text/html,GET,20.119.243.9,/,1494302000,20.119.243.9,,8,False,,,,,,,,,
oriient-prod-auth-westus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-auth-westus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-auth-westus2.az.cloud.att.com,443,https://oriient-prod-auth-westus2.az.cloud.att.com:443,https,text/html,GET,20.29.239.140,/,566218143,20.29.239.140,,14,False,,,,,,,,,
oriient-prod-locationdistributor-eastus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-locationdistributor-eastus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-locationdistributor-eastus2.az.cloud.att.com,443,https://oriient-prod-locationdistributor-eastus2.az.cloud.att.com:443,https,text/html,GET,20.119.243.9,/,566218143,20.119.243.9,,14,False,,,,,,,,,
oriient-prod-locationdistributor-westus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-locationdistributor-westus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-locationdistributor-westus2.az.cloud.att.com,443,https://oriient-prod-locationdistributor-westus2.az.cloud.att.com:443,https,text/html,GET,20.29.239.140,/,566218143,20.29.239.140,,14,False,,,,,,,,,
oriient-prod-locationreceiver-eastus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-locationreceiver-eastus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-locationreceiver-eastus2.az.cloud.att.com,443,https://oriient-prod-locationreceiver-eastus2.az.cloud.att.com:443,https,text/html,GET,20.119.243.9,/,566218143,20.119.243.9,,14,False,,,,,,,,,
oriient-prod-sdkconfig-eastus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-sdkconfig-eastus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-sdkconfig-eastus2.az.cloud.att.com,443,https://oriient-prod-sdkconfig-eastus2.az.cloud.att.com:443,https,text/html,GET,20.119.243.9,/,566218143,20.119.243.9,,14,False,,,,,,,,,
oriient-prod-sdkconfig-westus2.az.cloud.att.com,404 Not Found,404,548,oriient-prod-sdkconfig-westus2.az.cloud.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-05-08T23:59:59Z,"CN=loc.firstnet.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",loc.firstnet.att.com,"AT&T Services, Inc.",oriient-prod-sdklog-westus2.az.cloud.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4e4cbbff944b654aa939a4418e4bceaf,2f28d1c2e9cb31191e9c058896b58792b5be1124a9b2f31382ec67503b5bb38d,,ctls,oriient-prod-sdkconfig-westus2.az.cloud.att.com,443,https://oriient-prod-sdkconfig-westus2.az.cloud.att.com:443,https,text/html,GET,20.29.239.140,/,566218143,20.29.239.140,,14,False,,,,,,,,,
ort-developer.att.com,Access Denied,403,274,ort-developer.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,ort-developer.att.com,443,https://ort-developer.att.com:443,https,text/html,GET,2.23.197.91,/,1893937182,2a02:26f0:480:986::2db1,HSTS,10,False,,,AkamaiGHost,,,,,,
ort-spark.att.com,Service Unavailable,503,268,ort-spark.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,ort-spark.att.com,443,https://ort-spark.att.com:443,https,text/html,GET,23.3.109.199,/,471399706,2a02:26f0:1700:394::2db1,HSTS,9,False,,,AkamaiGHost,,,,,,
osm.att.com,,200,36,osm.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=osm.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",osm.att.com,"AT&T Services, Inc.",osm.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2f3037b6dcf5661b4f593646c21e6d26,717da78bffdd9ce27d77f9033374aba9f014b5437868ef129f92f03f35e9ec7c,,ctls,osm.att.com,443,https://osm.att.com:443,https,text/html,GET,144.160.230.197,/,514734656,144.160.230.197,,6,False,,,unknown,,,,,,
oss.test.att.com,AT&T Web Toolbar,200,12086,oss.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=oss.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",oss.test.att.com,"AT&T Services, Inc.",oss.test.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,551000d562fb78a53eb72a3369b194d0,0397271802c0fe9f5d4821d39fc687da0cd0f059a48edb5435b5ea198590f91c,,ctls,oss.test.att.com,443,https://oss.test.att.com:443,https,text/html,GET,144.160.77.131,/,-1668275891,144.160.77.131,Java Servlet:3.0,211,False,https://oss.test.att.com/toolbar/index.html,,,,,,,,
oss1.test.att.com,AT&T Web Toolbar,200,12086,oss1.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=oss.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",oss.test.att.com,"AT&T Services, Inc.",oss.test.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,551000d562fb78a53eb72a3369b194d0,0397271802c0fe9f5d4821d39fc687da0cd0f059a48edb5435b5ea198590f91c,,ctls,oss1.test.att.com,443,https://oss1.test.att.com:443,https,text/html,GET,144.160.77.131,/,2022223513,144.160.77.131,Java Servlet:3.0,211,False,https://oss1.test.att.com/toolbar/index.html,,,,True,,,,
osstoolbar-prod1.att.com,AT&T Web Toolbar,200,12221,osstoolbar-prod1.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,osstoolbar-prod1.att.com,443,https://osstoolbar-prod1.att.com:443,https,text/html,GET,2.23.197.91,/,-1673680679,2a02:26f0:480:986::2db1,Java Servlet:3.0,211,False,https://osstoolbar-prod1.att.com/toolbar/index.html,,,,,,,,
osstoolbar-sat1.att.com,IBM HTTP Server 8.5.5,200,3493,osstoolbar-sat1.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=osstoolbarraf.sat.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",osstoolbarraf.sat.att.com,"AT&T Services, Inc.",osstoolbarraf.sat.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad8fe5fcc178676dc26e0b091e6e33bf,1eb91e56b8b8199c28ef7807daae8de5b9d995a8fa2d5bcfeb2ce1c3eeb9d792,,ctls,osstoolbar-sat1.att.com,443,https://osstoolbar-sat1.att.com:443,https,text/html,GET,144.160.84.235,/,-1617628814,144.160.84.235,HSTS,106,False,,,,,True,,,,
osstoolbar.att.com,AT&T Web Toolbar,200,12212,osstoolbar.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,osstoolbar.att.com,443,https://osstoolbar.att.com:443,https,text/html,GET,2.23.197.91,/,2111849657,2a02:26f0:3400:29e::2db1,Java Servlet:3.0,211,False,https://osstoolbar.att.com/toolbar/index.html,,,,,,,,
otstest1.att.com,,200,45,otstest1.att.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-08-28T00:00:00Z,2023-08-23T23:59:59Z,"CN=alpv0301.enaf.aldc.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",alpv0301.enaf.aldc.att.com,"AT&T Services, Inc.",otstest1.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,92972837bf0ee997579318d0aa812cbb,64f3253a1aa97a0cd240a8d29e7d55d94fcd1edbf45587bccb6ea80426f0f5a1,,ctls,otstest1.att.com,443,https://otstest1.att.com:443,https,text/html,GET,144.160.241.140,/,716467437,144.160.241.140,Apache,2,False,,,Apache,,,,,,
ottappsmx.att.com,,200,16,ottappsmx.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-04-18T23:59:59Z,"CN=ottappsmx.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",ottappsmx.att.com,"AT&T Services, Inc.",ottappsmx.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,5da18908f4cc5df7ceba4d3ccf0896ad,63887deae6afd061cf15269e9259c06a044c03bb604c5e1c741da4d5c48ad30c,,ctls,ottappsmx.att.com,443,https://ottappsmx.att.com:443,https,text/html,GET,144.160.107.97,/,-996120510,144.160.107.97,,2,False,,,,,,,,,
