new,host,a,cname,mx,soa,ns,txt,status_code,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],hiring.pioneerlocal.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.post-trib.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.record-eagle.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.rhi.monster.ca,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.santafenewmexican.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.seymourcareers.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.sfexaminer.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.sierrajobfinder.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.sp.washington.monster.com,208.71.197.68,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],hiring.springsjobs.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.suntimes.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.tesla.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.the-dispatch.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.thedailystar.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.timesdaily.monster.com,208.71.199.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.timesleader.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.tuscaloosanews.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring.unionrecorder.monster.com,208.71.193.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiring2.all.gslb.monster.com,208.71.193.184,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hiringsolutions-prs.monster.com,208.71.193.162,hiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hjaelp.monster.dk,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hjem.monster.dk,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.at,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.ca,,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.com,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.fr,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.ie,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monster.it,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.monsterpolska.pl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],home.offres-emploi.monster.fr,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.be,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.ca,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.com,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.fr,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.hu,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.ie,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monster.se,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.monsterpolska.pl,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],homepage.offres-emploi.monster.fr,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],horlogerie.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.aol.monster.ca,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.aolca.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.monster.at,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.monster.co.uk,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.monster.de,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],hr.training.mgsapps.monster.com,"69.25.33.58, 69.25.33.35, 69.25.33.36, 66.37.38.131, 66.37.38.132",,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com","ns201.mgsapps.monster.com, ns402.mgsapps.monster.com, ns202.mgsapps.monster.com, ns401.mgsapps.monster.com",,NOERROR,,,,,,
[x],hydra.monster.co.uk,194.129.230.179,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],ia.monster.com,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],icms2.gslb.monster.com,208.71.193.190,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],icmsqa.awsqaus.monster.com,,,,"ns-1089.awsdns-08.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],icmsqa.monster.com,54.144.128.85,,,,,,NOERROR,,,,,,
[x],ict.monster.be,,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],id.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],identity.monster.com,"18.66.147.62, 18.66.147.21, 18.66.147.9, 18.66.147.64",identity.nxtprod.monster.com,,"ns-1553.awsdns-02.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],il.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],illinois.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],image.emails.monster.com,"95.101.74.138, 95.101.74.133","akamai-san159.exacttarget.com.edgekey.net, e132731.dscx.akamaiedge.net",,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,,NOERROR,"2a02:26f0:c900:9::5f65:4a8a, 2a02:26f0:c900:9::5f65:4a85",,,,,
[x],images-full-contact.military.com,"13.225.78.94, 13.225.78.44, 13.225.78.37, 13.225.78.123",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-107.awsdns-13.com, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-996.awsdns-60.net",,NOERROR,,True,cloudfront,,,
[x],images-militaryadvantage.military.com,"13.225.78.37, 13.225.78.44, 13.225.78.123, 13.225.78.94",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-107.awsdns-13.com, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-996.awsdns-60.net",,NOERROR,,True,cloudfront,,,
[x],images.military.com,"13.32.208.62, 13.32.208.28, 13.32.208.38, 13.32.208.121",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],images.monster.ca,208.71.193.7,"images.monster.com, media.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],images.monster.com,208.71.193.7,media.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],images.monster.ie,208.71.193.7,"images.monster.com, media.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],images.monsterboard.nl,208.71.193.7,"images.monster.com, media.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],images01.military.com,"108.156.60.17, 108.156.60.54, 108.156.60.10, 108.156.60.78",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-107.awsdns-13.com, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-996.awsdns-60.net",,NOERROR,,True,cloudfront,,,
[x],images02.military.com,"13.32.208.28, 13.32.208.38, 13.32.208.62, 13.32.208.121",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-107.awsdns-13.com, ns-996.awsdns-60.net",,NOERROR,,True,cloudfront,,,
[x],images04.military.com,"18.244.114.94, 18.244.114.51, 18.244.114.40, 18.244.114.60",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-107.awsdns-13.com, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-996.awsdns-60.net",,NOERROR,,True,cloudfront,,,
[x],images05.military.com,"108.156.60.54, 108.156.60.17, 108.156.60.10, 108.156.60.78",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-996.awsdns-60.net, ns-107.awsdns-13.com, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk",,NOERROR,,True,cloudfront,,,
[x],imagestage.military.com,"13.225.78.37, 13.225.78.94, 13.225.78.123, 13.225.78.44",d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-1837.awsdns-37.co.uk, ns-107.awsdns-13.com, ns-996.awsdns-60.net, ns-1218.awsdns-24.org",,NOERROR,,True,cloudfront,,,
[x],img.military.com,,d17f7832w1jza4.cloudfront.net,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com","ns-996.awsdns-60.net, ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-107.awsdns-13.com",,NOERROR,,True,cloudfront,,,
[x],in.monster.com,"208.71.193.234, 208.71.199.234",,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns2.tmpw.net, ns1.tmpw.net",,NOERROR,,,,,,
[x],inc.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],indiana.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],industria.monster.it,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],industrie.monster.lu,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],industry.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.at,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.be,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.com,208.71.195.72,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com mx -all,NOERROR,,,,,,
[x],info.monster.de,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.fr,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.hu,,redirector.gslb.monster.com,,,,,NOERROR,,,,,,
[x],info.monster.ie,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.it,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.no,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],info.monster.se,,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],informacje.monsterpolska.pl,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],infos.monster.lu,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],ingenieur.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],ingenieur.monster.de,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.aolnet.monster.de,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.berufstart.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.chemie.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.finanz.monster.ch,208.71.193.147,"www2.eu.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.forschung.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.ingenieur.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhalt.monster.de,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inhoud.arbeiders.monster.be,208.71.199.147,"www2.eu.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],innhold.monster.no,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monster.be,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monster.co.uk,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monster.com,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monster.hu,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monster.lu,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monsterboard.nl,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inside.monsterpolska.pl,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],insidetech.monster.com,208.71.199.64,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns3.tmpw.net, ns1.tmpw.net, ns2.tmpw.net",v=spf1 include:spf.affinitylabs.com -all,NOERROR,,,,,,
[x],insightsconference.monster.de,18.196.240.30,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],insurance.military.com,152.195.19.97,"rubk.azureedge.net, rubk.ec.azureedge.net, scdnce73.wpc.998e5.lambdacdn.net, sni1gl.wpc.lambdacdn.net",,"ns1.lambdacdn.net, noc.edgecast.com",,,NOERROR,2606:2800:11f:1cb7:261b:1f9c:2074:3c,,,,,
[x],insurance.monster.co.uk,,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],integritet.monster.se,,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],interim.monster.fr,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],interim.monster.lu,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],internacional.monster.es,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.aol.monster.ca,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.en.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.fr.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.francais.aol.monster.ca,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.at,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.be,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.dk,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.fr,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monster.hu,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],international.monsterboard.nl,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],internazionale.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],interne.monster.ca,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],internet.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],interview.aol.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],interview.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],intranet.francais.adp.monster.ca,208.71.199.147,"my2.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],intranetjs.francais.adp.monster.ca,,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],inzynier-praca.monsterpolska.pl,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],iowa.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],ipad.monster.at,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
