new,host,a,aaaa,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,ns,cname,txt,caa,mx
[x],style-stage-47.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],style.engima.stage-42.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.oceania.stage-14.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.pantheon.stage-21.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.pl.stage-39.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.preprod.dailymotion.com,195.8.215.142,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,preprod.dailymotion.com,,,
[x],style.region.stage-28.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.restricted.stage-10.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.sandbox.stage-26.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.singed.stage-20.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.singed.stage-51.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-01.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-02.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-03.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-04.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-07.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-08.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-10.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-11.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-15.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-16.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-17.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-18.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-19.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-20.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-22.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-23.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-24.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-25.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-26.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-27.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-28.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-30.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-31.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-32.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-33.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-34.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-35.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,"stage-35.dailymotion.com, stages.dailymotion.com",,,
[x],style.stage-36.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-39.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-40.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-41.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-42.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-44.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-45.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-46.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-47.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-48.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-49.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-50.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-51.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-52.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-53.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-54.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-55.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-57.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-58.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-59.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-61.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-62.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-63.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-64.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-65.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-67.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-68.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style.stage-69.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],sv4.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",,,,
[x],sv6.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"b.dailymotion.com, a.dailymotion.com",,,,
[x],sw-app-e20.dc3.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],sw-cdn-01.sv6.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],sw-cdn-02.sv6.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],syslog.dc3.dailymotion.com,195.8.215.244,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],t.stage-53.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],telekom-malaysia-pni.sg1.dailymotion.com,103.195.32.203,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],test-origin.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tofu-origin.dmcdn.net,195.8.215.171,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tofu-ssl.dmcdn.net,195.8.215.171,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tot-sg1-pni.sg1.dailymotion.com,103.195.32.227,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tproxy-01.dc3.dailymotion.com,188.65.124.203,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],true-pni.sg1.dailymotion.com,103.195.32.201,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tvsam-01.ext.dc3.dailymotion.com,188.65.121.231,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tvsam-02.ext.dc3.dailymotion.com,188.65.121.232,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tvsam.dailymotion.com,195.8.215.166,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],tvsoft-01.ext.dc3.dailymotion.com,188.65.121.233,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],update.dailymotion.com,"34.248.176.243, 18.203.131.238, 52.19.198.230, 34.243.93.43, 18.203.144.158, 34.251.154.165, 18.203.96.5, 13.248.131.90, 76.223.3.45",,"ns1.imgsynd.com, admin.imgsynd.com",,,NOERROR,,,"ns2.imgsynd.com, ns1.imgsynd.com",imgsynd.com,,,
[x],upload-01.dc3.dailymotion.com,195.8.215.210,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-01.sg1.dailymotion.com,103.195.32.183,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-01.sv4.dailymotion.com,198.54.200.185,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-02.nyc.dailymotion.com,198.54.201.166,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-02.sg1.dailymotion.com,103.195.32.182,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-02.sv4.dailymotion.com,198.54.200.184,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-10.dc3.dailymotion.com,195.8.215.220,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],upload-11.dc3.dailymotion.com,195.8.215.221,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],use.publish.dailymotion.com,"198.54.201.167, 198.54.201.168",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],usw.publish.dailymotion.com,"198.54.200.182, 198.54.200.181",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vip.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"b.dailymotion.com, a.dailymotion.com",,,,
[x],vlan-999.sw-app-e20.dc3.dailymotion.com,188.65.121.225,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vlan232.gate-01.sg1.dailymotion.com,103.195.32.243,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,gate-01.sg1.dailymotion.com,,,
[x],vlan232.gate-02.sg1.dailymotion.com,103.195.32.236,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,gate-02.sg1.dailymotion.com,,,
[x],vod-dev.dailymotion.com,54.247.174.200,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,dmvod-sandbox.dailymotion.com,,,
[x],vod.cf.dmcdn.net,"99.86.4.14, 99.86.4.123, 99.86.4.126, 99.86.4.95",,"ns-464.awsdns-58.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudfront,"ns-464.awsdns-58.com, ns-1022.awsdns-63.net, ns-1087.awsdns-07.org, ns-2020.awsdns-60.co.uk",d2v1zdsx0dztep.cloudfront.net,,,
[x],vouch.dailymotion.com,195.8.215.192,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,crproxy.dailymotion.com,,,
[x],vpn.dailymotion.com,"188.65.121.191, 188.65.121.190",,"a.dailymotion.com, root.dailymotion.com",,,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",dmvpn.geo.dmcdn.net,,,
[x],vpn.vty.dailymotion.com,188.65.124.11,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vrrp-xe-0-0-46-232.sw-cdn.sv6.dailymotion.com,198.54.200.245,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vrz.nyc.dailymotion.com,98.116.12.46,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vty.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",,,,
[x],vty.test.dailymotion.com,195.8.215.225,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],vty.vpn.dailymotion.com,"188.65.121.189, 188.65.121.191",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],web.vip.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,wwwcname.dailymotion.com,,,
[x],webed-01.stg.dc3.dailymotion.com,10.189.20.36,,"a.dailymotion.com, root.dailymotion.com",True,10.189.20.36,NOERROR,,,"b.dailymotion.com, a.dailymotion.com",ebed-staging.geo.dmcdn.net,,,
[x],webed.stg.dm.gg,"10.189.20.36, 195.8.214.1, 195.8.214.2",,"a.dailymotion.com, root.dailymotion.com",True,10.189.20.36,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",ebed-staging.geo.dmcdn.net,,,
[x],webhooks.dailymotion.com,195.8.215.130,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],webmail.dailymotion.com,195.8.215.192,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,crproxy.dailymotion.com,,,
[x],wifi-01-y08.ix7.dailymotion.com,188.65.121.198,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],wiki-01.dc3.dailymotion.com,195.8.215.194,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],www-dc3.dailymotion.com,195.8.215.137,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],www-ix7.dailymotion.com,195.8.215.138,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],www-origin.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],www-sv4.dailymotion.com,198.54.200.102,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],www.dailymotion.com,188.65.124.90,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,"dmwww.geo.dmcdn.net, fp.dc3.dailymotion.com",,,
[x],www.dailymotionadvertising.com,188.65.124.64,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,ingress-01-pub-prod.vip.dailymotion.com,,,
[x],wwwcf.dailymotion.com,195.8.215.136,,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,,,www.dailymotion.com.cdn.cloudflare.net,,,
[x],wwwcname.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-0-0-45-232.sw-cdn-01.sv6.dailymotion.com,198.54.200.233,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-0-0-45-232.sw-cdn-02.sv6.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-0-0-46-232.sw-cdn-01.sv6.dailymotion.com,198.54.200.241,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-0-0-46-232.sw-cdn-02.sv6.dailymotion.com,198.54.200.242,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-1-0-1.core-01.sg1.dailymotion.com,103.195.32.226,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-11-0-0.core-04.ix7.dailymotion.com,188.65.121.197,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-11-0-2-231.core-03.ix7.dailymotion.com,188.65.121.192,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-11-0-2-231.core-04.ix7.dailymotion.com,188.65.121.194,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xe-2-2-0-92.core-01.sg1.dailymotion.com,103.195.32.218,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],xfer.dailymotion.com,188.65.124.73,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],zendesk1.dailymotion.com,"162.159.128.7, 162.159.138.6",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudflare,,mail1.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,mail.zendesk.com
[x],zendesk2.dailymotion.com,"162.159.138.6, 162.159.128.7",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudflare,,mail2.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,mail.zendesk.com
[x],zfamily-filter.stage-37.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],zxtmdebug.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
