new,host,soa,txt,status_code,a,cname,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,ns,mx,caa
[x],efeperfdb2.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,208.243.0.212,,,,,,,,,
[x],efeperfws2.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,208.243.0.222,,,,,,,,,
[x],efeprgtmprod-easyacct.intuit.com,"ns-1309.awsdns-35.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payrollbo-prd-usw2-k8s,external-dns/resource=ingress/payroll-efeprservices-usw2-prd/efepr-services-filer-service-ingress",NOERROR,"35.155.34.212, 35.160.56.70, 35.160.145.80","easyacct-pr-prod.efepr-prod.a.intuit.com, filer-pr-prod-us-west-2.efepr-prod.a.intuit.com, payroll-payrolltax-prd-efepr-services-filer-service.payrollboprdusw2.iks2.a.intuit.com",,,,,,,,
[x],efeprodqb.intuit.com,"ns-1309.awsdns-35.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=payrollbo-prd-usw2-k8s,external-dns/resource=ingress/payroll-efeprservices-usw2-prd/efepr-services-filer-service-ingress",NOERROR,"35.160.56.70, 35.160.145.80, 35.155.34.212","qbdt-pr-prod.efepr-prod.a.intuit.com, filer-pr-prod-us-west-2.efepr-prod.a.intuit.com, payroll-payrolltax-prd-efepr-services-filer-service.payrollboprdusw2.iks2.a.intuit.com",,,,,,,,
[x],efeprqdcprod-1099m.ie.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,206.108.41.226,,,,,,,,,
[x],efeprqdcprod-easyacct.ie.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,206.108.41.227,,,,,,,,,
[x],efeqdccqaitprodswitch.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,206.108.41.88,,,,,,,,,
[x],efeqdceqa5it.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,206.108.41.111,,,,,,,,,
[x],efesilk2.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com",,NOERROR,208.243.0.212,,,,,,,,,
[x],egaltestops00-pre-production-7otn5k.pd.idps.a.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,35.163.113.202,egaltestops00-preprod-7otn5k-1312464110.us-west-2.elb.amazonaws.com,,,,,,,,
[x],egateway1.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,207.207.178.219,,,,,,,,,
[x],egateway3.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,207.207.178.23,,,,,,,,,
[x],egatewaypre3.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,3.130.219.108,,,,,,,,,
[x],egatewaypre4.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,3.13.191.236,,,,,,,,,
[x],egrity.intuit.com,"dns-external-master.amazon.com, root.amazon.com",,NOERROR,52.9.7.32,ec2-52-9-7-32.us-west-1.compute.amazonaws.com,,,,,,"u1.amazonaws.com, u2.amazonaws.com, u3.amazonaws.com, u4.amazonaws.com, u5.amazonaws.com, u6.amazonaws.com, ns1.p31.dynect.net, ns2.p31.dynect.net, ns3.p31.dynect.net, ns4.p31.dynect.net, pdns1.ultradns.net, pdns3.ultradns.org, pdns5.ultradns.info",,
[x],eim-e2e.a.intuit.com,"ns-1372.awsdns-43.org, awsdns-hostmaster.amazon.com",,NOERROR,"54.149.168.53, 34.211.65.210, 52.26.102.122, 205.251.192.185",,,,,,,"ns-917.awsdns-50.net, ns-185.awsdns-23.com, ns-1921.awsdns-48.co.uk, ns-1372.awsdns-43.org",,
[x],eim-qal.a.intuit.com,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,"ns-1095.awsdns-08.org, ns-1695.awsdns-19.co.uk, ns-367.awsdns-45.com, ns-788.awsdns-34.net",,
